target_clean,month,window_n,rolling_ic,rolling_ic_p_value,rolling_ic_sig_5pct,rolling_rank_ic,rolling_rank_ic_p_value,rolling_rank_ic_sig_5pct,signal_type
中债-综合全价(5-7年)指数,2021-10,27,-0.6264199817821922,0.0002364292849170493,True,-0.5801577631591238,0.0007565067628127911,True,actual_signal_vs_lag1_actual
中债-综合全价(5-7年)指数,2021-11,27,-0.6336041214186938,0.00019409219088384428,True,-0.5902821450651263,0.0005952617958903612,True,actual_signal_vs_lag1_actual
中债-综合全价(5-7年)指数,2021-12,27,-0.6386134712555261,0.00016864936194154682,True,-0.604060784653414,0.00042407310214736524,True,actual_signal_vs_lag1_actual
中债-综合全价(5-7年)指数,2022-01,28,-0.6305469592517805,0.00016107941803006795,True,-0.6028676734338468,0.00034262827665476,True,actual_signal_vs_lag1_actual
中债-综合全价(5-7年)指数,2022-02,29,-0.6284087511941078,0.00013092332802766609,True,-0.5990412878165218,0.0002978520759979009,True,actual_signal_vs_lag1_actual
中债-综合全价(5-7年)指数,2022-03,30,-0.6284486357362953,0.00010006453290948035,True,-0.5986651968983383,0.00023710672815626044,True,actual_signal_vs_lag1_actual
中债-综合全价(5-7年)指数,2022-04,30,-0.6273042504825428,0.00010360622844309456,True,-0.5627212133287789,0.000603847364146885,True,actual_signal_vs_lag1_actual
中债-综合全价(5-7年)指数,2022-05,30,-0.6126475048004717,0.0001598529854130359,True,-0.5307763409564028,0.0012739837579399005,True,actual_signal_vs_lag1_actual
中债-综合全价(5-7年)指数,2022-06,30,-0.618531797304668,0.00013465858346990942,True,-0.5463741718613053,0.0008929622974669377,True,actual_signal_vs_lag1_actual
中债-综合全价(5-7年)指数,2022-07,31,-0.6005177167344132,0.00017732611605025605,True,-0.5032429907477005,0.001952287359039907,True,actual_signal_vs_lag1_actual
中债-综合全价(5-7年)指数,2022-08,32,-0.6040685719303452,0.00012563607771880878,True,-0.5291179200917813,0.0009236772225480347,True,actual_signal_vs_lag1_actual
中债-综合全价(5-7年)指数,2022-09,33,-0.60257232087579,0.00010331366509238533,True,-0.5152668424960555,0.0010752304824549633,True,actual_signal_vs_lag1_actual
中债-综合全价(5-7年)指数,2022-10,34,-0.586592731018404,0.0001331524550016702,True,-0.48558639171367873,0.001800307208796831,True,actual_signal_vs_lag1_actual
中债-综合全价(5-7年)指数,2022-11,35,-0.583663001677076,0.00011641195820526526,True,-0.4728593428888491,0.002061527635907721,True,actual_signal_vs_lag1_actual
中债-综合全价(5-7年)指数,2022-12,36,-0.5828258668424939,9.575822747420837e-05,True,-0.4609171564133885,0.0023339804187752977,True,actual_signal_vs_lag1_actual
中债-综合全价(5-7年)指数,2023-01,36,-0.5457381719901765,0.0002880829949440594,True,-0.4141819613789579,0.006014118675849949,True,actual_signal_vs_lag1_actual
中债-综合全价(5-7年)指数,2023-02,36,-0.5198828263710205,0.0005775304732107008,True,-0.35902982776823755,0.015760599307915735,True,actual_signal_vs_lag1_actual
中债-综合全价(5-7年)指数,2023-03,36,-0.41336441201162594,0.006107680733769486,True,-0.28138974079102413,0.04820236425875295,True,actual_signal_vs_lag1_actual
中债-综合全价(5-7年)指数,2023-04,36,-0.3573703742600832,0.016186435359125447,True,-0.2055608600081091,0.11453976478991364,False,actual_signal_vs_lag1_actual
中债-综合全价(5-7年)指数,2023-05,36,-0.25354710614772946,0.06783667894571513,False,-0.12939842416389474,0.22597708311988132,False,actual_signal_vs_lag1_actual
中债-综合全价(5-7年)指数,2023-06,36,-0.21452881779858235,0.10447899051911134,False,-0.07656599300529249,0.3285807216653143,False,actual_signal_vs_lag1_actual
中债-综合全价(5-7年)指数,2023-07,36,-0.21279658378669652,0.1063729649071985,False,-0.06458395243559861,0.3541206466565483,False,actual_signal_vs_lag1_actual
中债-综合全价(5-7年)指数,2023-08,36,-0.18176725962749418,0.14434855529299362,False,0.004915338704684697,0.5113489095001752,False,actual_signal_vs_lag1_actual
中债-综合全价(5-7年)指数,2023-09,36,-0.17355865611546953,0.15569497699077522,False,0.026382463498409444,0.5606962506543878,False,actual_signal_vs_lag1_actual
中债-综合全价(5-7年)指数,2023-10,36,-0.1806205421855312,0.14590076112819916,False,0.018238493614751113,0.5420412478899836,False,actual_signal_vs_lag1_actual
中债-综合全价(5-7年)指数,2023-11,36,-0.1960829092308117,0.1258674207063965,False,0.006212484402622713,0.5143427545097521,False,actual_signal_vs_lag1_actual
中债-综合全价(5-7年)指数,2023-12,36,-0.18385036663241044,0.14155614046352405,False,0.009327836711304667,0.5215296057524212,False,actual_signal_vs_lag1_actual
中债-综合全价(5-7年)指数,2024-04,33,-0.16025172464473167,0.1865029199164862,False,0.08271131441902216,0.6763819393869908,False,actual_signal_vs_lag1_actual
中债-综合全价(5-7年)指数,2024-05,33,-0.21482725792068533,0.11495642115681862,False,0.0650235587896997,0.6403931890375975,False,actual_signal_vs_lag1_actual
中债-综合全价(5-7年)指数,2024-06,33,0.09066631568405278,0.6920928150623704,False,0.1642852959251408,0.8195329592802496,False,actual_signal_vs_lag1_actual
中债-综合全价(5-7年)指数,2024-10,30,0.06583770684116268,0.6352010801480548,False,0.13511921419302,0.7617386193074015,False,actual_signal_vs_lag1_actual
中债-综合全价(5-7年)指数,2024-11,30,0.11217987116501613,0.7224697320736534,False,0.19036460617127213,0.8431810194565807,False,actual_signal_vs_lag1_actual
中债-综合全价(5-7年)指数,2024-12,30,0.15004710228565613,0.7856494515319423,False,0.2293015442725477,0.8885571900315354,False,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2015-01,1,,,False,,,False,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2015-02,2,,,False,,,False,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2015-03,3,,,False,,,False,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2018-07,1,,,False,,,False,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2018-08,2,,,False,,,False,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2018-09,3,,,False,,,False,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2018-10,4,,,False,,,False,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2018-11,5,,,False,,,False,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2018-12,6,,,False,,,False,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2019-04,7,0.11735962488195309,0.5989333302499591,False,0.20412414523193148,0.6696789223796749,False,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2019-05,8,0.30726398647648434,0.7704427920727857,False,0.25197631533948484,0.7264191937864862,False,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2019-06,9,0.3400174139238404,0.8146832769361074,False,0.2738612787525831,0.7621013807409879,False,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2020-01,10,-0.47238127199818136,0.0840083407457041,False,-0.12483755678647185,0.36556701162786814,False,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2020-02,11,-0.42089937061924526,0.09867857827529102,False,-0.15075567228888181,0.3290792211933293,False,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2020-03,12,-0.6335320305516667,0.013490570088047124,True,-0.34139437099945946,0.13872853221733275,False,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2020-04,13,-0.7639266179569095,0.0011835225481839177,True,-0.4914802536050465,0.04402949053677518,True,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2020-05,14,-0.800351813347369,0.0002928380057535911,True,-0.596613528117745,0.012154234464201722,True,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2020-06,15,-0.8100592921994805,0.0001255850540024172,True,-0.6716604942594675,0.0030517871323170243,True,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2020-07,16,-0.8058579162263184,8.19898507114297e-05,True,-0.7316189166479368,0.0006382474622645487,True,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2020-08,17,-0.7996537311634973,5.8415686717846435e-05,True,-0.7705558920425164,0.00014742923034422154,True,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2020-09,18,-0.8004569117581567,3.306635003457371e-05,True,-0.8047454812957435,2.81968816446998e-05,True,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2020-10,19,-0.801212446847815,1.871372249996604e-05,True,-0.8310834254619993,5.225706693023626e-06,True,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2020-11,20,-0.7893736075135993,1.7520413412032297e-05,True,-0.796937568027356,1.2987516300099509e-05,True,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2020-12,21,-0.7890176168900895,1.0643928961371604e-05,True,-0.8133575908796079,3.678555330298027e-06,True,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2021-01,22,-0.7805575147852507,9.107846499034567e-06,True,-0.8197176879542084,1.5194269203929704e-06,True,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2021-02,23,-0.7314688332338815,3.6563327701408356e-05,True,-0.7726211145684215,7.780674301855865e-06,True,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2021-03,24,-0.6895418983100214,9.671568438350653e-05,True,-0.7294163370607244,2.62568157543469e-05,True,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2021-04,25,-0.653284226506696,0.0001995002650114458,True,-0.709636307581732,3.554066517549019e-05,True,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2021-05,26,-0.607108304804708,0.0005030891782220419,True,-0.6483940550419963,0.00017026681773948593,True,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2021-06,27,-0.631106960609052,0.00020798637269046162,True,-0.6731708857298683,5.9568036760722677e-05,True,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2021-07,27,-0.6288943543341292,0.0002210167247236693,True,-0.6494641813979926,0.00012333071845950863,True,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2021-08,27,-0.6167841136702286,0.00030576685619873643,True,-0.6095610589481588,0.0003687816341032298,True,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2021-09,27,-0.6064564702298846,0.00039916313357460923,True,-0.5782777023816219,0.0007902724041417189,True,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2021-10,27,-0.6150138128288556,0.0003202711492741411,True,-0.5884413483549441,0.0006221406617551731,True,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2021-11,27,-0.6178451351188385,0.0002973511640513805,True,-0.587520949999853,0.0006359695571200976,True,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2021-12,27,-0.6239109006577488,0.00025300928285482496,True,-0.6003774871860151,0.00046500659370732957,True,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2022-01,28,-0.6208802131779789,0.0002113548819771151,True,-0.6045178586713483,0.0003281867133162509,True,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2022-02,29,-0.6146303431666004,0.0001944892112331778,True,-0.5985464168641744,0.00030180179536879213,True,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2022-03,30,-0.6145057160726507,0.00015148094227804545,True,-0.594642810357028,0.00026469931378225676,True,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2022-04,30,-0.6178622124039436,0.00013733616106850234,True,-0.6040484957685661,0.0002041555209382994,True,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2022-05,30,-0.6047490610049486,0.00020017926046422634,True,-0.5674124183624845,0.0005377059831849195,True,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2022-06,30,-0.6085940878759546,0.00017954797681214049,True,-0.5812348552193273,0.0003781542518208477,True,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2022-07,31,-0.5942712592832278,0.00021170737352731457,True,-0.5332027504543215,0.0010055325739703738,True,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2022-08,32,-0.5981077897256433,0.0001499375136720418,True,-0.5464117603173123,0.0006072146239100987,True,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2022-09,33,-0.597147341953398,0.00012189570332149823,True,-0.5333816924275574,0.0006959640931423801,True,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2022-10,34,-0.5687056492297415,0.00022462135090699196,True,-0.4978564205630452,0.0013671601350921673,True,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2022-11,35,-0.562310877393044,0.00021930627585405743,True,-0.48101694011893636,0.0017215174600354827,True,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2022-12,36,-0.5624625352300117,0.00017814921179278413,True,-0.47643625258892347,0.0016544438414146658,True,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2023-01,36,-0.5292551892404054,0.00045169950228738097,True,-0.42207237351016225,0.005171788424628244,True,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2023-02,36,-0.5074560590000664,0.0007915236278294316,True,-0.36472460513730837,0.014368453422420427,True,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2023-03,36,-0.3948750240089954,0.00857677040617187,True,-0.29188355709124186,0.04205378826019831,True,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2023-04,36,-0.34341107062500675,0.020153946998266746,True,-0.2090581147152414,0.11054084350061252,False,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2023-05,36,-0.22246908501537188,0.09609623732806936,False,-0.1297870080202428,0.22529277490610225,False,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2023-06,36,-0.1700137609125176,0.16076386657148906,False,-0.07190207464964014,0.33843895097069115,False,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2023-07,36,-0.16420495706684937,0.1692896268172563,False,-0.04762904708677412,0.3913334372237814,False,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2023-08,36,-0.134450221745659,0.21716871991858622,False,0.01190029370607874,0.5274591057267444,False,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2023-09,36,-0.12573389000759236,0.23248533000695684,False,0.02871032792473969,0.5660067645092066,False,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2023-10,36,-0.12460970001895906,0.23450166080808546,False,0.03246710565462787,0.5745526968689015,False,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2023-11,36,-0.13734856681884278,0.21220198004186275,False,0.0212259883756276,0.5488969604177003,False,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2023-12,36,-0.13219996292990452,0.22106867302770483,False,0.02293093191529064,0.5528033625735914,False,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2024-04,33,-0.1380011541013875,0.22187853555328282,False,0.08557504628281722,0.6820740623320876,False,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2024-05,33,-0.17868726148644842,0.15988323295577717,False,0.05895918543107487,0.6277571449608212,False,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2024-06,33,0.13160735626050718,0.7673233132152281,False,0.15720839086990393,0.8088653517595921,False,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2024-10,30,0.10916847052463916,0.7171019324339261,False,0.14207718037239478,0.7730515146038095,False,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2024-11,30,0.14366556331743546,0.7755932509436718,False,0.1908130504732068,0.8437610137795969,False,actual_signal_vs_lag1_actual
中债-综合净价(3-5年)指数,2024-12,30,0.1700121714659914,0.8154580560786906,False,0.2131630191624564,0.87097037504636,False,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2015-01,1,,,False,,,False,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2015-02,2,,,False,,,False,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2015-03,3,,,False,,,False,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2018-07,1,,,False,,,False,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2018-08,2,,,False,,,False,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2018-09,3,,,False,,,False,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2018-10,4,,,False,,,False,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2018-11,5,,,False,,,False,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2018-12,6,,,False,,,False,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2019-04,7,-0.03899916557521483,0.46692164852397233,False,0.20412414523193148,0.6696789223796749,False,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2019-05,8,0.09755775179406097,0.5908817321600967,False,0.25197631533948484,0.7264191937864862,False,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2019-06,9,0.10470876685774184,0.60568580670991,False,0.2738612787525831,0.7621013807409879,False,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2020-01,10,-0.3761655022881558,0.14201049425950243,False,-0.03467709910735329,0.46211749851252587,False,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2020-02,11,-0.3468518781835611,0.14800399924887012,False,-0.010050378152592122,0.48830168593551854,False,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2020-03,12,-0.5607094039983301,0.028948339089845745,True,-0.22759624733297298,0.23841236125305076,False,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2020-04,13,-0.7184952866537087,0.0028308278523759773,True,-0.40371592260414535,0.08565005942984799,False,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2020-05,14,-0.7860438013386776,0.0004290494138933012,True,-0.5272398620575423,0.026348085355022848,True,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2020-06,15,-0.7951577260023746,0.00019743562155190801,True,-0.6156887864045119,0.007271878819555576,True,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2020-07,16,-0.7935879052564524,0.0001215819154408501,True,-0.6858927343574408,0.0016763343454930957,True,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2020-08,17,-0.7792253234268356,0.00011349999537351783,True,-0.7326597006305894,0.000411220967524798,True,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2020-09,18,-0.7801180226437042,6.707680969258772e-05,True,-0.7538524864311905,0.00015115771668081635,True,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2020-10,19,-0.7766218409104442,4.607599866567784e-05,True,-0.7610785580904701,7.705197965729657e-05,True,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2020-11,20,-0.7630941493106551,4.548264143063914e-05,True,-0.7386437709435457,9.980725496451626e-05,True,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2020-12,21,-0.763852920780508,2.790406418853758e-05,True,-0.7538436208152464,3.9660984494589546e-05,True,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2021-01,22,-0.7722114257680873,1.2739966310800858e-05,True,-0.7761217857257131,1.0905357615315742e-05,True,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2021-02,23,-0.7363226137181176,3.0914306140278556e-05,True,-0.744061190099939,2.3479359180075365e-05,True,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2021-03,24,-0.6922451852719087,8.91053866587637e-05,True,-0.7135594601681,4.52411253109541e-05,True,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2021-04,25,-0.6524463554915798,0.00020414499942184673,True,-0.6855148980038441,7.784839853012825e-05,True,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2021-05,26,-0.601603191472526,0.0005748884333864807,True,-0.6269766701658089,0.0003044308770969723,True,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2021-06,27,-0.6264284749383108,0.00023637481564523085,True,-0.650053753664969,0.00012120925564269295,True,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2021-07,27,-0.6316675908280025,0.0002047934925259237,True,-0.6390087921141234,0.00016677213400362664,True,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2021-08,27,-0.6178219406639924,0.0002975329524334886,True,-0.5991202146135304,0.00047974326345809256,True,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2021-09,27,-0.6101294877686262,0.0003634426524574059,True,-0.5598612150446276,0.0011959688169756386,True,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2021-10,27,-0.626408815572079,0.0002365009140156791,True,-0.5801577631591238,0.0007565067628127911,True,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2021-11,27,-0.6335920429871832,0.00019415738866017236,True,-0.5902821450651263,0.0005952617958903612,True,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2021-12,27,-0.6385991302517013,0.00016871780865510138,True,-0.604060784653414,0.00042407310214736524,True,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2022-01,28,-0.6305339848933744,0.0001611391338224552,True,-0.6028676734338468,0.00034262827665476,True,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2022-02,29,-0.6283955424568791,0.00013097418713166374,True,-0.5990412878165218,0.0002978520759979009,True,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2022-03,30,-0.628435372954675,0.00010010495629601174,True,-0.5986651968983383,0.00023710672815626044,True,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2022-04,30,-0.6272901525204595,0.00010365054362361054,True,-0.5627212133287789,0.000603847364146885,True,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2022-05,30,-0.612634664605588,0.00015991223024601836,True,-0.5307763409564028,0.0012739837579399005,True,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2022-06,30,-0.6185200280090876,0.00013470524552270613,True,-0.5463741718613053,0.0008929622974669377,True,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2022-07,31,-0.6005074940012293,0.00017737808241445656,True,-0.5032429907477005,0.001952287359039907,True,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2022-08,32,-0.6040582739269084,0.00012567484501532704,True,-0.5291179200917813,0.0009236772225480347,True,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2022-09,33,-0.6025634461028263,0.00010334187473715761,True,-0.5152668424960555,0.0010752304824549633,True,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2022-10,34,-0.5865840073693995,0.00013318740886800474,True,-0.48558639171367873,0.001800307208796831,True,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2022-11,35,-0.5836532883747676,0.0001164466696560542,True,-0.4728593428888491,0.002061527635907721,True,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2022-12,36,-0.5828162424485108,9.578726083051914e-05,True,-0.4609171564133885,0.0023339804187752977,True,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2023-01,36,-0.5457296539689532,0.0002881516885291361,True,-0.4141819613789579,0.006014118675849949,True,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2023-02,36,-0.5198740654365733,0.0005776612612480684,True,-0.35902982776823755,0.015760599307915735,True,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2023-03,36,-0.4133554809428836,0.006108709583466563,True,-0.28138974079102413,0.04820236425875295,True,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2023-04,36,-0.3573611951390162,0.016188816744148172,True,-0.2055608600081091,0.11453976478991364,False,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2023-05,36,-0.25353718692516636,0.06784459013888448,False,-0.12939842416389474,0.22597708311988132,False,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2023-06,36,-0.21452309880533044,0.10448520485099873,False,-0.07656599300529249,0.3285807216653143,False,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2023-07,36,-0.2127910856327351,0.10637901387142937,False,-0.06458395243559861,0.3541206466565483,False,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2023-08,36,-0.1817622170483871,0.14435535760990814,False,0.004915338704684697,0.5113489095001752,False,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2023-09,36,-0.17355612729659295,0.1556985566929338,False,0.026382463498409444,0.5606962506543878,False,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2023-10,36,-0.18061824640732124,0.14590387941507366,False,0.018238493614751113,0.5420412478899836,False,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2023-11,36,-0.1960818297226273,0.12586875191113245,False,0.006212484402622713,0.5143427545097521,False,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2023-12,36,-0.1838492500998883,0.1415576277517576,False,0.009327836711304667,0.5215296057524212,False,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2024-04,33,-0.16026492637942868,0.18648297299178876,False,0.08271131441902216,0.6763819393869908,False,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2024-05,33,-0.2148433146922858,0.1149385899448343,False,0.0650235587896997,0.6403931890375975,False,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2024-06,33,0.09063796866022017,0.6920373993357496,False,0.1642852959251408,0.8195329592802496,False,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2024-10,30,0.06579596207001384,0.6351185325729017,False,0.13511921419302,0.7617386193074015,False,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2024-11,30,0.11214493908738102,0.7224077366932834,False,0.19036460617127213,0.8431810194565807,False,actual_signal_vs_lag1_actual
中债-综合净价(5-7年)指数,2024-12,30,0.15001330785774117,0.7855968591319314,False,0.2293015442725477,0.8885571900315354,False,actual_signal_vs_lag1_actual
中债-综合财富(3-5年)指数,2015-01,1,,,False,,,False,actual_signal_vs_lag1_actual
中债-综合财富(3-5年)指数,2015-02,2,,,False,,,False,actual_signal_vs_lag1_actual
中债-综合财富(3-5年)指数,2015-03,3,,,False,,,False,actual_signal_vs_lag1_actual
中债-综合财富(3-5年)指数,2018-07,1,,,False,,,False,actual_signal_vs_lag1_actual
中债-综合财富(3-5年)指数,2018-08,2,,,False,,,False,actual_signal_vs_lag1_actual
中债-综合财富(3-5年)指数,2018-09,3,,,False,,,False,actual_signal_vs_lag1_actual
中债-综合财富(3-5年)指数,2018-10,4,,,False,,,False,actual_signal_vs_lag1_actual
中债-综合财富(3-5年)指数,2018-11,5,,,False,,,False,actual_signal_vs_lag1_actual
中债-综合财富(3-5年)指数,2018-12,6,,,False,,,False,actual_signal_vs_lag1_actual
中债-综合财富(3-5年)指数,2019-04,7,0.031039475023994376,0.5263344344777448,False,0.20412414523193148,0.6696789223796749,False,actual_signal_vs_lag1_actual
中债-综合财富(3-5年)指数,2019-05,8,0.31132617828586595,0.7735573099694556,False,0.25197631533948484,0.7264191937864862,False,actual_signal_vs_lag1_actual
中债-综合财富(3-5年)指数,2019-06,9,0.3871483678322264,0.8483529638552495,False,0.2738612787525831,0.7621013807409879,False,actual_signal_vs_lag1_actual
中债-综合财富(3-5年)指数,2020-01,10,-0.45803266068273474,0.09155900352198947,False,-0.12483755678647185,0.36556701162786814,False,actual_signal_vs_lag1_actual
中债-综合财富(3-5年)指数,2020-02,11,-0.3468550920365261,0.14800161046726987,False,-0.08040302522073697,0.4071049644102562,False,actual_signal_vs_lag1_actual
中债-综合财富(3-5年)指数,2020-03,12,-0.5915773396036985,0.0213757272202599,True,-0.28449530916621624,0.18506756369132157,False,actual_signal_vs_lag1_actual
中债-综合财富(3-5年)指数,2020-04,13,-0.7305915225333424,0.0022812738163330514,True,-0.4475980881045959,0.0625514268666172,False,actual_signal_vs_lag1_actual
