month,GDP同比,制造业PMI_去季节性,服务业PMI,工业增加值,用电量,社零,固投当月同比_去季节性,CPI,PPI,逆回购7天(19日),银行间7天回购(20-19均值)_去季节性
2009-09,,2.2475197405986562,,0.8300028614844238,0.2772564565053971,0.8670908528822265,1.1174301237645645,-1.126960294542754,-1.6558089605033959,0.8978643412320402,-1.4326842299189555
2009-10,2.117677079679164,2.210910773014406,,1.210797782011702,0.651489601538639,0.9028933832010371,0.6833076546621321,-1.126960294542754,-1.6558089605033959,0.8978643412320402,-1.9979613688221518
2009-11,,3.1373421877440024,,1.7343907977367095,1.694525545368912,1.1059394039738262,1.3251024353519416,-1.126960294542754,-1.6381434880694616,0.8978643412320402,-1.79217655613012
2009-12,,3.071177741115056,,2.139699391272931,2.670695622853483,0.9880839493425618,1.082234640787759,-1.126960294542754,-0.7248674150070267,0.8978643412320402,-1.9937076379294194
2010-01,3.0620956743902843,4.267951013763223,,2.139699391272931,,1.4935640565680466,1.0493316133886568,-0.5638654060341495,0.19083114100782858,0.8978643412320402,-2.235093413756853
2010-02,,3.7649865432172898,,4.852149209553798,,0.45675002516624086,,-0.8842607906763141,0.8255216745419347,0.8978643412320402,-2.6897036420754197
2010-03,,1.1453910905515705,,0.9490012741491982,0.7070687814940707,2.8308648140944435,1.986242115387785,0.0769253632501801,1.0847273504509014,0.8978643412320402,-1.395222659959645
2010-04,3.2800384270159264,2.261006009764264,,2.139699391272931,2.6517702080757135,1.6291523900690568,-0.4885427548784127,-0.16337117523144365,1.2106964639767546,0.8978643412320402,-1.4035610070686482
2010-05,,3.115011650267239,,2.138985400796942,2.670695622853483,1.7757026856819087,0.6528855125034572,0.15702420941072098,1.4287199296945772,0.8978643412320402,-1.6665494365460625
2010-06,,2.3924997270693003,,1.8295895278685288,2.6078767359698443,1.8218162016994492,-0.1700502582295231,0.39732074789234473,1.5062393841720254,0.8978643412320402,-1.7091739467272988
2010-07,2.1903246638877114,1.0528313445882473,,1.1631984169457918,1.3740189409592547,1.717082567436768,-0.5022046507346346,0.23712305557126223,1.3318206115977673,0.8978643412320402,-1.092771195944118
2010-08,,0.24008361069212888,,1.0917993693469275,1.3369661543222997,1.6139334349702532,1.5604436076182475,0.5575184402134269,0.9514907880677878,0.8978643412320402,-1.2046806928294709
2010-09,,0.5359494029596432,,1.210797782011702,1.4759141042108797,1.746392626559338,0.5766665815790589,0.7177161325345094,0.8255216745419347,0.8978643412320402,-1.350854587132652
2010-10,1.6091439902193312,1.8388302648320112,,1.0679996868139727,0.3439514724519154,1.8753568866986479,0.0232126553893615,0.7978149786950506,0.8279441574943549,0.8978643412320402,-1.1091288459471789
2010-11,,2.7652616795616076,,1.0204003217480626,0.30504604648311284,1.8167367684535074,0.8827521981057972,1.4386057479793801,0.9999404471161927,0.8978643412320402,-0.9571491478902792
2010-12,,3.071177741115056,,1.0679996868139727,-0.518391925744919,1.8343228039270492,1.3517351783274474,1.9992976711031678,1.2470337082630583,0.8978643412320402,-1.4946812824364093
2011-01,1.6091439902193312,2.258716269578295,,1.1155990518798822,,1.8761189482358351,0.8463260018631439,1.598803440300462,1.215541429881595,0.8978643412320402,-0.5359158046383767
2011-02,,1.606919595759402,,1.0679996868139727,,2.186039116889026,,1.839099978782086,1.3778477876937518,0.8978643412320402,0.3659627429903029
2011-03,,1.2942232938245304,,1.4487946073412508,1.6852623487096736,-0.23687047226524902,2.3972282730739,1.8743434710927238,1.5304642136962279,0.8978643412320402,2.1045218796418523
2011-04,1.7544391586364259,0.9959322819441203,,1.4249949248082958,1.23877626973437,1.464312324463129,-0.21303182569871912,2.2259774057374995,1.5498440773155897,0.8978643412320402,0.00488061472671714
2011-05,,1.399720507546395,,1.0917993693469275,0.8349008953915645,1.371693123836989,1.3092344066387915,2.194738855734889,1.4311424126469976,0.8978643412320402,-0.7679920056498223
