qn_iter,eval_count,loglike,best_loglike,improvement,best_improvement,relative_loglike_change,aitken_loglike_limit,aitken_relative_gap,small_change_streak,max_ar_spectral_radius,min_h,max_h
14,361,-89.21540648286314,-89.21540640311285,5.232082795496794,5.232082875247087,0.004001105280633552,-89.81852996113736,0.006760306342269074,0,0.9940168071273265,0.005,0.9004796802359889
15,380,-88.7774497962078,-88.77744956569282,5.670039482152134,5.670039712667119,0.004908980454395675,-91.188209994832,0.02715509630157417,0,1.000341091748344,0.005,0.9004796802359889
16,399,-88.56544345524061,-88.56544295641406,5.882045823119327,5.882046321945879,0.0023880652288825813,-88.36652059688689,0.002246055014157497,0,1.0146694596031887,0.005,0.9004796802359889
17,418,-88.33118295393263,-88.33118274745598,6.116306324427313,6.116306530903955,0.002645055364357513,-90.79714804237832,0.02791726552254796,0,1.0088982286301869,0.005,0.9004796802359889
18,437,-88.0844901750126,-88.08448997867697,6.3629991033473345,6.3629992996829685,0.0027928164286974283,-92.97959701467722,0.05557285771806898,0,1.0051366052285498,0.005,0.9004796802359889
19,456,-87.82499545366329,-87.82499527186111,6.622493824696647,6.622494006498826,0.002945975174900031,-93.08494024564155,0.05989120483078667,0,1.0059201139180272,0.005,0.9004796802359889
20,475,-87.29653161690506,-87.29653145914668,7.150957661454882,7.150957819213261,0.006017237279984302,-88.33484423631731,0.011894087888495015,0,1.0090041847884763,0.005,0.9004796802359889
21,494,-86.6978776797331,-86.69787758978879,7.749611598626842,7.74961168857115,0.006857705868534532,-91.80381903583647,0.05889349881164347,0,1.0049388974932447,0.005,0.9004796802359889
22,513,-86.57742318192103,-86.57742291867518,7.870066096438904,7.870066359684756,0.0013893592442600277,-86.5470816866182,0.0003504550515332386,0,1.0149401527032136,0.005,0.9004796802359889
23,532,-86.56516470330735,-86.56516468164394,7.882324575052593,7.882324596716003,0.00014158978360825293,-86.56377583245022,1.604422358448052e-05,0,1.0074082718371382,0.005,0.9004796802359889
24,551,-86.47263073554163,-86.47263057909778,7.9748585428183105,7.974858699262157,0.0010689515590118477,-86.57929511443132,0.001233504497115397,0,1.0032462722358402,0.005,0.9004796802359889
25,570,-86.46012618211553,-86.46012611194669,7.987363096244408,7.987363166413246,0.00014460706607088473,-86.45817235229337,2.2598044999850447e-05,0,1.0054539034677983,0.005,0.9004796802359889
26,589,-86.44596489989098,-86.44596486891137,8.001524378468957,8.001524409448564,0.0001637897473653982,-86.56701181742557,0.00140026104948639,0,1.0068251604891787,0.005,0.9004796802359889
27,608,-86.40308755658886,-86.4030874692574,8.04440172177108,8.044401809102538,0.0004960016740142549,-86.46710979709329,0.0007409716749126315,0,1.009897890833532,0.005,0.9004796802359889
28,627,-86.33399147132712,-86.33399141396416,8.113497807032815,8.113497864395782,0.0007996946314734403,-86.51608521960274,0.002109177916743204,0,1.0097166573031058,0.005,0.9004796802359889
29,665,-86.28913512182996,-86.28913485325705,8.158354156529981,8.158354425102885,0.000519567655018754,-86.20612711754498,0.0009619751567538583,0,1.0148339034915972,0.005,0.9004796802359889
30,684,-86.19098669750181,-86.19098655081066,8.256502580858125,8.256502727549275,0.0011374366447128071,-86.37174740589326,0.0020972112667168876,0,1.010657315030451,0.005,0.9004796802359889
31,703,-86.06976506343308,-86.06976494112516,8.377724214926857,8.377724337234781,0.0014064305180096692,-86.70663720785971,0.007399487426940929,0,1.0037401516322304,0.005,0.9004796802359889
32,722,-85.97592422663551,-85.9759240940782,8.471565051724426,8.471565184281744,0.0010902880556070758,-85.65430822094885,0.0037407682276130376,0,1.0019246655863376,0.005,0.9004796802359889
33,741,-85.83173110161837,-85.83173101448597,8.615758176741565,8.615758263873971,0.00167713375941201,-86.2446548839804,0.004810852316064296,0,1.003614891621484,0.005,0.9004796802359889
34,760,-85.65896253444338,-85.65896223366444,8.788526743916563,8.788527044695499,0.002012875249719163,-86.70353002140675,0.012194491458419823,0,1.0020327095048471,0.005,0.9004796802359889
35,779,-85.55612799054633,-85.55612788439485,8.89136128781361,8.891361393965084,0.001200511199930731,-85.40491484817522,0.0017674145139879862,0,0.9988631850325069,0.005,0.9004796802359889
36,798,-85.50576442259037,-85.50576431425229,8.941724855769564,8.94172496410765,0.000588661141391533,-85.45742362214287,0.0005653513628460552,0,0.9996029149358733,0.005,0.9004796802359889
37,817,-85.37781902198513,-85.37781870976248,9.069670256374806,9.06967056859746,0.001496336550748841,-85.58882235842393,0.0024714069632589103,0,1.0009581259766474,0.005,0.9004796802359889
38,836,-85.1346578351068,-85.1346572297673,9.312831443253145,9.31283204859264,0.0028480604173751994,-85.64784586876681,0.006027956730077942,0,1.0017560234207414,0.005,0.9004796802359889
39,855,-84.64562413290624,-84.64562323797556,9.801865145453704,9.801866040384382,0.005744237595313344,-85.61829877925526,0.011491139161804467,0,1.00039123238751,0.005,0.9004796802359889
40,874,-84.04980368251621,-84.04980286735541,10.397685595843726,10.397686411004528,0.007038998843631836,-87.37420502558469,0.03955275559745305,0,0.9972033493078033,0.005,0.9004796802359889
41,912,-83.94130332249733,-83.94130239261645,10.506185955862605,10.506186885743489,0.0012909055734231273,-83.91714604198124,0.00028778777026229857,0,1.0010295458107143,0.005,0.9004796802359889
42,931,-83.53103069084645,-83.53103026971665,10.916458587513489,10.916459008643287,0.004887613313253445,-84.08881431812087,0.006677561891206752,0,0.9924687906667654,0.005,0.9004796802359889
43,950,-83.33963511175655,-83.33963501038184,11.107854166603389,11.107854267978098,0.0022913111152461,-83.17227052389072,0.0020082231898591986,0,0.9929570845035527,0.005,0.9004796802359889
44,969,-83.21734544963921,-83.21734533974902,11.230143828720728,11.230143938610922,0.0014673649813003308,-83.00094196183497,0.0026004613177093494,0,0.9938142863815376,0.005,0.9004796802359889
45,988,-83.00795451438307,-83.00795438862067,11.439534763976866,11.439534889739264,0.0025161933984406623,-83.51132905975363,0.006064172383423092,0,0.9954976978967418,0.005,0.9004796802359889
46,1007,-82.54085612034686,-82.54085596129677,11.90663315801308,11.906633317063168,0.005627152202085376,-83.38747852989614,0.010257010277611906,0,0.9988714468286026,0.005,0.9004796802359889
47,1026,-81.82170884365186,-81.82170866812238,12.625780434708076,12.625780610237555,0.008712621972886499,-83.8735838613958,0.02507739140067023,0,1.0028611126034144,0.005,0.9004796802359889
48,1064,-81.60684136978443,-81.60684120570386,12.840647908575505,12.84064807265608,0.0026260448101616406,-81.51528895965954,0.0011218717522718453,0,1.0015659926780616,0.005,0.9004796802359889
49,1083,-80.84976907715796,-80.84976890270016,13.59772020120198,13.597720375659776,0.00927706893097307,-81.90685753604423,0.013074724528618636,0,1.001864748624995,0.005,0.9004796802359889
50,1102,-80.40108629048906,-80.40108592540852,14.046402987870877,14.046403352951415,0.005549586495920627,-79.74828767327327,0.008119276086111982,0,0.9980890439495059,0.005,0.9004796802359889
51,1121,-80.11690743984553,-80.1169069153989,14.330581838514405,14.330582362961039,0.003534515063848639,-79.6259914100879,0.006127495998597101,0,0.9931475585865441,0.005,0.9004796802359889
52,1140,-79.9108122516289,-79.91081195855067,14.536677026731041,14.536677319809272,0.0025724306491907416,-79.36684152477142,0.006807223096976998,0,0.9910939821039875,0.005,0.9004796802359889
53,1159,-79.73841303940071,-79.73841279315461,14.709076238959227,14.70907648520533,0.00215739531823707,-78.85636444145875,0.011061777684315315,0,0.9861613078413023,0.005,0.9004796802359889
54,1178,-79.57157720391554,-79.57157712740211,14.8759120744444,14.87591215095783,0.0020922893888386724,-74.56846537313831,0.06287561471800307,0,0.9808312961473833,0.005,0.9004796802359889
55,1197,-79.38237223641039,-79.382372172711,15.065117041949549,15.065117105648937,0.002377795868244243,-80.98272578149464,0.020160061988550786,0,0.979354808531099,0.005,0.9004796802359889
56,1216,-79.28996868715022,-79.28996862504154,15.157520591209718,15.1575206533184,0.0011640310897358909,-79.20176320348398,0.0011124419031399869,0,0.9768000110279923,0.005,0.9004796802359889
57,1235,-79.24376255762108,-79.24376245802463,15.203726720738857,15.203726820335305,0.0005827487422961658,-79.19754771665174,0.0005831984685953891,0,0.9742329764827573,0.005,0.9004796802359889
58,1254,-79.202817243846,-79.2028171014749,15.24467203451394,15.244672176885032,0.0005167007781250945,-78.88413687210947,0.004023598942893598,0,0.9721559365147521,0.005,0.9004796802359889
59,1292,-79.18580173896024,-79.18580153566826,15.261687539399702,15.261687742691677,0.00021483459146883318,-79.17370271184905,0.000152792885157313,0,0.9719715107434981,0.005,0.9004796802359889
60,1311,-79.12308764324716,-79.12308748843905,15.324401635112778,15.324401789920884,0.0007919866230541719,-79.20915283103317,0.0010877379833059428,0,0.9711228829423024,0.005,0.9004796802359889
61,1330,-79.05260769385768,-79.05260751828277,15.394881584502258,15.394881760077169,0.0008907633851103236,-79.69225704509864,0.008091438978434385,0,0.9691755851178296,0.005,0.9004796802359889
62,1368,-79.01596765256163,-79.01596758169663,15.431521625798311,15.43152169666331,0.0004634893441838975,-78.97629577690316,0.0005020741609203629,0,0.9715614001696529,0.005,0.9004796802359889
63,1387,-78.90953146273176,-78.90953139230972,15.537957815628175,15.537957886050222,0.0013470212792668834,-79.07184217390247,0.0020569214917637944,0,0.9703242938499151,0.005,0.9004796802359889
64,1406,-78.70403813241424,-78.70403779769457,15.743451145945698,15.743451480665371,0.002604163610001611,-79.13033257819674,0.005416424060291432,0,0.9741699546984797,0.005,0.9004796802359889
65,1425,-78.45616230297871,-78.4561620820916,15.991326975381227,15.991327196268344,0.0031494677441898772,-79.90587452139408,0.018477990458122758,0,0.9781986044333553,0.005,0.9004796802359889
66,1444,-78.07777288634024,-78.0777727392237,16.369716392019697,16.369716539136235,0.0048229406783526,-79.17481231106593,0.014050598322299497,0,0.9843523825126316,0.005,0.9004796802359889
67,1482,-78.0285482745828,-78.02854818152998,16.418941003777135,16.418941096829954,0.0006304561456830447,-78.02118703071122,9.434039251481771e-05,0,0.9840864146699054,0.005,0.9004796802359889
68,1501,-77.90701958049266,-77.90701950259937,16.54046969786728,16.54046977576057,0.0015574901337711037,-78.11128499692234,0.0026219128588102773,0,0.9842176384639776,0.005,0.9004796802359889
69,1520,-77.61077615290213,-77.61077603500901,16.836713125457806,16.83671324335093,0.0038025254872502195,-78.11308163471425,0.006472110017589772,0,0.9766847048551007,0.005,0.9004796802359889
70,1539,-77.59263097942359,-77.59263087750973,16.85485829893635,16.854858400850205,0.0002337970882135746,-77.5914470549807,1.5258207228443327e-05,0,0.9731595869145573,0.005,0.9004796802359889
71,1558,-77.45023048994209,-77.45023036748927,16.997258788417852,16.99725891087067,0.0018352321307324305,-77.6134259173642,0.0021071006037006327,0,0.9718640201118126,0.005,0.9004796802359889
72,1577,-77.36544807235856,-77.36544794440307,17.082041206001378,17.082041333956866,0.0010946696613709337,-77.24069453419722,0.0016125226605637098,0,0.9713798436216596,0.005,0.9004796802359889
73,1596,-77.19354899010835,-77.19354860922543,17.253940288251584,17.253940669134508,0.002221910252357515,-77.53274120541552,0.0043940487222660154,0,0.971325202711274,0.005,0.9004796802359889
74,1615,-77.02341837987875,-77.02341791486727,17.42407089848119,17.424071363492672,0.002203948548231751,-60.65650717069369,0.2124926620169415,0,0.9731365597090945,0.005,0.9004796802359889
75,1634,-76.5105262572203,-76.51052557488052,17.936963021139633,17.93696370347942,0.006658911451175323,-77.27799378185874,0.01003087499435423,0,0.9711098673520673,0.005,0.9004796802359889
76,1653,-75.72556178013643,-75.72556152734747,18.721927498223508,18.721927751012473,0.010259561860088473,-77.99028739544123,0.029907016363645622,0,0.964471451349063,0.005,0.9004796802359889
77,1672,-74.96305966638771,-74.9630595341582,19.48442961197223,19.484429744201734,0.010069283024437537,-49.07934187604167,0.3452863037546466,0,0.962112561584473,0.005,0.9004796802359889
78,1691,-74.58591484841985,-74.58591477726844,19.86157442994009,19.861574501091496,0.005031075567703462,-74.21680748941218,0.004948754195182886,0,0.9583186964083528,0.005,0.9004796802359889
79,1729,-74.51982283583038,-74.51982251329147,19.927666442529556,19.927666765068466,0.0008861192186726264,-74.50577970857805,0.00018844821039461243,0,0.9561219300082837,0.005,0.9004796802359889
80,1748,-74.42127127307093,-74.42127117332609,20.02621800528901,20.02621810503385,0.001322487883211506,-74.7204870807906,0.004020568348285478,0,0.9540426718531112,0.005,0.9004796802359889
81,1767,-74.3350895569148,-74.33508948132179,20.112399721445144,20.11239979703815,0.001158025315637384,-73.73465460911014,0.008077409355173154,0,0.9536549013196283,0.005,0.9004796802359889
82,1786,-74.13903780793535,-74.13903773563953,20.308451470424586,20.308451542720405,0.0026374051628650463,-74.48887194641887,0.004718622588410121,0,0.9525941907003426,0.005,0.9004796802359889
83,1805,-73.9405221111076,-73.94052203825919,20.50696716725234,20.50696724010075,0.002677613612170554,-89.93456269682896,0.21630954352320816,0,0.952148831689736,0.005,0.9004796802359889
84,1843,-73.87703994628865,-73.87703943009689,20.57044933207129,20.570449848263053,0.0008585571619788925,-73.84719561658662,0.0004039730033001839,0,0.9521431465687242,0.005,0.9004796802359889
85,1862,-73.64590171528708,-73.64590129421555,20.801587563072857,20.80158798414439,0.00312868830653762,-73.9645593281428,0.004326888603898659,0,0.9522382506337419,0.005,0.9004796802359889
86,1881,-73.08555744605876,-73.0855572479884,21.36193183230118,21.361932030371534,0.007608627991203074,-74.0393239740006,0.01305000004475263,0,0.9536153191319618,0.005,0.9004796802359889
87,1900,-72.48853227881501,-72.48853220207366,21.958956999544924,21.958957076286282,0.008168852891139004,-82.2058257369138,0.13405283777470947,0,0.9541508881369332,0.005,0.9004796802359889
88,1919,-72.11228419666864,-72.11228412954273,22.3352050816913,22.33520514881721,0.0051904497210565675,-71.47108260069507,0.008891711074147214,0,0.9536584903752948,0.005,0.9004796802359889
89,1938,-71.66390151483381,-71.66390144669565,22.78358776352613,22.783587831664292,0.006217840508448947,-74.45101103284192,0.038891400818181814,0,0.953176742852827,0.005,0.9004796802359889
90,1957,-71.13665372695904,-71.13665360318403,23.3108355514009,23.31083567517591,0.007357229745098863,-74.66153619751641,0.04955086141789558,0,0.9534581298826468,0.005,0.9004796802359889
91,1995,-71.00013634016673,-71.00013566439742,23.447352938193205,23.44735361396252,0.001919086429287149,-70.9524384982661,0.0006717993001042261,0,0.9522615634963059,0.005,0.9004796802359889
92,2014,-70.50156423733608,-70.50156370895814,23.945925041023855,23.945925569401794,0.007022128808907568,-71.18812936329525,0.009738296353934982,0,0.9513819813904829,0.005,0.9004796802359889
93,2033,-69.77252661451023,-69.77252634852896,24.674962663849712,24.674962929830983,0.010340729751351732,-72.0787104441201,0.033052892614186535,0,0.9511193847234725,0.005,0.9004796802359889
94,2052,-69.3832078393903,-69.38320772778654,25.064281438969644,25.064281550573398,0.005579829110545174,-68.93704740500637,0.006430380610488758,0,0.9514410178803341,0.005,0.9004796802359889
95,2071,-69.23710037791663,-69.23710005379877,25.210388900443306,25.21038922456117,0.002105804358482161,-69.14932736284496,0.0012677165073722706,0,0.9522843887644834,0.005,0.9004796802359889
96,2090,-69.13969908309598,-69.13969898555501,25.307790195263962,25.307790292804924,0.0014067789420557943,-68.94491856792368,0.0028172022406143145,0,0.95430110405469,0.005,0.9004796802359889
97,2109,-68.92731576312922,-68.92731567171424,25.520173515230724,25.5201736066457,0.003071799888968381,-69.31960903281887,0.005691405001723657,0,0.9548024951334129,0.005,0.9004796802359889
98,2128,-68.50423592521898,-68.50423563267803,25.94325335314096,25.943253645681907,0.006138057651398515,-69.35378270934842,0.012401375953697691,0,0.9578780011148247,0.005,0.9004796802359889
99,2147,-67.93863583057845,-67.93863521810387,26.50885344778149,26.50885406025607,0.008256425124687966,-70.18325336352862,0.03303889613779814,0,0.9639237681205435,0.005,0.9004796802359889
100,2166,-67.36418426269415,-67.3641836872916,27.083305015665786,27.08330559106834,0.008455447491127595,-104.64550396584542,0.553429394435604,0,0.9691638703404364,0.005,0.9004796802359889
101,2204,-66.80196714817873,-66.80196628959578,27.645522130181206,27.645522988764156,0.008345935168204388,-40.966069595276274,0.3867535441822216,0,0.9482605464683886,0.005,0.9004796802359889
102,2242,-66.61194768449425,-66.61194681408026,27.835541593865685,27.835542464279683,0.002844518983445226,-66.51493633448082,0.0014563656128615766,0,0.9480126065184984,0.005,0.9004796802359889
103,2261,-66.1490306395225,-66.14903055240696,28.298458638837445,28.298458725952983,0.006949459684985568,-66.93427831198098,0.011870887069194855,0,0.9546820574177344,0.005,0.9004796802359889
104,2280,-66.0657136158154,-66.06571351208474,28.38177566254454,28.381775766275197,0.0012595350665247083,-66.04742666626181,0.0002767993949164929,0,0.9528765377930213,0.005,0.9004796802359889
105,2299,-65.93539529708654,-65.9353951741493,28.512093981273395,28.512094104210632,0.0019725559839810338,-66.29672287728307,0.005480024478028661,0,0.9516033462712681,0.005,0.9004796802359889
106,2318,-65.62148921827439,-65.62148908567144,28.826000060085548,28.826000192688497,0.004760812874447467,-66.15821904313043,0.008179177754877427,0,0.9503571027789108,0.005,0.9004796802359889
107,2356,-65.50669556417547,-65.50669542524425,28.940793714184466,28.940793853115693,0.0017493302189025893,-65.44051394321254,0.0010103031513488535,0,0.9454099912667377,0.005,0.9004796802359889
108,2375,-65.17211660479444,-65.17211649668928,29.2753726735655,29.275372781670654,0.005107553609588719,-65.68144583368354,0.007815140207547464,0,0.9473722074337048,0.005,0.9004796802359889
109,2394,-65.0736889547843,-65.07368887904015,29.373800323575637,29.37380039931979,0.0015102724161470062,-65.0326644001785,0.0006304322878376134,0,0.9477398793358294,0.005,0.9004796802359889
110,2413,-65.03242602694405,-65.03242587950007,29.415063251415887,29.41506339885987,0.0006340954155668293,-65.00264141242445,0.0004579963618035523,0,0.9466917000653583,0.005,0.9004796802359889
111,2432,-64.9777144714854,-64.97771430192218,29.46977480687454,29.469774976437762,0.0008412965469869546,-65.20029140540314,0.003425434946860297,0,0.943552647490925,0.005,0.9004796802359889
112,2451,-64.83227916653382,-64.8322789705399,29.615210111826116,29.615210307820035,0.0022382336180106536,-65.0654201912884,0.003596063993920483,0,0.9423057489570827,0.005,0.9004796802359889
113,2470,-64.6654237881563,-64.66542374796767,29.782065490203635,29.782065530392273,0.002573646654453105,-65.96517270777416,0.02009959640681901,0,0.9415722939197964,0.005,0.9004796802359889
114,2489,-64.53994270252478,-64.53994248716715,29.907546575835156,29.907546791192786,0.0019404664545707743,-64.15938023713285,0.005896541729917664,0,0.9448466948901308,0.005,0.9004796802359889
115,2508,-64.5158836856941,-64.51588364389642,29.931605592665832,29.931605634463523,0.0003727771643921137,-64.51017648313255,8.846197611361365e-05,0,0.9532019865772392,0.005,0.9004796802359889
116,2527,-64.47199626412605,-64.47199619344059,29.97549301423389,29.97549308491935,0.0006802576212373909,-64.5691349798928,0.0015066807512643607,0,0.9504709903195594,0.005,0.9004796802359889
117,2546,-64.45731110459532,-64.45731103308218,29.99017817376462,29.99017824527776,0.0002277757845525168,-64.44992626878475,0.00011456940545636216,0,0.9493317938220867,0.005,0.9004796802359889
118,2565,-64.40653316102684,-64.40653307370897,30.040956117333096,30.040956204650968,0.0007877763235589993,-64.47797125098818,0.0011091745892101703,0,0.9449366341932421,0.005,0.9004796802359889
119,2584,-64.35886261326644,-64.35886252916671,30.0886266650935,30.088626749193224,0.0007401508111175632,-63.62754891390653,0.011363061273384925,0,0.9403529199359009,0.005,0.9004796802359889
120,2622,-64.33083150159018,-64.33083131832468,30.116657776769756,30.116657960035255,0.0004355439257013539,-64.29082306049034,0.0006219170523056923,0,0.9411438551421467,0.005,0.9004796802359889
121,2641,-64.28780354269449,-64.28780345939282,30.159685735665448,30.15968581896712,0.0006688543874118666,-64.41125650715024,0.001920317037644072,0,0.9378484899114401,0.005,0.9004796802359889
122,2660,-64.25692571098423,-64.25692564286909,30.190563567375705,30.190563635490847,0.00048030621686662633,-64.17845406401499,0.0012212169521181157,0,0.9378049306430536,0.005,0.9004796802359889
123,2679,-64.21753749142636,-64.2175374468367,30.229951786933583,30.229951831523238,0.0006129801437286189,-64.39983609728522,0.0028387666824377955,0,0.938848643004178,0.005,0.9004796802359889
124,2698,-64.15704805712282,-64.15704803394564,30.290441221237117,30.290441244414296,0.0009419457155548816,-64.33044905353299,0.0027027583353862656,0,0.9405164320093486,0.005,0.9004796802359889
125,2717,-64.15069549183424,-64.15069525759667,30.296793786525697,30.296794020763272,9.901586000222479e-05,-64.1499500647994,1.1619936917724388e-05,0,0.9424397944414875,0.005,0.9004796802359889
126,2736,-64.13558208894635,-64.13558202889828,30.31190718941359,30.311907249461655,0.00023559219073182477,-64.16165436163288,0.00040651806434649013,0,0.9422401101194942,0.005,0.9004796802359889
127,2755,-64.13247080578397,-64.1324707742097,30.31501847257597,30.315018504150245,4.8511030243213224e-05,-64.1316642746763,1.2576018006745105e-05,0,0.9420608408269404,0.005,0.9004796802359889
128,2774,-64.12468014136289,-64.124680121776,30.32280913699705,30.322809156583943,0.00012147769021207386,-64.13765075622977,0.00020227180608610608,0,0.941837972694552,0.005,0.9004796802359889
129,2793,-64.11298279214577,-64.11298271794884,30.334506486214167,30.3345065604111,0.000182415712504588,-64.1480068562438,0.0005462866111154521,0,0.9428989525564488,0.005,0.9004796802359889
130,2812,-64.09612590227675,-64.0961257812455,30.351363376083185,30.351363497114434,0.0002629247483878305,-64.15119955228306,0.0008592352381838797,0,0.9436122214779299,0.005,0.9004796802359889
131,2831,-64.0754085702759,-64.07540852538922,30.37208070808404,30.372080752970717,0.00032322284239835096,-64.1865895776776,0.0017351587743643865,0,0.9459932083738478,0.005,0.9004796802359889
132,2850,-64.07092660298272,-64.0709263301168,30.376562675377215,30.376562948243134,6.994832172249136e-05,-64.06968930211644,1.9311424570868553e-05,0,0.946320909272899,0.005,0.9004796802359889
133,2869,-64.04740498844579,-64.0474048790385,30.400084289914147,30.400084399321443,0.00036711837621273175,-64.07646363345852,0.0004537052674962747,0,0.946014602804081,0.005,0.9004796802359889
134,2888,-64.03445097009525,-64.03445095310836,30.41303830826469,30.413038325251577,0.00020225672457577532,-64.01857161697971,0.00024798140493080214,0,0.9454047114236197,0.005,0.9004796802359889
135,2907,-64.02399414556874,-64.02399412245624,30.423495132791203,30.423495155903694,0.00016329997943447102,-63.980206924037816,0.0006839189293839219,0,0.9446584294904818,0.005,0.9004796802359889
136,2926,-64.01278818147487,-64.01278815171841,30.434701096885064,30.434701126641528,0.00017502756963869758,-64.18041199517575,0.002618598852867666,0,0.9437518345288785,0.005,0.9004796802359889
137,2964,-64.00865341419325,-64.00865338288223,30.43883586416669,30.43883589547771,6.459283213699782e-05,-64.00623567630146,3.777204741591511e-05,0,0.943571462580372,0.005,0.9004796802359889
138,2983,-63.99682609240374,-63.99682606187689,30.450663185956202,30.45066321648305,0.00018477691934834959,-64.01501062922688,0.00028414747939039744,0,0.9422451983832205,0.005,0.9004796802359889
139,3002,-63.993390643824604,-63.99339061892291,30.454098634535335,30.45409865943703,5.368154624062461e-05,-63.99198424663008,2.197722577866994e-05,0,0.9422442430033247,0.005,0.9004796802359889
140,3021,-63.98750858507426,-63.987508525757306,30.45998069328568,30.459980752602632,9.191666031705066e-05,-64.00165003496669,0.00022100328962841278,0,0.9424227458069154,0.005,0.9004796802359889
141,3040,-63.98458766145974,-63.98458761355169,30.462901616900197,30.46290166480825,4.564834104510087e-05,-63.9817064033035,4.5030502837465216e-05,0,0.9425802528463474,0.005,0.9004796802359889
142,3059,-63.97925068756018,-63.979250675006874,30.468238590799757,30.468238603353065,8.341030386563776e-05,-63.9910398835802,0.0001842659283021347,0,0.9429575114477551,0.005,0.9004796802359889
143,3078,-63.97663615182431,-63.97663614661921,30.47085312653563,30.470853131740732,4.086536975309167e-05,-63.97412524185936,3.924729582512384e-05,0,0.9430939218389573,0.005,0.9004796802359889
144,3097,-63.97508095217329,-63.97508094754321,30.472408326186645,30.472408330816727,2.430886874584643e-05,-63.97279778067646,3.568845029741548e-05,0,0.9430872788236515,0.005,0.9004796802359889
145,3135,-63.97447008343621,-63.974470076859916,30.47301919492373,30.473019201500023,9.548541838356132e-06,-63.97407492469636,6.176819273900918e-06,0,0.9429721651535885,0.005,0.9004796802359889
