,macro_alpha_t,macro_alpha_lag1,macro_alpha_lag2,macro_alpha_lag3,macro_alpha_lag4,macro_alpha_lag5,macro_S_t,macro_S_lag1,real_alpha_t,real_alpha_lag1,real_alpha_lag2,real_alpha_lag3,real_alpha_lag4,real_alpha_lag5,real_S_t,real_S_lag1,nominal_alpha_t,nominal_alpha_lag1,nominal_alpha_lag2,nominal_alpha_lag3,nominal_alpha_lag4,nominal_alpha_lag5,nominal_S_t,nominal_S_lag1
2011-01,8.374132672987294,6.728950106114815,-0.3087194181922773,12.098638489293684,8.318695114046339,-20.822977605534046,9.587131431912551,13.65236670965399,27.638219558571812,33.46644376572165,35.8712935579918,27.66318742326854,10.090232450206939,-5.907551286312002,-4.840587316933757,-5.552424837241589,2.6153726360914393,2.3771916978021435,0.13301595241259787,-4.776268656249748,-10.132556969549865,1.8596103353204432,-0.45340964137056483,-0.45340964137071343
2011-02,3.385992981868001,8.37413267298729,6.728950106114817,-0.30871941819227855,12.098638489293684,8.318695114046337,12.973124413780617,9.587131431912516,25.155217835214426,27.63821955857182,33.466443765721664,35.87129355799181,27.66318742326856,10.090232450206948,20.31463051827709,-4.840587316931949,3.426368378580263,2.6153726360914407,2.3771916978021435,0.13301595241259767,-4.776268656249748,-10.132556969549865,2.9729587372096997,-0.453409641370564
2011-03,5.218843118493494,3.385992981868227,8.374132672987368,6.7289501061147,-0.30871941819225934,12.098638489293622,18.19196753227376,12.973124413780367,25.781864753602886,25.15521783519676,27.638219558572583,33.46644376572183,35.871293557993845,27.663187423267807,46.09649527188563,20.314630518255754,3.857004731072117,3.426368378580258,2.6153726360914415,2.377191697802159,0.13301595241260003,-4.7762686562497505,6.8299634682818136,2.9729587372096953
2011-04,5.445901218803616,5.218843118493302,3.3859929818679877,8.374132672987331,6.728950106114721,-0.30871941819212484,5.445901218803616,18.19196753227361,24.327628301665094,25.78186475360986,25.155217835196556,27.638219558572324,33.466443765721536,35.87129355799396,24.327628301665094,46.09649527186482,3.783036577523063,3.857004731072111,3.4263683785802956,2.615372636091457,2.377191697802157,0.13301595241261693,3.783036577523063,6.829963468281841
2011-05,4.396414005110778,5.445901218803987,5.218843118493295,3.385992981868,8.374132672987338,6.728950106114737,9.842315223914165,5.445901218803987,17.802237542829538,24.327628301657644,25.781864753609536,25.15521783519776,27.63821955857249,33.466443765721564,42.129865844477045,24.327628301657644,4.2121191962853395,3.783036577523074,3.8570047310721187,3.4263683785802943,2.6153726360914527,2.3771916978021554,7.995155773808369,3.783036577523074
2011-06,3.938179575135453,4.396414005110551,5.445901218803951,5.2188431184932425,3.385992981868054,8.374132672987333,13.780494799049963,9.842315223914479,9.03928392416728,17.802237542826386,24.327628301657676,25.781864753608744,25.15521783519723,27.638219558572317,51.16914976865099,42.12986584448389,5.5842422735895685,4.2121191962853235,3.783036577523075,3.8570047310721076,3.426368378580285,2.6153726360914518,13.579398047397957,7.9951557738084045
2011-07,3.469866324392722,3.938179575135704,4.396414005110584,5.445901218803946,5.218843118493232,3.385992981868043,3.469866324392722,13.78049479905025,2.9634029304420393,9.03928392416925,17.802237542826806,24.327628301657697,25.781864753608524,25.155217835197135,2.9634029304420393,51.169149768653064,5.666724608518379,5.584242273589567,4.2121191962853155,3.7830365775230748,3.857004731072112,3.4263683785802854,5.666724608518379,13.579398047397959
2011-08,2.928916090400722,3.469866324392778,3.9381795751356976,4.396414005110583,5.445901218803943,5.218843118493235,6.398782414793492,3.469866324392778,0.5484899620122581,2.963402930441564,9.039283924168963,17.802237542826933,24.327628301657754,25.781864753608573,3.511892892456345,2.963402930441564,5.430875234801305,5.6667246085183836,5.584242273589565,4.212119196285315,3.7830365775230756,3.8570047310721116,11.097599843319697,5.6667246085183836
2011-09,2.8588826847975346,2.928916090400772,3.469866324392877,3.93817957513568,4.396414005110562,5.44590121880393,9.257665099591073,6.398782414793592,-2.038691769145851,0.5484899620139341,2.9634029304416467,9.039283924168421,17.802237542826326,24.32762830165757,1.4732011233106936,3.511892892455558,5.290773387120518,5.430875234801296,5.666724608518371,5.584242273589569,4.212119196285318,3.783036577523078,16.388373230440198,11.097599843319673
2011-10,2.303280908717033,2.858882684797565,2.9289160904008056,3.4698663243928793,3.9381795751356767,4.396414005110551,2.303280908717033,9.257665099591298,-8.03021231331828,-2.038691769144802,0.5484899620147295,2.9634029304418483,9.039283924168432,17.802237542826333,-8.03021231331828,1.4732011233127793,4.44344251495681,5.290773387120501,5.430875234801283,5.666724608518366,5.584242273589569,4.212119196285318,4.44344251495681,16.38837323044016
