,macro_alpha_t,macro_alpha_lag1,macro_alpha_lag2,macro_alpha_lag3,macro_alpha_lag4,macro_alpha_lag5,macro_S_t,macro_S_lag1,real_alpha_t,real_alpha_lag1,real_alpha_lag2,real_alpha_lag3,real_alpha_lag4,real_alpha_lag5,real_S_t,real_S_lag1,nominal_alpha_t,nominal_alpha_lag1,nominal_alpha_lag2,nominal_alpha_lag3,nominal_alpha_lag4,nominal_alpha_lag5,nominal_S_t,nominal_S_lag1
2016-01,3.4640997544571266,4.327362631594241,4.2341499396947775,3.8935428705788935,4.296563398356103,4.774243772333939,14.595802369569334,21.97443708490502,3.316576819052899,3.258335848198994,4.279937032040017,4.734384363216817,2.4150448179979893,-2.4927476525069436,-3.6894547244991913,3.9560341656720217,-3.007125427315974,-4.110054577784677,-2.64584304357901,0.4118306954764922,1.9077498801210733,0.885743197523458,0.8973348175971758,0.8973348175995044
2016-02,2.555370086120208,3.4640997544570795,4.327362631594313,4.234149939694786,3.8935428705788873,4.2965633983561045,17.15117245568974,14.59580236956922,4.020430249616488,3.3165768190528935,3.258335848198992,4.279937032040001,4.734384363216812,2.4150448179979853,0.33097552511713957,-3.689454724499095,-1.633190605743045,-3.0071254273159678,-4.1100545777846795,-2.6458430435790006,0.4118306954764798,1.9077498801210786,-0.7358557881458969,0.8973348175972135
2016-03,2.7292085552494783,2.5553700861189492,3.4640997544565497,4.327362631594309,4.234149939694599,3.8935428705790907,19.880381010938507,17.151172455687927,4.24272145301264,4.0204302495966875,3.3165768190526586,3.2583358481991818,4.279937032039191,4.73438436321728,4.573696978110112,0.3309755250979659,-1.9498366627042572,-1.6331906057432595,-3.0071254273159607,-4.110054577784763,-2.645843043578965,0.4118306954763603,-2.6856924508503113,-0.7358557881465473
2016-04,3.470432275448121,2.72920855524836,2.5553700861189927,3.46409975445649,4.32736263159429,4.2341499396947295,3.470432275448121,19.880381010937572,4.027783857390293,4.242721453014619,4.02043024959706,3.3165768190526603,3.258335848199116,4.279937032039201,4.027783857390293,4.573696978111623,-2.914851051136573,-1.949836662703685,-1.633190605743207,-3.0071254273159638,-4.110054577784728,-2.6458430435789433,-2.914851051136573,-2.6856924508511666
2016-05,3.2916976600518693,3.4704322754478842,2.729208555248302,2.5553700861190083,3.464099754456496,4.327362631594306,6.762129935499879,3.4704322754478842,4.271570394769125,4.02778385739015,4.242721453014639,4.0204302495970765,3.316576819052653,3.258335848199131,8.29935425215947,4.02778385739015,-2.6133824444847304,-2.9148510511364965,-1.9498366627036081,-1.6331906057432266,-3.007125427315968,-4.110054577784757,-5.528233495621379,-2.9148510511364965
2016-06,2.2171374339661343,3.291697660051862,3.4704322754478554,2.729208555248298,2.5553700861190136,3.4640997544564933,8.979267369465976,6.762129935499697,5.069466473626159,4.2715703947691015,4.027783857390153,4.242721453014662,4.020430249597049,3.3165768190526195,13.368820725785472,8.299354252159308,-1.277655977699508,-2.613382444484698,-2.914851051136489,-1.9498366627036028,-1.6331906057432466,-3.007125427315955,-6.805889473320702,-5.528233495621214
2016-07,1.8514155446845866,2.2171374339661347,3.2916976600518293,3.4704322754478327,2.7292085552483067,2.555370086119021,1.8514155446845866,8.979267369465829,5.538900831043989,5.069466473626177,4.271570394769156,4.027783857390179,4.242721453014666,4.020430249597043,5.538900831043989,13.36882072578551,-0.8247144688074681,-1.2776559776994103,-2.613382444484678,-2.914851051136487,-1.9498366627036026,-1.6331906057432453,-0.8247144688074681,-6.805889473320599
2016-08,2.6708949937057618,1.8514155446845812,2.2171374339661374,3.2916976600518373,3.470432275447831,2.7292085552483067,4.522310538390304,1.8514155446845812,5.394223813575502,5.538900831043994,5.069466473626194,4.271570394769163,4.02778385739018,4.2427214530146715,10.93312464461909,5.538900831043994,-1.8258439794134853,-0.8247144688074886,-1.2776559776994019,-2.613382444484668,-2.914851051136467,-1.9498366627036208,-2.6505584482211173,-0.8247144688074886
2016-09,3.0391620000049713,2.6708949937056845,1.851415544684557,2.21713743396611,3.291697660051796,3.4704322754478145,7.561472538395253,4.52231053839024,5.61692727887135,5.394223813575273,5.5389008310439305,5.069466473626201,4.271570394769215,4.027783857390159,16.55005192349047,10.933124644619282,-2.3104715853555673,-1.8258439794136518,-0.8247144688074965,-1.2776559776993717,-2.6133824444846416,-2.914851051136451,-4.9610300335767175,-2.650558448221041
2016-10,1.7223065735152698,3.0391620000051085,2.670894993705725,1.8514155446845852,2.2171374339661094,3.291697660051789,1.7223065735152698,7.561472538395456,6.958465950644085,5.616927278871305,5.394223813575241,5.538900831043926,5.069466473626218,4.271570394769212,6.958465950644085,16.550051923490525,-0.5916814977870615,-2.310471585355552,-1.8258439794136396,-0.8247144688075023,-1.277655977699384,-2.613382444484632,-0.5916814977870615,-4.961030033576679
2016-11,-0.013551340924671695,1.7223065735153953,3.039162000005124,2.670894993705735,1.8514155446845888,2.2171374339661156,1.7087552325905762,1.7223065735153953,8.551381840527862,6.9584659506434985,5.6169272788712625,5.394223813575246,5.53890083104392,5.069466473626216,15.509847791171927,6.9584659506434985,1.7505732702634316,-0.5916814977871181,-2.3104715853555726,-1.8258439794136376,-0.8247144688075128,-1.27765597769939,1.1588917724760823,-0.5916814977871181
2016-12,0.05177697197136785,-0.013551340924907618,1.7223065735153624,3.039162000005155,2.670894993705751,1.8514155446845895,1.760532204561808,1.7087552325904447,8.964838438534422,8.55138184052873,6.958465950643651,5.616927278871222,5.394223813575233,5.538900831043891,24.474686229706812,15.509847791172366,2.0581049059385217,1.7505732702631753,-0.5916814977871147,-2.3104715853556024,-1.8258439794136603,-0.8247144688075068,3.2169966784144823,1.158891772476062
2017-01,1.685271694880294,0.05177697197135123,-0.013551340924868926,1.7223065735153738,3.039162000005147,2.6708949937057422,1.685271694880294,1.760532204561828,8.302815179311128,8.964838438534375,8.551381840528698,6.958465950643689,5.616927278871248,5.394223813575236,8.302815179311128,24.474686229706716,0.9977966783734153,2.0581049059384573,1.7505732702631744,-0.5916814977871092,-2.3104715853555993,-1.8258439794136454,0.9977966783734153,3.2169966784145005
2017-02,1.9752573821221855,1.6852716948802398,0.05177697197139969,-0.013551340924844113,1.722306573515357,3.039162000005178,3.6605290770027192,1.6852716948802398,8.182118086183815,8.302815179310885,8.964838438534311,8.551381840528661,6.958465950643733,5.616927278871257,16.48493326549534,8.302815179310885,1.8146224219079077,0.9977966783731043,2.0581049059383463,1.7505732702631949,-0.5916814977871221,-2.310471585355621,2.8124191002807777,0.9977966783731043
2017-03,-0.392969476425848,1.9752573821220345,1.68527169488032,0.05177697197134323,-0.013551340924846472,1.7223065735153689,3.267559600576569,3.660529077002362,9.54763938749949,8.182118086185046,8.302815179311535,8.96483843853441,8.55138184052856,6.958465950643728,26.03257265299627,16.4849332654964,5.373182055896139,1.8146224219074978,0.9977966783731372,2.058104905938377,1.7505732702632404,-0.591681497787133,8.185601156176748,2.8124191002805228
2017-04,-2.90684895021955,-0.39296947642575975,1.9752573821221044,1.6852716948803346,0.051776971971328516,-0.013551340924853189,-2.90684895021955,3.2675596005766923,11.481861899885741,9.547639387499219,8.182118086184818,8.302815179311413,8.964838438534366,8.551381840528586,11.481861899885741,26.032572652995412,8.744136345470347,5.37318205589592,1.814622421907393,0.9977966783730945,2.0581049059383854,1.7505732702632524,8.744136345470347,8.185601156176434
