,macro_alpha_t,macro_alpha_lag1,macro_alpha_lag2,macro_alpha_lag3,macro_alpha_lag4,macro_alpha_lag5,macro_S_t,macro_S_lag1,real_alpha_t,real_alpha_lag1,real_alpha_lag2,real_alpha_lag3,real_alpha_lag4,real_alpha_lag5,real_S_t,real_S_lag1,nominal_alpha_t,nominal_alpha_lag1,nominal_alpha_lag2,nominal_alpha_lag3,nominal_alpha_lag4,nominal_alpha_lag5,nominal_S_t,nominal_S_lag1
2009-01,-18.70969662373741,-30.812179221250577,-37.36263918429754,-38.44450011465795,-41.43904167550762,-55.564861719347924,-31.953818668801997,-24.44209925172796,-9.464795269633003,-11.854692543964287,-14.972844554561966,-24.392347830398798,-25.721903666886206,-30.662212422854523,7.512548958584071,-2.6829187830158574,-1.7701303641965547,-1.4754994810871955,-0.715429717692859,-2.8323732780349373,30.853339156365333,1.3375438780446387,-0.18272300357875226,-0.18272300357892482
2009-02,-6.19744897605541,-18.709696623737393,-30.812179221250577,-37.36263918429754,-38.44450011465793,-41.43904167550758,-38.1512676448575,-31.95381866880193,-1.7256885176215513,-9.464795269633,-11.854692543964287,-14.97284455456198,-24.39234783039879,-25.72190366688622,5.786860440962517,7.51254895858407,-5.398117195258557,-1.770130364196554,-1.4754994810871955,-0.7154297176928588,-2.8323732780349373,30.853339156365333,-5.580840198837308,-0.18272300357875113
2009-03,2.248134457927779,-6.197448976054071,-18.709696623737404,-30.81217922125059,-37.36263918429737,-38.444500114657984,-35.903133186927754,-38.151267644855984,-4.289266363603863,-1.725688517621554,-9.464795269632997,-11.854692543964283,-14.972844554561977,-24.392347830398798,1.497594077358662,5.7868604409625135,-4.844001885259323,-5.398117195258558,-1.770130364196554,-1.4754994810871955,-0.7154297176928599,-2.832373278034935,-10.424842084096634,-5.580840198837308
2009-04,5.962642002974118,2.2481344579276508,-6.1974489760540745,-18.70969662373739,-30.81217922125061,-37.36263918429735,5.962642002974118,-35.90313318692795,-1.1304438605556553,-4.289266363603863,-1.725688517621546,-9.464795269633004,-11.854692543964278,-14.972844554561972,-1.1304438605556553,1.497594077358675,-5.2694949985906385,-4.844001885259324,-5.398117195258558,-1.770130364196554,-1.4754994810871955,-0.7154297176928611,-5.2694949985906385,-10.424842084096635
2009-05,7.0341001985012745,5.9626420029741505,2.248134457927637,-6.197448976054087,-18.709696623737393,-30.812179221250606,12.996742201475364,5.9626420029741505,-0.020936701396314428,-1.1304438605556453,-4.289266363603858,-1.725688517621534,-9.464795269633012,-11.854692543964289,-1.1513805619519557,-1.1304438605556453,-5.143739919391188,-5.269494998590638,-4.844001885259324,-5.398117195258558,-1.770130364196554,-1.4754994810871955,-10.413234917981827,-5.269494998590638
2009-06,7.7609935305647255,7.034100198501236,5.962642002974152,2.248134457927649,-6.197448976054093,-18.709696623737393,20.757735732040093,12.996742201475373,-4.241800004964507,-0.020936701396314206,-1.130443860555638,-4.289266363603853,-1.7256885176215337,-9.464795269633013,-5.393180566916459,-1.1513805619519544,-5.5535530295609865,-5.143739919391189,-5.269494998590638,-4.844001885259324,-5.398117195258558,-1.770130364196554,-15.966787947542814,-10.413234917981827
2009-07,8.846005458020704,7.760993530564742,7.034100198501246,5.962642002974145,2.2481344579276508,-6.197448976054087,8.846005458020704,20.757735732040096,-2.267756401748982,-4.241800004964482,-0.020936701396302326,-1.1304438605556228,-4.289266363603851,-1.7256885176215353,-2.267756401748982,-5.393180566916406,-5.535874848537613,-5.553553029560987,-5.143739919391189,-5.269494998590638,-4.844001885259324,-5.398117195258558,-5.535874848537613,-15.966787947542816
2009-08,9.80582326495492,8.846005458020707,7.760993530564743,7.034100198501235,5.962642002974144,2.2481344579276503,18.651828722975594,8.846005458020707,-4.918480158284689,-2.267756401748979,-4.241800004964482,-0.020936701396297885,-1.1304438605556215,-4.289266363603848,-7.186236560033668,-2.267756401748979,-4.844070606310223,-5.535874848537613,-5.553553029560987,-5.143739919391189,-5.269494998590638,-4.844001885259324,-10.379945454847835,-5.535874848537613
2009-09,11.030188280391538,9.805823264954867,8.84600545802069,7.760993530564751,7.034100198501237,5.962642002974143,29.6820170033671,18.651828722975548,-8.517880469717069,-4.91848015828469,-2.267756401748974,-4.2418000049644835,-0.02093670139629822,-1.130443860555622,-15.704117029750734,-7.186236560033665,-4.285567693658718,-4.844070606310221,-5.535874848537613,-5.553553029560987,-5.143739919391189,-5.269494998590638,-14.665513148506554,-10.379945454847833
2009-10,13.96227392724171,11.030188280391593,9.805823264954855,8.846005458020686,7.760993530564752,7.034100198501239,13.96227392724171,29.682017003367136,-6.643188289269418,-8.51788046971708,-4.918480158284692,-2.267756401748974,-4.241800004964487,-0.020936701396295998,-6.643188289269418,-15.704117029750746,-3.828720465920445,-4.285567693658719,-4.844070606310221,-5.535874848537613,-5.553553029560987,-5.143739919391189,-3.828720465920445,-14.665513148506555
