,macro_alpha_t,macro_alpha_lag1,macro_alpha_lag2,macro_alpha_lag3,macro_alpha_lag4,macro_alpha_lag5,macro_S_t,macro_S_lag1,real_alpha_t,real_alpha_lag1,real_alpha_lag2,real_alpha_lag3,real_alpha_lag4,real_alpha_lag5,real_S_t,real_S_lag1,nominal_alpha_t,nominal_alpha_lag1,nominal_alpha_lag2,nominal_alpha_lag3,nominal_alpha_lag4,nominal_alpha_lag5,nominal_S_t,nominal_S_lag1
2011-01,8.334211633585713,6.763341078585068,-1.0717351073771875,13.23447835417189,8.731752375875095,-21.091639548404554,9.574595281011332,13.652366709653991,27.082356443793877,33.94504179517556,36.796681565261544,27.187180616088803,9.04697054131301,-5.280009645698464,-4.839721754397747,-5.55242483724159,2.6226335112880266,2.37328648689265,0.01661799398598955,-4.73790837813367,-10.18305847209931,1.840023540170952,-0.45340964137054596,-0.45340964137071343
2011-02,3.3450660418165556,8.33421163358569,6.763341078585071,-1.0717351073771861,13.23447835417189,8.731752375875098,12.919661322827876,9.57459528101133,24.717646641750864,27.082356443793913,33.945041795175584,36.79668156526152,27.187180616088778,9.046970541313009,19.877924887353384,-4.839721754397902,3.429229176155369,2.622633511288026,2.3732864868926504,0.01661799398598976,-4.73790837813367,-10.18305847209931,2.9758195347848226,-0.45340964137054635
2011-03,5.260611041874306,3.3450660418169433,8.334211633585719,6.763341078585078,-1.0717351073773433,13.23447835417146,18.18027236470266,12.919661322828276,26.022916770453655,24.717646641751518,27.082356443794055,33.94504179517568,36.79668156526124,27.187180616088796,45.90084165780668,19.877924887354038,3.8523397333477574,3.4292291761553675,2.6226335112880217,2.373286486892653,0.01661799398599134,-4.73790837813367,6.828159268132582,2.975819534784805
2011-04,5.421199420846684,5.260611041874233,3.3450660418169247,8.334211633585731,6.763341078585088,-1.0717351073772452,5.421199420846684,18.180272364702503,24.576398011754947,26.02291677045434,24.71764664175162,27.082356443793955,33.94504179517567,36.79668156526137,24.576398011754947,45.90084165780857,3.7865688331459806,3.8523397333477587,3.4292291761553697,2.6226335112880226,2.373286486892653,0.016617993985979372,3.7865688331459806,6.828159268132565
2011-05,4.424290106218148,5.421199420846711,5.2606110418742285,3.345066041816923,8.334211633585726,6.763341078585083,9.845489527064869,5.421199420846711,17.62312659395679,24.576398011755348,26.022916770454554,24.717646641751585,27.082356443793888,33.94504179517561,42.199524605712554,24.576398011755348,4.208957365982313,3.786568833145973,3.8523397333477587,3.42922917615537,2.6226335112880244,2.3732864868926526,7.995526199128286,3.786568833145973
2011-06,3.905462095156973,4.424290106218182,5.421199420846726,5.26061104187424,3.345066041816924,8.334211633585724,13.750951622221898,9.845489527064892,8.95734894519886,17.62312659395722,24.57639801175548,26.02291677045468,24.717646641751614,27.082356443793863,51.156873550912195,42.19952460571233,5.589165471376208,4.208957365982317,3.7865688331459717,3.852339733347755,3.4292291761553697,2.622633511288025,13.5846916705045,7.995526199128286
2011-07,3.5188009225187895,3.905462095156985,4.424290106218172,5.421199420846721,5.2606110418742364,3.3450660418169247,3.5188009225187895,13.75095162222185,3.406812056687549,8.957348945198525,17.623126593957185,24.576398011755316,26.022916770454614,24.717646641751692,3.406812056687549,51.15687355091111,5.659902614718112,5.589165471376212,4.208957365982316,3.7865688331459726,3.8523397333477556,3.42922917615537,5.659902614718112,13.5846916705045
2011-08,2.9649418505151766,3.518800922518782,3.9054620951569783,4.424290106218176,5.421199420846724,5.260611041874239,6.483742773033981,3.518800922518782,0.9772553572992673,3.4068120566875675,8.957348945198593,17.623126593957245,24.57639801175538,26.022916770454664,4.384067413986699,3.4068120566875675,5.424097159640954,5.659902614718112,5.589165471376211,4.208957365982315,3.7865688331459717,3.8523397333477556,11.083999774359066,5.659902614718112
2011-09,2.831924417694921,2.9649418505151712,3.518800922518782,3.9054620951569707,4.424290106218171,5.421199420846724,9.315667190728863,6.4837427730339545,-2.254769888566826,0.9772553572990886,3.4068120566876043,8.957348945198527,17.62312659395719,24.57639801175539,2.129297525419825,4.38406741398679,5.292147872520362,5.424097159640954,5.659902614718113,5.589165471376212,4.208957365982316,3.7865688331459717,16.376147646879428,11.083999774359066
2011-10,2.2960825990747056,2.8319244176948994,2.9649418505151655,3.5188009225187766,3.905462095156974,4.424290106218172,2.2960825990747056,9.315667190728869,-8.263704282689044,-2.254769888566945,0.9772553572990268,3.4068120566875795,8.957348945198548,17.62312659395719,-8.263704282689044,2.129297525419803,4.448987755118113,5.292147872520362,5.424097159640954,5.659902614718112,5.589165471376212,4.208957365982316,4.448987755118113,16.37614764687943
2011-11,1.642022449369134,2.296082599074674,2.8319244176948875,2.9649418505151726,3.5188009225187677,3.905462095156969,3.938105048443914,2.296082599074674,-13.687424501495842,-8.263704282688927,-2.2547698885670298,0.9772553572989136,3.406812056687458,8.957348945198445,-21.951128784185606,-8.263704282688927,2.565229169172004,4.448987755118113,5.292147872520364,5.424097159640955,5.6599026147181135,5.589165471376213,7.014216924290107,4.448987755118113
2011-12,2.0254499736826848,1.6420224493691384,2.2960825990746985,2.831924417694863,2.964941850515165,3.5188009225187638,5.9635550221264895,3.9381050484438362,-12.91967079390825,-13.687424501496547,-8.263704282689039,-2.2547698885669565,0.9772553572988725,3.4068120566874347,-34.87079957809408,-21.95112878418561,2.2349899212233386,2.5652291691720026,4.448987755118117,5.292147872520366,5.424097159640956,5.6599026147181135,9.249206845513461,7.014216924290114
