,macro_alpha_t,macro_alpha_lag1,macro_alpha_lag2,macro_alpha_lag3,macro_alpha_lag4,macro_alpha_lag5,macro_S_t,macro_S_lag1,real_alpha_t,real_alpha_lag1,real_alpha_lag2,real_alpha_lag3,real_alpha_lag4,real_alpha_lag5,real_S_t,real_S_lag1,nominal_alpha_t,nominal_alpha_lag1,nominal_alpha_lag2,nominal_alpha_lag3,nominal_alpha_lag4,nominal_alpha_lag5,nominal_S_t,nominal_S_lag1
2006-01,18.10340683584684,17.61086131503109,21.44442558770674,26.95026981046545,31.932677032253626,36.559238577987514,11.325718398043284,68.9183187610023,17.51653610202776,13.093045072421571,0.4289435831378955,-7.2845619745433625,-19.14724494771498,-25.649769303337408,2.560781459055619,28.27574030222271,-5.562566908187446,-6.042933721561071,-5.80273862398254,5.4723036795606745,1.5891341085938542,3.9806503737375616,-0.14522998075407467,-0.14522998075394303
2006-02,21.842495293021603,18.103406835846847,17.61086131503109,21.44442558770674,26.950269810465446,31.932677032253626,33.16821369106441,11.325718398043508,22.499903842282098,17.51653610202776,13.09304507242157,0.4289435831378975,-7.2845619745433625,-19.14724494771498,25.060685301337713,2.560781459055614,-8.196767805702759,-5.562566908187446,-6.042933721561071,-5.802738623982541,5.4723036795606745,1.5891341085938542,-8.341997786456835,-0.14522998075407645
2006-03,25.149304615912655,21.842495293014768,18.103406835846645,17.61086131503121,21.444425587706125,26.950269810465873,58.31751830697108,33.16821369105829,23.79028435562104,22.49990384228216,17.516536102027764,13.093045072421818,0.42894358313789827,-7.284561974543357,48.8509696569588,25.060685301337777,-9.089569204690827,-8.196767805702706,-5.5625669081874,-6.0429337215610825,-5.80273862398254,5.472303679560675,-17.4315669911476,-8.341997786456785
2006-04,26.536842266821026,25.149304615913227,21.842495293014846,18.10340683584658,17.610861315031237,21.44442558770612,26.536842266821026,58.31751830697193,20.83279136938664,23.790284355621303,22.49990384228229,17.516536102027818,13.09304507242184,0.42894358313786274,20.83279136938664,48.850969656959194,-8.586482145772326,-9.089569204690834,-8.196767805702715,-5.562566908187402,-6.042933721561086,-5.802738623982545,-8.586482145772326,-17.431566991147626
2006-05,27.236941678116736,26.53684226682116,25.149304615913223,21.842495293014842,18.103406835846577,17.610861315031237,53.77378394493788,26.53684226682116,20.395078392189255,20.832791369386605,23.790284355621306,22.49990384228229,17.516536102027814,13.09304507242183,41.22786976157587,20.832791369386605,-8.44246899368538,-8.586482145772322,-9.089569204690834,-8.196767805702713,-5.5625669081874,-6.042933721561086,-17.028951139457696,-8.586482145772322
2006-06,27.41840600582484,27.236941678116725,26.53684226682117,25.149304615913245,21.842495293014842,18.103406835846574,81.19218995076284,53.77378394493795,15.073664744619343,20.395078392189387,20.832791369386662,23.79028435562133,22.499903842282304,17.51653610202781,56.301534506195665,41.227869761575896,-8.28366132868725,-8.442468993685377,-8.58648214577233,-9.089569204690832,-8.196767805702713,-5.5625669081874,-25.312612468144994,-17.02895113945771
2006-07,25.566467588026967,27.418406005824743,27.236941678116697,26.536842266821107,25.14930461591325,21.842495293014842,25.566467588026967,81.1921899507626,14.274842164152545,15.073664744619332,20.39507839218928,20.83279136938654,23.79028435562131,22.499903842282308,14.274842164152545,56.301534506195196,-8.594530165598108,-8.283661328687252,-8.442468993685374,-8.586482145772337,-9.089569204690829,-8.196767805702713,-8.594530165598108,-25.31261246814496
2006-08,21.866993561162698,25.566467588026985,27.41840600582475,27.2369416781167,26.536842266821104,25.149304615913252,47.433461149189654,25.566467588026985,12.90907067746108,14.274842164152517,15.073664744619306,20.395078392189294,20.832791369386555,23.790284355621345,27.183912841613502,14.274842164152517,-7.445573564873755,-8.594530165598108,-8.283661328687247,-8.442468993685372,-8.586482145772337,-9.08956920469083,-16.04010373047186,-8.594530165598108
2006-09,18.828600935270096,21.866993561162875,25.566467588027027,27.41840600582473,27.23694167811669,26.536842266821107,66.26206208446003,47.43346114918984,13.427453347292696,12.909070677460996,14.27484216415246,15.073664744619283,20.395078392189287,20.83279136938654,40.61136618890625,27.183912841613573,-6.5095311739996555,-7.445573564873749,-8.594530165598103,-8.283661328687241,-8.442468993685372,-8.586482145772337,-22.54963490447151,-16.040103730471863
2006-10,17.768054607306517,18.82860093527022,21.866993561162882,25.56646758802699,27.418406005824696,27.236941678116683,17.768054607306517,66.26206208446008,17.944131217207943,13.42745334729262,12.909070677461036,14.274842164152481,15.073664744619247,20.395078392189298,17.944131217207943,40.61136618890611,-6.335724969635126,-6.509531173999654,-7.445573564873755,-8.594530165598098,-8.283661328687241,-8.44246899368537,-6.335724969635126,-22.5496349044715
2006-11,17.395959353776078,17.76805460730656,18.828600935270224,21.8669935611629,25.566467588026995,27.4184060058247,35.16401396108245,17.76805460730656,20.737693719363573,17.944131217207975,13.427453347292644,12.909070677461056,14.274842164152503,15.07366474461925,38.68182493657202,17.944131217207975,-5.3320681586429135,-6.335724969635141,-6.5095311739996635,-7.445573564873758,-8.594530165598098,-8.28366132868724,-11.667793128278024,-6.335724969635141
2006-12,16.727325674452374,17.395959353776078,17.768054607306464,18.8286009352702,21.866993561162865,25.566467588027006,51.8913396355352,35.164013961082276,27.826497982144453,20.737693719363325,17.94413121720799,13.42745334729248,12.909070677460925,14.274842164152453,66.5083229187148,38.68182493657114,-3.782782307805405,-5.332068158642904,-6.335724969635126,-6.509531173999641,-7.445573564873753,-8.594530165598094,-15.450575436083335,-11.667793128278024
2007-01,16.940224867897417,16.727325674452167,17.395959353776075,17.768054607306578,18.828600935270284,21.866993561162886,16.940224867897417,51.8913396355349,32.32436231175617,27.826497982143856,20.737693719363225,17.94413121720822,13.427453347292666,12.909070677460923,32.32436231175617,66.50832291871534,-4.618368114559869,-3.7827823078053715,-5.33206815864286,-6.335724969635135,-6.509531173999632,-7.445573564873758,-4.618368114559869,-15.450575436083382
2007-02,18.993643181376584,16.940224867897502,16.727325674452242,17.395959353776075,17.768054607306578,18.828600935270288,35.93386804927394,16.940224867897502,37.322530186364396,32.324362311756204,27.82649798214388,20.73769371936324,17.944131217208234,13.427453347292644,69.6468924981207,32.324362311756204,-4.208345277690061,-4.618368114559884,-3.7827823078053884,-5.332068158642863,-6.335724969635135,-6.509531173999633,-8.826713392249882,-4.618368114559884
2007-03,21.665748397668096,18.993643181377045,16.940224867897097,16.727325674452178,17.395959353776043,17.768054607306574,57.59961644694259,35.93386804927462,41.65050466747924,37.32253018636459,32.32436231175616,27.826497982143742,20.737693719363115,17.94413121720821,111.29739716559922,69.64689249812065,-3.679592120030785,-4.208345277690035,-4.618368114559864,-3.782782307805376,-5.3320681586428575,-6.335724969635133,-12.506305512280726,-8.826713392249887
2007-04,23.5000303692241,21.665748397668,18.99364318137706,16.940224867897072,16.727325674452118,17.39595935377605,23.5000303692241,57.599616446942164,42.643705352899055,41.65050466747822,37.32253018636415,32.32436231175609,27.826497982143604,20.737693719363016,42.643705352899055,111.29739716559847,-4.298013471972862,-3.679592120030777,-4.208345277690007,-4.618368114559828,-3.7827823078053715,-5.332068158642858,-4.298013471972862,-12.50630551228062
2007-05,24.830092910187073,23.50003036922407,21.665748397668022,18.99364318137708,16.94022486789709,16.727325674452125,48.3301232794112,23.50003036922407,44.697379988551575,42.64370535289897,41.6505046674782,37.32253018636416,32.32436231175609,27.826497982143618,87.34108534145096,42.64370535289897,-3.748909120986172,-4.298013471972876,-3.6795921200307777,-4.208345277690009,-4.61836811455983,-3.782782307805374,-8.04692259295902,-4.298013471972876
2007-06,26.284318597054018,24.830092910187116,23.500030369224042,21.66574839766803,18.99364318137709,16.940224867897122,74.61444187646562,48.3301232794112,42.881155388882604,44.6973799885515,42.64370535289912,41.65050466747818,37.32253018636419,32.32436231175613,130.22224073033362,87.34108534145047,-2.2214204492354965,-3.748909120986163,-4.298013471972875,-3.6795921200307897,-4.2083452776900145,-4.618368114559836,-10.268343042194628,-8.04692259295904
2007-07,26.95543617272988,26.284318597054195,24.83009291018712,23.500030369223957,21.665748397667976,18.993643181377088,26.95543617272988,74.61444187646529,41.66211446068062,42.88115538888205,44.69737998855137,42.64370535289916,41.65050466747802,37.322530186364155,41.66211446068062,130.2222407303326,-0.24317366915820537,-2.221420449235492,-3.748909120986145,-4.298013471972863,-3.6795921200307857,-4.208345277690009,-0.24317366915820537,-10.268343042194505
2007-08,25.977941249726957,26.955436172729865,26.28431859705419,24.830092910187126,23.50003036922395,21.66574839766798,52.93337742245681,26.955436172729865,39.06813165043602,41.66211446068064,42.88115538888208,44.69737998855137,42.64370535289916,41.65050466747802,80.73024611111666,41.66211446068064,1.5421695300208087,-0.24317366915820426,-2.221420449235492,-3.7489091209861445,-4.298013471972863,-3.6795921200307857,1.2989958608626067,-0.24317366915820426
