month,GDP同比,制造业PMI_去季节性,服务业PMI,工业增加值,用电量,社零,固投当月同比_去季节性,CPI,PPI,失业率差分_去季节性,逆回购7天(19日),银行间7天回购(20-19均值)
1985-09,,,,,,,,,,,,
1985-10,,,,,,,,,,,,
1985-11,,,,,,,,,,,,
1985-12,,,,,,,,,,,,
1986-01,,,,,,,,,,,,
1986-02,,,,,,,,,,,,
1986-03,,,,,,,,,,,,
1986-04,,,,,,,,,,,,
1986-05,,,,,,,,,,,,
1986-06,,,,,,,,,,,,
1986-07,,,,,,,,,,,,
1986-08,,,,,,,,,,,,
1986-09,,,,,,,,,,,,
1986-10,,,,,,,,,,,,
1986-11,,,,,,,,,,,,
1986-12,,,,,,,,,,,,
1987-01,,,,,,,,,,,,
1987-02,,,,,,,,3.511028475809805,,,,
1987-03,,,,,,,,3.8580980614786053,,,,
1987-04,,,,,,,,2.816889304472206,,,,
1987-05,,,,,,,,2.816889304472206,,,,
1987-06,,,,,,,,2.816889304472206,,,,
1987-07,,,,,,,,2.816889304472206,,,,
1987-08,,,,,,,,2.816889304472206,,,,
1987-09,,,,,,,,2.816889304472206,,,,
1987-10,,,,,,,,2.816889304472206,,,,
1987-11,,,,,,,,2.816889304472206,,,,
1987-12,,,,,,,,2.816889304472206,,,,
1988-01,,,,,,,,2.816889304472206,,,,
1988-02,,,,,,,,8.485692537062603,,,,
1988-03,,,,,,,,9.642591155958602,,,,
1988-04,,,,,,,,2.816889304472206,,,,
1988-05,,,,,,,,2.816889304472206,,,,
1988-06,,,,,,,,2.816889304472206,,,,
1988-07,,,,,,,,2.816889304472206,,,,
1988-08,,,,,,,,2.816889304472206,,,,
1988-09,,,,,,,,2.816889304472206,,,,
1988-10,,,,,,,,2.816889304472206,,,,
1988-11,,,,,,,,2.816889304472206,,,,
1988-12,,,,,,,,2.816889304472206,,,,
1989-01,,,,,,,,2.816889304472206,,,,
1989-02,,,,,,,,29.309867677190585,,,,
1989-03,,,,,,,,30.466766296086586,,,,
1989-04,,,,,,,,2.816889304472206,,,,
1989-05,,,,,,,,2.816889304472206,,,,
1989-06,,,,,,,,2.816889304472206,,,,
1989-07,,,,,,,,2.816889304472206,,,,
1989-08,,,,,,,,2.816889304472206,,,,
1989-09,,,,,,,,2.816889304472206,,,,
1989-10,,,,,,,,2.816889304472206,,,,
1989-11,,,,,,,,2.816889304472206,,,,
1989-12,,,,,,,,2.816889304472206,,,,
1990-01,,,,,,,,2.816889304472206,,,,
1990-02,,,,-10.213627327368975,,,,2.5855095806930057,,,,
1990-03,,,,-0.7551852675678843,,,,2.701199442582606,,,,
1990-04,,,,-1.3002234613587211,,,,1.5443008236866065,,,,
1990-05,,,,-1.3002234613587211,,,,1.312921099907407,,,,
1990-06,,,,-1.3002234613587211,,,,0.7344717904594075,,,,
1990-07,,,,-0.7551852675678843,,,,-1.1165659997741912,,,,
1990-08,,,,-1.3002234613587211,,,,-1.1165659997741912,,,,
1990-09,,,,-1.0450992004353505,,,,0.5030920666802073,,,,
1990-10,,,,-0.1391181602245182,,,,0.9658515142386069,,,,
1990-11,,,,1.2071696655287816,,,,1.197231238017807,,,,
1990-12,,,,1.2071696655287816,,,,1.8913704093554067,,,,
1991-01,,,,1.2071696655287816,,,,2.5855095806930057,,,,
1991-02,,,,5.949074429992275,,,,0.15602248101140784,,,,
1991-03,,,,0.7668628799863139,,,,-1.2322558616637913,,,,
1991-04,,,,1.2071696655287816,,,,-0.5381166903261918,,,,
1991-05,,,,1.2071696655287816,,,,-0.8851862759949916,,,,
1991-06,,,,1.2071696655287816,,,,1.7756805474658066,,,,
1991-07,,,,0.7668628799863139,,,,2.701199442582606,,,,
1991-08,,,,1.2071696655287816,,,,2.816889304472206,,,,
1991-09,,,,1.2071696655287816,,,,2.816889304472206,,,,
1991-10,,,,1.2071696655287816,,,,2.816889304472206,,,,
1991-11,,,,1.2071696655287816,,,,2.816889304472206,,,,
1991-12,,,,0.18703501425138128,,,,2.701199442582606,,,,
1992-01,,,,-0.7551852675678843,,,,2.816889304472206,,,,
1992-02,,,,1.3829299873296803,,,,3.9737879233682047,,,,
1992-03,,,,4.137112349570611,,-2.3601498321569916,,3.7424081995890046,,,,
1992-04,6.54889536984412,,,1.2071696655287816,,-2.3601498321569916,,2.816889304472206,,,,
1992-05,,,,1.2071696655287816,,-2.3601498321569916,,2.816889304472206,,,,
1992-06,,,,1.2071696655287816,,-2.3601498321569916,,2.816889304472206,,,,
1992-07,7.024549705058945,,,1.2071696655287816,,-2.3601498321569916,,2.816889304472206,,,,
1992-08,,,,1.2071696655287816,,-2.3601498321569916,,2.816889304472206,,,,
1992-09,,,,1.2071696655287816,,-2.3601498321569916,,2.816889304472206,,,,
1992-10,7.50020404027377,,,1.2071696655287816,,-2.3601498321569916,,2.816889304472206,,,,
1992-11,,,,1.2071696655287816,,-2.3601498321569916,,2.816889304472206,,,,
1992-12,,,,1.2071696655287816,,-2.3601498321569916,,2.816889304472206,,,,
1993-01,7.50020404027377,,,1.2071696655287816,,-2.3601498321569916,,2.816889304472206,,,,
1993-02,,,,0.4769489471188479,,,,9.526901294069003,,,,
1993-03,,,,7.471122577546474,,-2.3601498321569916,,9.758281017848201,,,,
1993-04,8.166120109574528,,,1.2071696655287816,,-2.3601498321569916,4.703492337504169,2.816889304472206,,,,
1993-05,,,,1.2071696655287816,,-2.3601498321569916,3.70454123723518,2.816889304472206,,,,
1993-06,,,,1.2071696655287816,,-2.3601498321569916,4.7507129559269945,2.816889304472206,,,,
1993-07,6.453764502801155,,,1.2071696655287816,,-2.3601498321569916,4.40738209098726,2.816889304472206,,,,
1993-08,,,,1.2071696655287816,,-2.3601498321569916,3.2009416575186362,2.816889304472206,,,,
1993-09,,,,1.2071696655287816,,-2.3601498321569916,2.223197278673167,2.816889304472206,,,,
1993-10,5.978110167586329,,,1.2071696655287816,,-2.3601498321569916,2.5329618467541963,2.816889304472206,,,,
1993-11,,,,1.2071696655287816,,-2.3601498321569916,3.5215800325219075,2.816889304472206,,,,
1993-12,,,,1.2071696655287816,,-2.3601498321569916,3.4613315707967804,2.816889304472206,,,,
1994-01,7.11968057210191,,,1.2071696655287816,,-2.3601498321569916,46.61406840609421,2.816889304472206,,,,
1994-02,,,,7.471122577546474,,,,22.021406378145794,,,,
1994-03,,,,-1.335013133302817,,-2.3601498321569916,-3.4032284614187436,24.45089347782739,,,,
1994-04,7.11968057210191,,,1.2071696655287816,,-2.3601498321569916,2.038524185356584,2.816889304472206,,,,
1994-05,,,,1.2071696655287816,,-2.3601498321569916,3.1484090328179986,2.816889304472206,,,,
1994-06,,,,1.2071696655287816,,-2.3601498321569916,2.3286072891215936,2.816889304472206,,,,
1994-07,6.35863363575819,,,1.2071696655287816,,-2.3601498321569916,3.134712247387027,2.816889304472206,,,,
1994-08,,,,1.2071696655287816,,-2.3601498321569916,3.4698424808641164,2.816889304472206,,,,
1994-09,,,,1.2071696655287816,,-2.3601498321569916,0.7565644822159056,2.816889304472206,,,,
1994-10,6.073241034629294,,,1.2071696655287816,,-2.3601498321569916,2.03008868281219,2.816889304472206,,,,
1994-11,,,,1.2071696655287816,,-2.3601498321569916,1.9171883305170667,2.816889304472206,,,,
1994-12,,,,1.2071696655287816,,-2.3601498321569916,1.9429443870009635,2.816889304472206,,,,
1995-01,5.121932364199643,,,1.2071696655287816,,-2.3601498321569916,38.66285789330024,2.816889304472206,,,,
1995-02,,,,1.5641261953718468,,6.048346824681438,,25.49210223483379,,,,
1995-03,,,,3.0499351013176117,,4.57747277392253,3.828728355442696,23.52537458271059,,,,
1995-04,5.026801497156678,,,1.2071696655287816,,1.3721930716437434,1.8201358438185415,2.816889304472206,,,,
1995-05,,,,1.2071696655287816,,1.3721930716437434,2.0689697801139393,2.816889304472206,,,,
1995-06,,,,1.2071696655287816,,1.3721930716437434,0.949987085875827,2.816889304472206,,,,
1995-07,4.075492826727028,,,1.2071696655287816,,1.3721930716437434,0.0058678953246009925,2.816889304472206,,,,
1995-08,,,,1.2071696655287816,,1.3721930716437434,1.7850091965882413,2.816889304472206,,,,
1995-09,,,,1.2071696655287816,,1.3721930716437434,1.986055387500391,2.816889304472206,,,,
1995-10,3.599838491512202,,,1.2071696655287816,,1.3721930716437434,1.1602011613616754,2.816889304472206,,,,
1995-11,,,,1.2071696655287816,,1.3721930716437434,2.325115093794265,2.816889304472206,,,,
1995-12,,,,1.2071696655287816,,1.3721930716437434,1.794220871909653,2.816889304472206,,,,
1996-01,3.885231092641098,,,1.2071696655287816,,1.3721930716437434,-0.2635078157202785,2.816889304472206,,,,
1996-02,,,,3.5572844838356774,,2.3221325627588696,,8.022933089504203,,,,
1996-03,,,,1.8540401282393126,,4.528443638897233,1.3044167488591667,8.370002675173003,,,,
1996-04,4.075492826727028,,,1.2071696655287816,,1.3721930716437434,-0.4856226725726888,2.816889304472206,,,,
1996-05,,,,1.2071696655287816,,1.3721930716437434,0.7804759048395977,2.816889304472206,,,,
1996-06,,,,1.2071696655287816,,1.3721930716437434,0.13645312918038582,2.816889304472206,,,,
1996-07,2.553398954039586,,,1.2071696655287816,,1.3721930716437434,0.2983090532818708,2.816889304472206,,,,
1996-08,,,,1.2071696655287816,,1.3721930716437434,2.5227820116854844,2.816889304472206,,,,
1996-09,,,,1.2071696655287816,,1.3721930716437434,-0.319017469772795,2.816889304472206,,,,
1996-10,2.4582680869966214,,,1.2071696655287816,,1.3721930716437434,-0.20357951892647758,2.816889304472206,,,,
1996-11,,,,1.2071696655287816,,1.3721930716437434,0.9845936010894792,2.816889304472206,-0.006575776151530447,,,
1996-12,,,,1.2071696655287816,,1.3721930716437434,1.3752589054494475,2.816889304472206,-0.0750857944375513,,,
1997-01,3.4095767574262723,,,1.2071696655287816,,1.3721930716437434,-0.3658158780564461,2.816889304472206,0.013977229334275799,,,
1997-02,,,,1.1654945376790806,,2.4937345353474085,,4.436547370926605,-0.05681645622794574,,,
1997-03,,,,1.2017337792875138,,0.6796565394114207,2.1232508009429294,4.089477785257804,0.016260896610476496,,,
1997-04,3.314445890383306,,,1.2071696655287816,,1.145433322151742,-1.1743773851024093,2.238439995024206,0.02311189843907857,,,
1997-05,,,,1.2071696655287816,,0.9738313495632024,0.9082711500282203,1.312921099907407,-0.0705184598851499,,,
1997-06,,,,1.2071696655287816,,0.8267439444873116,-0.6326841797447549,0.8501616523490069,-0.06823479260894921,,,
1997-07,3.219315023340341,,,1.2071696655287816,,0.8267439444873116,-0.7869493075806118,0.8501616523490069,-0.16871615276177976,,,
1997-08,,,,0.4769489471188479,,0.8267439444873116,0.9335063331042343,0.7344717904594075,-0.23265883649539923,,,
1997-09,,,,1.2071696655287816,,0.5325691343355299,0.0005902778717256633,-0.19104710465739222,-0.2874668511242159,,,
1997-10,1.8874828847388296,,,1.2071696655287816,,0.0667923515952086,-0.4157480216672244,-0.306736966546992,-0.3011688547814201,,,
1997-11,,,,1.2071696655287816,,0.48353999931023267,1.4818783127870425,-0.6538065522157918,-0.294317852952818,,,
1997-12,,,,1.2071696655287816,,0.28742345920904505,0.9190624821098711,-1.1165659997741912,-0.22352416739059644,,,
1998-01,1.7923520176958647,,,0.7668628799863139,,-0.17835332353127625,-0.23011526107173733,-1.926395033001391,-0.294317852952818,,,
1998-02,,,,-1.9148409990377497,,0.8022293769746631,,-2.0420848948909907,-0.3856645440008458,,,
1998-03,,,,0.875580604811614,,-0.8892757813980824,1.4995292732018966,-2.5048443424493905,-0.6893922917355382,,,
1998-04,0.5556507461373188,,,0.6943843967694475,,-0.7912175113474884,-1.1538618251464068,-1.5793254473325913,-0.8149939919265764,,,
1998-05,,,,0.04207804781764828,,-0.7421883763221916,0.7428896805808692,-2.1658730471128624,-0.9268936884604104,,,
1998-06,,,,0.3319919806851146,,-0.6931592412968945,-0.47397864318477173,-2.1658730471128624,-1.1050197360040646,,,
1998-07,0.27025814500842366,,,0.2957527390766814,,-0.6931592412968945,-1.1148606933844352,-2.1658730471128624,-1.198650094328293,,,
1998-08,,,,0.18703501425138128,,-0.3744698636324643,3.22550431912612,-2.1658730471128624,-1.2169194325378985,,,
1998-09,,,,0.2957527390766814,,-0.08029505348068222,0.61411527523991,-2.1658730471128624,-1.349372134557539,,,
1998-10,1.1264359483951099,,,1.1292552960706468,,-0.6441301062715975,0.7286248696352615,-2.1658730471128624,-1.0410770522704451,,,
1998-11,,,,1.2071696655287816,,-0.4970427011957067,1.61548787791534,-2.1658730471128624,-1.3128334581383276,,,
1998-12,,,,1.2071696655287816,,-0.5460718362210035,2.1626966028600214,-2.1658730471128624,-1.3813434764243484,,,
1999-01,2.363137219953655,,,1.2071696655287816,,-0.22738245855657346,-1.1011734318913502,-2.1658730471128624,-1.3128334581383276,,,1.3325055301996973
1999-02,,,,3.9196768999200104,,-0.9137903489107307,,-3.777432823234989,-1.2077847634330958,,,1.312426322942625
1999-03,,,,-1.80612327421245,,0.2383943241837478,2.3829498491695738,-3.89312268512459,-1.2009337616044937,,,1.3316283121998143
1999-04,2.1728754858677255,,,0.6943843967694475,,-0.9383049164233794,-0.48943254145899345,-2.1658730471128624,-1.139274745147075,,,1.32777242526994
1999-05,,,,0.7306236383778807,,-0.9628194839360278,0.6531841052721701,-2.1658730471128624,-0.9657160321558222,,,1.2898450337843586
1999-06,,,,0.6581451551610144,,-1.0608777539866219,-0.42246687920894177,-2.1658730471128624,-0.8652346720029916,,,0.6929525455722954
1999-07,1.1264359483951099,,,0.7306236383778807,,-1.0363631864739733,-1.0751906452181683,-2.1658730471128624,-0.9063406829746042,,,-0.4531594303611075
1999-08,,,,0.8031021215947477,,-0.9873340514486764,1.5588559529600263,-2.1658730471128624,-0.6574209498687285,,,-0.5305238027459918
1999-09,,,,0.875580604811614,,-0.8892757813980824,-0.5684703864515052,-2.1658730471128624,-0.6094639370685139,,,-0.5754361728724038
1999-10,0.9361742143091795,,,0.40447046390198094,,-0.7421883763221916,-1.0666201002145896,-2.1658730471128624,-0.5637905915445,,,-0.5870875342589572
1999-11,,,,-0.03040043539921837,,-0.3499552961198159,0.35862128688766237,-2.1658730471128624,-0.2532118419812055,,-0.3913779746108303,-0.5736430141765491
1999-12,,,,0.18703501425138128,,-0.4480135661704097,0.5442981846421324,-2.1658730471128624,-0.3217218602672263,,-0.3913779746108303,-0.5851915121960535
2000-01,0.07999641092249328,,,0.11455653103451494,,-0.3989844311451127,-0.2640921988253748,-2.1658730471128624,-0.2737648474670117,,-0.3913779746108303,-0.5894895328841021
2000-02,,,,0.6581451551610144,,0.4099962967722875,,-2.6205342043389908,-0.07736946171375199,,-0.449948494344075,-0.6565036264710526
2000-03,,,,1.7815616450224463,,0.21387975667109943,1.5920018159110463,-1.5793254473325913,0.18981960960172928,,-0.4938763841440082,-0.7041654107325689
2000-04,1.982613751781796,,,1.2071696655287816,,-0.08029505348068222,-1.1382559968187402,-2.1658730471128624,0.34282531710717584,,-0.5231616440106306,-0.767179049233816
2000-05,,,,1.2071696655287816,,-0.12932418850597943,0.48070039242408835,-2.1658730471128624,0.5072493609936258,,-0.5231616440106306,-0.8105595892184976
2000-06,,,,1.2071696655287816,,0.45902543179758426,-0.665284739673865,-2.1658730471128624,0.06878524396309248,,-0.5231616440106306,-0.8334967300249336
2000-07,2.363137219953655,,,1.2071696655287816,,-0.17835332353127625,-0.4555523533004287,-1.810705171111791,0.5894613829368509,,-0.5231616440106306,-0.8543404623073697
2000-08,,,,1.2071696655287816,,-0.12932418850597943,2.019127677081032,-1.810705171111791,0.9434298107479586,,-0.5231616440106306,-0.8831505453541048
2000-09,,,,1.2071696655287816,,-0.08029505348068222,-0.05092781134437813,-2.0420848948909907,0.8109771087283182,,-0.5231616440106306,-0.917595872860526
