iteration,loglike,relative_loglike_change,min_h,max_h,filter_seconds,smoother_seconds,m_step_seconds,iteration_seconds
1,-2382.8818664646165,,0.22780752912821545,0.7469600431903557,0.019999799987999722,0.019484099990222603,0.03800140001112595,0.07761139998910949
2,-501.11573042610223,0.7897018154871491,0.14868870800915776,0.690268798215774,0.020566500024870038,0.01645350002218038,0.04314400002476759,0.08026989997597411
3,-390.3593545399767,0.22101955528705633,0.10581963929459064,0.6352035855112956,0.026715300016803667,0.02353379997657612,0.06319899999652989,0.11357790001784451
4,-197.2539235436857,0.4946863159558665,0.07931479727203701,0.708136566127223,0.01929359999485314,0.018642500013811514,0.03803440000046976,0.07607400001143105
5,-206.02200059880508,0.044450710523775874,0.06126855879100918,0.7501497438064111,0.027029300021240488,0.022780100000090897,0.03852500001084991,0.08842820001882501
6,-149.55741381520593,0.2740706653633313,0.0487728335780908,0.7730248162883333,0.019772500003455207,0.01891839999007061,0.043736099993111566,0.08253280000644736
7,-109.41615519618863,0.2684003259685681,0.04000498979145956,0.7926897118324744,0.02080309999291785,0.02210400000330992,0.03884480000124313,0.08185339998453856
8,-95.56515104534813,0.1265901194024315,0.033631144763853905,0.806702171601067,0.06446910000522621,0.021067499998025596,0.03990249999333173,0.12553839999600314
9,-85.06717203414802,0.10985153998468075,0.028773428075083173,0.8130288590224338,0.01934960001381114,0.01961059999302961,0.038443999976152554,0.07750660000601783
10,-74.4307569942382,0.12503548414234467,0.024905761567453402,0.8163545582863121,0.026161399990087375,0.024996699998155236,0.04113070000312291,0.09239589999197051
11,-65.6863655272968,0.11748357560864672,0.02181136055558455,0.8185392274308801,0.03018149998388253,0.024484699999447912,0.041561399993952364,0.0963259999989532
12,-59.73934199386236,0.09053665072948934,0.019363010684770574,0.8201782821816147,0.019215400010580197,0.01728010000078939,0.05084149999311194,0.08754589999443851
13,-55.29849141450684,0.0743371190766007,0.017366522396136074,0.8214430622441665,0.05044970000744797,0.036363799998071045,0.04071460000704974,0.12763420000555925
14,-52.01888676097439,0.059307307842255,0.015713498673783334,0.8221104111813488,0.020635099994251505,0.02644669997971505,0.044360100000631064,0.09154279998620041
15,-49.73532065402891,0.04389878848116096,0.01432908469414348,0.832506016377827,0.01934090000577271,0.019202299998141825,0.03674779998254962,0.07538970001041889
16,-48.2777805988795,0.029305934615128242,0.013155605826138792,0.8457448038393216,0.031197600008454174,0.025372100004460663,0.05269520002184436,0.10937380001996644
17,-47.51047526899869,0.015893550208035484,0.01214951062665744,0.8551511720741208,0.023049999988870695,0.024293499998748302,0.04839069998706691,0.09583909998764284
18,-47.239794221656965,0.0056972919300251335,0.011277977874866016,0.8620906305881556,0.024451300007058308,0.021598399995127693,0.04639400000451133,0.09254570002667606
19,-47.221147792151186,0.00039471868607824024,0.010516153176319354,0.8677065784579013,0.020596099988324568,0.02116479998221621,0.04280399999697693,0.0846618999785278
20,-47.070390023117106,0.0031925901017411866,0.009845183433857393,0.8729041837813883,0.020550900022499263,0.025060799991479144,0.06647019999218173,0.11219549999805167
21,-46.33723830021011,0.01557564580507899,0.009250503720464145,0.8779262243516524,0.03154039999935776,0.01947700002347119,0.04990359998191707,0.10106669997912832
22,-44.93085557848855,0.03035102594181117,0.008720400811986617,0.8824713730203105,0.025232599989976734,0.022649999998975545,0.03677000000607222,0.08475159999215975
23,-43.271134049516625,0.03693945970097536,0.008245254109468917,0.886296896181498,0.018434399971738458,0.02081810001982376,0.04812870000023395,0.08747159998165444
24,-41.9354231503425,0.030868405196998648,0.007817109101681284,0.8893336571478607,0.022980900015681982,0.01869209998403676,0.05417010001838207,0.09600090002641082
25,-41.01857775597594,0.021863267984195193,0.007429412536336875,0.8916327248098472,0.02102240000385791,0.029217799979960546,0.04396020001149736,0.09430229998542927
26,-39.50162128032341,0.03698218121254885,0.007076820818483488,0.893441597263053,0.022500199993373826,0.02064460000838153,0.04865460001747124,0.09190820000367239
27,-37.16048306487703,0.05926688929632757,0.006754934277228761,0.894908370955637,0.02772829998866655,0.02336069999728352,0.04626010000356473,0.09744809998665005
28,-34.55167288092451,0.07020388242526077,0.006460046821142344,0.8961027348544948,0.022236199991311878,0.017774199979612604,0.05040700000245124,0.09052489997702651
29,-31.964083175422523,0.0748904319168452,0.006189002063604783,0.8970820166854825,0.021003500005463138,0.0195553999801632,0.049112900014733896,0.08978019998176023
30,-29.49247408057996,0.07732457337437433,0.0059390978789657925,0.8978895867350775,0.027352199977030978,0.01980910002021119,0.040399699995759875,0.08766389999072999
31,-27.169724856484773,0.07875735408799284,0.005708011670400734,0.8985569793783489,0.023660199978621677,0.018596300011267886,0.06265589999384247,0.10501020000083372
32,-25.009571721913403,0.07950588921977222,0.005493739501379935,0.8991078275344652,0.019483799987938255,0.01753199999802746,0.046625399991171435,0.08374470000853762
33,-23.01713037942657,0.07966715162663326,0.005294545801571233,0.8995607720896515,0.02202270002453588,0.02115729998331517,0.03644269998767413,0.07972899999003857
34,-21.191323943163418,0.07932380823176433,0.005108921608821288,0.8999312054450205,0.019688700005644932,0.01699560001725331,0.03699910000432283,0.07377489999635145
35,-19.52610835212277,0.07858006396895595,0.005,0.9002321728780013,0.022853699978441,0.019442499993601814,0.039457500010030344,0.08185689998208545
36,-18.03542186330587,0.07634324576790742,0.005,0.9004760924597309,0.024288500018883497,0.023930600000312552,0.03842199998325668,0.08673269997234456
37,-16.715720896281677,0.07317272515311675,0.005,0.9006738313310015,0.021531899983529,0.02060610000626184,0.07171369998832233,0.11396059999242425
38,-15.50906773250284,0.07218672597286847,0.005,0.9008313668111226,0.05286359999445267,0.027887400006875396,0.045986799988895655,0.12683500000275671
39,-14.404634223243958,0.07121211463563902,0.005,0.900953827073295,0.020474599994486198,0.019385699997656047,0.03668609997839667,0.07664889999432489
40,-13.39207219503446,0.07029418536540016,0.005,0.9010458497265208,0.023366000008536503,0.02272320000338368,0.05363589999615215,0.09989949999726377
41,-12.460490060030642,0.06956220974893135,0.005,0.9011112089385528,0.03622479998739436,0.015259700012393296,0.045511400006944314,0.09709649998694658
42,-11.599935888436518,0.06906262654584615,0.005,0.9011527626683049,0.020442699984414503,0.016546200000448152,0.043216999998549,0.08040239999536425
43,-10.801862707661629,0.06879979238251256,0.005,0.9011725035778188,0.03287240001372993,0.02166989998659119,0.04575669998303056,0.10039740000502206
44,-10.059266129686607,0.06874708539373554,0.005,0.9011716161266342,0.023430900007952005,0.0268097999796737,0.040250000020023435,0.09058099999674596
45,-9.366714673708882,0.06884711539084223,0.005,0.9011505091579738,0.018638900015503168,0.020716799976071343,0.03940330000477843,0.07946150001953356
46,-8.72035325010614,0.06900620400202785,0.005,0.9011088107315081,0.023829800018575042,0.01999410000280477,0.04888970000320114,0.09280480002053082
47,-8.117930466084747,0.06908238310346661,0.005,0.9010453145641026,0.025813500018557534,0.023953700001584366,0.04036540002562106,0.09023429997614585
48,-7.558896866772543,0.0688640536707903,0.005,0.9009578650116259,0.01871280002524145,0.021147600025869906,0.04138270000112243,0.08134760000393726
49,-7.044629507834099,0.06803471035556324,0.005,0.9008431626061949,0.026066199992783368,0.023120099998777732,0.040457399998558685,0.08974480000324547
50,-6.5788595661190055,0.06611702449321516,0.005,0.900696466324515,0.023841699992772192,0.020386000018334016,0.04201549998833798,0.08635640001739375
51,-6.168420913463369,0.06238750782421122,0.005,0.9005111658910653,0.02139749997877516,0.017992100008996204,0.046124699991196394,0.08562099997652695
52,-5.824511042144998,0.05575330804156764,0.005,0.9002782093757954,0.020186200010357425,0.019230699981562793,0.04561090000788681,0.0851676000165753
53,-5.564781004892609,0.04459259075534999,0.005,0.8999854315229351,0.023242800001753494,0.023415600007865578,0.04943109999294393,0.09619429998565465
54,-5.4167772069684865,0.026596517957130042,0.005,0.8996170204670291,0.022227499983273447,0.022300200012978166,0.04909869999391958,0.09381650001159869
55,-5.4235910556936044,0.0012579156322604802,0.005,0.8991538534536938,0.029032600024947897,0.01987000001827255,0.04665019997628406,0.09565090000978671
56,-5.653149367655349,0.0423258888077038,0.005,0.8985763672637183,0.023476899979868904,0.025099100021179765,0.06358580000232905,0.11225659999763593
57,-6.2137225679780705,0.09916122215522145,0.005,0.8978721999281428,0.020098800014238805,0.017711599997710437,0.04998199999681674,0.08789110000361688
58,-7.278511604976418,0.17136089121288647,0.005,0.8970476748540265,0.022452900011558086,0.021408799977507442,0.03804489999311045,0.08199710000189953
