,macro_alpha_t,macro_alpha_lag1,macro_alpha_lag2,macro_alpha_lag3,macro_alpha_lag4,macro_alpha_lag5,macro_S_t,macro_S_lag1,real_alpha_t,real_alpha_lag1,real_alpha_lag2,real_alpha_lag3,real_alpha_lag4,real_alpha_lag5,real_S_t,real_S_lag1,nominal_alpha_t,nominal_alpha_lag1,nominal_alpha_lag2,nominal_alpha_lag3,nominal_alpha_lag4,nominal_alpha_lag5,nominal_S_t,nominal_S_lag1
2014-01,18.518928072554548,18.556752504992815,16.623000922718905,11.499210814716315,5.672682397478678,3.893811098669598,13.870378911528608,30.07067625713663,-20.42930012912708,-16.465769744978655,-11.945007321582441,-7.678593421875492,-3.722612547317787,0.41229255330303094,-5.631308445387401,5.679201788092367,-0.8857633964023108,-0.8769002510735802,7.64390138255301,6.508155259752415,13.299968979958283,0.7734668756874035,-0.03300541701221456,-0.03300541701229286
2014-02,18.37915740788713,18.518928072554548,18.556752504992815,16.623000922718905,11.499210814716317,5.6726823974786775,32.24953631941574,13.870378911528606,-22.74697191140896,-20.42930012912708,-16.465769744978655,-11.945007321582441,-7.67859342187549,-3.7226125473177873,-28.378280356795837,-5.631308445387665,-1.979212113099127,-0.8857633964023107,-0.8769002510735802,7.64390138255301,6.508155259752415,13.299968979958283,-2.0122175301113416,-0.033005417012214516
2014-03,18.41607796305636,18.37915740788703,18.518928072554548,18.55675250499282,16.62300092271891,11.499210814716314,50.665614282472134,32.249536319415746,-22.89998244356991,-22.746971911397285,-20.429300129127014,-16.46576974497878,-11.9450073215822,-7.678593421875535,-51.27826280034984,-28.378280356787414,-1.0920908708847057,-1.979212113099127,-0.8857633964023107,-0.8769002510735803,7.64390138255301,6.508155259752415,-3.10430840099605,-2.0122175301113425
2014-04,18.3902407139901,18.416077963056402,18.37915740788703,18.518928072554548,18.55675250499282,16.623000922718916,18.3902407139901,50.66561428247212,-21.49635238503648,-22.899982443566895,-22.746971911397708,-20.42930012912701,-16.46576974497885,-11.94500732158227,-21.49635238503648,-51.27826280035457,-2.2526906262594784,-1.092090870884706,-1.9792121130991298,-0.8857633964023106,-0.8769002510735803,7.643901382553011,-2.2526906262594784,-3.104308400996052
2014-05,18.43775755209751,18.390240713990032,18.416077963056413,18.37915740788703,18.518928072554544,18.55675250499282,36.827998266087675,18.390240713990032,-20.047641837280686,-21.49635238503752,-22.899982443566667,-22.746971911397477,-20.42930012912694,-16.46576974497907,-41.54399422231516,-21.49635238503752,-0.9289973915287062,-2.252690626259476,-1.0920908708847066,-1.979212113099131,-0.8857633964023104,-0.8769002510735803,-3.181688017788192,-2.252690626259476
2014-06,18.49592423847752,18.43775755209768,18.39024071399002,18.416077963056445,18.379157407887035,18.51892807255454,55.32392250456527,36.827998266087725,-20.034798527179465,-20.047641837259256,-21.49635238503808,-22.899982443567332,-22.74697191139622,-20.429300129126734,-61.578792749476904,-41.54399422229767,-1.1934812936016646,-0.9289973915287042,-2.2526906262594704,-1.0920908708847052,-1.9792121130991351,-0.8857633964023099,-4.37516931138984,-3.1816880177881757
2014-07,18.424933337857276,18.495924238477446,18.43775755209767,18.390240713990025,18.41607796305644,18.37915740788704,18.424933337857276,55.32392250456517,-21.89254895302391,-20.034798527178893,-20.047641837259242,-21.496352385038097,-22.899982443567392,-22.746971911396194,-21.89254895302391,-61.57879274947625,-1.2912775698057604,-1.1934812936016654,-0.9289973915287033,-2.2526906262594704,-1.0920908708847048,-1.9792121130991354,-1.2912775698057604,-4.375169311389839
2014-08,18.430295240675758,18.42493333785728,18.495924238477443,18.43775755209767,18.39024071399002,18.416077963056438,36.85522857853305,18.42493333785728,-24.67699991282071,-21.892548953023148,-20.03479852717883,-20.047641837259043,-21.496352385038076,-22.899982443567296,-46.56954886584399,-21.892548953023148,-1.9097377775300162,-1.2912775698057606,-1.1934812936016652,-0.9289973915287033,-2.2526906262594695,-1.0920908708847046,-3.2010153473357765,-1.2912775698057606
2014-09,18.543201044160522,18.430295240675733,18.424933337857265,18.495924238477436,18.43775755209766,18.390240713990018,55.39842962269355,36.855228578533016,-26.71514802791281,-24.676999912820566,-21.892548953023635,-20.034798527178477,-20.047641837258872,-21.49635238503801,-73.28469689375731,-46.569548865844055,-2.659033935633622,-1.9097377775300162,-1.2912775698057617,-1.193481293601664,-0.9289973915287029,-2.252690626259469,-5.860049282969398,-3.2010153473357774
2014-10,18.51455631506166,18.54320104416053,18.430295240675733,18.424933337857258,18.495924238477436,18.437757552097658,18.51455631506166,55.39842962269353,-26.789419581533593,-26.71514802791273,-24.676999912820396,-21.89254895302348,-20.03479852717845,-20.04764183725881,-26.789419581533593,-73.28469689375683,-2.716799054378262,-2.6590339356336172,-1.9097377775300157,-1.291277569805761,-1.193481293601664,-0.9289973915287025,-2.716799054378262,-5.860049282969394
