,macro_alpha_t,macro_alpha_lag1,macro_alpha_lag2,macro_alpha_lag3,macro_alpha_lag4,macro_alpha_lag5,macro_S_t,macro_S_lag1,real_alpha_t,real_alpha_lag1,real_alpha_lag2,real_alpha_lag3,real_alpha_lag4,real_alpha_lag5,real_S_t,real_S_lag1,nominal_alpha_t,nominal_alpha_lag1,nominal_alpha_lag2,nominal_alpha_lag3,nominal_alpha_lag4,nominal_alpha_lag5,nominal_S_t,nominal_S_lag1
2008-01,-51.51369285733564,-39.21120998237931,-35.51102450915821,-23.366995144398377,-18.103030748334092,-19.570889572361136,-45.313328371972815,-306.7054137365954,-30.87816197877063,16.921560142602125,147.141648186743,94.47587941768492,-78.63867997365577,34.320763564534786,-66.84727217679179,40.12566770495673,-8.978295341887454,-3.8775213802023227,2.0684567621700976,2.5817879866002906,3.0211452265720546,9.74103020995567,-0.16446222106441213,-0.16446222158920806
2008-02,-60.8314451453981,-51.51369285733563,-39.21120998237931,-35.51102450915821,-23.36699514439838,-18.10303074833409,-106.14477351737092,-45.313328371972815,159.7380124921329,-30.87816197877063,16.921560142602125,147.141648186743,94.47587941768492,-78.63867997365577,92.89074031534123,-66.8472721767918,-6.334814150496269,-8.978295341887454,-3.8775213802023236,2.0684567621700967,2.5817879866002897,3.021145226572055,-6.499276371560682,-0.16446222106441255
2008-03,-61.37343110531171,-60.83144514539807,-51.51369285733564,-39.2112099823793,-35.51102450915821,-23.366995144398384,-167.51820462268225,-106.14477351737112,373.13692444850886,159.73801249213008,-30.87816197877062,16.92156014260222,147.141648186743,94.47587941768492,466.0276647632072,92.89074031565848,-10.75223245458992,-6.3348141504962605,-8.97829534188746,-3.8775213802023196,2.068456762170096,2.581787986600291,-17.251508826150587,-6.499276371560676
2008-04,-68.23322090667003,-61.37343110531039,-60.83144514539742,-51.513692857335506,-39.211209982379366,-35.51102450915822,-68.23322090667003,-167.5182046226804,270.8077355337829,373.13692444832,159.73801249239946,-30.87816197876989,16.921560142589204,147.14164818674766,270.8077355337829,466.02766476424733,-15.378082709861143,-10.752232454589905,-6.334814150495991,-8.978295341887456,-3.8775213802023423,2.0684567621702206,-15.378082709861143,-17.25150882615037
2008-05,-66.10218594224298,-68.23322090668438,-61.37343110528951,-60.831445145395016,-51.51369285733243,-39.211209982379685,-134.33540684853187,-68.23322090668438,-189.78263085167058,270.80773552452933,373.1369244560783,159.73801249380932,-30.878161978752804,16.921560142568598,81.02510472665972,270.80773552452933,-17.185670756329227,-15.378082709778539,-10.752232454627205,-6.334814150483398,-8.978295341879896,-3.8775213802001454,-32.563753466480335,-15.378082709778539
2008-06,-61.0852325033116,-66.10218594214044,-68.23322090657967,-61.37343110539177,-60.83144514566454,-51.51369285731627,-195.42063935213645,-134.33540684921297,-711.3318580579526,-189.7826308604296,270.80773555621374,373.1369245045491,159.73801248527238,-30.878161978797557,-630.3067536152655,81.0251047497224,-15.848085513443252,-17.185670756567255,-15.378082709804612,-10.75223245455242,-6.334814150625293,-8.978295341930323,-48.411838980108854,-32.563753466371914
2008-07,-62.08932270421188,-61.085232503406644,-66.1021859425237,-68.23322090671712,-61.37343110547188,-60.83144514581454,-62.08932270421188,-195.4206393524543,-1026.9974786964085,-711.3318581259978,-189.78263093474882,270.80773552269704,373.136924519834,159.73801249333883,-1026.9974786964085,-630.30675351476,-21.252560115673408,-15.848085513550515,-17.18567075658957,-15.378082709974176,-10.752232454494852,-6.3348141507100255,-21.252560115673408,-48.4118389799461
2008-08,-53.9700804314603,-62.08932270441095,-61.085232503452104,-66.10218594259362,-68.23322090684718,-61.37343110555126,-116.0594031358772,-62.08932270441095,-1194.1518418592732,-1026.9974787070257,-711.3318581207703,-189.78263094958015,270.80773552262133,373.1369245170181,-2221.1493205644792,-1026.9974787070257,-24.41659253882051,-21.252560115660074,-15.848085513690135,-17.18567075675047,-15.378082709981376,-10.752232454486403,-45.66915265447335,-21.252560115660074
2008-09,-48.888997634232055,-53.97008043147909,-62.089322704433975,-61.08523250344989,-66.10218594259746,-68.23322090684385,-164.94840076998463,-116.05940313594888,-1447.3294591892707,-1194.1518418581422,-1026.9974787063136,-711.331858120407,-189.78263094949895,270.807735522706,-3668.478779742749,-2221.1493205729953,-22.499334239161424,-24.416592538759073,-21.25256011560179,-15.848085513690174,-17.185670756750646,-15.378082709982163,-68.1684868937284,-45.66915265450031
2008-10,-45.57367604466722,-48.888997634250636,-53.97008043158064,-62.089322704537885,-61.08523250348893,-66.10218594258262,-45.57367604466722,-164.9484007701993,-1831.377861662735,-1447.32945917228,-1194.15184185823,-1026.997478706321,-711.331858120505,-189.78263095279692,-1831.377861662735,-3668.4787797641893,-25.282412953487288,-22.499334239163556,-24.41659253880487,-21.252560115634676,-15.848085513671744,-17.185670756759386,-25.282412953487288,-68.16848689357838
2008-11,-33.5049305754023,-45.57367604447522,-48.88899763420259,-53.97008043154158,-62.08932270444526,-61.08523250339752,-79.07860661992508,-45.57367604447522,-2105.103267733461,-1831.3778616700888,-1447.3294591636839,-1194.151841856086,-1026.9974787067024,-711.3318581153071,-3936.481129404816,-1831.3778616700888,-27.57176103686591,-25.282412953437596,-22.49933423915609,-24.41659253882254,-21.25256011573599,-15.848085513736747,-52.85417399025295,-25.282412953437596
2008-12,-27.614931122450212,-33.50493057534441,-45.57367604443873,-48.88899763416819,-53.97008043151296,-62.08932270446665,-106.69353774219525,-79.07860661978948,-2030.9557121637533,-2105.1032677295534,-1831.3778616723923,-1447.3294591614476,-1194.151841851732,-1026.9974787031106,-5967.43684155815,-3936.4811294002225,-30.330055969679137,-27.571761036806024,-25.28241295337452,-22.499334239141007,-24.41659253875646,-21.25256011569997,-83.18422995988897,-52.854173990215244
2009-01,-20.308555832789853,-27.61493112242335,-33.50493057533296,-45.573676044416295,-48.888997634188705,-53.970080431543636,-20.308555832789853,-106.69353774226745,-1662.8059346483765,-2030.9557121647513,-2105.103267732345,-1831.3778616723264,-1447.3294591622923,-1194.1518418514488,-1662.8059346483765,-5967.436841567018,-25.936204231815076,-30.330055969714714,-27.571761036823343,-25.282412953393155,-22.499334239141817,-24.41659253876886,-25.936204231815076,-83.18422995993872
2009-02,-10.090843759505598,-20.308555832732168,-27.614931122410464,-33.50493057532336,-45.573676044397196,-48.888997634170394,-30.399399592267088,-20.308555832732168,-1264.3694357859483,-1662.8059346476225,-2030.955712165189,-2105.103267728221,-1831.377861671083,-1447.3294591623503,-2927.1753704278503,-1662.8059346476225,-32.296329986474454,-25.936204231770585,-30.330055969667978,-27.571761036783748,-25.282412953354797,-22.499334239140836,-58.232534218163025,-25.936204231770585
2009-03,-9.418454304714139,-10.09084375957535,-20.308555832753814,-27.614931122465595,-33.50493057538556,-45.57367604442176,-39.81785389701869,-30.399399592314683,-981.329198990706,-1264.3694357859554,-1662.8059346481198,-2030.9557121696778,-2105.1032677291914,-1831.3778616741379,-3908.5045694237133,-2927.175370434608,-30.96619179718213,-32.29632998650783,-25.93620423178494,-30.33005596968581,-27.571761036793863,-25.282412953389365,-89.1987260154998,-58.2325342182862
2009-04,-5.675190538384176,-9.418454304717894,-10.090843759571412,-20.308555832763453,-27.61493112247331,-33.50493057539667,-5.675190538384176,-39.81785389705329,-697.0552894344303,-981.3291989908206,-1264.369435785915,-1662.8059346484533,-2030.9557121704402,-2105.103267729862,-697.0552894344303,-3908.5045694252262,-31.956316842489137,-30.966191797180127,-32.296329986516696,-25.936204231788555,-30.330055969689873,-27.571761036796754,-31.956316842489137,-89.19872601548504
2009-05,-3.335628681478462,-5.675190538387685,-9.418454304717887,-10.090843759571262,-20.308555832763417,-27.61493112247305,-9.010819219851669,-5.675190538387685,-241.79131518303384,-697.055289434821,-981.3291989907875,-1264.3694357858965,-1662.8059346484388,-2030.9557121704288,-938.8466046156962,-697.055289434821,-29.587296550063567,-31.956316842488746,-30.96619179717983,-32.29632998651659,-25.93620423178828,-30.330055969689802,-61.543613392552786,-31.956316842488746
2009-06,-7.324099655398621,-3.3356286814694034,-5.675190538372456,-9.418454304714874,-10.090843759565324,-20.308555832754223,-16.334918875237253,-9.010819219854382,337.8146033286829,-241.79131518276353,-697.055289433084,-981.3291989905921,-1264.3694357861598,-1662.8059346481605,-601.0320012878283,-938.8466046192273,-33.838042776338916,-29.587296550057037,-31.956316842485954,-30.966191797174297,-32.296329986513314,-25.93620423178057,-95.38165616888243,-61.54361339254011
2009-07,-5.585380431819525,-7.324099655389992,-3.3356286814593163,-5.675190538358172,-9.4184543047102,-10.090843759562523,-5.585380431819525,-16.33491887523188,803.4728783298845,337.81460332700294,-241.79131518710795,-697.0552894329821,-981.3291989917471,-1264.3694357867935,803.4728783298845,-601.0320012908586,-32.287495354935785,-33.83804277632918,-29.58729655005275,-31.956316842476774,-30.966191797167106,-32.29632998651251,-32.287495354935785,-95.38165616887208
2009-08,-8.444265078149703,-5.5853804318117914,-7.324099655388803,-3.335628681458692,-5.675190538357415,-9.41845430470863,-14.029645509966134,-5.5853804318117914,1001.7860844526266,803.4728783306075,337.814603327204,-241.79131518667216,-697.055289432198,-981.3291989918628,1805.2589627822615,803.4728783306075,-30.43950400528771,-32.28749535493769,-33.83804277633229,-29.587296550058316,-31.956316842478664,-30.96619179716491,-62.72699936022213,-32.28749535493769
2009-09,-14.363768632812414,-8.444265078152945,-5.585380431815856,-7.324099655390747,-3.3356286814672704,-5.675190538362765,-28.393414142783207,-14.029645509966034,1028.1530686367448,1001.7860844501213,803.4728783294569,337.8146033265022,-241.79131518769938,-697.0552894327329,2833.4120314170336,1805.2589627798295,-31.901168824602664,-30.43950400528948,-32.287495354938336,-33.83804277633803,-29.587296550061858,-31.95631684248065,-94.62816818483101,-62.72699936022888
2009-10,-15.936907831524705,-14.363768632813732,-8.444265078154556,-5.585380431815492,-7.324099655392983,-3.33562868146812,-15.936907831524705,-28.393414142783776,1075.896005636379,1028.153068637173,1001.7860844501424,803.4728783291379,337.8146033267219,-241.79131518781838,1075.896005636379,2833.412031416974,-31.38385771666725,-31.901168824606927,-30.439504005292502,-32.28749535493893,-33.838042776338646,-29.587296550063463,-31.38385771666725,-94.62816818483546
2009-11,-23.89820552430249,-15.936907831519262,-14.363768632808757,-8.444265078157862,-5.585380431815109,-7.324099655387652,-39.83511335582526,-15.936907831519262,1181.1171553601048,1075.8960056364535,1028.1530686374483,1001.7860844499511,803.4728783291728,337.8146033265329,2257.0131609970813,1075.8960056364535,-31.13672380957833,-31.383857716660298,-31.90116882460288,-30.439504005288224,-32.287495354937846,-33.83804277633713,-62.52058152626025,-31.383857716660298
2009-12,-29.72311469664666,-23.898205524316143,-15.936907831527305,-14.363768632817862,-8.444265078167536,-5.585380431823548,-69.55822805248457,-39.83511335583712,1194.6195288738259,1181.117155357506,1075.8960056365631,1028.153068636408,1001.7860844494955,803.4728783279617,3451.6326898687776,2257.0131609911546,-27.28548695230616,-31.13672380959528,-31.383857716679188,-31.901168824606177,-30.43950400529152,-32.287495354942266,-89.80606847857581,-62.52058152625628
2010-01,-31.474449438849568,-29.723114696641492,-23.89820552430982,-15.936907831523978,-14.363768632816331,-8.444265078168494,-31.474449438849568,-69.55822805248158,1002.1469919091654,1194.6195288747992,1181.1171553595382,1075.8960056371216,1028.1530686370788,1001.7860844493705,1002.1469919091654,3451.6326898693756,-30.390115361379557,-27.28548695230635,-31.13672380959323,-31.383857716671862,-31.901168824604206,-30.439504005291692,-30.390115361379557,-89.80606847857759
2010-02,-37.06809233949807,-31.474449438852073,-29.723114696644622,-23.898205524304675,-15.936907831522042,-14.363768632811995,-68.54254177834736,-31.474449438852073,693.9479747212498,1002.1469919098488,1194.619528874617,1181.1171553594504,1075.8960056370943,1028.1530686369067,1696.0949666311815,1002.1469919098488,-26.958524709872552,-30.390115361379742,-27.285486952301664,-31.13672380959273,-31.38385771667323,-31.901168824598912,-57.34864007125187,-30.390115361379742
2010-03,-36.26232344339735,-37.0680923395012,-31.474449438856198,-29.72311469664411,-23.89820552430401,-15.93690783152181,-104.80486522173945,-68.5425417783503,465.38736661803233,693.9479747211808,1002.146991909596,1194.6195288746478,1181.1171553595914,1075.8960056371218,2161.4823332476894,1696.0949666320494,-26.573797532412332,-26.958524709870833,-30.390115361377806,-27.285486952301394,-31.13672380959216,-31.383857716673415,-83.9224376036672,-57.34864007125294
2010-04,-34.50126414408622,-36.262323443389256,-37.06809233950449,-31.47444943885675,-29.723114696645297,-23.89820552431879,-34.50126414408622,-104.80486522175391,387.02071917495573,465.38736661729877,693.947974719024,1002.1469919108829,1194.6195288739175,1181.117155360031,387.02071917495573,2161.482333247728,-23.659335462099122,-26.573797532413685,-26.958524709881427,-30.390115361372334,-27.28548695230071,-31.136723809598678,-23.659335462099122,-83.92243760366324
2010-05,-35.78665295157531,-34.5012641440853,-36.2623234433923,-37.06809233950415,-31.47444943885729,-29.72311469664406,-70.28791709565779,-34.5012641440853,343.06140669684123,387.02071917523045,465.3873666173779,693.9479747190725,1002.1469919108615,1194.6195288739266,730.082125871259,387.02071917523045,-24.482345444653504,-23.659335462098145,-26.57379753241405,-26.95852470987994,-30.390115361373,-27.285486952301234,-48.14168090675048,-23.659335462098145
2010-06,-31.895004373044202,-35.786652951573195,-34.50126414408466,-36.26232344339499,-37.068092339507544,-31.47444943885954,-102.1829214687171,-70.28791709566144,206.13278381999038,343.06140669667576,387.0207191749094,465.3873666172113,693.947974718859,1002.1469919106155,936.2149096909462,730.0821258714961,-21.97892965859193,-24.482345444654392,-23.65933546209733,-26.57379753241599,-26.958524709881047,-30.39011536137439,-70.12061056535009,-48.141680906750764
2010-07,-31.99030435015903,-31.895004373048202,-35.786652951575775,-34.50126414409082,-36.26232344339806,-37.06809233951514,-31.99030435015903,-102.18292146871867,10.655074193054357,206.13278381893514,343.0614066960517,387.0207191737451,465.38736661657856,693.9479747186124,10.655074193054357,936.2149096891569,-19.08895767657387,-21.97892965859751,-24.48234544465931,-23.65933546210302,-26.573797532417935,-26.958524709883687,-19.08895767657387,-70.1206105653578
2010-08,-33.90625820852509,-31.990304350157945,-31.895004373047307,-35.78665295157563,-34.50126414409174,-36.26232344339804,-65.89656255869131,-31.990304350157945,-97.27975157366289,10.655074192894272,206.1327838190704,343.06140669620567,387.0207191737429,465.3873666165905,-86.62467738022494,10.655074192894272,-18.82353230580094,-19.088957676575404,-21.978929658596424,-24.48234544465849,-23.659335462103016,-26.573797532418247,-37.91248998236884,-19.088957676575404
2010-09,-32.34590499183354,-33.906258208524534,-31.990304350162273,-31.895004373049595,-35.78665295157566,-34.5012641440932,-98.24246755050684,-65.89656255868678,-56.36458705527993,-97.27975157395393,10.655074193148508,206.13278381935262,343.06140669625455,387.02071917396967,-142.9892644358617,-86.62467737999432,-17.054202532554317,-18.82353230579316,-19.08895767657128,-21.978929658594332,-24.48234544465622,-23.659335462100792,-54.96669251491191,-37.91248998237727
2010-10,-35.36356895440986,-32.34590499183246,-33.90625820852534,-31.990304350170465,-31.895004373053304,-35.78665295157716,-35.36356895440986,-98.24246755051385,28.42143065010118,-56.36458705628456,-97.27975157478588,10.655074192144454,206.1327838191871,343.0614066964703,28.42143065010118,-142.98926443570076,-15.310638426056945,-17.05420253255126,-18.82353230578923,-19.088957676571596,-21.978929658596034,-24.48234544465447,-15.310638426056945,-54.966692514922066
