qn_iter,eval_count,loglike,best_loglike,improvement,best_improvement,relative_loglike_change,aitken_loglike_limit,aitken_relative_gap,small_change_streak,max_ar_spectral_radius,min_h,max_h
16,342,-206.05285797272745,-206.0528575291324,8.321351940540552,8.321352384135594,0.00485742097483459,-203.21424929490234,0.013776118932554756,0,1.0010118113702875,0.005,0.9997133679454534
17,361,-205.22194236788656,-205.22194193288266,9.152267545381449,9.152267980385346,0.004032536180356567,-201.2734166170432,0.019240270827205738,0,1.0012156535227714,0.005,0.9997133679454534
18,380,-204.70025275539658,-204.7002523714946,9.673957157871428,9.673957541773405,0.0025420752112110105,-203.82011958899997,0.004299619343647345,0,1.0008336100768658,0.005,0.9997133679454534
19,399,-203.6506392839652,-203.6506387804321,10.723570629302799,10.7235711328359,0.005127563143195483,-205.7374713540659,0.010247117698417135,0,1.0053688225385105,0.005,0.9997133679454534
20,437,-203.3624960451925,-203.3624955343838,11.011713868075503,11.011714378884193,0.0014148899300577447,-203.25346154523504,0.0005361583481608595,0,1.007812993154023,0.005,0.9997133679454534
21,456,-203.15034435993203,-203.15034403949116,11.223865553335969,11.223865873776845,0.0010432193220785409,-202.55806356715146,0.00291548013195191,0,1.0082944541099177,0.005,0.9997133679454534
22,475,-202.80903557290847,-202.8090355245168,11.565174340359533,11.565174388751217,0.0016800797857317422,-203.71097349586657,0.004447227513361244,0,1.0100211514736486,0.005,0.9997133679454534
23,494,-202.53880352916858,-202.53880350062076,11.835406384099429,11.835406412647245,0.0013324457807144825,-201.51138789234915,0.005072685425790342,0,1.0119044769171435,0.005,0.9997133679454534
24,513,-202.1986577628153,-202.1986577060735,12.175552150452717,12.1755522071945,0.0016794103669339692,-203.85354235547038,0.008184448952160306,0,1.0151921754586195,0.005,0.9997133679454534
25,532,-202.07313039037,-202.07313033116768,12.301079522897993,12.301079582100328,0.0006208120955606119,-201.9997111416929,0.000363330090127663,0,1.0190872078721591,0.005,0.9997133679454534
26,570,-201.99393303212312,-201.99393277155508,12.38027688114488,12.380277141712924,0.00039192424096113883,-201.8585516457409,0.0006702250129497273,0,1.0184466555671345,0.005,0.9997133679454534
27,589,-201.90131550434256,-201.90131529170796,12.472894408925441,12.472894621560044,0.00045851638408284383,-202.54050314132874,0.003165841863830903,0,1.0186337122876328,0.005,0.9997133679454534
28,608,-201.52259354888642,-201.5225933196278,12.851616364381584,12.851616593640216,0.0018757775525637796,-202.0239151142666,0.0024876692809065477,0,1.0171441322322983,0.005,0.9997133679454534
29,627,-201.22280058424917,-201.22280036647862,13.151409329018833,13.151409546789381,0.0014876394718715397,-200.08410844193844,0.00565886241024648,0,1.0154606438949059,0.005,0.9997133679454534
30,646,-201.06937245581642,-201.06937219501003,13.304837457451583,13.304837718257971,0.0007624788442824219,-200.9085401739322,0.0007998845369627486,0,1.0139126618063246,0.005,0.9997133679454534
31,665,-200.63867880440688,-200.63867872299386,13.735531108861124,13.735531190274145,0.002142015196790765,-201.30770183825885,0.0033344669025864647,0,1.011470285405523,0.005,0.9997133679454534
32,684,-200.52956330085098,-200.52956315486782,13.844646612417023,13.844646758400188,0.0005438408197567425,-200.49253904035405,0.0001846324296901201,0,1.0119994128311387,0.005,0.9997133679454534
33,703,-200.45807146367397,-200.45807133767653,13.91613844959403,13.916138575591475,0.0003565151990569533,-200.3222239167743,0.0006776855923423684,0,1.0119052323149444,0.005,0.9997133679454534
34,722,-200.37313767472278,-200.37313748560638,14.00107223854522,14.001072427661626,0.000423698523741317,-200.9097969803647,0.0026782996556808667,0,1.0120954524272598,0.005,0.9997133679454534
35,741,-200.25932311601238,-200.25932294182783,14.114886797255622,14.114886971440171,0.000568013058193278,-200.70784834170556,0.002239722069934986,0,1.0120382776124943,0.005,0.9997133679454534
36,760,-200.04128720452587,-200.04128702100797,14.332922708742132,14.33292289226003,0.0010887678440828408,-200.4974284599544,0.002280235554384094,0,1.0123039284812976,0.005,0.9997133679454534
37,779,-199.8921196106296,-199.8921190697265,14.482090302638397,14.4820908435415,0.0007456840334353282,-199.5690251624511,0.0016163441000468207,0,1.0102624232964368,0.005,0.9997133679454534
38,798,-199.49948150170317,-199.49948113745072,14.874728411564831,14.874728775817289,0.001964250064941303,-200.13267802885647,0.0031739256783376475,0,1.0102234042277474,0.005,0.9997133679454534
39,817,-198.51705776871046,-198.517057577941,15.857152144557546,15.857152335327015,0.004924442537883624,-200.15351066237895,0.00824338680041843,0,1.008258890451834,0.005,0.9997133679454534
40,836,-197.35277191997233,-197.35277176684477,17.021437993295677,17.021438146423236,0.0058649159010538306,-204.80655926878705,0.037768850552741574,0,1.0196603606744061,0.005,0.9997133679454534
41,855,-195.97279847846335,-195.97279836423942,18.401411434804658,18.40141154902858,0.006992419858529108,-204.80189557582554,0.04505266631854766,0,1.0389962050531825,0.005,0.9997133679454534
42,893,-195.6860449790646,-195.6860449021703,18.6881649342034,18.68816501109771,0.00146323113016246,-195.6108290355476,0.00038437050288923517,0,1.0389412351981737,0.005,0.9997133679454534
43,912,-194.64792523551242,-194.64792508238935,19.726284677755586,19.726284830878654,0.0053050269561288835,-196.08223588007309,0.007368743554935083,0,1.0577351219507258,0.005,0.9997133679454534
44,931,-193.62570396054343,-193.6257036419216,20.74850595272457,20.7485062713464,0.005251642285589006,-127.90010721324121,0.3394466509503078,0,1.069528325790275,0.005,0.9997133679454534
45,950,-191.8801391691462,-191.88013834354638,22.494070744121814,22.494071569721626,0.00901515013602197,-196.0925173432276,0.021953174478199187,0,1.0846505513282227,0.005,0.9997133679454534
46,969,-189.34247383449372,-189.34247322577548,25.031736078774287,25.031736687492526,0.01322526315459606,-197.47243335229933,0.04293785410722003,0,1.1003482394652666,0.005,0.9997133679454534
47,988,-187.26658100521075,-187.26658046630698,27.10762890805725,27.107629446961027,0.010963693392416134,-177.9344293752212,0.04983351316554377,0,1.101955889649133,0.005,0.9997133679454534
48,1007,-183.1989112651667,-183.1989109567997,31.17529864810129,31.17529895646831,0.021721279462729417,-191.50603493181652,0.045344830977875526,0,1.0993527674128754,0.005,0.9997133679454534
49,1026,-178.7256342951594,-178.7256337755822,35.648575618108595,35.64857613768581,0.024417595820384386,-228.05958441288774,0.27603175287242215,0,1.0952958378812179,0.005,0.9997133679454534
50,1045,-178.08284631541844,-178.0828447169972,36.29136359784957,36.29136519627082,0.003596506915619223,-177.97498113477195,0.0006057022497014401,0,1.0999440931435038,0.005,0.9997133679454534
51,1064,-175.03043067356586,-175.03043023409325,39.343779239702144,39.34377967917476,0.017140424836012393,-178.8971032708008,0.022091430514996273,0,1.1062579195151072,0.005,0.9997133679454534
52,1083,-174.55032227293518,-174.55032195984663,39.82388764033283,39.82388795342138,0.002742999596030775,-174.46071241892463,0.0005133754715756341,0,1.110225750830868,0.005,0.9997133679454534
53,1102,-173.10946869017698,-173.10946853150173,41.26474122309102,41.26474138176627,0.008254660111742487,-175.27035285131305,0.012482761211655697,0,1.1256532383289162,0.005,0.9997133679454534
54,1121,-170.96796546212232,-170.96796542824134,43.40624445114568,43.40624448502666,0.012370803539853845,-177.51337101046602,0.03828439749313048,0,1.1522995706832808,0.005,0.9997133679454534
55,1140,-167.75373591750528,-167.75373583950466,46.62047399576272,46.62047407376335,0.01880018596424807,-177.38459087648147,0.057410673486951516,0,1.183836549455165,0.005,0.9997133679454534
56,1178,-166.91305957294475,-166.91305918138667,47.46115034032326,47.46115073188133,0.005011371818115256,-166.61530483279952,0.0017838912120300403,0,1.194541837920148,0.005,0.9997133679454534
57,1197,-164.41444811195691,-164.4144476832223,49.95976180131109,49.9597622300457,0.014969538437439535,-168.180011173576,0.02290287200948995,0,1.2088516261601994,0.005,0.9997133679454534
58,1216,-163.56869854308817,-163.5686979783587,50.80551137017983,50.805511934909305,0.00514401002211699,-163.13593865150122,0.002645737818063976,0,1.2033581314604374,0.005,0.9997133679454534
59,1235,-163.26316257671877,-163.26316206602402,51.111047336549234,51.11104784724398,0.0018679366473587174,-163.09035643797404,0.0010584514964515005,0,1.1998978985243056,0.005,0.9997133679454534
60,1254,-163.03979635408504,-163.03979591780083,51.33441355918296,51.33441399546717,0.0013681360761878358,-162.4326085116335,0.0037241695342458895,0,1.199421816610245,0.005,0.9997133679454534
61,1273,-162.1235286306141,-162.12352833757552,52.250681282653915,52.25068157569248,0.0056199022812873775,-163.33516771648738,0.0074735548634270905,0,1.1970860497963463,0.005,0.9997133679454534
62,1292,-161.6837248510426,-161.6837245910231,52.690485062225406,52.69048532224491,0.002712769597888226,-161.27776052362188,0.002510854619379467,0,1.1970654320835583,0.005,0.9997133679454534
63,1311,-160.339925303613,-160.33992498317994,54.034284609655,54.03428493008806,0.008311285187594638,-162.3374979559171,0.012458360876254407,0,1.1954479164126586,0.005,0.9997133679454534
64,1349,-159.87032619648247,-159.87032606693776,54.50388371678554,54.50388384633024,0.0029287721460598227,-159.61806903525024,0.0015778860732553674,0,1.199566108989178,0.005,0.9997133679454534
65,1368,-158.98395048093198,-158.9839503153129,55.39025943233602,55.390259597955094,0.005544341696414128,-160.86904166226333,0.011857116241160702,0,1.1966644791745955,0.005,0.9997133679454534
66,1387,-158.14680882663603,-158.14680848677256,56.22740108663197,56.22740142649545,0.0052655733598489995,-143.91263574604812,0.09000607211867119,0,1.1954907257118919,0.005,0.9997133679454534
67,1406,-157.58720914752132,-157.5872087112956,56.78700076574668,56.7870012019724,0.003538482270155428,-156.4589048589149,0.007159872268251044,0,1.1960560460577376,0.005,0.9997133679454534
68,1425,-156.81511147415017,-156.81511105886793,57.55909843911783,57.55909885440008,0.004899494556365736,-159.6204782697809,0.017889645769841363,0,1.1976512152788366,0.005,0.9997133679454534
69,1463,-156.54831813678896,-156.5483176444693,57.82589177647904,57.8258922687987,0.001701324157175925,-156.40745513643876,0.0008998052615750546,0,1.1965732468774903,0.005,0.9997133679454534
70,1482,-156.01704546607317,-156.01704509156667,58.35716444719483,58.35716482170133,0.0033936657834393183,-157.0842390613893,0.006840237181316155,0,1.196820230448358,0.005,0.9997133679454534
71,1501,-155.66678099492307,-155.6667808250796,58.70742891834493,58.707429088188405,0.0022450397653906657,-154.9889929165685,0.004354095806585006,0,1.19548949401663,0.005,0.9997133679454534
72,1520,-155.33071501672458,-155.33071482758012,59.04349489654342,59.04349508568788,0.0021588805013540505,-147.37632562572054,0.05120937858393034,0,1.1928276360462202,0.005,0.9997133679454534
73,1539,-154.89305022569698,-154.89305006195082,59.48115968757102,59.48115985131719,0.002817631985924206,-156.77841152049305,0.01217201993277866,0,1.1883491827985122,0.005,0.9997133679454534
74,1558,-154.66585470002826,-154.6658546300428,59.70835521323974,59.70835528322522,0.0014667896676943818,-154.42060365686112,0.0015856831725580564,0,1.1834832308834133,0.005,0.9997133679454534
75,1577,-154.05939557232438,-154.05939525064085,60.31481434094363,60.31481466262716,0.00392109253125134,-155.0291503065033,0.006294680896133178,0,1.1830645838645248,0.005,0.9997133679454534
76,1596,-153.55988378493083,-153.55988347609886,60.81432612833717,60.81432643716914,0.0032423325142739803,-151.22684749790346,0.01519300633422539,0,1.1848728499765613,0.005,0.9997133679454534
77,1615,-152.88046856013025,-152.88046812767263,61.49374135313775,61.493741785595375,0.004424431746458845,-155.4463175196831,0.016783366663634107,0,1.1870964834396116,0.005,0.9997133679454534
78,1634,-151.8209374756561,-151.82093702238282,62.553272437611895,62.55327289088518,0.006930454193744277,-154.77426365344576,0.019452693593485434,0,1.1863958140724595,0.005,0.9997133679454534
79,1653,-149.21921956578794,-149.21921912799542,65.15499034748007,65.15499078527259,0.01713675302713334,-153.60839989794346,0.02941430966418111,0,1.1778407722417454,0.005,0.9997133679454534
80,1672,-145.29882046039833,-145.29882023731798,69.07538945286967,69.07538967595002,0.026272749025209693,-156.95404781765367,0.08021556761661401,0,1.1588654435559689,0.005,0.9997133679454534
81,1691,-141.44401957339446,-141.44401915484372,72.93019033987355,72.93019075842429,0.0265301595346021,85.07874650340875,1.601501192910188,0,1.1256006984340374,0.005,0.9997133679454534
82,1710,-134.92537943377135,-134.92537943377135,79.44883047949665,79.44883047949665,0.04608636094536764,-150.87704364478728,0.1182258243627609,0,1.071532991893261,0.005,0.9997133679454534
83,1729,-127.15561366243827,-127.15561343334252,87.21859625082973,87.21859647992548,0.057585650705150725,-175.4075706292772,0.3794717006748443,0,1.0316246551704802,0.005,0.9997133679454534
84,1748,-125.11272647642087,-125.11272505343376,89.26148343684713,89.26148485983424,0.016066040084086856,-124.38398952266476,0.005824642898286226,0,1.035676950017257,0.005,0.9997133679454534
85,1767,-121.28310099865551,-121.28310023104324,93.09110891461249,93.09110968222477,0.030609399903750834,-129.49137154822873,0.06767860057984672,0,1.0230924565125425,0.005,0.9997133679454534
86,1786,-120.54407476779299,-120.54407413842301,93.83013514547501,93.83013577484499,0.006093398212754418,-120.36735830400359,0.001465990461412702,0,1.0136703480688933,0.005,0.9997133679454534
87,1805,-119.24610078492202,-119.24610037779314,95.12810912834598,95.12810953547486,0.010767629892811324,-122.26022232697353,0.02527647883001161,0,0.9936629526083108,0.005,0.9997133679454534
88,1843,-118.43147202269184,-118.43147123250327,95.94273789057617,95.94273868076473,0.006831491821267087,-117.05849885172947,0.01159297564670396,0,0.976698939846411,0.005,0.9997133679454534
89,1862,-116.95160337626307,-116.95160303488287,97.42260653700494,97.42260687838514,0.01249556913507942,-120.24366577766467,0.028148929184067754,0,0.9529871156845356,0.005,0.9997133679454534
90,1881,-116.29850606945801,-116.29850591520142,98.07570384380999,98.07570399806659,0.0055843382044440315,-115.78260031448816,0.004436047997570417,0,0.9483882604815992,0.005,0.9997133679454534
91,1900,-115.81177924586423,-115.81177902351337,98.56243066740377,98.56243088975464,0.004185151125699688,-114.38783074109935,0.012295368519828096,0,0.9459935010450443,0.005,0.9997133679454534
92,1919,-114.6744185526629,-114.67441821804177,99.6997913606051,99.69979169522624,0.00982076866971152,-116.66261714924025,0.017337769152623094,0,0.940564841718723,0.005,0.9997133679454534
93,1957,-113.81223820767937,-113.81223766866664,100.56197170558863,100.56197224460136,0.007518506357959705,-111.11090087712421,0.02373503388647788,0,0.9356793483094528,0.005,0.9997133679454534
94,1976,-111.64154227811399,-111.64154193860264,102.73266763515402,102.73266797466536,0.019072605580468388,-115.24250880396355,0.03225471856057908,0,0.9186613554634908,0.005,0.9997133679454534
95,1995,-109.44965828734654,-109.44965790514233,104.92455162592147,104.92455200812567,0.019633229226690325,-336.19789084926526,2.0717125673121726,0,0.9233469493796023,0.005,0.9997133679454534
96,2014,-107.8561340498793,-107.85613347336756,106.5180758633887,106.51807643990044,0.014559426337208243,-103.61233342426891,0.03934686388488388,0,0.9318473008209547,0.005,0.9997133679454534
97,2033,-107.6538188973609,-107.65381822143401,106.7203910159071,106.720391691834,0.0018757871705732737,-107.62439742406737,0.00027329707013542815,0,1.0089709099495048,0.005,0.9997133679454534
98,2052,-106.12993217839364,-106.12993200366088,108.24427773487436,108.24427790960712,0.014155435771583383,-107.8871058277063,0.0165568149648775,0,0.9682949305925684,0.005,0.9997133679454534
99,2071,-105.90415073421919,-105.90415061995064,108.47005917904882,108.47005929331736,0.0021274059027470483,-105.86488022086145,0.00037081184340252916,0,0.9557871511816313,0.005,0.9997133679454534
100,2090,-105.66762474530213,-105.66762457434025,108.70658516796587,108.70658533892775,0.002233396776965293,-110.87441058625228,0.04927512900474878,0,0.9492383342517892,0.005,0.9997133679454534
101,2109,-105.36959828839672,-105.36959799419486,109.00461162487129,109.00461191907314,0.002820414082589364,-106.81381118499448,0.0137061630684493,0,0.9355410806880325,0.005,0.9997133679454534
102,2128,-104.69976857137075,-104.6997683727062,109.67444134189725,109.6744415405618,0.00635695426296148,-105.9065139067011,0.011525768889429171,0,0.9482855944412771,0.005,0.9997133679454534
103,2147,-104.0699619640418,-104.06996165043682,110.30424794922621,110.30424826283118,0.006015358160984266,-94.15927872033288,0.09523096825127361,0,0.9547510717213191,0.005,0.9997133679454534
104,2166,-103.40559761630412,-103.40559731165537,110.96861229696388,110.96861260161263,0.006383824258216074,-116.17784433512006,0.12351600893221003,0,0.953107205287251,0.005,0.9997133679454534
105,2185,-103.29804641574567,-103.29804596161648,111.07616349752233,111.07616395165152,0.001040090701448539,-103.27727237188525,0.0002011078096948502,0,0.9832604001761047,0.005,0.9997133679454534
106,2204,-102.6825340547812,-102.6825339066538,111.6916758584868,111.6916760066142,0.0059586060174575675,-103.42836955566325,0.007263508908770679,0,0.9835588715797386,0.005,0.9997133679454534
107,2223,-102.57236323973525,-102.57236314127223,111.80184667353275,111.80184677199577,0.0010729265308856819,-102.54834461592345,0.00023416272232766516,0,0.9790987316962252,0.005,0.9997133679454534
108,2242,-102.3838304266261,-102.38383035147758,111.9903794866419,111.99037956179042,0.001838046888600039,-102.83742556837046,0.004430339633262986,0,0.9739596542015602,0.005,0.9997133679454534
109,2261,-102.32830634234725,-102.32830626986026,112.04590357092076,112.04590364340774,0.0005423130200100241,-102.30512798433934,0.00022650973944947383,0,0.9757267733571797,0.005,0.9997133679454534
110,2280,-102.27976622425535,-102.27976606038003,112.09444368901265,112.09444385288798,0.0004743567037013006,-101.94240160917855,0.003298449219536866,0,0.9724664329012592,0.005,0.9997133679454534
111,2299,-102.23553337919299,-102.23553328580795,112.13867653407502,112.13867662746006,0.0004324691646770502,-101.78129131724337,0.004443093775085265,0,0.9774910531037176,0.005,0.9997133679454534
112,2318,-102.20697074085538,-102.20697066092163,112.16723917241262,112.16723925234638,0.00027938073381653783,-102.15490861282261,0.0005093794254481531,0,0.9776519514631165,0.005,0.9997133679454534
113,2337,-102.15367629755588,-102.15367627427058,112.22053361571213,112.22053363899742,0.0005214364823964313,-102.26852022791113,0.0011242270911594892,0,0.9786006586803958,0.005,0.9997133679454534
114,2356,-102.1442190497125,-102.14421895222698,112.2299908635555,112.22999096104103,9.257863432956204e-05,-102.14217878377303,1.9974365249956154e-05,0,0.9733696071115607,0.005,0.9997133679454534
115,2375,-102.12739596429704,-102.12739594120347,112.24681394897097,112.24681397206453,0.00016469933954147282,-102.16581877774168,0.0003762243527493112,0,0.9730819858791677,0.005,0.9997133679454534
116,2394,-102.12138861021131,-102.12138858622673,112.25282130305669,112.25282132704127,5.8822160586810024e-05,-102.1180519608428,3.267336464883214e-05,0,0.9726197536949379,0.005,0.9997133679454534
117,2413,-102.10801589236769,-102.10801585681192,112.26619402090031,112.26619405645609,0.00013094923625319748,-102.13229569556592,0.0002377854763510388,0,0.9718592032000055,0.005,0.9997133679454534
118,2432,-102.09448898590568,-102.09448890486307,112.27972092736232,112.27972100840493,0.00013247644020684393,-103.28119913580154,0.011623645523703893,0,0.9712805517835374,0.005,0.9997133679454534
119,2451,-102.06567658054625,-102.06567653322224,112.30853333272175,112.30853338004576,0.00028221313065594794,-102.11998653196929,0.000532107886241042,0,0.9695927002238384,0.005,0.9997133679454534
120,2470,-102.03823321174887,-102.03823315366968,112.33597670151913,112.33597675959832,0.00026887950696844755,-101.48811021881775,0.005391341809981281,0,0.9692539908350076,0.005,0.9997133679454534
121,2489,-101.99436544526046,-101.99436539236771,112.37984446800755,112.37984452090029,0.000429914994680319,-102.11153144263108,0.00114874970650709,0,0.9702548972651458,0.005,0.9997133679454534
122,2508,-101.9792864464967,-101.97928630283636,112.3949234667713,112.39492361043165,0.0001478414880854174,-101.97138835909358,7.744795711297685e-05,0,0.9616416016601065,0.005,0.9997133679454534
123,2527,-101.94147070400669,-101.94147066794464,112.43273920926131,112.43273924532336,0.00037081787692102495,-102.00436583082379,0.0006169729196836524,0,0.9694529941206916,0.005,0.9997133679454534
124,2546,-101.89613704662361,-101.89613699973532,112.4780728666444,112.47807291353269,0.0004447027992632315,-102.16950280308099,0.002682788223191416,0,0.9744489302762064,0.005,0.9997133679454534
125,2565,-101.81057218002752,-101.81057204289368,112.56363773324048,112.56363787037432,0.0008397263044126591,-101.99255394341036,0.001787454480277799,0,0.9779248764652605,0.005,0.9997133679454534
126,2584,-101.77189116817355,-101.77189116817355,112.60231874509445,112.60231874509445,0.00037993119010832233,-101.7399778221768,0.00031357721302457275,0,0.9825249146922432,0.005,0.9997133679454534
127,2603,-101.69775266981266,-101.69775258733549,112.67645724345535,112.67645732593252,0.0007284771611287508,-101.852769775668,0.0015242923445775449,0,0.9777139934189116,0.005,0.9997133679454534
128,2622,-101.66560305731281,-101.665602972946,112.7086068559552,112.708606940322,0.00031612903585226886,-101.64098707709101,0.00024212692869110346,0,0.9737883184344129,0.005,0.9997133679454534
129,2641,-101.63555973536296,-101.63555962822808,112.73865017790504,112.73865028503992,0.00029551117631113343,-101.20703329404135,0.004216304238766418,0,0.9713409059836806,0.005,0.9997133679454534
130,2660,-101.59228229591463,-101.59228214786462,112.78192761735338,112.78192776540338,0.00042581001729135784,-101.73380565517289,0.00139305226794722,0,0.97065775258772,0.005,0.9997133679454534
131,2679,-101.54120169280776,-101.54120151409761,112.83300822046024,112.8330083991704,0.000502800035125526,-101.87558248090093,0.0032930552575571406,0,0.9740144207011008,0.005,0.9997133679454534
132,2698,-101.46870512672726,-101.46870500573236,112.90550478654075,112.90550490753564,0.0007139620653675756,-101.71411795733101,0.0024186061140452253,0,0.9763647088138849,0.005,0.9997133679454534
133,2717,-101.42184691105356,-101.42184683512728,112.95236300221444,112.95236307814072,0.00046179968114475983,-101.33620597311165,0.0008444032577815733,0,0.9806724905592139,0.005,0.9997133679454534
134,2736,-101.38468361688727,-101.38468348429328,112.98952629638073,112.98952642897473,0.00036642296801085624,-101.24222651372912,0.0014051146393716436,0,0.9843775628587874,0.005,0.9997133679454534
135,2755,-101.32852578554248,-101.32852563111987,113.04568412772552,113.04568428214813,0.0005539084341082564,-101.49455783948058,0.0016385519541604302,0,0.9866037091965862,0.005,0.9997133679454534
136,2774,-101.21178268374625,-101.21178255479366,113.16242722952175,113.16242735847435,0.0011521247436611611,-101.43673755669559,0.002222615460220183,0,0.9897805181544768,0.005,0.9997133679454534
137,2812,-101.1590475017577,-101.15904739196561,113.2151624115103,113.21516252130239,0.0005210379719655037,-101.11559976235729,0.00042949929317643405,0,0.9834665663908455,0.005,0.9997133679454534
138,2831,-101.08826500839822,-101.08826492482885,113.28594490486978,113.28594498843916,0.0006997149054635348,-101.36587762687704,0.002746239817804263,0,0.9803003811812327,0.005,0.9997133679454534
139,2850,-101.0459487903185,-101.04594873060648,113.3282611229495,113.32826118266152,0.0004186066313058557,-100.9830440971343,0.0006225355290071303,0,0.9790370476491068,0.005,0.9997133679454534
140,2869,-101.01397920478342,-101.0139791241827,113.36023070848458,113.3602307890853,0.0003163866133952637,-100.91519784815601,0.0009778978850754454,0,0.9757847035712632,0.005,0.9997133679454534
141,2888,-100.97429617210797,-100.97429608121786,113.39991374116003,113.39991383205015,0.00039284694047154426,-101.17845172716174,0.0020218566783154006,0,0.9744285430224697,0.005,0.9997133679454534
142,2907,-100.95276421458604,-100.95276418092972,113.42144569868196,113.42144573233828,0.00021324196689847752,-100.92722163979062,0.0002530151105236695,0,0.9773331395130236,0.005,0.9997133679454534
143,2926,-100.94845764270917,-100.948457566441,113.42575227055883,113.42575234682701,4.2659276448471014e-05,-100.9473809433706,1.0665832482349473e-05,0,0.9780472273076111,0.005,0.9997133679454534
144,2945,-100.94330827530746,-100.94330823720165,113.43090163796055,113.43090167606636,5.100986703471139e-05,-100.9747702181585,0.00031167933158313647,0,0.9788730937035737,0.005,0.9997133679454534
145,2964,-100.93641239303854,-100.93641238648148,113.43779752022947,113.43779752678653,6.83144072325593e-05,-100.96363986940285,0.0002697488024271667,0,0.9795784293409737,0.005,0.9997133679454534
146,2983,-100.92110241800538,-100.92110241800538,113.45310749526263,113.45310749526263,0.000151679405580081,-100.94895988785788,0.00027603215962825425,0,0.9801667038408819,0.005,0.9997133679454534
147,3002,-100.90334124138454,-100.90334123468881,113.47086867188347,113.4708686785792,0.000175990711509196,-101.032037060016,0.0012754366411275293,0,0.9796738439176338,0.005,0.9997133679454534
148,3021,-100.892408339751,-100.89240828109365,113.481801573517,113.48180163217435,0.00010835024389711656,-100.87490342989442,0.00017350076328475118,0,0.980378126761885,0.005,0.9997133679454534
149,3040,-100.88409777683835,-100.88409774313722,113.49011213642966,113.49011217013079,8.237054749123936e-05,-100.85776042561244,0.00026106543852099344,0,0.9770763906327875,0.005,0.9997133679454534
150,3059,-100.88108509200752,-100.88108506536769,113.49312482126048,113.49312484790032,2.986283167725441e-05,-100.87937190235883,1.6982268253109786e-05,0,0.9763655215467453,0.005,0.9997133679454534
151,3078,-100.87756386373866,-100.87756381214984,113.49664604952935,113.49664610111816,3.4904742208657256e-05,-100.90194535722352,0.00024169391637768648,0,0.976032350350635,0.005,0.9997133679454534
152,3097,-100.87313625905914,-100.8731361945998,113.50107365420887,113.50107371866821,4.389087632509686e-05,-100.89476489255806,0.0002144142068050177,0,0.9759236032019509,0.005,0.9997133679454534
