iteration,loglike,relative_loglike_change,min_h,max_h,filter_seconds,smoother_seconds,m_step_seconds,iteration_seconds
31,-132.08073125054983,0.004131243947431238,0.008894821284972671,0.9378263991641845,0.018937300017569214,0.019426399987423792,0.04070740001043305,0.07915590002085082
32,-131.65524557836093,0.0032214060912622877,0.008576783557780692,0.9382110137289722,0.02193519999855198,0.021293099998729303,0.03833220002707094,0.08164779999060556
33,-131.28118911297184,0.0028411816312055027,0.008278967231311914,0.9386633278076701,0.019312200020067394,0.022463400004198775,0.04029770000488497,0.08216660001198761
34,-130.89099867128587,0.0029721732741939265,0.00799959519453753,0.9391754687454761,0.02058979999856092,0.01661049999529496,0.03695700000389479,0.07424799998989329
35,-130.43097206438352,0.0035145778668679703,0.007737085517307705,0.9397389436152565,0.020461400010390207,0.01673319999827072,0.0381012000143528,0.07559149997541681
36,-129.86427365464985,0.004344814738127848,0.007490026182645596,0.9403445937889043,0.02751169999828562,0.05262529998435639,0.042525700002443045,0.12275330000557005
37,-129.16989281059352,0.005346973609561811,0.00725715356628741,0.9409825769904567,0.023048800008837134,0.02569710000534542,0.04928980002296157,0.09812499998952262
38,-128.33946585292813,0.00642895135697821,0.007037333955734605,0.941642434963692,0.02388769999379292,0.02049639998585917,0.04355659999419004,0.08803329998045228
39,-127.37296145479343,0.007530843234475339,0.006829547630034796,0.9423131884227257,0.01832579998881556,0.018122400011634454,0.0391710999829229,0.07571330000064336
40,-126.27451596877629,0.00862385135331093,0.0066328751308762385,0.942983382559908,0.01869950001128018,0.020323599979747087,0.03936429999885149,0.07859530000132509
41,-125.04957628974114,0.009700608785845867,0.006446485410923308,0.9436410747210913,0.021528699988266453,0.021580700005870312,0.051511700003175065,0.09472699998877943
42,-123.703757279611,0.010762283648301745,0.006269625589947064,0.9442738275568997,0.021592600009171292,0.024309000000357628,0.045629600004758686,0.09167819999856874
43,-122.24308961293914,0.01180778740107518,0.006101612091573545,0.9448687942295458,0.03450539999175817,0.041669199999887496,0.03251200000522658,0.10877140000229701
44,-120.67496466001822,0.01282792309885256,0.0059418229688152045,0.9454129568435253,0.015564900008030236,0.014540699979988858,0.037017199996626005,0.06730600001174025
45,-119.00905535939096,0.013804928846017788,0.0057896912522659655,0.9458935275127982,0.021757899987278506,0.01585910000721924,0.03584549998049624,0.07355229998938739
46,-117.25769620817854,0.01471618395695646,0.005644699172743969,0.9462984651597403,0.01731870000367053,0.016715100005967543,0.037882300006458536,0.07209319999674335
47,-115.43552708442793,0.01553986802295301,0.0055063731243233,0.9466170159742379,0.02153210001415573,0.01798489998327568,0.03574350001872517,0.07534570002462715
48,-113.55851831426287,0.016260234761108203,0.005374279247948848,0.9468401623128658,0.018217300006654114,0.019759699993301183,0.04499090000172146,0.08305280000786297
49,-111.64269019087689,0.016870844669565854,0.005248019532327204,0.9469608693779056,0.020639299997128546,0.016819399985251948,0.04153419999056496,0.07912909999140538
50,-109.7028769428797,0.017375192631785125,0.005127228347428136,0.9469740495761905,0.01940769999055192,0.015358500008005649,0.04513270000461489,0.08008580000023358
51,-107.75180668431715,0.017785041859735725,0.005011569344880817,0.9468762118717745,0.02375329998903908,0.01975879998644814,0.04349229999934323,0.0870911999954842
52,-105.79968470621458,0.018116837556345973,0.005,0.9466648165935533,0.017477799992775545,0.016438799997558817,0.03690929998992942,0.0709177999815438
53,-103.87809760436346,0.018162503103737928,0.005,0.946339932721346,0.020419900014530867,0.023431099980371073,0.032605100015643984,0.07655430000158958
54,-101.96763837789725,0.018391357471163064,0.005,0.9458960748494346,0.023322499997448176,0.021327299997210503,0.04082530000596307,0.08557890000520274
55,-100.07363317906682,0.018574571589185466,0.005,0.9453279996524788,0.02179140000953339,0.02063710000948049,0.040857300016796216,0.08337130001746118
56,-98.21055631775714,0.018617060279764015,0.005,0.9446294012668088,0.01672010001493618,0.018346999975619838,0.0393908999976702,0.074564200011082
57,-96.3997764976398,0.018437731013951412,0.005,0.9437940086065947,0.017921899998327717,0.01724459999240935,0.038975900009972975,0.07425979999243282
58,-94.66501348563877,0.017995508651864067,0.005,0.9428185266567375,0.022291200002655387,0.023276799998711795,0.04120490001514554,0.08685440002591349
59,-93.02297563812442,0.017345773132578193,0.005,0.94170572154217,0.018796499993186444,0.017959600023459643,0.03877549999742769,0.07561910001095384
60,-91.47755399940401,0.016613332653777624,0.005,0.9404651827340166,0.01873619999969378,0.01626669999677688,0.03589080000529066,0.07112929999129847
61,-90.02230053598346,0.015908311927864058,0.005,0.939110975996516,0.0218608999857679,0.018110400007572025,0.04444779999903403,0.08450159998028539
62,-88.64628617149253,0.015285261055297194,0.005,0.9376581564993104,0.019408399995882064,0.017698199982987717,0.04464050001115538,0.08188129999325611
63,-87.33808775978956,0.014757509515651588,0.005,0.9361203184678307,0.018605599994771183,0.016388799995183945,0.037100300018209964,0.07218089999514632
64,-86.08738990987743,0.014320188156076734,0.005,0.9345086653694281,0.01840770000126213,0.018378100008703768,0.041196499980287626,0.07806620001792908
65,-84.8854358474405,0.013962022355367249,0.005,0.9328320378223496,0.017162200005259365,0.016007899976102635,0.039404000010108575,0.07266629999503493
66,-83.72507382830996,0.013669742135930057,0.005,0.9310973128029454,0.017577299993718043,0.02012010000180453,0.03806259998236783,0.07584449998103082
67,-82.60063784367772,0.013430098454592667,0.005,0.9293098631676137,0.018238100019516423,0.018615399982081726,0.041006999992532656,0.07794519999879412
68,-81.50774723456884,0.013231019004685906,0.005,0.9274739628225961,0.01812009999412112,0.017199099995195866,0.03906280000228435,0.07447590000811033
69,-80.44308245028436,0.013062129925153074,0.005,0.9255931114994556,0.021054400014691055,0.01892279999447055,0.03518469998380169,0.07525930000701919
70,-79.4041765975779,0.01291479417572705,0.005,0.9236702842870795,0.017184399999678135,0.020879400020930916,0.03879449999658391,0.07696580002084374
71,-78.38924223507328,0.012781876294093799,0.005,0.9217081192994375,0.02629089998663403,0.015249599993694574,0.040536000014981255,0.08216479999828152
72,-77.39703769633957,0.012657406940588839,0.005,0.9197090571879758,0.02748099999735132,0.020070300000952557,0.041472500015515834,0.08911770000122488
73,-76.42676931514052,0.012536246994436796,0.005,0.91767544421984,0.020563600002788007,0.021297500003129244,0.03649300002143718,0.07847069998388179
74,-75.47802330584821,0.012413791892474461,0.005,0.9156096082760179,0.02076909999595955,0.02088319999165833,0.042700399993918836,0.08451489999424666
75,-74.55072120100161,0.012285723237465256,0.005,0.913513915012448,0.019084100000327453,0.017331500013824552,0.03726510002161376,0.07378360000438988
76,-73.64509394233365,0.012147800102781504,0.005,0.9113908097376991,0.02090560001670383,0.018402599991532043,0.0383420999860391,0.07775039999978617
77,-72.76167114694611,0.011995677486395472,0.005,0.9092428492884063,0.020051600004080683,0.018901400006143376,0.04019339999649674,0.07925509999040514
78,-71.90128335856352,0.011824739245543116,0.005,0.9070727272687951,0.01833190000616014,0.021605699992505834,0.046726100001251325,0.08674840000458062
79,-71.06507616088172,0.011629934246259991,0.005,0.9048832953939132,0.023534700012532994,0.01966669998364523,0.03745609999168664,0.08075059999828227
80,-70.25453588184554,0.011405606281223446,0.005,0.9026775832742888,0.017550299991853535,0.016162300016731024,0.04868269999860786,0.08262900001136586
81,-69.47152723627525,0.011145310914688261,0.005,0.900458818747098,0.019441899989033118,0.02301970002008602,0.04411929997149855,0.08666950001497753
82,-68.71834363360622,0.010841615732837142,0.005,0.8982304507426015,0.03414970001904294,0.022377799992682412,0.04257879999931902,0.09920240001520142
83,-67.9977708424689,0.0104858870722975,0.005,0.8959961766129362,0.021911100018769503,0.022332799999276176,0.043247199995676056,0.08768580001196824
84,-67.31316405175609,0.010068076971211913,0.005,0.8937599757543931,0.022350799990817904,0.020958000008249655,0.035625999997137114,0.07902520001516677
85,-66.66853653111046,0.009576544643629933,0.005,0.8915261510767629,0.017676099989330396,0.023187499988125637,0.0455933999910485,0.08655419998103753
86,-66.06865421716444,0.0089979823340819,0.005,0.8892993791593228,0.0253489000024274,0.020343000011052936,0.03811839999980293,0.0839008999755606
87,-65.51912316770782,0.008317575951378345,0.005,0.8870847683477183,0.018707800016272813,0.025100500002736226,0.05127820000052452,0.09517230000346899
88,-65.02644368751668,0.007519628718626808,0.005,0.884887920884612,0.019193899992387742,0.018680499983020127,0.04263500001979992,0.08199750000494532
89,-64.59798306875213,0.006589021242242707,0.005,0.8827149893974601,0.033510199980810285,0.022504900000058115,0.0364934999961406,0.09261279998463579
90,-64.2417853719236,0.0055140683951297184,0.005,0.8805727084542878,0.017700299998978153,0.01591699998243712,0.03871289998642169,0.07243569998536259
91,-63.966091572810214,0.0042915027581701334,0.005,0.8784683676732264,0.022278499993262812,0.015274000004865229,0.03974499998730607,0.0774000000092201
92,-63.77839687381613,0.0029342843118754618,0.005,0.8764096755512021,0.016450600000098348,0.017225999996298924,0.0370888999896124,0.0708742999995593
93,-63.68385794688649,0.0014823032807908267,0.005,0.8744044500249744,0.024653000000398606,0.017697100003715605,0.037423200003104284,0.07987419998971745
94,-63.68295483707565,1.4181141657521839e-05,0.005,0.8724600796337109,0.020153699995717034,0.018593800021335483,0.03805089998058975,0.07690050001838244
