,macro_alpha_t,macro_alpha_lag1,macro_alpha_lag2,macro_alpha_lag3,macro_alpha_lag4,macro_alpha_lag5,macro_S_t,macro_S_lag1,real_alpha_t,real_alpha_lag1,real_alpha_lag2,real_alpha_lag3,real_alpha_lag4,real_alpha_lag5,real_S_t,real_S_lag1,nominal_alpha_t,nominal_alpha_lag1,nominal_alpha_lag2,nominal_alpha_lag3,nominal_alpha_lag4,nominal_alpha_lag5,nominal_S_t,nominal_S_lag1
2015-01,12.695688491598428,12.94841201631049,10.720659457995678,3.37408910052819,-3.203768262345365,-5.640465684010792,7.495226142747226,16.752934940761172,-24.64996486941696,-25.081018238888216,-17.619583617757925,-7.981107912529199,-2.799479555072,-5.514265298880601,-5.272484054933314,-0.15723488409097064,15.55545653929645,10.830859830909269,10.770514522329576,20.910468789120447,18.326961617960734,-24.5112028091153,1.422774727864157,1.4227747278638903
2015-02,8.205456599648778,12.69568849159861,12.94841201631048,10.72065945799568,3.3740891005281894,-3.203768262345365,15.70068274239605,7.495226142747218,-15.168092390264391,-24.649964869416955,-25.081018238888227,-17.61958361775792,-7.9811079125292075,-2.7994795550719953,-20.440576445198452,-5.272484054932971,9.026085871634123,15.555456539296449,10.830859830909272,10.77051452232957,20.910468789120458,18.326961617960734,10.44886059949824,1.4227747278639058
2015-03,3.6631004596762837,8.205456599648617,12.695688491598712,12.948412016310396,10.720659457995534,3.3740891005282165,19.363783202071772,15.700682742395736,-0.6452920222541074,-15.168092390248379,-24.649964869417012,-25.081018238888,-17.619583617758064,-7.981107912528941,-21.085868467441237,-20.44057644517622,-9.709656768046425,9.026085871639523,15.555456539296555,10.830859830909095,10.770514522330071,20.9104687891203,0.7392038314536293,10.448860599505363
2015-04,-0.5734880437882621,3.663100459676188,8.20545659964858,12.69568849159867,12.948412016310428,10.720659457995398,-0.5734880437882621,19.36378320207189,12.522844880475262,-0.6452920222597989,-15.168092390249289,-24.649964869417452,-25.081018238887722,-17.619583617758284,12.522844880475262,-21.08586846743613,-25.840610417827264,-9.709656768048921,9.026085871639461,15.555456539296543,10.83085983090914,10.770514522330128,-25.840610417827264,0.7392038314563774
2015-05,-1.176939188908415,-0.5734880437883447,3.663100459675572,8.20545659964861,12.695688491598638,12.948412016310336,-1.7504272326966532,-0.5734880437883447,19.644590555385435,12.522844880517983,-0.6452920222539196,-15.168092390251038,-24.649964869416866,-25.081018238887378,32.167435435897005,12.522844880517983,-27.31785029765942,-25.840610417836174,-9.709656768053215,9.026085871638083,15.555456539296486,10.83085983090892,-53.15846071549471,-25.840610417836174
2015-06,-2.7938021900620575,-1.176939188908599,-0.5734880437885814,3.663100459675491,8.20545659964861,12.695688491598615,-4.54422942275933,-1.7504272326964871,20.219603366954594,19.644590555382877,12.522844880520271,-0.6452920222541245,-15.168092390250825,-24.649964869417115,52.38703880285162,32.16743543590208,-17.0869943897521,-27.317850297660613,-25.84061041783769,-9.709656768053874,9.026085871637772,15.55545653929646,-70.24545510525104,-53.15846071549837
2015-07,-0.508497163330043,-2.7938021900625714,-1.17693918890903,-0.573488043788971,3.663100459675335,8.205456599648468,-0.508497163330043,-4.544229422760597,17.31807294430317,20.219603366956434,19.644590555384614,12.522844880521063,-0.6452920222533716,-15.168092390250644,17.31807294430317,52.38703880286221,-6.564957616381193,-17.086994389751723,-27.317850297663043,-25.84061041783976,-9.709656768054655,9.026085871637479,-6.564957616381193,-70.24545510525682
2015-08,-0.26037452640266423,-0.5084971633296059,-2.7938021900624492,-1.1769391889087784,-0.5734880437887397,3.6631004596753884,-0.7688716897328991,-0.5084971633296059,14.774792694204791,17.318072944307275,20.21960336695577,19.64459055538339,12.522844880520667,-0.6452920222536709,32.09286563849734,17.318072944307275,-2.216681052116849,-6.56495761637823,-17.086994389750572,-27.31785029766182,-25.84061041783929,-9.709656768054348,-8.781638668496011,-6.56495761637823
2015-09,-0.1308838426279011,-0.26037452640339154,-0.5084971633299049,-2.7938021900622907,-1.1769391889085608,-0.5734880437885617,-0.8997555323606861,-0.7688716897331587,14.548798269261994,14.774792694197926,17.318072944303264,20.219603366954598,19.644590555381786,12.522844880519859,46.64166390776249,32.09286563850065,-2.150028634121928,-2.216681052116473,-6.564957616378009,-17.086994389750018,-27.31785029766148,-25.840610417838906,-10.931667302616873,-8.781638668493995
2015-10,-0.7420207497227952,-0.13088384262777947,-0.26037452640329967,-0.5084971633298027,-2.793802190062278,-1.176939188908568,-0.7420207497227952,-0.8997555323608597,16.093487663598797,14.548798269260086,14.774792694197265,17.318072944303108,20.219603366954583,19.644590555381598,16.093487663598797,46.641663907760346,-2.4349049138217795,-2.150028634121618,-2.2166810521157667,-6.564957616377984,-17.08699438974991,-27.317850297661533,-2.4349049138217795,-10.931667302615315
