iteration,loglike,relative_loglike_change,min_h,max_h,filter_seconds,smoother_seconds,m_step_seconds,iteration_seconds
1,-673.7315710375943,,0.12343957211813868,0.9572513228760996,0.01635260006878525,0.016164699918590486,0.03598280006553978,0.06859070004429668
2,-442.9316817460761,0.3425695027710666,0.09224923611538047,0.9449999303864243,0.017545599956065416,0.016260100062936544,0.03451189992483705,0.06859349994920194
3,-416.9741439829993,0.058603931109081825,0.07631167155367698,0.9227542404586111,0.01586210005916655,0.022322400007396936,0.0388136999681592,0.07708690001163632
4,-407.83125022133174,0.021926764269681723,0.06725661616759032,0.8951551488996882,0.0171938999556005,0.01426640001591295,0.03989420004654676,0.07143480004742742
5,-405.25261373744996,0.00632280258681095,0.06162960369492716,0.8748300741590807,0.023926800000481308,0.02005660010036081,0.0358279999345541,0.07993370003532618
6,-400.38821513772126,0.01200337378423471,0.0574219950308652,0.8729056266175204,0.01789200003258884,0.014759999932721257,0.04123299999628216,0.07400060002692044
7,-393.9908302924517,0.015977954903265774,0.0537319400572737,0.8922456372894347,0.023285600007511675,0.02937729994300753,0.042355300043709576,0.09511150000616908
8,-384.4743344882955,0.024154104797546393,0.05021783271371508,0.9109662368714166,0.025785300065763295,0.017239199951291084,0.04528810002375394,0.08839829999487847
9,-371.42280159798446,0.033946434702023916,0.04676385683303641,0.9282407233180232,0.01781170000322163,0.025341000058688223,0.04580690001603216,0.08904430002439767
10,-359.312509963132,0.0326051378180067,0.043411550901887204,0.9489996013579326,0.018464799970388412,0.01823980000335723,0.0461316000437364,0.082940399996005
11,-350.6763707363775,0.024035175473407878,0.040243454477936216,0.9628400006441765,0.018734700046479702,0.014346599928103387,0.03392319998238236,0.06708459998480976
12,-345.1504701694515,0.015757835508911768,0.03735157110070349,0.9657801147527223,0.015692499931901693,0.013963800040073693,0.03233800001908094,0.06209889997262508
13,-341.0766909314354,0.011802907978123596,0.03481739388887582,0.9654955271465251,0.01736150006763637,0.014634900027886033,0.038476299960166216,0.07056010002270341
14,-333.8616621019221,0.021153684849615523,0.03268432043874717,0.9662054728015878,0.02415319997817278,0.02047600003425032,0.03535649995319545,0.08011300000362098
15,-326.84057728302594,0.021029922317803422,0.030947021651368277,0.9676561014516744,0.022508100024424493,0.017549899988807738,0.0460185999982059,0.08616100007202476
16,-320.9770093950609,0.017940146651030702,0.029567175786946853,0.9692313418672914,0.016863099997863173,0.018630900071002543,0.04118850000668317,0.07676440000068396
17,-315.8165822826493,0.016077248405228135,0.028492309067198508,0.9708037257594367,0.016240300028584898,0.01827679993584752,0.034732600091956556,0.06936189997941256
18,-310.9617936817678,0.015372177628521552,0.027665610264320326,0.9725168715970475,0.021594599937088788,0.015842500026337802,0.040694399969652295,0.07823300000745803
19,-305.83108407937306,0.016499485488707378,0.027027029084624423,0.9747138486420424,0.017802500049583614,0.01741319999564439,0.03493699990212917,0.07023439998738468
20,-299.21932359931657,0.021618994354218497,0.026507663625701006,0.9780305438889856,0.040592300007119775,0.031189900008030236,0.04613839997909963,0.11800279992166907
21,-288.47430180597036,0.03591018676231896,0.026026425062173182,0.9833809644319419,0.0169054000871256,0.01921489997766912,0.034157600020989776,0.07040200009942055
22,-269.39690700436284,0.0661320425499776,0.025542483838251643,0.9907114499698485,0.013496899977326393,0.013775700004771352,0.032302599982358515,0.0596586000174284
23,-243.77143889280887,0.09512161218368766,0.02522408856399983,0.9969271606107032,0.016770799993537366,0.01635399996303022,0.03633469995111227,0.06957859999965876
24,-225.77321073384488,0.07383239086871934,0.025359225736667844,0.9998376070369973,0.01666790002491325,0.01747119997162372,0.03280509996693581,0.06702199997380376
25,-219.11608466769306,0.029485898900554863,0.025891665312556534,1.0008633419762438,0.01666210009716451,0.013875200063921511,0.033288200036622584,0.06392310000956059
26,-221.7202952934679,0.011885072835818203,0.026580366966535752,1.0012382722819932,0.01948919997084886,0.016928100027143955,0.03426079999189824,0.07077730004675686
27,-228.72398304115498,0.03158794163798598,0.027281461343125334,1.0015941981966647,0.018422200111672282,0.01673930010292679,0.03441759990528226,0.06969170004595071
28,-225.42499865938973,0.014423430100776338,0.023620739976132125,1.001931003753063,0.022091199993155897,0.012774200062267482,0.03565450001042336,0.07059730007313192
29,-219.2080029932618,0.027578998350230085,0.01801334984154727,1.0022302749215466,0.01680760004092008,0.01280079991556704,0.03541290003340691,0.06523659999947995
30,-213.08568093720535,0.027929281652388577,0.013803903052678507,1.002483991049094,0.02093240001704544,0.017766300006769598,0.03477949998341501,0.0735472000669688
31,-208.448576512368,0.021761689497117726,0.010763052200706178,1.0026589135060262,0.020017300033941865,0.014504199963994324,0.03508739999961108,0.06969199993181974
32,-206.481832398276,0.009435152530174755,0.008565986535686899,1.0027298123203818,0.014047199976630509,0.012568300007842481,0.031022300012409687,0.05770870007108897
33,-219.51260224918107,0.06310855390788304,0.0069542903287793615,1.0026910202880712,0.014630299992859364,0.010985500062815845,0.03015200002118945,0.0558671000180766
34,-222.77719203483562,0.014871992551702027,0.00574898590931117,1.0026421974995245,0.016370899975299835,0.015081100049428642,0.035546099999919534,0.06708429998252541
35,-216.41176639290282,0.02857305805765539,0.005,1.0025868770547306,0.01675440010149032,0.01793179998639971,0.030074400012381375,0.06485610001254827
36,-211.33311035642967,0.023467559648548304,0.005,1.0024995669154617,0.013249099953100085,0.013431900064460933,0.043091799947433174,0.0698541000019759
37,-209.31168306183952,0.009565123473462632,0.005,1.0023741425620554,0.014838699949905276,0.014814199996180832,0.035089500015601516,0.06483299995306879
38,-210.14891713090665,0.0039999395008437355,0.005,1.0022200963494727,0.016911700018681586,0.01781780004967004,0.042243999894708395,0.07709000003524125
39,-212.64569816107155,0.011881008307121533,0.005,1.0020491157279388,0.017492700018920004,0.01379499991890043,0.04014850000385195,0.07155210000928491
40,-214.96139451881547,0.010889928071763104,0.005,1.001892671423722,0.024048399995081127,0.01881779998075217,0.032787200063467026,0.07582519995048642
41,-216.8356744616477,0.008719146742733736,0.005,1.001742306441672,0.01902080001309514,0.019577600061893463,0.040357999969273806,0.07908789999783039
42,-217.79850636011003,0.004440375878428736,0.005,1.0015819716584267,0.016383200068958104,0.01454329991247505,0.03480839997064322,0.06581719999667257
43,-217.8739500566957,0.0003463921669918444,0.005,1.001413010431275,0.016967000090517104,0.017423899960704148,0.033926500007510185,0.06844980001915246
44,-217.44804881227694,0.0019548057227948743,0.005,1.0012393721553097,0.016642199945636094,0.015615700045600533,0.043208600021898746,0.0755474999314174
45,-216.83158549381298,0.00283499126265396,0.005,1.0010625320618587,0.020414399914443493,0.01486360002309084,0.03750209999270737,0.07286660000681877
46,-216.18969903673306,0.002960299605881153,0.005,1.0008824916260919,0.017221499932929873,0.013529499992728233,0.033005099976435304,0.063839599955827
47,-215.5946249821608,0.002752555081133358,0.005,1.0006988030074022,0.016612699953839183,0.013689200044609606,0.03438829991500825,0.06476659991312772
48,-215.07585051836494,0.0024062495242578056,0.005,1.0005110001241169,0.014785400009714067,0.014521399978548288,0.03755539993289858,0.06698279990814626
49,-214.64909646151438,0.001984202577007267,0.005,1.0003187246301581,0.01618339994456619,0.013509100070223212,0.029847899917513132,0.059624799992889166
50,-214.33092467050525,0.001482288051774621,0.005,1.0001217434377665,0.015956499963067472,0.011402199976146221,0.0337218000786379,0.06116839998867363
51,-214.14687370075598,0.0008587233505021451,0.005,0.9999199471298807,0.017202000017277896,0.015804799972102046,0.03127340006176382,0.06436279998160899
52,-214.13866531232102,3.83306479945243e-05,0.005,0.9997133679454534,0.01533620001282543,0.016638200031593442,0.0335386999649927,0.06559050001669675
