,rho_1,rho_2,rho_3,rho_4,rho_5,rho_6
macro,2.2199464908466333,-1.2970903435933545,0.25392760072901466,-1.364625008252196,1.9582237832525595,-0.779269112265922
real,4.297929836326542,-8.461681264308515,10.103122165816488,-7.815062786470853,3.6384523007176424,-0.769114310495273
nominal,-0.2777053097759791,0.8414443530649004,0.8102061749717566,0.753206659610533,-0.3182521997853045,-0.8443990564320898
