month,GDP同比,制造业PMI,服务业PMI,工业增加值,用电量,社零,固投当月同比_去季节性,CPI,PPI,失业率差分_去季节性,逆回购7天(19日),银行间7天回购(20-19均值)
2016-02,,-1.0697937132575746,0.08929688676249097,-0.06588577983247716,,,,0.0506609829655495,-1.323136910428455,,-0.43101190391347277,-0.38482718689174605
2016-03,,-1.501877203546132,-0.16773420969945838,-0.41043271317420615,-0.3949355490911304,0.5861670568450419,-1.0037911628447727,0.5690092408783617,-1.2372532474930398,,-0.43101190391347277,-0.4292865760201172
2016-04,0.6522044640378277,-0.20562673268045176,0.2949217639320497,0.2698529511836683,-0.039032956375614596,0.6523645149667663,0.6123936194763258,0.5704512857318755,-1.108427753089917,,-0.43101190391347277,-0.30905388151951185
2016-05,,-0.31364760525259305,-0.013515551822290233,-0.017632743421476655,-0.8640234276403096,0.5641012374711339,0.5147716039006439,0.597896789291843,-0.9151895114852326,,-0.43101190391347277,-0.2683102189044324
2016-06,,-0.31364760525259305,-0.2705466482842396,-0.017632743421476655,-0.8271142653274409,0.542035418097226,0.5675007074725936,0.29843041355135796,-0.7863640170821096,,-0.43101190391347277,-0.42538247522579714
2016-07,0.5711013182507407,-0.4216684778247344,-0.16773420969945838,0.05423868022980967,-0.6979877767033024,0.6744303343406742,0.7853258159046168,0.13308146606323404,-0.743422185614402,,-0.43101190391347277,-0.332329567153946
2016-08,,-0.5296893503968757,0.037890667470100364,-0.017632743421476655,0.5162514320460753,0.5861670568450419,0.59107443017866,0.01449375161794081,-0.5501839440097176,,-0.43101190391347277,-0.28783934939392314
2016-09,,0.010415012463823151,0.08929688676249097,0.09017439205545266,0.5408204140468188,0.6744303343406742,-0.1747224150815386,-0.4264547444233303,-0.3569457024050333,,-0.43101190391347277,-0.3024657651300303
2016-10,0.5711013182507407,0.010415012463823151,-0.11632799040707142,0.018302968404166346,0.23138225900522055,0.6964961537145822,0.19062881882812097,0.17529885827720101,-0.1637074608003489,,-0.43101190391347277,-0.2283084253714349
2016-11,,0.8745819930409459,0.037890667470100364,0.018302968404166346,0.2566296181053508,0.542035418097226,0.6187590958088053,0.35746820673459545,0.07247261227204309,,-0.43101190391347277,0.061704577742796855
2016-12,,1.4146863559016447,0.6033590796863897,0.05423868022980967,0.25235263502634886,0.7185619730884906,0.44049813503811314,0.5195152758198148,0.5233618426829733,,-0.43101190391347277,0.3667440012392763
2017-01,0.6522044640378277,1.0906237381852208,0.3463279832244403,-0.017632743421476655,0.23306018785402716,0.7406277924623986,0.4905541197071703,0.33735422093454676,0.9957219888277573,,-0.43101190391347277,0.15625550985903558
2017-02,,0.9826028656130795,0.5005466411016084,-1.1182537573613616,,,,0.827203691627313,1.296314809101711,,-0.2735646330775009,0.12719204935716902
2017-03,,1.3066654833295033,0.3463279832244403,1.5357175081685261,2.503107016889275,0.43170632122768565,-0.9480872002230771,-0.9860355328600754,1.489553050706395,,-0.11611736224152909,0.7525366408220922
2017-04,0.8144107556120026,1.5227072284737784,0.860390176148339,0.5573386457888133,0.45568804234445986,0.7406277924623986,0.5782655779332125,-0.8823658812775129,1.4466112192386875,,-0.11611736224152909,0.9447164952436652
2017-05,,0.8745819930409459,0.037890667470100364,0.16204581570673898,0.045096568351776896,0.6964961537145822,0.3998994761072581,-0.5713569265298255,1.1889602304324418,,-0.11611736224152909,1.3320498978580366
2017-06,,0.8745819930409459,0.5005466411016084,0.16204581570673898,-0.1678046590491348,0.6964961537145822,0.4644091362928052,-0.26034797178213803,0.9957219888277573,,-0.11611736224152909,0.8850347389044432
2017-07,0.8144107556120026,1.4146863559016447,0.6547652989787766,0.5573386457888133,0.1527834408368176,0.7626936118363066,0.8516875277678229,-0.26034797178213803,0.9957219888277573,,-0.11611736224152909,0.9542162733596958
