iteration,loglike,relative_loglike_change,min_h,max_h,filter_seconds,smoother_seconds,m_step_seconds,iteration_seconds
30,-215.72636925932264,0.026631311592072528,0.01307881979646438,0.8967877153273606,0.022282300022197887,0.023651400028029457,0.05851709999842569,0.10453700000653043
31,-211.0031633667848,0.0218944300075811,0.01135427021314318,0.8976762303781809,0.023344599991105497,0.02239009999902919,0.050772300019161776,0.0967069000180345
32,-207.05013247175438,0.01873446270641406,0.010199046796810518,0.8983913712705368,0.02811319997999817,0.026402600022265688,0.041800000006332994,0.0963937999913469
33,-203.57495626346108,0.016784225959224568,0.009412952850875244,0.8989982219503951,0.025174199981847778,0.019719900010386482,0.03242199998931028,0.07741460000397637
34,-200.41546149357777,0.015520056238127734,0.008869529351130138,0.8995332412461078,0.020405799994478002,0.01731130000553094,0.040904800000134856,0.0787273999885656
35,-197.48683801997205,0.01461276216805038,0.008487335711273629,0.9000182892754551,0.024204199988162145,0.01605919998837635,0.0355971000099089,0.0759808000002522
36,-194.741553891626,0.01390109921182904,0.008213175051343889,0.9004671356448845,0.027802800002973527,0.021434099995531142,0.047564700013026595,0.0969434000144247
37,-192.14956286404825,0.013309902153806423,0.008011944714316268,0.9008886530294703,0.022292599984211847,0.019289699994260445,0.037439900013851,0.07910189998801798
38,-189.68910688406237,0.012804900221015486,0.00786030534126994,0.9012886251325846,0.02086550000240095,0.0214183000207413,0.044527400023071095,0.08701040002051741
39,-187.34277472540006,0.012369356349473355,0.007742647519180791,0.9016708653745692,0.0281224999926053,0.021045200002845377,0.04339629999594763,0.09266500000376254
40,-185.09613368690833,0.011992141366459274,0.007648483434645458,0.9020379262125424,0.024079700000584126,0.020486800000071526,0.047246300004189834,0.0919041000015568
41,-182.93736824641442,0.011662941831867103,0.007570740291096458,0.9023915486089656,0.025687300018034875,0.023572599980980158,0.0528039000055287,0.1021807000215631
42,-180.85713909211026,0.011371264243301673,0.007504633153746036,0.9027329459664737,0.03260839998256415,0.02319440001156181,0.05794080000487156,0.11381009998149239
43,-178.84838433839056,0.011106859059053478,0.007446914945052297,0.9030629839397886,0.03164879998075776,0.019106499996269122,0.0494126999983564,0.10035679998691194
44,-176.9060324577633,0.010860326682919454,0.0073953746298923645,0.9033822956352489,0.017485099990153685,0.015085399994859472,0.0345796000037808,0.06722659998922609
45,-175.02667792433718,0.010623462113282224,0.007348500167326637,0.9036913571989175,0.012579200003528967,0.013079099997412413,0.029340799985220656,0.055072000017389655
46,-173.20827606254932,0.01038928398431892,0.007305251567811667,0.9039905394136003,0.013686200021766126,0.011699299997417256,0.031437300000106916,0.05690870000398718
47,-171.4498954780209,0.010151827756160074,0.007264907865744372,0.9042801449909283,0.01378350000595674,0.011895500007085502,0.02787489999900572,0.053624499996658415
48,-169.7515483320491,0.009905792833740754,0.007226963859800877,0.9045604375509979,0.011997399997198954,0.01184690001537092,0.028969199978746474,0.05291990001569502
49,-168.1141071014709,0.009646104831840698,0.007191060424276836,0.9048316660236949,0.014866700017591938,0.011324300023261458,0.03223799998522736,0.05849830000079237
50,-166.53931095708467,0.009367424135534954,0.007156937492756712,0.9050940868712796,0.013722300005611032,0.01778639998519793,0.035707200004253536,0.06729040000936948
51,-165.029864087662,0.009063607029163478,0.007124402368422394,0.9053479858240517,0.0130868999985978,0.013576600002124906,0.03942699998151511,0.06621029999223538
52,-163.58962893886897,0.008727118311313552,0.007093308407226463,0.9055937005752444,0.026763400004711002,0.01865909999469295,0.05881480002426542,0.10434709998662584
53,-162.22391758698333,0.008348398127340837,0.007063540734759842,0.9058316459681707,0.027478600008180365,0.02029509999556467,0.05151359998853877,0.09951969998655841
54,-160.93987991438027,0.007915218000542804,0.007035006750992588,0.906062343422287,0.014225899998564273,0.022665099997539073,0.04489590000594035,0.08184800000162795
55,-159.74697154359234,0.0074121365780971,0.007007629919928022,0.9062864561769874,0.02285969999502413,0.01469020001241006,0.046434199990471825,0.0840446000220254
56,-158.65744428599814,0.0068203312217213746,0.006981345842932794,0.9065048302097107,0.029561700008343905,0.020032999978866428,0.043051699991337955,0.09276900000986643
57,-157.68671781943365,0.006118379575147073,0.006956099931987684,0.9067185349793258,0.02259450001292862,0.02261369998450391,0.037464699998963624,0.08273770002415404
58,-156.85334295002713,0.005285003587688471,0.006931846138264026,0.9069288843992714,0.018295799993211403,0.01800720000755973,0.036386100022355095,0.0727609999885317
59,-156.17806673181963,0.004305143935775986,0.006908546118450429,0.9071373924704594,0.017863000015495345,0.01741040000342764,0.03474950001691468,0.07012530000065453
60,-155.68137519478483,0.003180289956384742,0.0068861679041323405,0.9073455824520132,0.029262199997901917,0.01987419999204576,0.0361552000103984,0.08537759998580441
61,-155.3790688454746,0.0019418273311884878,0.006864682608953479,0.9075545460559489,0.022816200013039634,0.01939270002185367,0.055918099998962134,0.09823609999148175
62,-155.27592763076987,0.0006638037894749849,0.006844057124235843,0.9077641899157154,0.02441660000476986,0.0208656000031624,0.039855699986219406,0.0852465000061784
63,-155.35725636581654,0.0005237691140384579,0.00682424111969437,0.9079722885128946,0.017716600006679073,0.011375500005669892,0.03120860000490211,0.060417400003643706
64,-155.576285610295,0.0014098423826610295,0.006805151856252854,0.9081739358349911,0.01419970000279136,0.010027000011177734,0.028029699984472245,0.05232610000530258
65,-155.83892882021993,0.0016881956584490626,0.00678667305780975,0.908362712787244,0.02022690000012517,0.010298100009094924,0.03253349999431521,0.06316849999711849
66,-156.00703100259656,0.0010786918496504551,0.006768684862478425,0.9085342970851269,0.025184600002830848,0.029502599994884804,0.06562039998243563,0.12043660000199452
67,-155.94771556380692,0.00038021003546084945,0.006751104107954186,0.908689632867642,0.04030879997299053,0.025549500016495585,0.06723039998905733,0.13325909999548458
68,-155.5981622179104,0.0022414778224403554,0.006733892297697721,0.9088336510036972,0.03178010002011433,0.03531259999726899,0.07711250000284053,0.1443347000167705
69,-154.97680876511762,0.003993321283079184,0.006717034965218285,0.9089713850017561,0.03508909998345189,0.032025399996200576,0.06394200000795536,0.13116240000817925
70,-154.14390618552454,0.005374369147421447,0.0067005243965322725,0.9091058420232145,0.044337600003927946,0.025500800024019554,0.05159980000462383,0.12152610000339337
71,-153.16374728474858,0.006358726238559583,0.00668435459156326,0.9092381124821618,0.032152900006622076,0.022091199993155897,0.05363820001366548,0.10820970000349917
72,-152.08905219998172,0.0070166413646754145,0.006668521319201674,0.9093681576207853,0.023337599996011704,0.023671900009503588,0.052949000004446134,0.10004640000988729
73,-150.95938147959336,0.007427692552800964,0.006653022325736615,0.9094954170190839,0.023311999975703657,0.024596800009021536,0.04685610000160523,0.0948445999820251
74,-149.8040665351582,0.007653151020569973,0.0066378568400117955,0.9096191245557773,0.025363299995660782,0.02060160000110045,0.044871299993246794,0.09092290000990033
75,-148.6455596774265,0.007733480702673806,0.006623024769617962,0.9097384318917959,0.019007200025953352,0.013432000007014722,0.042524199991021305,0.07513900002231821
76,-147.50218483181035,0.007691954257479049,0.006608525932425772,0.9098524304052962,0.021230299986200407,0.022255899995798245,0.045643100020242855,0.08924760000081733
77,-146.39028873476175,0.007538166965570318,0.006594359454287122,0.9099601232615289,0.01810059999115765,0.0204686000070069,0.05830850001075305,0.09696630001417361
78,-145.32601633049373,0.0072701025011046565,0.006580523349153675,0.9100603729640073,0.02942169999005273,0.019163599994499236,0.03731850002077408,0.08599339998909272
79,-144.3269441903496,0.006874695703982503,0.006567014268751573,0.9101518382182733,0.028072599990991876,0.01533009999548085,0.03594109998084605,0.07944210001733154
80,-143.4137551523051,0.006327224920941361,0.006553827430985604,0.9102329151889464,0.02174409999861382,0.016049199999542907,0.04124950000550598,0.0791237999801524
81,-142.61202353339715,0.0055903397694071506,0.006540956799958037,0.9103017143871824,0.017149899998912588,0.019886900001438335,0.04573109999182634,0.08297909999964759
82,-141.95388790980724,0.004614867717908723,0.006528395703942535,0.9103561417305179,0.024604700010968372,0.020261700003175065,0.033522099984111264,0.0784764000272844
83,-141.47866296738025,0.0033477416464206505,0.006516138237223138,0.9103942113563206,0.01858239999273792,0.019498399982694536,0.03877179999835789,0.0769393999944441
84,-141.22991104443136,0.0017582292462449756,0.006504181877420512,0.9104147583121087,0.028435299987904727,0.023968699999386445,0.056830599991371855,0.10935579999932088
85,-141.24424314408296,0.00010148062507160995,0.006492531239239398,0.9104185976637686,0.01989479997428134,0.020055600005434826,0.052835000009508803,0.09287419999600388
86,-141.52695701914433,0.0020015957377673772,0.006481200690398525,0.9104096857653744,0.02883059997111559,0.013671300024725497,0.03583810001146048,0.07842029997846112
87,-142.01983298272413,0.003482558898748317,0.006470210301973708,0.910395156469894,0.014232899993658066,0.012700799998128787,0.03120549998129718,0.05821419999119826
88,-142.59020834520916,0.004016166971231551,0.0064595727380257284,0.9103833122297229,0.012143800006015226,0.02396920000319369,0.05117880000034347,0.08747940001194365
89,-143.0739947434337,0.0033928444585289972,0.006449282112108198,0.9103805110841715,0.013820899999700487,0.009967399993911386,0.040476599999237806,0.06437860001460649
90,-143.3491731324255,0.0019233291800181153,0.0064094844613010234,0.9103893749044754,0.013667399995028973,0.011883200000738725,0.026311299996450543,0.051935399998910725
91,-143.372498466051,0.00016271690387749648,0.00634840309552012,0.9104093256731953,0.017197899986058474,0.023809000005712733,0.048748499975772575,0.08982159997685812
92,-143.16170700054616,0.0014702363965204083,0.0062885774778319945,0.9104381837890745,0.016413999983342364,0.013699300005100667,0.0379487999889534,0.0681369999947492
93,-142.7607667331973,0.0028006111113730186,0.00622997762773753,0.9104734370407761,0.018154699995648116,0.01256689999718219,0.025303699978394434,0.05631290000746958
94,-142.21649113020197,0.003812501259624872,0.00617257418577169,0.9105128493895902,0.016979700012598187,0.010746599989943206,0.02847069999552332,0.05626380001194775
95,-141.5689604553808,0.004553133533778136,0.006116338288690526,0.9105546396348053,0.015729399980045855,0.016505600011441857,0.04330460002529435,0.07565990000148304
96,-140.84951522855178,0.005081941864337991,0.006061241572479135,0.9105974725544199,0.02480490002199076,0.009337000024970621,0.038755199988372624,0.07295840000733733
97,-140.08161082705513,0.0054519491973444,0.006007256222168857,0.9106403901244837,0.013894699979573488,0.021689799992600456,0.025279599998611957,0.06097069999668747
98,-139.2823748855522,0.005705502219628711,0.005954355026330416,0.9106827336099437,0.012392399978125468,0.02094539999961853,0.05362829999648966,0.08710360000259243
99,-138.46410434564535,0.005874903702490842,0.005902511419703529,0.9107240733262292,0.02881560000241734,0.0226373000186868,0.04998360000899993,0.10151129998848774
100,-137.63550256236576,0.005984235316404978,0.005851699510251887,0.910764150107601,0.021768699982203543,0.01842209999449551,0.05459559999871999,0.09484669999801554
101,-136.8026442562092,0.006051188033982581,0.005801894092152941,0.9108028281561418,0.03262489999178797,0.02139139999053441,0.04254309998941608,0.09663359998376109
102,-135.96971530557948,0.006088544232155092,0.005753070647748543,0.9108400577197966,0.020297600014600903,0.01414919999660924,0.027571999991778284,0.06219500000588596
103,-135.13957444869496,0.006105336434799915,0.005705205341473757,0.9108758458921443,0.02241660002619028,0.022595600021304563,0.06087009998736903,0.10600519998115487
104,-134.3141764327328,0.006107744673086185,0.005658275008276171,0.9109102341437311,0.025758199975825846,0.020014700014144182,0.02915039999061264,0.0749917000066489
105,-133.49488685913406,0.006099799703637898,0.005612257138448168,0.9109432814168666,0.012268999998923391,0.013717199995880947,0.033197699987795204,0.059259200002998114
106,-132.68270785472393,0.006083970880975766,0.005567129860271131,0.9109750519691359,0.011620100005529821,0.013595999975223094,0.029127500019967556,0.05441290000453591
107,-131.8784335244935,0.006061636389807874,0.005522871921448691,0.911005607117714,0.02203729999018833,0.022784500004490837,0.05671140001504682,0.10172559999045916
108,-131.08274545704182,0.006033496502700592,0.005479462669984577,0.9110350002177846,0.024194099998567253,0.019611399999121204,0.06736129999626428,0.11128489999100566
109,-130.29626474561542,0.005999879760560482,0.005436882034915034,0.9110632742039609,0.027718199999071658,0.015044600004330277,0.041876700008288026,0.08483800000976771
110,-129.51956879793926,0.0059609993363397345,0.0053951105071371,0.9110904610397744,0.031094999983906746,0.022042500000679865,0.038867499999469146,0.09212009998736903
111,-128.75318686371978,0.005917113076674132,0.005354129120457607,0.9111165825637025,0.025705200008815154,0.023991199996089563,0.07616039999993518,0.12616410001646727
112,-127.99758106226409,0.00586863766141545,0.005313919432926173,0.9111416521731057,0.043466500006616116,0.039402299997163936,0.06721700000343844,0.15016990000731312
113,-127.25312476159442,0.005816174762767817,0.0052744635084752,0.9111656770618655,0.03093580002314411,0.029566599987447262,0.06420110000181012,0.12486660000286065
114,-126.52008002199756,0.0057605244741157,0.0052357438988941095,0.9111886605650055,0.036611200019251555,0.023543299990706146,0.07982799998717383,0.14011580002261326
115,-125.79858293473295,0.005702629077844128,0.005197743626173832,0.9112106045846547,0.03338609999627806,0.032976799993775785,0.05402519999188371,0.12048969999887049
116,-125.0886363246823,0.00564351834089408,0.005160446165276522,0.911231511734135,0.02457820001291111,0.0228507999854628,0.04984700001659803,0.09743019999586977
117,-124.39011427490517,0.0055842166826731475,0.005123835427408541,0.9112513872149951,0.027232899999944493,0.024295699986396357,0.0461209999921266,0.09777399999438785
118,-123.70277457075305,0.005525677889748421,0.005087895743896341,0.9112702403226657,0.024960999988252297,0.027750000008381903,0.053833299985853955,0.10664360001101159
119,-123.0262837969961,0.0054686790664507465,0.0050526118507633845,0.911288085506279,0.037940100010018796,0.023731199995381758,0.06238139999913983,0.12419600001885556
120,-122.36024622394508,0.005413782750278249,0.005017968874107883,0.9113049429578569,0.02573240001220256,0.02934190002270043,0.07742359998519532,0.1326808000158053
121,-121.70423683752529,0.005361295082874883,0.005,0.9113208388267764,0.03116710000904277,0.026379399991128594,0.04711899999529123,0.10474650000105612
122,-121.05903723832886,0.005301373361863894,0.005,0.9113358090130935,0.028277399978833273,0.02800380002008751,0.042109399975743145,0.09847140000783838
123,-120.42454051662202,0.005241217311663444,0.005,0.9113497787375143,0.02348509998410009,0.018842399993445724,0.03678960000979714,0.07919049999327399
124,-119.79893391110465,0.005195009279948304,0.005,0.9113626602269697,0.01653610001085326,0.015363599988631904,0.03479879998485558,0.06676640000659972
125,-119.18157561541031,0.005153287058067212,0.005,0.9113745015124157,0.016479499987326562,0.013011100003495812,0.04123770000296645,0.07089529998484068
126,-118.57233031986364,0.005111908383495939,0.005,0.9113853611892162,0.019576899998355657,0.015736700006527826,0.04196309999679215,0.07739099999889731
127,-117.97121656677973,0.005069595507335722,0.005,0.9113953003836767,0.018578099989099428,0.01623239999753423,0.06254390001413412,0.09742830001050606
128,-117.3783565164072,0.005025463563283144,0.005,0.9114043800947323,0.03401199998916127,0.021720999997342005,0.05688439999357797,0.11283940001158044
129,-116.79396088598577,0.004978734136047806,0.005,0.9114126597166397,0.029450300004100427,0.02707199999713339,0.05264539999188855,0.10924869999871589
130,-116.21831580083885,0.004928723033110089,0.005,0.911420195865342,0.03050910000456497,0.026464900001883507,0.047324499988462776,0.10438480001175776
131,-115.65176700310255,0.0048748667009353925,0.005,0.9114270417367968,0.013436099980026484,0.011284700012765825,0.03119369997875765,0.05597679998027161
132,-115.09470433325549,0.004816724242804799,0.005,0.9114332464065653,0.01413149997824803,0.0176635000098031,0.04970529998536222,0.08156920000328682
133,-114.54754508940016,0.004753991480537968,0.005,0.9114388545322373,0.027055999991716817,0.01810220000334084,0.041627699974924326,0.08685269998386502
134,-114.01071607875322,0.004686516941309959,0.005,0.911443906177342,0.014449699985561892,0.010046300012618303,0.05924390000291169,0.0839239000051748
135,-113.48464289181899,0.0046142433363091945,0.005,0.9114484364421437,0.026730600016890094,0.025273800012655556,0.03627079998841509,0.08834770001703873
136,-112.96973539805006,0.004537243812449357,0.005,0.9114524755743284,0.014231199980713427,0.009911100001772866,0.03187209999305196,0.05608499998925254
137,-112.46638196540474,0.004455648505077535,0.005,0.9114560486728097,0.02190720001817681,0.014383999980054796,0.04388700000708923,0.08024490001844242
138,-111.9749395660601,0.004369682662111467,0.005,0.9114591757435384,0.014592099993024021,0.015087000007042661,0.032225700007984415,0.06198420000146143
139,-111.49573175261392,0.004279598768289306,0.005,0.911461871427824,0.016670399985741824,0.020915200002491474,0.04498249999596737,0.08270580001408234
140,-111.02904693168068,0.004185674317728289,0.005,0.9114641448903441,0.02848949999315664,0.016216700023505837,0.05181470001116395,0.09659300002385862
141,-110.5751372257513,0.004088206811400265,0.005,0.9114659996098856,0.02178239999921061,0.02125210000667721,0.03853479999816045,0.08165929999086075
142,-110.13422216005188,0.003987470210407715,0.005,0.9114674328371541,0.014291100000264123,0.010305700008757412,0.03154759999597445,0.05623400001786649
143,-109.70649100265196,0.003883726138986308,0.005,0.9114684354962507,0.01317150000249967,0.01682370001799427,0.03506920000654645,0.06513770000310615
144,-109.29210754158096,0.0037772009412002827,0.005,0.911468991122962,0.016195100004551932,0.01287059998139739,0.031199999997625127,0.060343399993143976
145,-108.89121564030819,0.0036680773231520807,0.005,0.9114690756075084,0.012686000001849607,0.010961500025587156,0.04094120001536794,0.06468219999806024
146,-108.5039477323914,0.003556466016469368,0.005,0.9114686557878446,0.011713100015185773,0.018101299996487796,0.05621220002649352,0.08609520000754856
147,-108.13042848162138,0.0034424484876001476,0.005,0.9114676886619353,0.024260400008643046,0.02425550000043586,0.05071410001255572,0.09929720000945963
148,-107.77078601522355,0.003326006115465982,0.005,0.9114661194691501,0.011111500003607944,0.01156250000349246,0.02562140001100488,0.04836510002496652
149,-107.42515655037269,0.00320707937308758,0.005,0.9114638802996331,0.01401879999320954,0.010343500005546957,0.02519640000537038,0.04963639998459257
150,-107.09369582241756,0.003085503792584257,0.005,0.9114608876106973,0.010798400006024167,0.012077699997462332,0.027593000006163493,0.050542800017865375
151,-106.77658405267502,0.002961068504614618,0.005,0.9114570394788388,0.01879400000325404,0.01092090000747703,0.024675699998624623,0.05446350001147948
152,-106.47403330840628,0.0028334933820273593,0.005,0.9114522126608116,0.010886600008234382,0.009628600004361942,0.02401839999947697,0.044607400021050125
153,-106.1862935142665,0.002702441010253945,0.005,0.9114462586546627,0.019706299994140863,0.01751580002019182,0.0339121000142768,0.07120979999308474
154,-105.91365298110698,0.0025675680366683785,0.005,0.9114389996131466,0.014482300000963733,0.01117129999329336,0.04900299999280833,0.07488010000088252
155,-105.65643663279236,0.002428547605288402,0.005,0.9114302239360869,0.019836400024360046,0.018101099994964898,0.03522979997796938,0.07324529998004436
156,-105.41499452844975,0.0022851622867212464,0.005,0.9114196816247676,0.020755400008056313,0.019222900009481236,0.028290099988225847,0.06834420000086538
157,-105.18968011237091,0.0021374038587844025,0.005,0.9114070808277631,0.011464099981822073,0.01156099999207072,0.03129189999890514,0.054389099997933954
158,-104.98081352712262,0.001985618598945846,0.005,0.9113920850835189,0.028311100002611056,0.03586629999335855,0.06713969999691471,0.13157800000044517
159,-104.78862034762021,0.0018307457624412117,0.005,0.9113743150904963,0.03858439999748953,0.03703569999197498,0.08501670000259764,0.1607261000026483
160,-104.61314390575549,0.001674575362120436,0.005,0.911353355040395,0.03618239998468198,0.03813240001909435,0.07098330001463182,0.14568670000880957
161,-104.45412169083127,0.0015200978480054258,0.005,0.9113287681841782,0.04944870001054369,0.03822680001030676,0.0696925999945961,0.15752179999253713
162,-104.31082358084436,0.0013718760702527036,0.005,0.9113001253366537,0.0497421000036411,0.025081200001295656,0.060214500001166016,0.1351894999970682
163,-104.18185521539888,0.0012363852668224658,0.005,0.9112670481919783,0.03262829998857342,0.02683040002011694,0.055799399997340515,0.11535050001111813
164,-104.06494317270031,0.0011221919830171378,0.005,0.9112292705999867,0.02402549999533221,0.02029360001324676,0.06115809999755584,0.1055902999942191
165,-103.95673249038997,0.0010398379993420328,0.005,0.9111867156961574,0.04169349998119287,0.027469399996334687,0.042877100000623614,0.11215359999914654
166,-103.85265081827193,0.0010012018425806482,0.005,0.9111395791616916,0.03962840000167489,0.013022200000705197,0.04420399997616187,0.09692479998921044
167,-103.74689829950755,0.0010182938801382045,0.005,0.9110884050559491,0.03148430000874214,0.02193049999186769,0.04639179998775944,0.09991099999751896
168,-103.63263163305812,0.0011013983870587355,0.005,0.9110341321703123,0.01864590001059696,0.02062240001396276,0.050927999982377514,0.09029550000559539
169,-103.50236524715925,0.001257001620494638,0.005,0.9109780949191711,0.02621839998755604,0.024121700000250712,0.06023160001495853,0.11070190000464208
170,-103.34855117167794,0.0014860923720342587,0.005,0.910921969436036,0.030785199982346967,0.01858400000492111,0.03218879998894408,0.08165889998781495
171,-103.16423544967789,0.0017834378896504674,0.005,0.9108676790649558,0.017850799980806187,0.013545599998906255,0.0365305999876,0.06799789998331107
172,-102.94364062701847,0.0021382877670529997,0.005,0.9108172844405422,0.014335500018205494,0.012508200015872717,0.029733999981544912,0.05667109999922104
173,-102.68253743820904,0.0025363702625929864,0.005,0.9107728937821552,0.013159800000721589,0.025053199991816655,0.04754800000227988,0.0858412999950815
174,-102.37833696471682,0.002962533660363367,0.005,0.9107366242236108,0.020933300023898482,0.022501799976453185,0.052143000008072704,0.0956949999963399
175,-102.02992177939653,0.0034032120041212217,0.005,0.9107106293490964,0.014063899987377226,0.011896999989403412,0.04841630000737496,0.0745077999890782
176,-101.63727786169072,0.0038483212655476147,0.005,0.9106971955206293,0.023881100001744926,0.019747200014535338,0.0320408999978099,0.07574119998025708
177,-101.20102244511367,0.00429227765397964,0.005,0.9106989023179103,0.011666599981253967,0.00949550000950694,0.03216460000840016,0.05340249999426305
178,-100.72188145181845,0.0047345469612728435,0.005,0.9107188466658034,0.014363299997057766,0.015587200003210455,0.0299683999910485,0.05998729998827912
179,-100.20014203432353,0.00518000071061514,0.005,0.9107609346282626,0.012594500003615394,0.013587399997049943,0.029241599986562505,0.05548880001879297
180,-99.6350652824034,0.005639480548107048,0.005,0.9108302563013173,0.02386119999573566,0.014900200010742992,0.04377709998516366,0.08261109999148175
181,-99.02417999762457,0.006131227826743042,0.005,0.910933571185497,0.022873400012031198,0.018459999992046505,0.02459190000081435,0.06603800001903437
182,-98.36235088944504,0.0066835101103125336,0.005,0.9110799356507127,0.012660500011406839,0.010671199997887015,0.025080299994442612,0.048487699998077005
183,-97.64040600610461,0.007339646488846749,0.005,0.9112815083204064,0.0135152000002563,0.010525099991355091,0.029460000019753352,0.05357770001864992
184,-96.84297605412407,0.0081670077440142,0.005,0.9115545362722554,0.02322120001190342,0.0255192999902647,0.06265390000771731,0.1114932999771554
185,-95.9449347283852,0.009273169437058165,0.005,0.9119204224520211,0.02585559998988174,0.02046520001022145,0.0408088999975007,0.08735290000913665
186,-94.90532096781945,0.010835525226098137,0.005,0.9124064962952626,0.018359300011070445,0.017251000012038276,0.042716800002381206,0.07840209998539649
187,-93.65687366377286,0.013154660785246353,0.005,0.9130453817608561,0.019861199980368838,0.012270900013390929,0.035707299975911155,0.06797759997425601
188,-92.08832991461911,0.01674776968089712,0.005,0.9138702704321126,0.022081300005083904,0.01741760000004433,0.0373181999893859,0.07689560001017526
189,-90.01733650539317,0.022489205865130608,0.005,0.9149004635324952,0.01680270000360906,0.01842690000194125,0.05039360001683235,0.08569629999692552
190,-87.16224394177873,0.03171714110251854,0.005,0.9161092218733835,0.010575199994491413,0.013529299991205335,0.04650559998117387,0.0707406000001356
191,-83.16570670881593,0.04585170197812184,0.005,0.9173763018971711,0.03116859999136068,0.01685640000505373,0.03940300000249408,0.08749060000991449
192,-77.82137561229281,0.06426123588698607,0.005,0.9184766977861228,0.011324999999487773,0.009681099996669218,0.022592199995415285,0.043660600000293925
