month,GDP同比,制造业PMI_去季节性,服务业PMI,工业增加值,用电量,社零,固投当月同比_去季节性,CPI,PPI,逆回购7天(19日),银行间7天回购(20-19均值)_去季节性
1998-02,,,,9.5,,6.0,11.07052447374232,-0.1,-2.65,,
1998-03,7.3,,,9.0,,6.4,-35.748588723699555,0.7,-3.2,,
1998-04,,,,7.2,,6.6,-6.984926371647157,-0.3,-3.69,,
1998-05,,,,8.0,,6.8,-24.077469121652207,-1.0,-4.47,,
1998-06,7.0,,,7.9,,6.8,-37.53662977969169,-1.3,-4.88,,
1998-07,,,,7.6,,8.1,36.02632301512783,-1.4,-4.96,,
1998-08,,,,7.9,,9.3,3.602472845406826,-1.4,-5.54,,
1998-09,7.9,,,10.2,,7.0,1.8067577056204804,-1.5,-4.19,,
1998-10,,,,10.6,,7.6,10.597911946910248,-1.1,-5.38,,
1998-11,,,,11.0,,7.4,25.880782923595078,-1.2,-5.68,,
1998-12,9.2,,,11.5,,8.7,-27.542102261679013,-1.0,-5.38,,
1999-01,,,,17.9,,5.9,,-1.2,-4.92,,4.0535
1999-02,,,,2.1,,10.6,29.28336520076482,-1.3,-4.89,,4.603417614154728
1999-03,9.0,,,9.0,,5.8,-22.05053250069025,-1.8,-4.62,,4.893659860051668
1999-04,,,,9.1,,5.7,-8.834321099219178,-2.2,-3.86,,4.672865671298093
1999-05,,,,8.9,,5.3,-23.015488476892926,-2.2,-3.42,,4.596280314173811
1999-06,7.9,,,9.1,,5.4,-36.718781193706334,-2.1,-3.6,,3.9299025130829057
1999-07,,,,9.3,,5.6,1.666243493903341,-1.4,-2.51,,2.8801909012541547
1999-08,,,,9.5,,6.0,-20.778037285743093,-1.3,-2.3,,3.442616238746295
1999-09,7.7,,,8.2,,6.6,-35.20450464362771,-0.8,-2.1,,3.118244223394927
1999-10,,,,7.0,,8.2,-15.313994182770344,-0.6,-0.74,,3.086647447561061
1999-11,,,,7.6,,7.8,-7.484562446112508,-0.9,-1.04,2.57,3.16853631710081
1999-12,6.8,,,7.4,,8.0,-10.284606128865363,-1.0,-0.83,2.57,2.930421595491365
2000-01,,,,8.9,,11.3,,-0.2,0.03,2.57,2.5667419354838716
2000-02,,,,12.0,,10.5,12.976963759628,0.7,1.2,2.53,3.0803530980256952
2000-03,8.8,,,11.9,,9.3,-35.42685468956331,-0.2,1.87,2.5,3.3188729142388596
2000-04,,,,11.4,,9.1,-12.390292598599938,-0.3,2.59,2.48,3.0523172842013198
2000-05,,,,11.5,,11.5,-28.021488041120676,0.1,0.67,2.48,2.971513647507145
2000-06,9.2,,,12.2,,8.9,-23.944148333587204,0.5,2.95,2.48,2.7491186421151625
2000-07,,,,12.8,,9.1,11.155331512241082,0.5,4.5,2.48,2.569857567920821
2000-08,,,,12.8,,9.3,-10.108237706358992,0.3,3.92,2.48,3.1698420451979077
2000-09,8.9,,,12.0,,9.6,-9.228322849007906,0.0,3.7,2.48,2.8535668040400886
2000-10,,,,11.4,,10.4,-5.089527808752592,0.0,3.6,2.4,2.816214114227727
2000-11,,,,10.6,,8.7,-7.846351989707358,1.3,3.5,2.4,2.8922782525846813
2000-12,7.6,,,10.4,,8.8,-18.400677772974703,1.5,2.8,2.4,2.711021595491365
