month,GDP同比,制造业PMI_去季节性,服务业PMI,工业增加值,社零,固投累计同比_去季节性,CPI,PPI,逆回购7天(19日),银行间7天回购(20-19均值)
2005-01,,0.910586925185917,,1.6745703838275174,-1.3032284403215353,,-0.4638026248185877,0.9076748037031964,0.04175409073518021,-0.7925742823807518
2005-02,,0.8504287396888222,,-1.2193664499335821,0.07022473770445753,0.18728294496315007,0.4406266252846906,0.8108577562245282,0.04175409073518021,-0.6662198711381991
2005-03,0.4947458142576912,1.0769727410748642,,0.41255281722493287,-0.5366499223535394,-0.06014311568938766,-0.10203092477727627,0.8615714477609734,0.04175409073518021,-0.7917726652167654
2005-04,,1.1905695779283878,,0.6083831292839548,-1.0796430392475367,0.19765726074323434,-0.5090240873237516,0.9030644681089742,0.04175409073518021,-1.1798809832689154
2005-05,,0.7376095243575068,,0.7389366706566363,-0.8879984097555373,0.288802810137767,-0.5090240873237516,0.9307264816743082,0.04175409073518021,-1.3635834128689375
2005-06,0.45134705862105184,-0.00982142691553587,,0.7824545177808632,-0.8560576381735376,0.4544744176217517,-0.5994670123340794,0.7693647358765275,0.04175409073518021,-1.4415315831491966
2005-07,,-0.19527126174775147,,0.6301420528460686,-0.9199391813375376,0.5995307303590269,-0.5090240873237516,0.7693647358765275,0.04175409073518021,-1.41652327690356
2005-08,,-0.0033016852774356517,,0.6083831292839548,-0.983820724501537,0.6485585637399991,-0.7351313998495711,0.792416413847639,0.04175409073518021,-1.3254162166889916
2005-09,0.364549547347773,0.45952015625573833,,0.7171777470945224,-0.9199391813375376,0.6977464098439794,-0.9160172498702268,0.608002990078747,0.04175409073518021,-1.3474129890811226
2005-10,,0.9330154910223047,,0.6301420528460686,-0.8879984097555373,0.6921777354614544,-0.7803528623547351,0.4927446002231895,0.04175409073518021,-1.4106919133341436
2005-11,,0.6574991422424526,,0.7389366706566363,-1.0157614960835368,0.7365840471850225,-0.7351313998495711,0.3083311764542976,0.04175409073518021,-1.4344803529747152
2005-12,1.0155308818973665,0.6637993221556068,,0.7171777470945224,-0.983820724501537,0.7269968834865265,-0.5994670123340794,0.3083311764542976,0.04175409073518021,-1.1126587824956142
2006-01,,-0.007108559651538648,,-0.13142027182790547,-0.025597577041542183,,-0.4638026248185877,0.27375365949763025,0.04175409073518021,-1.103180403834745
2006-02,,0.003325215223479415,,1.5004989953306098,-1.9739846435435315,0.6796368096009381,-0.9160172498702268,0.26453298830918565,0.04175409073518021,-0.9138162678808569
2006-03,1.0155308818973665,0.1592772562374084,,1.0000437534019986,-0.6644130086815387,0.9949008799630146,-0.9612387123753906,0.14466426285940592,0.04175409073518021,-1.197272638921835
2006-04,,1.684713300533171,,0.7389366706566363,-0.6469235197940991,1.1120287236419835,-0.7803528623547351,0.001743859438514595,0.04175409073518021,-1.0261846038135598
2006-05,,1.4082331478925696,,1.0218026769641115,-0.4408276076075402,1.203174273036516,-0.6899099373444073,0.130833256076739,0.04175409073518021,-0.8511186064695146
2006-06,1.5363159495370409,0.8372820975498069,,1.348404119631436,-0.5366499223535394,1.4391821468973278,-0.6446884748392433,0.38209654596185433,0.04175409073518021,-0.8489415438842427
2006-07,,0.2635764806709751,,0.7606955942187493,-0.6005314655175393,1.373229660504122,-0.8707957873650629,0.39592755274452124,0.04175409073518021,-0.593843421705956
2006-08,,0.1731782156528442,,0.543106358597614,-0.5685906939355391,1.0471307398753518,-0.7351313998495711,0.3544345323965205,0.04175409073518021,-0.1344623047553424
2006-09,0.9287333706240868,1.1301437797908012,,0.6301420528460686,-0.5366499223535394,0.8149735204720241,-0.6446884748392433,0.377486210367632,0.04175409073518021,-0.4938224029592198
2006-10,,1.144791372138641,,0.3255171229764786,-0.39324320432782417,0.5046143584565828,-0.6899099373444073,0.239176142540963,0.04175409073518021,-0.41229676474502697
2006-11,,1.0810509044751229,,0.36903497010070596,-0.4727683791895399,0.45523898167771537,-0.4638026248185877,0.21151412897562918,0.04175409073518021,0.05848138081610607
2006-12,1.0589296375340058,0.8402792230858867,,0.3255171229764786,-0.31306452127954076,0.047079641843867544,-0.05680946227211251,0.28527949848318607,0.04175409073518021,-0.07239984071599734
2007-01,,1.0517708459301405,,2.5035853715440437,-0.9045025258396727,,-0.3281382373030958,0.331382854425409,0.04175409073518021,-0.9393585259766627
2007-02,,0.3562850170840391,,-0.13142027182790547,0.40815650400343606,-0.07061669841854859,-0.10203092477727627,0.17002110862762854,0.04175409073518021,-0.2811017767172366
2007-03,1.5363159495370409,0.44164509772585764,,0.9565259062777716,-0.07732980891889658,-0.06014311568938766,0.16929785025370706,0.19307278659874005,0.04175409073518021,-0.9470867764396356
2007-04,,1.8611932014634507,,0.9130080591535439,-0.025597577041542183,0.15076641649201664,0.033633462738215394,0.239176142540963,0.04175409073518021,-0.45254829396688695
2007-05,,1.7258969695670754,,1.0653205240883392,0.10216550928645725,0.17157569950972226,0.214519312758871,0.2161244645698515,0.04175409073518021,0.05783199014665572
2007-06,2.1004997728133556,0.9784660182940302,,1.3481865303958145,0.12858052738477083,0.3606927291193163,0.6667339378105104,0.14466426285940592,0.04175409073518021,0.032544549051116714
2007-07,,0.5812403023454783,,1.0435616005262254,0.2618693671964558,0.4588581976053738,1.209391487872477,0.1239177526854055,0.04175409073518021,-0.04873119250592641
2007-08,,0.4908420373273474,,0.9347669827156577,0.48545476827045553,0.4844406088607367,1.6163846504189525,0.17002110862762854,0.04175409073518021,-0.5321925632927388
2007-09,1.796708483356878,0.812479958116298,,1.2393919125852468,0.45686713888913305,0.392955922211063,1.4807202629034608,0.19307278659874005,0.04175409073518021,0.47591761353677436
2007-10,,0.6153516693478015,,1.0218026769641115,0.8048624840904538,0.5280597805821913,1.6163846504189525,0.3083311764542976,0.04175409073518021,0.403868272299823
2007-11,,1.1163468846611793,,0.8912491355914308,1.0284478851644523,0.5021298259289331,1.7972705004396083,0.6195288290643027,0.04175409073518021,1.0091257349192921
2007-12,1.66651221644696,1.0167591240161664,,0.9130080591535439,1.4756186873124495,0.3987609737280016,1.6163846504189525,0.8223835952100839,0.04175409073518021,0.42886569701741234
2008-01,,0.3105552620229646,,0.4778295879112736,1.7950264031324479,,1.887713425449936,0.9768298376165311,0.04175409073518021,-0.23976521721611158
2008-02,,0.462172957642206,,0.4778295879112736,1.124270199910452,0.14039210071193237,2.6112568255325583,1.0966985630663106,0.04175409073518021,0.2061172222591761
2008-03,0.6683408368042496,1.253452642005144,,1.0000437534019986,1.8908487178784474,0.08052941706426547,2.4303709755119036,1.4032858800820938,0.04175409073518021,0.118894515172084
2008-04,,1.863310960274614,,0.543106358597614,2.050552575788447,0.19765726074323434,2.431275404762007,1.4424737326329833,0.04175409073518021,0.07929443220068527
2008-05,,0.8787934451017302,,0.6083831292839548,1.9227894894604478,0.10123943313289611,2.1590422004809193,1.4655254106040951,0.04175409073518021,0.28895990385499315
2008-06,0.4079483029844124,0.09606651364263102,,0.6083831292839548,2.369960291608445,0.38413815124492556,1.887713425449936,1.6084458140249862,0.04175409073518021,0.5988202148388397
2008-07,,-1.1482627267712635,,0.3255171229764786,2.4341612424882646,0.6229761524846362,1.5259417254086245,1.8827607818812129,0.04175409073518021,0.27484202012279846
2008-08,,-1.4857328530917873,,-0.08790242470367818,2.433841834772444,0.6485585637399991,0.89284125033633,1.882829936915126,0.04175409073518021,0.4526178964384891
2008-09,-0.243033031565181,-0.9170230710004439,,-0.3925273545732677,2.433841834772444,0.6743009877183709,0.7571768628208378,1.6752956801412098,0.04175409073518021,0.2677388424796411
2008-10,,-2.420102626653012,,-1.088812908560901,2.050552575788447,0.5983960469590183,0.48584808778985455,1.0897830596749774,0.04175409073518021,0.503901970392284
2008-11,,-3.9041533370034203,,-1.6334387653206026,1.6672633168044488,0.5021298259289331,-0.23769531229276813,0.02940587300384837,0.04175409073518021,0.08140923352113137
2008-12,-1.2846031668445306,-3.9599740822177227,,-1.632785997613739,1.0923294283284517,0.5863243507328733,-0.7803528623547351,-0.6921116474919417,0.04175409073518021,-0.7120282655567415
2009-01,,-2.407235212303346,,-3.5105811010241372,0.9326255704184526,,-0.8707957873650629,-1.2015537306535058,0.04175409073518021,-1.4834188425914843
2009-02,,-1.0908501705442561,,-0.47956304882172196,-1.2712876687395356,0.6561913874753288,-2.0465538124993246,-1.4597325239299546,0.04175409073518021,-1.5958893702658457
2009-03,-1.5883944563010073,-0.8643061691582141,,-1.0670539849987872,-0.28112374969754106,0.7135558144557075,-1.865667962478669,-1.8124231968879603,0.04175409073518021,-1.5736796984119246
2009-04,,0.061098211974595876,,-1.2846432206199228,-0.24918297811554074,1.3230375227724636,-2.0013323499941604,-1.9507332647146294,0.04175409073518021,-1.5803335162577317
2009-05,,0.8082014847296197,,-0.9365004436261061,-0.1214198917875419,1.812755248302348,-1.9561108874889968,-2.0890433325412987,0.04175409073518021,-1.580335763529828
2009-06,-0.8072168548414955,0.5196182758753036,,-0.5448398195080627,-0.18530143495154133,1.9087939520732733,-2.0917752750044887,-2.2273534003679676,0.04175409073518021,-1.5780711046437776
2009-07,,0.5812403023454783,,-0.5230808959459489,-0.1214198917875419,1.9359197915187363,-2.0922274896295403,-2.2419681642016522,0.04175409073518021,-1.3169061047803434
2009-08,,0.4908420373273474,,-0.19669704251424586,-0.057538348623541895,1.9615022027740991,-1.865667962478669,-2.2411844071506346,0.04175409073518021,-0.9583633512657731
2009-09,0.23435328043785403,0.17715231476728907,,0.1514457344795706,-0.018522376728413673,2.0106900488780792,-1.6847821124580136,-2.0406348088019644,0.04175409073518021,-1.1163886864441899
2009-10,,1.321271273068921,,0.6301420528460686,0.20274795722132194,1.981675952369947,-1.5491177249425216,-1.777845679931293,0.04175409073518021,-0.9462038587160974
2009-11,,1.045754924289069,,1.3046686832715877,0.07431443409781652,1.744737198586207,-1.0516816373857185,-0.9087974204203897,0.04175409073518021,-1.15631727083801
2009-12,0.7985371037141686,1.4756068664348956,,1.152356218336793,0.6251637031701228,1.4772503915060122,-0.4638026248185877,-0.037443993112374986,0.04175409073518021,-1.130956592327616
2010-01,,1.2988427072325306,,3.480561039482941,-0.5047091507715397,,-0.6446884748392433,0.5665099697307464,0.04175409073518021,-1.1459107451457209
2010-02,,-0.03197076496257705,,-0.08790242470367818,2.082493347370447,0.6796368096009381,-0.10203092477727627,0.8131629240216393,0.04175409073518021,-0.6979702775397971
2010-03,0.9287333706240868,0.08868529586529798,,1.0653205240883392,0.7729217125084535,0.19775652769231017,-0.23769531229276813,0.9330316494714193,0.04175409073518021,-0.9463985028938776
2010-04,,0.8376097760678282,,1.0000437534019986,0.9326255704184526,0.2914389492456706,-0.05680946227211251,1.1404967512114226,0.04175409073518021,-0.9887881036852934
2010-05,,1.0905693262180665,,0.7171777470945224,0.9828779863484135,0.17157569950972226,0.07885492524337935,1.2142621207189794,0.04175409073518021,-0.936380299061179
2010-06,0.27775203607449345,0.1313624938286875,,0.10792788735534331,0.8687440272544532,0.07934766361200837,-0.011587999766948558,1.0482900393269767,0.04175409073518021,-0.3060507549795204
2010-07,,-0.15997528156169502,,0.04265111666900294,0.756336786272216,0.06028602147002116,0.16929785025370706,0.6863786951805261,0.04175409073518021,-0.24423440271800514
2010-08,,-0.3209655069519389,,0.1514457344795706,0.9006847988364524,0.038977588474167185,0.259740775264035,0.5665099697307464,0.04175409073518021,-0.8985925370331349
2010-09,-0.06943800901862258,0.0006724138370092443,,0.020892193106889483,1.041224193797252,-0.05250709817550651,0.30496223776919895,0.5688151375278575,0.04175409073518021,-0.4671588743646539
2010-10,,1.144791372138641,,-0.022625654017337814,0.9773426506332527,-0.05807577255803223,0.6667339378105104,0.7324820511227491,0.04175409073518021,-0.33627490879504285
2010-11,,1.045754924289069,,0.020892193106889483,0.9965071135824521,0.05666680554236275,0.9832841753466575,0.9676091664280863,0.04175409073518021,-0.7918135216372896
2010-12,-0.06943800901862258,0.5226154014113834,,0.06441004023111639,1.124270199910452,0.09397048609508525,0.7571768628208378,0.9376419850656414,0.04175409073518021,0.11017346476067424
2011-01,,0.27525928183690807,,0.020892193106889483,1.3797915814507133,,0.89284125033633,1.0920882274720884,0.04175409073518021,1.0860392138152528
2011-02,,0.03862119540953588,,0.36903497010070596,-1.2605852744055548,0.28106463346558547,0.9127386938386018,1.237313798690091,0.04175409073518021,1.8583476240852672
2011-03,0.017359502254656226,-0.5113463672976545,,0.3472760465385925,0.5932864937235702,-0.13047938206621465,1.1112609142362715,1.25575514106698,0.04175409073518021,0.08236930871310821
2011-04,,-0.15067766914174044,,0.04265111666900294,0.4923542943398823,0.12732099436640737,1.0936245438592578,1.142801919008534,0.04175409073518021,-0.2904892236524242
2011-05,,0.4199457026830036,,0.020892193106889483,0.4215125376404492,0.14813027738411383,1.1709532447430877,1.1358864156172002,0.04175409073518021,0.5137196634842546
2011-06,-0.06943800901862258,-0.2921892684039851,,0.41255281722493287,0.6728458452108786,0.10279308573761764,1.550813529786465,1.2119569529218683,0.04175409073518021,1.5728749937604438
2011-07,,-0.33645518249197487,,0.17320465804168406,0.5173955398524547,0.17751313209806585,1.5942261337914219,1.3087740004005366,0.04175409073518021,2.326123857902351
2011-08,,-0.6033333484403881,,0.06441004023111639,0.45351399668845527,0.0858684327253849,1.4585617462759302,1.2419241342843135,0.04175409073518021,1.2517431229155576
2011-09,-0.3298305428384598,-0.9170230710004439,,0.12968681091745715,0.6770993977624538,0.041274590326928914,1.4205757177715927,1.0736468850951992,0.04175409073518021,1.2105257871130348
2011-10,,-0.3729357758617671,,-0.0008667304552243593,0.5332816020064779,0.059151338070012466,1.1619089522420551,0.7232613799343045,0.04175409073518021,1.3221349708759862
2011-11,,-1.1425958472464022,,-0.1749381189521324,0.5493363114344549,-0.03711488296007267,0.5875963784264732,0.19768312219296236,0.04175409073518021,0.9221350148319449
2011-12,-0.5902230766582978,-0.7480398852866319,,-0.08790242470367818,0.8048624840904538,-0.07014746878417714,0.5175031115434694,-0.039749160909486145,0.04175409073518021,0.803002815687186
2012-01,,-0.5718442426284346,,-2.2637947809150316,-0.7921760950095382,,0.7119554003156742,-0.26104526943215656,0.04175409073518021,1.8840091058796733
2012-02,,-0.38493056682313675,1.813710251441253,1.7616060780759721,0.2618693671964558,-0.516079718805118,0.12407638774854331,-0.422407015229937,0.04175409073518021,1.1754825357024192
2012-03,-0.8506156104781349,-0.6172343078558213,2.717865710925071,-0.28373273676270006,-0.1214198917875419,-1.0917416892161815,0.30496223776919895,-0.5030878881288272,0.04175409073518021,0.714021924482334
2012-04,,-0.009493748397517062,0.9991557834378129,-0.8494647493776518,-0.4795155477785217,-1.0918409561652573,0.214519312758871,-0.5906842644190509,0.04175409073518021,0.7353852842688363
2012-05,,-0.1447899802938924,0.4289676558354025,-0.7841879786913115,-0.5706361809476502,-1.1882587837755956,0.033633462738215394,-0.7520460102168315,-2.376025103211334,0.6878509848800511
2012-06,-1.024210633024693,-0.5392611297063754,2.1395320386426278,-0.8059469022534249,-0.6005314655175393,-1.1163688647940477,-0.3281382373030958,-0.9087974204203897,-2.376025103211334,-0.17790231093895092
2012-07,,-0.5482310636083112,0.5104231026357476,-0.8712236729397657,-0.7921760950095382,-0.9947579741823811,-0.5090240873237516,-1.0909056763921707,-2.110975860288014,0.9078940278998441
2012-08,,-1.203365011603338,1.080611230238158,-0.9365004436261061,-0.7602353234275384,-1.0395118293038443,-0.41858116231342374,-1.2315209120159507,-2.110975860288014,0.5893674787353694
2012-09,-1.1110081442979722,-1.4111667936052295,-0.9557749397704423,-0.8712236729397657,-0.4408276076075402,-0.990323983199864,-0.4638026248185877,-1.2476570865957288,-2.110975860288014,0.5810899476609784
2012-10,,-0.44352773623387753,0.5104231026357476,-0.7841879786913115,-0.34500529286154047,-0.9255563912055628,-0.5542455498289155,-1.0655488306239478,-2.110975860288014,0.5933494556467045
2012-11,,-0.5778601642695061,0.3475122090350631,-0.6753933608807439,-0.21724220653354104,-0.9280409237332125,-0.41858116231342374,-0.9364594339857236,-2.110975860288014,0.4338146159732055
2012-12,-0.8506156104781349,-0.6421519447284625,0.7547894430367832,-0.6318755137565165,-0.1214198917875419,-0.820400976803663,-0.19247384978760418,-0.8765250712608336,-2.110975860288014,0.27447242665713195
2013-01,,-0.6071402228144911,0.9177003366374678,0.9782848298398846,,,-0.40478861624934875,-0.8073700373474991,-2.110975860288014,0.6396770408860648
2013-02,,-0.7025943884976399,-0.14122047176700217,-2.394348322287713,-1.047734208437119,-0.586415985181945,0.1330302373245658,-0.8050648695503879,-2.110975860288014,0.41051773753441084
2013-03,-0.9374131217514138,-1.3937458719490536,0.10314586863402757,-0.9365004436261061,-0.9517873246819496,-1.0917416892161815,-0.38710702440982975,-0.8719147356666113,-2.110975860288014,0.50288244556012
2013-04,,-0.9624852134210267,-1.0372303865707875,-0.8494647493776518,-0.8879984097555373,-0.998059267662821,-0.24398109558098593,-1.033276481464392,-2.110975860288014,0.3433664086263897
2013-05,,-0.0036060595496690308,-1.1528971210272785,-0.8712236729397657,-0.8585502959877969,-1.1179225173987692,-0.3742189075958579,-1.0909056763921707,-2.110975860288014,0.4728737189650767
2013-06,-1.0676093886613327,-0.5745571098924318,-0.9557749397704423,-0.9365004436261061,-0.7243115376292633,-1.186705131170874,-0.11632090692890809,-1.0517178238412812,-2.110975860288014,2.3140376321003413
2013-07,,-0.47763910323620073,-0.6299531525690674,-0.762429055129198,-0.7562928739911718,-1.0650942405592072,-0.11374328356611374,-0.9525956085655015,-2.110975860288014,2.3186000202555075
