month,GDP同比,制造业PMI_去季节性,服务业PMI,工业增加值,用电量,社零_去季节性,CPI,PPI,失业率差分,逆回购7天(19日),银行间7天回购(20-19均值)
2012-03,0.8556615182368337,1.7891170120261137,3.181146562097571,1.2325279459918086,0.20014384177783298,0.9514628419394671,0.870657505364268,-0.11891561917972604,,1.0947709791279685,0.45213281591858656
2012-04,,2.9392088486631165,1.659042977483609,0.44948676815254796,-0.4970900590928964,0.8656939663677954,0.7125101726603789,-0.21630345097777987,,1.0947709791279685,0.4820117344858307
2012-05,,-0.05360455709338723,0.9534320442188545,0.5398376732878469,-0.18365463576568777,0.6794353181938365,0.3962155072526008,-0.3957020885005107,,0.44052194512619525,0.4155299884130119
2012-06,0.5424782174442674,-0.42810902495834424,3.070264844013111,0.5097207049094139,-0.38750152114337794,0.5685864813673377,-0.2363738235629553,-0.5699750506654492,,0.44052194512619525,-0.7953175788054547
2012-07,,-0.698685898744928,1.0542336061138204,0.4193697997741144,-0.33193006025159316,0.6174887370083492,-0.5526684889707335,-0.7724392272982453,,0.512244049270218,0.7232834611523954
2012-08,,-1.6557355503551996,1.759844539378575,0.32901889463881545,-0.5312054793189871,0.5182599376547133,-0.39452115626684453,-0.9287723257109107,,0.512244049270218,0.27779038707124193
2012-09,0.3858865670479839,-1.2445557221477108,-0.760194507995538,0.4193697997741144,-0.6719315877516114,0.6574315103748462,-0.4735948226187891,-0.9467121894631837,,0.512244049270218,0.26621338423174373
2012-10,,-0.42364894595748476,1.0542336061138204,0.5398376732878469,-0.004548679578711443,0.8380007850253595,-0.6317421553226782,-0.7442480128303876,,0.512244049270218,0.2833596030119667
2012-11,,-0.18695834714483617,0.8526304823238958,0.6904225151800124,0.3216800263332813,0.8283634295868625,-0.39452115626684453,-0.600729102812203,,0.512244049270218,0.06023325346396592
2012-12,0.8556615182368337,-0.0531443408440254,1.3566382917987183,0.750656451936879,,0.9563766039807825,0.0008471754928781343,-0.5340953231609029,,0.512244049270218,-0.16262365417981237
2013-01,,-0.16022973219743517,1.558241415588643,2.9793121119409283,,,-0.37040368802950147,-0.45721019279401837,,0.512244049270218,0.34815363169552965
