month,GDP同比,制造业PMI_去季节性,服务业PMI,工业增加值,用电量,社零,固投当月同比_去季节性,CPI,PPI,失业率差分_去季节性,逆回购7天(19日),银行间7天回购(20-19均值)_去季节性
2017-09,1.1311813498090315,1.6825863964173722,1.1306401952883094,0.1678243107350274,0.15868825377258286,0.9875509193847102,0.1890213390588513,0.1402355463108791,1.3210037039751223,,0.9197874542150922,2.10296389230441
2017-10,,1.6994686488340045,0.7044972121926798,0.08076218790843832,-0.4112777564561205,0.9184527245481384,0.6321638351520668,0.3990878018720019,1.3210037039751223,,0.9197874542150922,1.7869745837231155
2017-11,,1.425684041007473,0.7518464325366394,0.05899665720179091,-0.4930277749705973,0.9645181877725194,0.4780873018936664,0.22651963149791995,1.070682514582841,,0.9197874542150922,1.751075668527054
2017-12,1.0430373485252105,1.4574127801843149,0.6571479918487202,0.08076218790843832,0.20210665186493249,0.7802563348749953,0.21352155109068344,0.312803716684961,0.8658742687164291,,1.063130953573288,2.0024747055685483
2018-01,,1.0593259020784076,1.1306401952883094,2.0907003386690897,,,,0.053951461123838036,0.7293354381388211,,1.063130953573288,2.36097953103736
2018-02,,-0.07938662325356012,0.8465448732245552,-1.7301045012136902,-1.158580256865646,0.8493545297115667,-1.3162420356508753,1.2619286537424117,0.5927966075612132,-0.667454854515486,1.063130953573288,1.729926822947106
2018-03,1.1311813498090315,0.672525805736088,0.7518464325366394,0.037231126495143686,-0.748335701986202,0.941485456160329,1.063834864091114,0.571655972246084,0.45625777698360537,1.309672611495079,1.063130953573288,1.3984360333076578
2018-04,,1.7024202856950092,0.8465448732245552,0.25488643356161667,0.31677127900514984,0.7802563348749953,0.4440729726889506,0.312803716684961,0.5245271922724093,-0.8423045194107812,1.2064744529314837,1.651047537796014
2018-05,,1.8670092039625055,0.9412433139124743,0.21135537214832203,1.228992090476212,0.5729617503652804,0.4703469968156658,0.312803716684961,0.6838224946129517,-0.791568982905546,1.2064744529314837,2.193842944012337
2018-06,1.1311813498090315,1.28796213384503,0.9412433139124743,0.037231126495143686,0.35754092421056044,0.6881254084262332,0.8536934646888378,0.3990878018720019,0.8203613251905598,0.025761635846588693,1.2064744529314837,1.6835397193531079
2018-07,,1.1141317673255098,0.46775111047288526,0.037231126495143686,0.061960996471333615,0.6420599452018523,0.6054025074429581,0.571655972246084,0.797604853427625,1.62296265886042,1.2064744529314837,1.2552135865501888
2018-08,,1.0422925794764342,0.6571479918487202,0.05899665720179091,0.5715815615389661,0.6881254084262332,-0.15236428762011023,0.7442241426201657,0.6838224946129517,-0.29412084413022105,1.2064744529314837,0.5350430578204918
2018-09,0.9548933472413901,0.3247760509941861,0.6571479918487202,-0.006299934918150943,0.3626371298612367,0.734190871650614,0.29565538594696467,0.9167923129942478,0.5700401357982786,-0.0957118540938429,1.2064744529314837,0.4507436257362815
2018-10,,0.24057802443457832,0.04160812737725575,0.01546559578849647,0.03902807104329019,0.595994481977471,0.7016977218653527,0.9167923129942478,0.5017707205094745,0.22565574933217142,1.2064744529314837,0.6873401832919508
2018-11,,-0.45003247607750263,0.18365578840913113,-0.09336205774474002,-0.06544414479557449,0.48083082391651827,0.6597620990821004,0.657940057433125,0.3652318899318667,-1.1927123638206425,1.2064744529314837,0.4009031733656966
2018-12,0.7786053446737486,-0.8351296295862174,0.13630656806517155,-0.028065465624798162,0.5613891502376132,0.4948379493191559,-2.166627777698344,0.3990878018720019,-0.04438460180095714,0.6132651134116648,1.2064744529314837,0.6528601773154583
2019-01,,-0.8163906150065678,0.7518464325366394,0.21086630067334375,,,,0.22651963149791995,-0.22643637590443438,0.7762913740328753,1.2064744529314837,0.8145391743719373
