month,GDP同比,制造业PMI_去季节性,服务业PMI,工业增加值,用电量,社零,固投当月同比_去季节性,CPI,PPI,失业率差分,逆回购7天(19日),银行间7天回购(20-19均值)
2018-03,6.9,50.74908739661614,53.6,6.0,3.64,10.1,-4.579072529456774,2.1,3.1,0.0599999999999996,2.5,3.126139285714286
2018-04,,51.382975758657174,53.8,7.0,7.82,9.4,-8.270540982859742,1.8,3.4,-0.1599999999999992,2.55,3.2342677419354833
2018-05,,51.67809820017854,54.0,6.8,11.4,8.5,-12.034720348898158,1.8,4.1,-0.1000000000000005,2.55,3.476316666666667
2018-06,6.9,51.32586711755723,54.0,6.0,7.98,9.0,-0.22256498084210108,1.9,4.7,0.0,2.55,3.1936967741935494
2018-07,,50.99860348474542,53.0,6.0,6.82,8.8,-4.023293954455458,2.1,4.6,0.2999999999999998,2.55,3.0592933333333336
2018-08,,51.0358593820479,53.4,6.1,8.82,9.0,-23.424625852934387,2.3,4.1,-0.0999999999999996,2.55,2.560900000000001
2018-09,6.7,50.46910596708852,53.4,5.8,8.0,9.2,-11.230263887498854,2.5,3.6,-0.0999999999999996,2.55,2.6624
2018-10,,50.18726180765892,52.1,5.9,6.73,8.6,-3.344610275782273,2.5,3.3,0.0,2.55,2.7917066666666672
2018-11,,49.67736242636964,52.4,5.4,6.32,8.1,-3.122829364362588,2.2,2.7,-0.1000000000000005,2.55,2.628116129032258
2018-12,6.5,49.335948071638875,52.3,5.7,8.78,8.160814,-76.25653641492188,1.9,0.9,0.1000000000000005,2.55,2.7453566666666664
2019-01,,49.5,53.6,6.797753,,,,1.7,0.1,0.1999999999999993,2.55,2.9213161290322582
2019-02,,49.23722634766147,53.5,3.360717,7.18,8.2,-31.126538691385242,1.5,0.1,0.2000000000000001,2.55,2.481293548387096
2019-03,6.4,49.74908739661614,53.6,8.5,7.5,8.7,-12.470622488249745,2.3,0.4,-0.0999999999999996,2.55,2.631171428571428
2019-04,,50.08297575865718,53.3,5.4,5.84,7.2,-14.580347372607264,2.5,0.9,-0.2000000000000001,2.55,2.812977419354839
2019-05,,49.17809820017854,53.5,5.0,2.35,8.6,-18.738740160360784,2.7,0.6,0.0,2.55,2.622640000000001
2019-06,6.1,49.22586711755723,53.4,6.3,5.51,9.8,-4.8697194755122695,2.7,0.0,0.0999999999999996,2.55,2.6122225806451613
2019-07,,49.49860348474542,52.9,4.8,2.69,7.6,-18.82088127200532,2.8,-0.3,0.2000000000000001,2.55,2.4657199999999992
2019-08,,49.235859382047906,52.5,4.4,3.59,7.5,-39.45827373505646,2.8,-0.8,-0.0999999999999996,2.55,2.7843741935483868
2019-09,6.0,49.46910596708852,53.0,5.8,4.41,7.8,-29.525815991068313,3.0,-1.2,0.0,2.55,2.7766064516129045
2019-10,,49.287261807658915,51.4,4.7,5.03,7.2,-30.279858244066144,3.8,-1.6,-0.1000000000000005,2.55,2.7312433333333335
2019-11,,49.87736242636964,53.5,6.2,4.71,8.0,-71.48544552182989,4.5,-1.4,0.0,2.5,2.7754096774193546
2019-12,5.9,50.13594807163888,53.0,6.9,13.77,8.0,-93.54027853396421,4.5,-0.5,0.1000000000000005,2.5,2.583346666666667
2020-01,,50.0,53.1,-4.313519,,,,5.4,0.1,0.0999999999999996,2.5,2.6516322580645157
2020-02,,35.73722634766147,30.1,-25.867052,-10.09,-20.5,16.044482040582892,5.2,-0.4,0.9000000000000004,2.4,2.4665129032258064
2020-03,-6.8,51.24908739661614,51.8,-1.1,-4.17,-15.8,-26.93012858473476,4.3,-1.5,-0.2999999999999998,2.4,2.1843965517241384
2020-04,,50.78297575865717,52.1,3.9,0.69,-7.5,-18.169059320883523,3.3,-3.1,0.0999999999999996,2.2,1.6948516129032263
2020-05,,50.37809820017854,52.3,4.4,4.61,-2.8,-18.297098197032575,2.4,-3.7,-0.0999999999999996,2.2,1.5607066666666667
2020-06,3.2,50.72586711755723,53.4,4.8,6.07,-1.8,-3.734916335814205,2.5,-3.0,-0.2000000000000001,2.2,1.8857903225806447
2020-07,,50.89860348474542,53.1,4.8,2.29,-1.1,-21.699832922171755,2.7,-2.4,0.0,2.2,2.285493333333333
2020-08,,50.735859382047906,54.3,5.6,7.73,0.5,-28.268537537361016,2.4,-2.0,-0.1000000000000005,2.2,2.267309677419355
2020-09,4.9,51.16910596708852,55.2,6.9,7.22,3.3,-20.054308770291215,1.7,-2.1,-0.1999999999999993,2.2,2.403758064516129
2020-10,,51.387261807658916,55.5,6.9,6.59,4.3,-25.833375904050143,0.5,-2.1,-0.1000000000000005,2.2,2.4087566666666667
2020-11,,51.77736242636964,55.7,7.0,9.38,5.0,-74.3520519462751,-0.5,-1.5,-0.0999999999999996,2.2,2.737061290322581
2020-12,6.5,51.835948071638875,54.8,7.3,17.25,4.6,-37.6106463405841,0.2,-0.4,0.0,2.2,2.390023333333333
2021-01,,51.3,51.1,25.398571,26.16,,,-0.3,0.3,0.2000000000000001,2.2,2.271487096774193
2021-02,,50.63722634766147,50.8,52.339181,18.53,33.8,144.37981318119677,-0.2,1.7,0.0999999999999996,2.2,2.7744419354838716
2021-03,18.9,51.14908739661614,55.2,14.1,20.73,34.2,12.073068294946523,0.4,4.4,-0.2000000000000001,2.2,2.167682142857143
2021-04,,51.08297575865718,54.4,9.8,14.17,17.7,-16.479267957109982,0.9,6.8,-0.2000000000000001,2.2,2.1687322580645163
2021-05,,50.77809820017854,54.3,8.8,13.47,12.4,-38.93394206868254,1.3,9.0,-0.0999999999999996,2.2,2.1630733333333336
2021-06,8.1,50.72586711755723,52.3,8.3,10.75,12.1,-37.68604376707366,1.1,8.8,0.0,2.2,2.2508741935483876
2021-07,,50.19860348474542,52.5,6.4,13.68,8.5,-23.498734115184487,1.0,9.0,0.0999999999999996,2.2,2.360696666666667
2021-08,,49.83585938204791,45.2,5.3,4.3,2.5,-34.709347395088166,0.8,9.5,0.0,2.2,2.2243548387096768
2021-09,5.5,49.26910596708852,52.4,3.1,7.63,4.4,-28.96651408363382,0.7,10.7,-0.1999999999999993,2.2,2.2851290322580646
2021-10,,49.18726180765892,51.6,3.5,6.11,4.9,-19.841222265063173,1.5,13.5,0.0,2.2,2.32953
2021-11,,49.77736242636964,51.1,3.8,3.1,3.9,-3.8989430277186483,2.3,12.9,0.0999999999999996,2.2,2.2375806451612905
2021-12,4.5,50.23594807163887,52.0,4.3,-2.18,1.7,187.88550929302932,1.5,10.3,0.0999999999999996,2.2,2.3321266666666673
2022-01,,50.1,50.3,3.857957,-1.27,,,0.9,9.1,0.2000000000000001,2.1,2.4648774193548393
2022-02,,50.23722634766147,50.5,12.795905,16.94,6.7,152.0543705886585,0.9,8.8,0.2000000000000001,2.1,2.245132258064516
2022-03,4.8,48.74908739661614,46.7,5.0,3.5,-3.525412,-20.633242803151,1.5,8.3,0.2999999999999998,2.1,2.235114285714286
2022-04,,47.382975758657174,40.0,-2.9,-1.3,-11.1,-14.662397716025204,2.1,8.0,0.2999999999999998,2.1,2.2211354838709676
2022-05,,49.37809820017854,47.1,0.7,-1.3,-6.7,-24.42059661009197,2.1,6.4,-0.1999999999999993,2.1,1.804706666666667
2022-06,0.8,50.02586711755723,54.3,3.9,4.7,3.1,-6.4287922262629635,2.5,6.1,-0.4000000000000003,2.1,1.7120290322580647
2022-07,,48.79860348474542,52.8,3.8,6.3,2.7,-2.029113503474587,2.7,4.2,-0.0999999999999996,2.1,1.8365133333333334
2022-08,,49.135859382047904,51.9,4.2,10.7,5.4,-26.505649358171297,2.5,2.3,-0.1000000000000005,2.0,1.5522129032258059
2022-09,4.0,49.76910596708852,48.9,6.3,0.89,2.5,-9.208402911914874,2.8,0.9,0.2000000000000001,2.0,1.6277677419354841
2022-10,,49.18726180765892,47.0,5.0,2.24,-0.5,-4.7318364250189635,2.1,-1.3,0.0,2.0,1.8271
2022-11,,47.67736242636964,45.1,2.2,0.43,-5.9,-5.875158244803709,1.6,-1.3,0.2000000000000001,2.0,1.8999967741935484
2022-12,3.0,46.935948071638876,39.4,1.3,-4.55,-1.8,-14.375942982711422,1.8,-0.7,-0.2000000000000001,2.0,1.9506100000000004
2023-01,,50.1,54.0,-9.793162,-4.8,,,2.1,-0.8,0.0,2.0,2.3978935483870965
2023-02,,52.63722634766147,55.6,18.774816,11.0,3.5,-4.160743872438671,1.0,-1.4,0.0999999999999996,2.0,2.1640225806451614
2023-03,4.7,51.14908739661614,56.9,3.9,5.92,10.6,-34.45259152503118,0.7,-2.5,-0.2999999999999998,2.0,2.323717857142857
2023-04,,49.18297575865718,55.1,5.6,8.33,18.4,-36.25822106102367,0.1,-3.6,-0.0999999999999996,2.0,2.513032258064515
2023-05,,48.57809820017854,53.8,3.5,7.4,12.7,-49.14141539942916,0.2,-4.6,0.0,2.0,2.1565633333333336
2023-06,6.5,48.82586711755723,52.8,4.4,3.87,3.1,-33.482951086300716,0.0,-5.4,0.0,1.9,1.9925709677419357
2023-07,,49.09860348474542,51.5,3.7,6.46,2.5,-14.731464890579847,-0.3,-4.4,0.0999999999999996,1.9,2.225526666666667
2023-08,,49.43585938204791,50.5,4.5,3.89,4.6,-42.883209650861346,0.1,-3.0,-0.0999999999999996,1.8,1.8884032258064518
2023-09,5.0,49.86910596708852,50.9,4.5,9.89,5.5,-30.096344760068153,0.0,-2.5,-0.2000000000000001,1.8,2.0529193548387092
2023-10,,49.48726180765892,50.1,4.6,8.39,7.6,-21.317920096106622,-0.2,-2.6,0.0,1.8,2.2680733333333336
2023-11,,49.07736242636964,49.3,6.6,11.597037,10.1,-24.36802863444476,-0.5,-3.0,0.0,1.8,2.3371774193548394
2023-12,5.3,48.935948071638876,49.3,6.8,10.0,7.4,-35.419565416600406,-0.3,-2.7,0.0999999999999996,1.8,2.3918166666666663
2024-01,,49.2,50.1,26.3,,,,-0.8,-2.5,0.1000000000000005,1.8,2.3835096774193545
2024-02,,49.13722634766147,51.0,-12.7,,5.5,-12.723017406373241,0.7,-2.7,0.0999999999999996,1.8,2.093164516129033
2024-03,5.3,50.04908739661614,52.4,4.5,7.36,3.1,-48.427034012652136,0.1,-2.8,-0.0999999999999996,1.8,2.0196965517241376
2024-04,,50.382975758657174,50.3,6.7,6.96,2.3,-29.81720123450443,0.3,-2.5,-0.2000000000000001,1.8,2.1012548387096777
2024-05,,49.27809820017854,50.5,5.6,7.22,3.7,-23.105219407004697,0.3,-1.4,0.0,1.8,1.9355800000000003
2024-06,4.7,49.32586711755723,50.2,5.3,5.83,2.0,1.7702439162965007,0.2,-0.8,0.0,1.8,1.8586032258064518
2024-07,,49.19860348474542,50.0,5.1,5.69,2.7,-2.3299132887855905,0.5,-0.8,0.2000000000000001,1.8,2.006973333333333
2024-08,,48.83585938204791,50.2,4.5,8.87,2.1,-30.286078198459297,0.6,-1.8,0.0999999999999996,1.7,1.885809677419355
2024-09,4.6,49.46910596708852,49.9,5.4,8.52,3.2,-11.039140044435822,0.4,-2.8,-0.2000000000000001,1.7,1.870132258064516
2024-10,,50.08726180765892,50.1,5.3,4.33,4.8,-10.840520768095233,0.3,-2.9,-0.0999999999999996,1.5,1.9104266666666665
2024-11,,49.97736242636964,50.1,5.4,2.79,3.0,-11.059786185114518,0.2,-2.5,0.0,1.5,1.839409677419355
2024-12,5.4,50.03594807163888,52.0,6.2,3.18,3.7,-5.104576881884142,0.1,-2.3,0.0999999999999996,1.5,1.8481866666666666
2025-01,,49.1,50.3,-11.11,,,,0.5,-2.3,0.1000000000000005,1.5,2.1261741935483873
2025-02,,50.23722634766147,50.0,31.02,8.6,4.0,14.29720926137526,-0.7,-2.2,0.2000000000000001,1.5,2.075422580645161
2025-03,5.4,49.74908739661614,50.3,7.7,4.8041,5.9,-40.82242311823587,-0.1,-2.5,-0.2000000000000001,1.5,2.015060714285714
2025-04,,48.982975758657176,50.1,6.1,4.6813,5.1,-21.417626019734143,-0.1,-2.7,-0.1000000000000005,1.5,1.8902677419354834
2025-05,,49.27809820017854,50.2,5.8,4.4315,6.4,-30.455836590236807,-0.1,-3.3,-0.0999999999999996,1.4,1.6950200000000002
2025-06,5.2,49.52586711755723,50.1,6.8,5.421237,4.8,-9.93406564518185,0.1,-3.6,0.0,1.4,1.6094064516129034
2025-07,,49.09860348474542,50.0,5.7,8.582166,3.7,-11.121985082651097,0.0,-3.6,0.2000000000000001,1.4,1.6211866666666666
2025-08,,49.135859382047904,50.5,5.2,4.990763,3.4,-38.197851822066305,-0.4,-2.9,0.0999999999999996,1.4,1.5225290322580645
2025-09,4.8,49.46910596708852,50.1,6.5,4.5367,3.0,-22.83684129124279,-0.3,-2.3,-0.0999999999999996,1.4,1.4992870967741936
2025-10,,48.98726180765892,50.2,4.9,10.356738,2.9,-27.657440709154823,0.2,-2.1,-0.1000000000000005,1.4,1.561713333333333
2025-11,,48.87736242636964,49.5,4.8,6.171445,1.3,-27.72000538682099,0.7,-2.2,0.0,1.4,1.4996645161290325
2025-12,4.5,50.03594807163888,49.7,5.2,2.770855,0.9,-25.76466118401191,0.8,-1.9,0.0,1.4,1.5052333333333334
2026-01,,49.3,49.5,6.3,,,,0.2,-1.4,0.1000000000000005,1.4,1.6336677419354835
2026-02,,49.037226347661466,49.7,6.3,,2.8,-1.7026902040263305,1.3,-0.9,0.0999999999999996,1.4,1.5295322580645165
2026-03,5.0,49.64908739661614,50.2,5.7,3.515013,1.7,-45.250146760041666,1.0,0.5,0.1000000000000005,1.4,1.4895535714285717
2026-04,,50.28297575865717,49.6,,,,,,,,1.4,1.4384838709677417
