month,GDP同比,制造业PMI_去季节性,服务业PMI,工业增加值,用电量,社零,固投当月同比_去季节性,CPI,PPI,逆回购7天(19日),银行间7天回购(20-19均值)_去季节性
2009-01,,-3.521687995559117,,-2.7574816028290474,,1.6566617560677406,,-0.7786923097814806,-0.8142370560693519,0.730441875391816,-2.3977619100103733
2009-02,,-1.1496347144869665,,0.3685523955957274,,-0.49320423614190523,2.117366708994448,-2.4062122403846695,-1.0569993079562754,0.730441875391816,-2.00189601957405
2009-03,-1.0698217180484326,0.010673284697656474,,-0.23735512742989287,,0.472677586445037,0.09646471082572787,-2.1558245587534097,-1.3886298841946623,0.730441875391816,-1.6757395265445372
2009-04,,1.2690605087443263,,-0.4617653211430858,,0.5038350645930033,0.7300050362573192,-2.3436153199768546,-1.5186810905626569,0.730441875391816,-1.9126490779382581
2009-05,,1.331113462873529,,-0.10270901120197728,,0.6284649771848664,0.5580054394369155,-2.2810183995690396,-1.6487322969306517,0.730441875391816,-2.0059861724044867
2009-06,0.13185010253639023,1.3818618346874536,,0.30122933748176944,,0.5661500208889348,-0.23387513010287841,-2.4688091607924845,-1.7787835032986465,0.730441875391816,-2.1848345735085184
2009-07,,1.3453483398255133,,0.32367035685308904,-0.19877587355265813,0.6284649771848664,1.6277451776677188,-2.4694351299965627,-1.7925255807715315,0.730441875391816,-2.077965228526457
2009-08,,1.6443359044156143,,0.6602856474228781,0.18193353653979413,0.6907799334807985,1.535711099163398,-2.1558245587534097,-1.7917886239354461,0.730441875391816,-1.00927590071281
2009-09,1.7340791966494886,1.65127978785633,,1.0193419573639864,0.5283448015788722,0.7288391046133199,0.6806061766773994,-1.9054368771221497,-1.6032143747018537,0.730441875391816,-1.475683121887626
2009-10,,2.315886378961798,,1.5130443835330107,1.493837584831352,0.9446831576329167,1.108144774756988,-1.7176461158987049,-1.3561170826026634,0.730441875391816,-1.3440567993746537
2009-11,,2.377991429298706,,2.0531997198006664,2.8083139940019084,0.8193992495747274,0.9070500309074292,-1.0290799914127404,-0.5389620025904297,0.730441875391816,-1.4576219235846828
2009-12,2.6019532892940838,2.739630484115935,,2.051628848444673,,1.3567398714154215,0.6805688026460303,-0.21532002611114606,0.2803605975279374,0.730441875391816,-1.703121460607287
2010-01,,2.8913569446028005,,4.452817921175835,,0.254575239409276,,-0.46570770774240583,0.8482508653348481,0.730441875391816,-2.020398117008937
2010-02,,0.6826638398450098,,0.7724907442794745,0.5797920191589331,2.7783309693945126,2.1256795537081836,0.2854553371513738,1.0801755166911053,0.730441875391816,-0.9979433523526029
2010-03,2.8022319260582202,1.6597419835964369,,1.9618647709593962,2.379917128990151,1.5008743653279113,-0.1860987698691823,0.09766457592792872,1.1928865622100342,0.730441875391816,-0.974383876085795
2010-04,,2.612746115254444,,1.8945417128454383,2.730285714005487,1.6566617560677406,0.12731499433728458,0.3480522575591885,1.387963371762026,0.730441875391816,-1.251249181727451
2010-05,,1.8197264106953877,,1.6028084610182876,2.339286860397023,1.705681816437936,-0.372237239934358,0.5358430187826335,1.4573240151582902,0.730441875391816,-1.285987219979526
