month,GDP同比,制造业PMI_去季节性,服务业PMI,工业增加值,社零,固投累计同比_去季节性,CPI,PPI,逆回购7天(19日),银行间7天回购(20-19均值)
2016-07,,50.36690047675585,52.6,6.0,10.2,7.158329550166585,1.765113,-1.7,2.25,2.4618399999999996
2016-08,,49.910785574884265,52.7,6.3,10.6,7.167444289574157,1.339773,-0.8,2.25,2.490638709677419
2016-09,6.7,48.7220449281973,52.3,6.1,10.7,7.177241519244225,1.920226,0.1,2.25,2.481170967741935
2016-10,,51.86354424984987,52.6,6.1,10.0,7.353489870190133,2.095947,1.2,2.25,2.529173333333333
2016-11,,51.58295578813973,53.7,6.2,10.8,7.342892780001954,2.252258,3.3,2.25,2.7168999999999994
2016-12,6.8,51.100805355937375,53.2,6.0,10.9,7.7020013699555365,2.076545,5.5,2.25,2.9143533333333336
2017-01,,51.3,53.5,2.93725,,,2.549055,6.9,2.25,2.778103225806452
2017-02,,51.62956080216506,53.2,10.322581,9.5,8.9,0.8,7.8,2.35,2.759290322580645
2017-03,7.0,49.07140160157581,54.2,7.6,10.9,7.344672186634336,0.9,7.6,2.45,3.164078571428572
2017-04,,49.99324232183551,52.6,6.5,10.7,7.744248790763947,1.2,6.4,2.45,3.2884774193548383
2017-05,,52.509923226620735,53.5,6.5,10.7,7.133005064403295,1.5,5.5,2.45,3.5392000000000006
2017-06,7.0,52.09231394835985,53.8,7.6,11.0,7.139631742295457,1.5,5.5,2.45,3.249845161290322
2017-07,,51.86690047675585,53.1,6.4,10.4,7.358329550166586,1.4,5.5,2.45,3.2946266666666664
2017-08,,51.21078557488427,52.6,6.0,10.1,6.867444289574157,1.8,6.3,2.45,3.43353870967742
2017-09,6.9,50.7220449281973,54.4,6.6,10.3,6.477241519244226,1.6,6.9,2.45,3.5058483870967745
2017-10,,52.26354424984987,53.5,6.2,10.0,6.353489870190131,1.9,6.9,2.45,3.353063333333333
2017-11,,51.68295578813972,53.6,6.1,10.2,6.242892780001953,1.7,5.8,2.45,3.317370967741935
2017-12,6.8,51.30080535593738,53.4,6.2,9.4,6.802001369955537,1.8,4.9,2.5,3.4343266666666663
2018-01,,51.3,54.4,15.434501,,,1.5,4.3,2.5,3.7107645161290326
2018-02,,50.329560802165055,53.8,-2.119883,9.7,7.9,2.9,3.7,2.5,3.071948387096776
2018-03,6.9,48.77140160157581,53.6,6.0,10.1,5.644672186634336,2.1,3.1,2.5,3.126139285714286
2018-04,,50.193242321835505,53.8,7.0,9.4,5.844248790763946,1.8,3.4,2.55,3.2342677419354833
2018-05,,53.20992322662073,54.0,6.8,8.5,4.633005064403295,1.8,4.1,2.55,3.476316666666667
2018-06,6.9,51.89231394835985,54.0,6.0,9.0,4.539631742295457,1.9,4.7,2.55,3.1936967741935494
2018-07,,51.666900476755856,53.0,6.0,8.8,4.558329550166586,2.1,4.6,2.55,3.0592933333333336
2018-08,,50.810785574884264,53.4,6.1,9.0,4.367444289574157,2.3,4.1,2.55,2.560900000000001
2018-09,6.7,49.1220449281973,53.4,5.8,9.2,4.377241519244226,2.5,3.6,2.55,2.6624
2018-10,,50.86354424984987,52.1,5.9,8.6,4.753489870190132,2.5,3.3,2.55,2.7917066666666672
2018-11,,49.882955788139725,52.4,5.4,8.1,4.942892780001953,2.2,2.7,2.55,2.628116129032258
2018-12,6.5,49.100805355937375,52.3,5.7,8.160814,5.502001369955537,1.9,0.9,2.55,2.7453566666666664
2019-01,,49.5,53.6,6.797753,,,1.7,0.1,2.55,2.9213161290322582
2019-02,,49.22956080216506,53.5,3.360717,8.2,6.1,1.5,0.1,2.55,2.481293548387096
2019-03,6.4,47.77140160157581,53.6,8.5,8.7,4.444672186634337,2.3,0.4,2.55,2.631171428571428
2019-04,,48.89324232183551,53.3,5.4,7.2,4.944248790763946,2.5,0.9,2.55,2.812977419354839
2019-05,,50.70992322662073,53.5,5.0,8.6,4.133005064403295,2.7,0.6,2.55,2.622640000000001
2019-06,6.1,49.79231394835985,53.4,6.3,9.8,4.339631742295457,2.7,0.0,2.55,2.6122225806451613
2019-07,,50.166900476755856,52.9,4.8,7.6,4.758329550166586,2.8,-0.3,2.55,2.4657199999999992
2019-08,,49.01078557488427,52.5,4.4,7.5,4.567444289574158,2.8,-0.8,2.55,2.7843741935483868
2019-09,6.0,48.1220449281973,53.0,5.8,7.8,4.377241519244226,3.0,-1.2,2.55,2.7766064516129045
2019-10,,49.96354424984987,51.4,4.7,7.2,4.253489870190132,3.8,-1.6,2.55,2.7312433333333335
2019-11,,50.08295578813973,53.5,6.2,8.0,4.242892780001953,4.5,-1.4,2.5,2.7754096774193546
2019-12,5.9,49.90080535593738,53.0,6.9,8.0,5.002001369955537,4.5,-0.5,2.5,2.583346666666667
2020-01,,50.0,53.1,-4.313519,,,5.4,0.1,2.5,2.6516322580645157
2020-02,,35.72956080216506,30.1,-25.867052,-20.5,-24.5,5.2,-0.4,2.4,2.4665129032258064
2020-03,-6.8,49.27140160157581,51.8,-1.1,-15.8,-17.955327813365663,4.3,-1.5,2.4,2.1843965517241384
2020-04,,49.593242321835504,52.1,3.9,-7.5,-11.455751209236055,3.3,-3.1,2.2,1.6948516129032263
2020-05,,51.909923226620734,52.3,4.4,-2.8,-7.7669949355967045,2.4,-3.7,2.2,1.5607066666666667
2020-06,3.2,51.29231394835985,53.4,4.8,-1.8,-4.560368257704543,2.5,-3.0,2.2,1.8857903225806447
2020-07,,51.566900476755855,53.1,4.8,-1.1,-2.541670449833415,2.7,-2.4,2.2,2.285493333333333
2020-08,,50.51078557488427,54.3,5.6,0.5,-1.2325557104258424,2.4,-2.0,2.2,2.267309677419355
2020-09,4.9,49.8220449281973,55.2,6.9,3.3,-0.22275848075577476,1.7,-2.1,2.2,2.403758064516129
2020-10,,52.06354424984987,55.5,6.9,4.3,0.8534898701901319,0.5,-2.1,2.2,2.4087566666666667
2020-11,,51.982955788139726,55.7,7.0,5.0,1.642892780001953,-0.5,-1.5,2.2,2.737061290322581
2020-12,6.5,51.600805355937375,54.8,7.3,4.6,2.502001369955537,0.2,-0.4,2.2,2.390023333333333
2021-01,,51.3,51.1,25.398571,,,-0.3,0.3,2.2,2.271487096774193
2021-02,,50.62956080216506,50.8,52.339181,33.8,35.0,-0.2,1.7,2.2,2.7744419354838716
2021-03,18.9,49.17140160157581,55.2,14.1,34.2,23.74467218663434,0.4,4.4,2.2,2.167682142857143
2021-04,,49.89324232183551,54.4,9.8,17.7,18.744248790763944,0.9,6.8,2.2,2.1687322580645163
2021-05,,52.30992322662073,54.3,8.8,12.4,13.933005064403297,1.3,9.0,2.2,2.1630733333333336
2021-06,8.1,51.29231394835985,52.3,8.3,12.1,11.139631742295457,1.1,8.8,2.2,2.2508741935483876
2021-07,,50.86690047675585,52.5,6.4,8.5,9.358329550166586,1.0,9.0,2.2,2.360696666666667
2021-08,,49.61078557488427,45.2,5.3,2.5,7.967444289574158,0.8,9.5,2.2,2.2243548387096768
2021-09,5.5,47.9220449281973,52.4,3.1,4.4,6.277241519244225,0.7,10.7,2.2,2.2851290322580646
2021-10,,49.86354424984987,51.6,3.5,4.9,5.153489870190132,1.5,13.5,2.2,2.32953
2021-11,,49.982955788139726,51.1,3.8,3.9,4.242892780001953,2.3,12.9,2.2,2.2375806451612905
2021-12,4.5,50.00080535593737,52.0,4.3,1.7,4.502001369955537,1.5,10.3,2.2,2.3321266666666673
2022-01,,50.1,50.3,3.857957,,,0.9,9.1,2.1,2.4648774193548393
2022-02,,50.22956080216506,50.5,12.795905,6.7,12.2,0.9,8.8,2.1,2.245132258064516
2022-03,4.8,46.77140160157581,46.7,5.0,-3.525412,7.444672186634337,1.5,8.3,2.1,2.235114285714286
2022-04,,46.193242321835505,40.0,-2.9,-11.1,5.644248790763946,2.1,8.0,2.1,2.2211354838709676
2022-05,,50.909923226620734,47.1,0.7,-6.7,4.7330050644032955,2.1,6.4,2.1,1.804706666666667
2022-06,0.8,50.59231394835985,54.3,3.9,3.1,4.639631742295457,2.5,6.1,2.1,1.7120290322580647
2022-07,,49.46690047675585,52.8,3.8,2.7,4.758329550166586,2.7,4.2,2.1,1.8365133333333334
2022-08,,48.910785574884265,51.9,4.2,5.4,4.867444289574157,2.5,2.3,2.0,1.5522129032258059
2022-09,4.0,48.4220449281973,48.9,6.3,2.5,4.877241519244226,2.8,0.9,2.0,1.6277677419354841
2022-10,,49.86354424984987,47.0,5.0,-0.5,4.853489870190131,2.1,-1.3,2.0,1.8271
2022-11,,47.882955788139725,45.1,2.2,-5.9,4.342892780001953,1.6,-1.3,2.0,1.8999967741935484
2022-12,3.0,46.700805355937376,39.4,1.3,-1.8,4.7020013699555365,1.8,-0.7,2.0,1.9506100000000004
2023-01,,50.1,54.0,-9.793162,,,2.1,-0.8,2.0,2.3978935483870965
2023-02,,52.62956080216506,55.6,18.774816,3.5,5.5,1.0,-1.4,2.0,2.1640225806451614
2023-03,4.7,49.17140160157581,56.9,3.9,10.6,3.2446721866343364,0.7,-2.5,2.0,2.323717857142857
2023-04,,47.99324232183551,55.1,5.6,18.4,3.5442487907639464,0.1,-3.6,2.0,2.513032258064515
2023-05,,50.10992322662073,53.8,3.5,12.7,2.5330050644032953,0.2,-4.6,2.0,2.1565633333333336
2023-06,6.5,49.39231394835985,52.8,4.4,3.1,2.339631742295457,0.0,-5.4,1.9,1.9925709677419357
2023-07,,49.76690047675585,51.5,3.7,2.5,2.458329550166585,-0.3,-4.4,1.9,2.225526666666667
2023-08,,49.21078557488427,50.5,4.5,4.6,2.267444289574158,0.1,-3.0,1.8,1.8884032258064518
2023-09,5.0,48.5220449281973,50.9,4.5,5.5,2.0772415192442253,0.0,-2.5,1.8,2.0529193548387092
2023-10,,50.16354424984987,50.1,4.6,7.6,1.9534898701901318,-0.2,-2.6,1.8,2.2680733333333336
2023-11,,49.28295578813972,49.3,6.6,10.1,1.9428927800019529,-0.5,-3.0,1.8,2.3371774193548394
2023-12,5.3,48.700805355937376,49.3,6.8,7.4,2.602001369955537,-0.3,-2.7,1.8,2.3918166666666663
2024-01,,49.2,50.1,26.3,,,-0.8,-2.5,1.8,2.3835096774193545
2024-02,,49.12956080216506,51.0,-12.7,5.5,4.2,0.7,-2.7,1.8,2.093164516129033
2024-03,5.3,48.07140160157581,52.4,4.5,3.1,2.644672186634337,0.1,-2.8,1.8,2.0196965517241376
2024-04,,49.193242321835505,50.3,6.7,2.3,3.0442487907639464,0.3,-2.5,1.8,2.1012548387096777
2024-05,,50.80992322662073,50.5,5.6,3.7,2.5330050644032953,0.3,-1.4,1.8,1.9355800000000003
2024-06,4.7,49.89231394835985,50.2,5.3,2.0,2.439631742295457,0.2,-0.8,1.8,1.8586032258064518
2024-07,,49.86690047675585,50.0,5.1,2.7,2.6583295501665853,0.5,-0.8,1.8,2.006973333333333
2024-08,,48.61078557488427,50.2,4.5,2.1,2.4674442895741575,0.6,-1.8,1.7,1.885809677419355
2024-09,4.6,48.1220449281973,49.9,5.4,3.2,2.377241519244225,0.4,-2.8,1.7,1.870132258064516
2024-10,,50.76354424984987,50.1,5.3,4.8,2.4534898701901318,0.3,-2.9,1.5,1.9104266666666665
2024-11,,50.18295578813972,50.1,5.4,3.0,2.342892780001953,0.2,-2.5,1.5,1.839409677419355
2024-12,5.4,49.80080535593738,52.0,6.2,3.7,2.802001369955537,0.1,-2.3,1.5,1.8481866666666666
2025-01,,49.1,50.3,-11.11,,,0.5,-2.3,1.5,2.1261741935483873
2025-02,,50.22956080216506,50.0,31.02,4.0,4.1,-0.7,-2.2,1.5,2.075422580645161
2025-03,5.4,47.77140160157581,50.3,7.7,5.9,2.344672186634337,-0.1,-2.5,1.5,2.015060714285714
2025-04,,47.79324232183551,50.1,6.1,5.1,2.844248790763946,-0.1,-2.7,1.5,1.8902677419354834
2025-05,,50.80992322662073,50.2,5.8,6.4,2.2330050644032955,-0.1,-3.3,1.4,1.6950200000000002
2025-06,5.2,50.09231394835985,50.1,6.8,4.8,1.339631742295457,0.1,-3.6,1.4,1.6094064516129034
2025-07,,49.76690047675585,50.0,5.7,3.7,0.6583295501665855,0.0,-3.6,1.4,1.6211866666666666
2025-08,,48.910785574884265,50.5,5.2,3.4,-0.4325557104258425,-0.4,-2.9,1.4,1.5225290322580645
2025-09,4.8,48.1220449281973,50.1,6.5,3.0,-1.5227584807557748,-0.3,-2.3,1.4,1.4992870967741936
2025-10,,49.66354424984987,50.2,4.9,2.9,-2.646510129809868,0.2,-2.1,1.4,1.561713333333333
2025-11,,49.08295578813973,49.5,4.8,1.3,-3.557107219998047,0.7,-2.2,1.4,1.4996645161290325
2025-12,4.5,49.80080535593738,49.7,5.2,0.9,-4.197998630044463,0.8,-1.9,1.4,1.5052333333333334
2026-01,,49.3,49.5,6.3,,,0.2,-1.4,1.4,1.6336677419354835
2026-02,,49.02956080216506,49.7,6.3,2.8,1.8,1.3,-0.9,1.4,1.5295322580645165
2026-03,5.0,47.67140160157581,50.2,5.7,1.7,-0.15532781336566326,1.0,0.5,1.4,1.4895535714285717
2026-04,,49.093242321835504,49.6,,,,,,1.4,1.4384838709677417
