month,GDP同比,制造业PMI_去季节性,服务业PMI,工业增加值,用电量,社零,固投当月同比_去季节性,CPI,PPI,逆回购7天(19日),银行间7天回购(20-19均值)_去季节性
2025-02,,50.38373380876834,50.0,31.02,8.6,4.0,24.62460328738571,-0.7,-2.2,1.5,2.6055758205341464
2025-03,5.4,49.18349189640322,50.3,7.7,4.8041,5.9,-33.15421953085267,-0.1,-2.5,1.5,2.8514687338288747
2025-04,,48.643833898646605,50.1,6.1,4.6813,5.1,-38.060301056024315,-0.1,-2.7,1.5,2.493450878519735
2025-05,,49.64543244106071,50.2,5.8,4.4315,6.4,-30.75282248495943,-0.1,-3.3,1.4,2.203341293072355
2025-06,5.2,49.82852212919141,50.1,6.8,5.421237,4.8,-15.096876761366989,0.1,-3.6,1.4,1.9333792721658376
2025-07,,49.26873903089292,50.0,5.7,8.582166,3.7,-41.42782785051658,0.0,-3.6,1.4,1.7569939113616881
2025-08,,49.15826771149449,50.5,5.2,4.990763,3.4,-25.68046418812843,-0.4,-2.9,1.4,2.3370707375195137
2025-09,4.8,49.26963684687524,50.1,6.5,4.5367,3.0,-20.259370201128633,-0.3,-2.3,1.4,2.0193670392770593
2025-10,,48.65778908527686,50.2,4.9,10.356738,2.9,-44.12668943870236,0.2,-2.1,1.4,2.0221781704381634
2025-11,,48.959472924174314,49.5,4.8,6.171445,1.3,-35.59582638962466,0.7,-2.2,1.4,2.0834753912761115
2025-12,4.5,49.94258012301845,49.7,5.2,2.770855,0.9,-21.47459700845821,0.8,-1.9,1.4,1.810708026698936
2026-01,,49.3,49.5,6.3,,,,0.2,-1.4,1.4,1.6336677419354835
2026-02,,49.18373380876834,49.7,6.3,,2.8,8.62470382198412,1.3,-0.9,1.4,2.059685497953502
2026-03,5.0,49.08349189640322,50.2,5.7,3.515013,1.7,-37.58194317265847,1.0,0.5,1.4,2.325961590971732
2026-04,,49.9438338986466,49.6,,,,,,,1.4,2.041667007551993
