n_obs,mean_error_raw,mae_raw,rmse_raw,corr_raw,months_before_quarter_end
44.0,-0.04267820065480468,0.8485276398644366,1.6343314047629776,0.8998272520025197,0
44.0,-0.13083140143020539,1.2565749643999211,2.5854630186404806,0.5345347235557859,1
44.0,0.10499472990751074,1.7444195210272235,3.3251037594912876,0.2385748818040796,2
