train_window,forecast_year,calendar_year,month,information_date,target_quarter_end,months_before_quarter_end,latest_released_monthly_period,latest_released_gdp_quarter_end,bridge_gdp_raw,actual_gdp_raw,bridge_nowcast_error_raw,bridge_abs_error_raw,bridge_squared_error_raw,model_loading_gdp_raw,macro_S_target_nowcast,real_S_target_nowcast,nominal_S_target_nowcast
200801_201712,2018,2018,2018-04,2018-04-30,2018-06,2,2018-04,2018-04,5.989659250020769,6.9,-0.9103407499792312,0.9103407499792312,0.8287202810727493,5.989659250020769,-2.466631870503001,25.50594466678931,0.116838212378857
200801_201712,2018,2018,2018-05,2018-05-31,2018-06,1,2018-05,2018-04,6.713288082785069,6.9,-0.1867119172149314,0.1867119172149314,0.0348613400300754,6.713288082785069,24.024716037211803,26.562606609018395,-2.8064052515024014
200801_201712,2018,2018,2018-06,2018-06-30,2018-06,0,2018-06,2018-04,7.186520278219056,6.9,0.2865202782190552,0.2865202782190552,0.0820938698307248,7.186520278219056,40.05524013574209,26.799853045829657,-3.879119700087655
200801_201712,2018,2018,2018-07,2018-07-31,2018-09,2,2018-07,2018-07,6.200750018494066,6.7,-0.4992499815059341,0.4992499815059341,0.2492505440336755,6.200750018494066,8.062880080361964,26.796643927910903,-3.890379086319114
200801_201712,2018,2018,2018-08,2018-08-31,2018-09,1,2018-08,2018-07,6.541549187109381,6.7,-0.158450812890619,0.158450812890619,0.0251066601056979,6.541549187109381,18.92615592667329,26.728643926363524,-2.718402416017454
200801_201712,2018,2018,2018-09,2018-09-30,2018-09,0,2018-09,2018-07,6.843684566847434,6.7,0.1436845668474342,0.1436845668474342,0.0206452547501348,6.843684566847434,28.805443097238037,26.755483198986823,-2.135256237266548
200801_201712,2018,2018,2018-10,2018-10-31,2018-12,2,2018-10,2018-10,6.056929535008242,6.5,-0.4430704649917576,0.4430704649917576,0.1963114369480123,6.056929535008242,2.308147612507682,26.41494521277181,0.2092881222217972
200801_201712,2018,2018,2018-11,2018-11-30,2018-12,1,2018-11,2018-10,6.341448121962045,6.5,-0.1585518780379553,0.1585518780379553,0.0251386980293626,6.341448121962045,11.944440678355877,26.557007023183616,-0.2600950921446578
200801_201712,2018,2018,2018-12,2018-12-31,2018-12,0,2018-12,2018-10,6.446342084261288,6.5,-0.0536579157387118,0.0536579157387118,0.0028791719214226,6.446342084261288,15.67219950928753,26.67079352408512,-1.3541691163896217
200901_201812,2019,2019,2019-01,2019-01-31,2019-03,2,2019-01,2019-01,6.156830940585734,6.4,-0.2431690594142663,0.2431690594142663,0.059131191456419,6.156830940585734,-228.13035917268823,387.7120701460408,11.25727588078996
200901_201812,2019,2019,2019-02,2019-02-28,2019-03,1,2019-02,2019-01,6.208130089606197,6.4,-0.1918699103938035,0.1918699103938035,0.0368140625145261,6.208130089606197,-221.9022597393896,379.0002913734984,9.598518571400223
200901_201812,2019,2019,2019-03,2019-03-31,2019-03,0,2019-03,2019-01,5.928037215028194,6.4,-0.4719627849718062,0.4719627849718062,0.2227488703983434,5.928037215028194,-257.2721226576828,451.5761048610937,10.485855794509089
200901_201812,2019,2019,2019-04,2019-04-30,2019-06,2,2019-04,2019-04,6.17103416855738,6.1,0.0710341685573805,0.0710341685573805,0.0050458531026383,6.17103416855738,-227.8154412158201,411.1337103880917,10.900161717868595
200901_201812,2019,2019,2019-05,2019-05-31,2019-06,1,2019-05,2019-04,6.123886507397415,6.1,0.0238865073974157,0.0238865073974157,0.0005705652356467,6.123886507397415,-234.94631949269024,444.9254023542894,15.05453895440662
200901_201812,2019,2019,2019-06,2019-06-30,2019-06,0,2019-06,2019-04,5.98958922453221,6.1,-0.1104107754677894,0.1104107754677894,0.0121905393393986,5.98958922453221,-250.136281238514,447.3005340922597,17.583373171784636
200901_201812,2019,2019,2019-07,2019-07-31,2019-09,2,2019-07,2019-07,6.0255018555437285,6.0,0.0255018555437285,0.0255018555437285,0.0006503446361731,6.0255018555437285,-242.50780531641976,381.2956991921508,17.45627979620032
200901_201812,2019,2019,2019-08,2019-08-31,2019-09,1,2019-08,2019-07,5.892112562637067,6.0,-0.1078874373629332,0.1078874373629332,0.0116396991407408,5.892112562637067,-264.76300611181045,515.034329031274,20.44899249668784
200901_201812,2019,2019,2019-09,2019-09-30,2019-09,0,2019-09,2019-07,5.595092303671425,6.0,-0.4049076963285749,0.4049076963285749,0.1639502425461134,5.595092303671425,-300.4117446738207,557.9285855361553,22.789551933952445
200901_201812,2019,2019,2019-10,2019-10-31,2019-12,2,2019-10,2019-10,5.6734961732774485,5.9,-0.2265038267225518,0.2265038267225518,0.0513039835199598,5.6734961732774485,-292.9391608778549,582.1187106332964,22.07351531668985
200901_201812,2019,2019,2019-11,2019-11-30,2019-12,1,2019-11,2019-10,5.375495317818452,5.9,-0.5245046821815489,0.5245046821815489,0.2751051616303676,5.375495317818452,-329.1885006285311,634.005707663551,30.452633398478515
