month,中债-新综合财富(3-5年)指数,中债-新综合净价(3-5年)指数,中债-新综合全价(3-5年)指数,中债-综合财富(3-5年)指数,中债-综合净价(3-5年)指数,中债-综合全价(3-5年)指数,中债-新综合财富(5-7年)指数,中债-新综合净价(5-7年)指数,中债-新综合全价(5-7年)指数,中债-综合财富(5-7年)指数,中债-综合净价(5-7年)指数,中债-综合全价(5-7年)指数
2020-12,0.0056943845754087175,0.0056942928871308585,0.007629410454646823,0.007628775500336138,0.009753074058711064,0.009768377351241586,0.011937945337930467,0.011958176482982585,0.008120119852523588,0.008119666450377538,0.009417442719503732,0.009416672041970386
2021-01,0.0015193264754436164,0.001518776363451435,0.0028499081565493967,0.002850242774902645,0.005414545673410709,0.005419108091470726,0.00523653717660344,0.0052407138922370144,0.0015346435857257479,0.0015347329185888547,0.0018792451486739914,0.0018796590433671767
2021-02,-0.003975524769269656,-0.003975601076599888,-0.001972368815848946,-0.0019722831370243554,-0.00019201635527543726,-0.00019433283932546175,-0.0024852869125169263,-0.002491543980064015,-0.006128848346636295,-0.006129203424261376,-0.006239349406941153,-0.006239633251250876
2021-03,0.0020461174995780596,0.0020457659591390787,0.0023377993611701786,0.0023381135168165645,0.005723965519596641,0.005732544821210883,0.005026707768031713,0.005029312885778792,0.0014614176491154485,0.0014615028133928565,0.001915297880115574,0.0019151874881262465
2021-04,0.0023858255076651957,0.0023852500641061702,0.0013733685608685597,0.0013738179460289768,0.006239967793714607,0.006253923691691421,0.008335352948555919,0.00834478612500833,0.004610501811565637,0.004609845802229673,0.0045322250606880665,0.004531728513629041
2021-05,0.0020318493130127013,0.0020304802662385324,0.0034299291946602306,0.0034297037292829735,0.006082247739743085,0.0060868922809900194,0.006796936825712585,0.006808396844497855,0.0028500069938821593,0.0028501722343343694,0.0035867624598460157,0.0035861606375244826
2021-06,-8.387728752834445e-05,-8.40691889424372e-05,-0.0002568581577162554,-0.00025778887451721744,0.003957155194027395,0.0039664092967721665,0.004083369119249003,0.004092892246962299,8.7231350396344e-05,8.631811899961761e-05,0.0007429201726805168,0.0007430543525153155
2021-07,0.010956978086043678,0.01095699290080665,0.010743691612327577,0.010743804637740828,0.01460884864530132,0.014625923178367417,0.017324868084985567,0.017354199196756515,0.013707229244539931,0.01370803557067024,0.014838963899488355,0.014838817687605532
2021-08,0.0015275595549841814,0.0015280729975484242,0.002700543233242092,0.002699576472021681,0.005558123241593549,0.005568103228415389,0.007883926750468895,0.007899699123590898,0.0038628207146944593,0.003863045743959459,0.0033117025434441505,0.0033114643788374476
2021-09,-0.0020964215262977426,-0.0020972475734755136,-0.002425384264028607,-0.002425238927140083,0.0018548210056652525,0.001858446141425718,0.002095577995866238,0.002098497949224676,-0.0019230856371241778,-0.0019231971839028805,-0.0024282553383468963,-0.0024274628075030558
2021-10,-0.0036715518207505182,-0.0036710069970805614,-0.003453947955284309,-0.0034539314656917286,-8.702748291467e-05,-8.265236461113545e-05,-0.001448846733611564,-0.0014475282902366438,-0.005127907303842383,-0.00512820512820511,-0.002874573363948918,-0.0028737006066981152
2021-11,0.005527974402208091,0.005527628146830388,0.005666788195952899,0.005666646887794613,0.009350358404518477,0.009362220744948857,0.010828334519124017,0.010837648608698514,0.006909757669949723,0.006910161508016932,0.008767624151661657,0.008767657907996051
2021-12,0.0041074102167981685,0.004106855871948145,0.0054613897323019245,0.00546148128912094,0.007709236617785553,0.007722037552617245,0.009737050430825178,0.009754644802148826,0.006025147334887793,0.006024589046697448,0.007308358821338512,0.00730785074836815
2022-01,0.008791592098665646,0.008791846188379138,0.009645586966000153,0.009645722205700924,0.012294036627046756,0.012313662931291436,0.016872226149502456,0.01691646783774181,0.013306320026106766,0.013306185499720735,0.012395945761534355,0.012395507598916167
2022-02,-0.002880600156175972,-0.0028793076255815286,-0.00137961349638005,-0.0013792981259439507,0.0007582358171476233,0.0007625671332223138,-0.000997860336808598,-0.0009967308243444828,-0.004806550672639354,-0.004806830646144178,-0.005097701859744563,-0.00509815034049621
2022-03,-0.004681622094811488,-0.00468146660922697,-0.005814595305403181,-0.005814396658849197,-0.0011033875471261334,-0.0011004068686151225,0.0007143120581385443,0.0007174332903436831,-0.0029919018828999944,-0.0029920769370638256,-0.001842391621724171,-0.001842138906737456
2022-04,0.0016302501532692304,0.001630009649021824,4.4415781460305226e-05,4.457674823310498e-05,0.005208102626467648,0.005216243398983522,0.004685464794969008,0.004687059979376462,0.0009535996127807422,0.0009527516460929863,0.002340152114008953,0.0023395101837746513
2022-05,0.002799683256173857,0.002799152624663792,0.0032321894466040835,0.0032323217924241643,0.006547096785687323,0.006554988749932322,0.006556418115043483,0.006567265059621574,0.002679935984313264,0.0026800929651613625,0.0011591397884795906,0.0011591693780284018
2022-06,-0.0025970900360712257,-0.0025970995923928486,-0.002663355260768663,-0.0026632294768655917,0.0011930006492371081,0.001195126229934118,0.0009059641167648014,0.0009099974754909201,-0.0030262342584107538,-0.0030264111710097685,-0.002421271746113618,-0.002421491983569668
2022-07,0.0033576897514420168,0.003356462005958738,0.0038749271455147394,0.0038756170003633184,0.006873261221975957,0.006881387841137343,0.00848302095696618,0.00849566193219875,0.004824835156719276,0.004825117633071141,0.005728942869138054,0.0057284635312147
2022-08,0.004862179072999684,0.00486242731818054,0.004723904480224306,0.004725024047394388,0.0085979156621514,0.00861020344885155,0.012360044173411078,0.012375963364049447,0.008508718966087292,0.008508317376681562,0.008086730243289875,0.008086910729004249
2022-09,-0.003527037680568168,-0.00352724499463386,-0.0038595150603841777,-0.0038602465291797117,2.795801230748296e-05,2.363996853249617e-05,-0.002314823395862309,-0.0023218276888027356,-0.006004416346531927,-0.006004763595242046,-0.005977394404231062,-0.005976663021628026
2022-10,0.0004416857082283343,0.000441712625110835,0.001722546583248663,0.0017225957314661589,0.004114468939553806,0.0041127676303771565,0.004411211506849755,0.004410760381559076,0.0006311144786397271,0.0006302595920695264,0.001844205666726273,0.0018449972599863251
2022-11,-0.010389870514446842,-0.010390024474323467,-0.008846244640107637,-0.008846475156583544,-0.006593497438351803,-0.006598451132088123,-0.005253487664723777,-0.005252950064964179,-0.00913188607505655,-0.009130638573309646,-0.00754928752683981,-0.007549090431470451
2022-12,-0.004115788608661464,-0.0041152835099885765,-0.0034106163863969474,-0.0034105106059755252,-0.0005800502097760285,-0.0005786626055073185,0.00037666492704957477,0.0003756539963075678,-0.003266132257684684,-0.0032663230765637152,-0.0015874637772972378,-0.0015865917731544554
2023-01,0.001198023410751814,0.0011977697527205677,0.0016419189034837522,0.0016415993637795001,0.004943274119360019,0.004952132174127266,0.0037664853479875138,0.003768346549231305,-0.00011286060090598404,-0.00011286712289060308,0.0004338864497015482,0.00043379314855185314
2023-02,0.0005751009162811016,0.0005754198969629698,0.0010169548930147876,0.0010170628619987632,0.004068357144481061,0.004073130570650285,0.0037634229093939098,0.0037681493431664936,0.00018873768802674107,0.00018965187141239959,-0.00031231940192066876,-0.0003119223851058006
2023-03,0.0015600329494855902,0.0015606155218998996,0.000933730895198881,0.0009344376416828837,0.005048015585144006,0.005055316111076458,0.004102767571173116,0.004106078127434687,0.0005639801659456101,0.0005649156687392853,0.0008553058455731399,0.000855012531639332
2023-04,0.0021134307032861788,0.0021132923603237597,0.002128593333842632,0.002129175319041998,0.005574678045319192,0.005583962418328925,0.006507023967688319,0.006510950885698641,0.0030326633347035337,0.003032838318343334,0.004380312243516871,0.004380690602989068
2023-05,0.005566488056586882,0.005565309669092189,0.005895051920130401,0.00589503505661626,0.009120633504812403,0.009133551227789027,0.010439944333341167,0.010453804002773959,0.0068929503916450585,0.006893353802104096,0.004728242372005642,0.004728673804712313
2023-06,0.0029102385329793368,0.0029099728389347934,0.00206918974699688,0.002069594779726458,0.0063373520233451774,0.006349497057408504,0.007251195966239132,0.007263809148621458,0.0038985202814383335,0.0038987471894367243,0.0033501150864978513,0.003350983048064693
2023-07,0.0014698928121059662,0.001469306019513672,0.002054617326419317,0.0020549747846883015,0.005080184205804805,0.005087928915404216,0.005147501674556354,0.0051556778688794935,0.001652331876793811,0.0016515350348607072,0.0007844842482540582,0.0007844306081874475
2023-08,0.0010544356067083704,0.0010538933479631307,0.0001505109450503639,0.00015105646773450054,0.004753256920251525,0.004757305039932547,0.006641150652754391,0.0066443895704211275,0.003111991630122546,0.003112174523979716,0.003757625841576795,0.0037575047878541934
