month,month_end_date,中债-新综合财富(3-5年)指数__natural_month_return,中债-新综合净价(3-5年)指数__natural_month_return,中债-新综合全价(3-5年)指数__natural_month_return,中债-综合财富(3-5年)指数__natural_month_return,中债-综合净价(3-5年)指数__natural_month_return,中债-综合全价(3-5年)指数__natural_month_return,中债-新综合财富(5-7年)指数__natural_month_return,中债-新综合净价(5-7年)指数__natural_month_return,中债-新综合全价(5-7年)指数__natural_month_return,中债-综合财富(5-7年)指数__natural_month_return,中债-综合净价(5-7年)指数__natural_month_return,中债-综合全价(5-7年)指数__natural_month_return,roll20_start_date,roll20_end_date,中债-新综合财富(3-5年)指数__roll20_return,中债-新综合净价(3-5年)指数__roll20_return,中债-新综合全价(3-5年)指数__roll20_return,中债-综合财富(3-5年)指数__roll20_return,中债-综合净价(3-5年)指数__roll20_return,中债-综合全价(3-5年)指数__roll20_return,中债-新综合财富(5-7年)指数__roll20_return,中债-新综合净价(5-7年)指数__roll20_return,中债-新综合全价(5-7年)指数__roll20_return,中债-综合财富(5-7年)指数__roll20_return,中债-综合净价(5-7年)指数__roll20_return,中债-综合全价(5-7年)指数__roll20_return
2004-01,2004-01-30,-0.003176086415552337,-0.003176086415552337,-0.00041530726747773805,-0.00041530726747773805,-0.0004164651385550888,-0.0004155595333994455,0.004493797638045471,0.004481762078017759,0.0022672768644695918,0.0022676246989110638,0.0038236033508227685,0.003823891969218174,2004-01-29,2004-02-19,-0.0009172425307343302,-0.0009172425307343302,0.0009929733414102415,0.0009929733414102415,0.000993468653225582,0.000993566420861347,-0.0007846487908189648,-0.0007807445646512701,-0.002391592373851781,-0.0023929206285064897,-0.0035601605507136203,-0.0035602301763126842
2004-02,2004-02-27,0.00045953915660801314,0.00045953915660801314,0.002085389092855605,0.002085389092855605,0.0029865416245686838,0.003010507894178449,0.0020281127183587877,0.002040319229722254,-7.448660363540416e-05,-7.548447773930711e-05,-0.0007462565991703807,-0.000746906754907406,2004-02-20,2004-03-19,-0.006083433143905581,-0.006083433143905581,-0.004428780993239623,-0.004428780993239623,-0.003533268221103003,-0.003509030718911621,-0.0030549062634165347,-0.003053599689393227,-0.005142017879688154,-0.005142531799008698,-0.0030531371262081386,-0.003052761352203115
2004-03,2004-03-31,-0.0027355991481551323,-0.0027355991481551323,-0.0013285626009129636,-0.0013285626009129636,0.0002190280629705832,0.00026153121332561646,-0.00291159671620711,-0.002911258103907244,-0.0053797620128799295,-0.0053802052516679355,-0.0029114626335347005,-0.002911978152578043,2004-03-22,2004-04-19,-0.011908505797521562,-0.011908505797521562,-0.010123260580633953,-0.010123260580633953,-0.009134769352048266,-0.009094682103052865,-0.020171882600940494,-0.020191452085000283,-0.02257293170949226,-0.02257337266309145,-0.021964578023086934,-0.021964488466746146
2004-04,2004-04-30,-0.011532062954524358,-0.011532062954524358,-0.01046898873959956,-0.01046898873959956,-0.008554382103284963,-0.00854992901803242,-0.01929139316635675,-0.01931591230017493,-0.021849867189495775,-0.02184954450627996,-0.022186050660007117,-0.022185117407658383,2004-04-20,2004-05-19,0.0007082875833164248,0.0007082875833164248,0.0011633191496207562,0.0011633191496207562,0.0035812402350343664,0.003587058440903901,0.00638621624688307,0.0063574258049814425,0.004118662513603821,0.004118481372521465,0.003893967902828921,0.003893236467988226
2004-05,2004-05-31,-0.0020942440832697473,-0.0020942440832697473,0.0005607569007892721,0.0005607569007892721,0.0010396098987617286,0.0010415417102227487,0.004228418442807191,0.004201709345050153,0.0017967275015733364,0.0017972428993699996,0.00231040480282263,0.0023103433251101535,2004-05-20,2004-06-18,0.0008544738992837253,0.0008544738992837253,0.0024762919466636557,0.0024762919466636557,0.003620950777492471,0.0036286449163338563,-0.00583617419928284,-0.005836736157620925,-0.008169403900885164,-0.008169069672015583,-0.00752666424514592,-0.007525995513527617
2004-06,2004-06-30,-0.0005580495804792251,-0.0005580495804792251,-0.00043645981696915914,-0.00043645981696915914,0.0023300357779372227,0.002336750803644483,-0.005564962097676207,-0.005561687747492217,-0.008031510407669029,-0.008031216342525571,-0.006701172188067095,-0.006701837079634454,2004-06-21,2004-07-19,0.0005354016084964108,0.0005354016084964108,0.0012319475611795028,0.0012319475611795028,0.0032118452547469367,0.003225307492681573,0.014776736393962597,0.01477967231433519,0.01268873984217711,0.012688141077221493,0.014594305283470943,0.014595531151780916
2004-07,2004-07-30,-0.0026146634553129156,-0.0026146634553129156,-0.0024615787987576354,-0.0024615787987576354,0.0003121631674030123,0.00033968519342608694,0.010185651635679083,0.010187884266571912,0.007875943857249101,0.007875710649936085,0.009252328178112723,0.00925310364518106,2004-07-20,2004-08-19,0.00032444669319953157,0.00032444669319953157,7.400903924104085e-05,7.400903924104085e-05,0.0031915309527010827,0.0032182855835107826,0.0011541062731417195,0.001156952418020829,-0.0012876278144466902,-0.0012872453160913677,0.0004528642103283076,0.00045325920396876995
2004-08,2004-08-31,-0.0023525110588792364,-0.0023525110588792364,-0.00214719181883527,-0.00214719181883527,0.0007673592502832616,0.0007768371629792714,0.008155853242963973,0.00818137013307041,0.005682246592327633,0.005681604040251642,0.004809150383432215,0.004809211219152676,2004-08-20,2004-09-17,-0.004572632342231708,-0.004572632342231708,-0.007958778234242292,-0.007958778234242292,-0.0018619268711842496,-0.0018087389149465949,0.00646982289064324,0.006517494656963052,0.004244772109841977,0.004244553084584046,0.003622819022786272,0.0036228859198059737
2004-09,2004-09-30,-0.004517269524515588,-0.004517269524515588,-0.007001494314008427,-0.007001494314008427,-0.0016709728417153569,-0.0016150219790843634,0.006678770960431457,0.0067289332627851195,0.0042402090947903925,0.004241033088177915,0.0007196652376024737,0.0007192647880840397,2004-09-20,2004-10-19,0.007373969518110757,0.006214825848692707,0.010042248977273793,0.008881664727206084,0.009969501668776637,0.008881894113551336,0.011344515429064117,0.010678124857733229,0.00903367412989331,0.008323812976632539,0.008170747703050596,0.007349562662471332
2004-10,2004-10-29,-0.0031457952702215186,-0.0026960971431617686,-0.0003713664243942816,7.243685750535356e-05,-0.0003702610150279062,7.309733337135249e-05,0.002453045976519075,0.004215082511644486,-5.18455996567635e-06,0.0018057633081749458,0.0006770862720759663,0.0021572702368581886,2004-10-20,2004-11-19,-0.002393949000934259,-0.0009384350966348265,0.00021394493057491637,0.0016633080964656433,0.00045600543035151375,0.0019063741598526196,-0.0003248704579049688,0.0018647051739595355,-0.0029131941114913795,-0.0007046613976896543,-0.005771273007067035,-0.0037813617853473813
2004-11,2004-11-30,-0.0014404278689745809,-0.0014397783601208802,0.0008726270667482883,0.0008732599835754584,0.0015984105170283591,0.0016013790655047266,-0.004241478333312787,-0.0042210935211144385,-0.0070707395398368345,-0.007071379125876631,-0.009411282261578391,-0.009410696739913238,2004-11-22,2004-12-17,0.005210860907910897,0.005210613151958032,0.005476822890851052,0.005475410706879513,0.007514993857937746,0.007546255381018829,0.00799115381770199,0.00815449820685421,0.005922719805427912,0.005922844643585723,0.0045589411921589384,0.004559302163351875
2004-12,2004-12-31,0.010495726064701616,0.010495187168021891,0.007579627901759478,0.007579317311034339,0.013313053999415958,0.01338856697695312,0.010302089037371287,0.010453691546116195,0.007716342689577216,0.00771678110706886,0.007298356007017004,0.007297027818690349,2004-12-20,2005-01-19,0.0036847093975784784,0.0036945477969703155,0.00293390778014202,0.0029478471875039602,0.006486260287348333,0.006524010071428776,0.0077666097323583205,0.007775163695115994,0.005190701170295409,0.005191175312755147,0.007775009941545674,0.007774413315446038
2005-01,2005-01-31,0.0013256311563869527,0.0013323079481208921,0.0034055671154795686,0.0034161939936896424,0.004253989167580574,0.004265483067594111,0.007412422464644575,0.007413096124308627,0.0047120782368723635,0.004712503179931549,0.007411920513471282,0.0074125642913398515,2005-01-20,2005-02-18,0.007052283234041168,0.007032353201711139,0.009752586412274944,0.009735959718581322,0.009748719245502135,0.009735309286311278,0.007259948115121206,0.0072598793728735345,0.004702775523320213,0.004703159318494077,0.0072602940816675066,0.007259968193066513
2005-02,2005-02-28,0.011680222120465489,0.0116582703871837,0.012214396446427633,0.012197753008355683,0.014171768279614971,0.014152920075765296,0.011473610508368814,0.011472298584693341,0.009062272437530439,0.009061724506694846,0.011473609169096566,0.011472766449292848,2005-02-21,2005-03-18,0.0158277863736902,0.0157977555146831,0.017837942519159267,0.017809614066217616,0.01789052342591857,0.0178884458448354,0.014488065425894758,0.014487752478168137,0.012462160572392467,0.01246149881582026,0.01448888376425761,0.01448818292733467
2005-03,2005-03-31,0.0028758223599807398,0.002868413088417121,0.005287161842355559,0.00528484476640001,0.005691846464394024,0.0056903327701463,0.011850352693481003,0.011852645090173253,0.009247674537463002,0.0092465749931403,0.011031891756179135,0.01103226443576033,2005-03-21,2005-04-19,0.008746236460202228,0.008736359976046382,0.011255142666564799,0.011249279273388701,0.011256123863037315,0.011248623707471817,0.00857693028957196,0.008584725323478981,0.006119957225996897,0.006119178232790956,0.005796945654629848,0.005797412849804395
2005-04,2005-04-29,0.006055476639798885,0.006049812234860452,0.0040015106024666736,0.004005710837810872,0.008599535535550151,0.008620052098312847,0.013036764867498496,0.013051794998807376,0.010648738488089782,0.010649587438398722,0.010634266212693255,0.010634798815919222,2005-04-20,2005-05-19,0.003784440545920198,0.003780847166093837,0.0038696131768121145,0.003872899467340707,0.00644399545855201,0.006461044316474318,0.0136728121949663,0.013712821848021806,0.01117535237529288,0.011175026674438593,0.012830236757185087,0.012829414643657389
2005-05,2005-05-31,0.006032252715785225,0.006014448912772696,0.008146856667844649,0.008133402805737822,0.00893382016599542,0.008932919819168994,0.006757691337588856,0.006821175324323692,0.003863263520670568,0.003863135209732471,0.0026466278191963344,0.0026469950097633976,2005-05-20,2005-06-17,0.013581112740439716,0.013566471766443433,0.01474365389105703,0.014731451580478172,0.015897243098752734,0.01589567318409646,0.011516619282024187,0.011566566790393917,0.009163764210752712,0.009163348988008746,0.006762371498791664,0.0067621830318407294
2005-06,2005-06-30,0.007931412092673229,0.007924154521013138,0.007504225594863856,0.007502980636143075,0.01050930539470496,0.010510109048886385,0.017578675708633584,0.017590170794277382,0.015155992317183786,0.015155982897468556,0.0165258103217667,0.016525617116372793,2005-06-20,2005-07-19,0.0031311542341130316,0.0031289167726145095,0.003022339154888032,0.003024942217213056,0.005672740949560939,0.005671960673933052,0.007656970550657727,0.007658975613115349,0.005200621434362729,0.005200489180229972,0.00746712745664313,0.007467450569493828
2005-07,2005-07-29,0.00708350429313942,0.0070736647881111114,0.007367656764393438,0.007363549893661503,0.00954711187871804,0.009554632145330588,0.009151975206451057,0.009153332182745944,0.006725354952020757,0.006725924937343031,0.008961715196381226,0.008961116244865508,2005-07-20,2005-08-19,0.004488789492523404,0.004491031392369393,0.005741060314449875,0.005748296988587365,0.007080563447825483,0.0070991278944276814,0.005664009184594976,0.005664027774493485,0.0031146696137966945,0.0031149602172844126,0.0056636377121215276,0.005664053475441522
2005-08,2005-08-31,0.0012272334253757844,0.0012307398180178009,0.0016229239454612632,0.001633813575505405,0.004134391484104105,0.0041503191233935866,0.004601383912995249,0.004692652221069515,0.0017651017790702994,0.0017643113921879117,0.0011879926379001482,0.001189190640686233,2005-08-22,2005-09-19,0.004482626090039021,0.004470897364439841,0.0007374083902615958,0.0007380507559238136,0.00683264924914595,0.0068256721063264525,0.00798794299116512,0.008069132627055442,0.005628103374125004,0.005628942381127544,0.001990220419067379,0.0019890120729297855
2005-09,2005-09-30,0.0052760079433618046,0.005264989905620077,0.0019208483329367088,0.001921943666637116,0.007752712485320057,0.007774099181950378,0.007095908797725814,0.007092950040167523,0.004533203841083466,0.00453437072470142,0.002847607472980851,0.00284683600806912,2005-09-20,2005-10-19,0.005084428083655501,0.005071562965297982,0.0065753656969029795,0.006566717970154068,0.007544829859769564,0.0075610000566530555,0.011318642663935785,0.011331297826064457,0.0088120545484065,0.008811944584578457,0.00882715270046397,0.008827538478891395
2005-10,2005-10-31,0.0018289442300669645,0.0018510017768034182,0.001402780755655586,0.001431965309919514,0.004501394075483667,0.004493245357269471,0.008171252300163356,0.008173564495098207,0.005449464323675102,0.005448649025636243,0.003694914379486658,0.003694583633414794,2005-10-20,2005-11-18,-0.010635800983799348,-0.01061205900561113,-0.009599871235260182,-0.009648359204343038,-0.008097222029980533,-0.008104904699288595,-0.012936484528282666,-0.012943965212080522,-0.01569184131966872,-0.015691460774227117,-0.01741965453982952,-0.017418552053312775
2005-11,2005-11-30,-0.010731358426185889,-0.01062927395265012,-0.009988132911392444,-0.009958561176486413,-0.008117453737613078,-0.008016189848293664,-0.01245673791212032,-0.012460331716663609,-0.015325248815657666,-0.0153257590865431,-0.016938226133127232,-0.016938426312754218,2005-11-21,2005-12-19,0.0037805827119552493,0.0038995888249637733,0.0032424354464977156,0.003365983730272415,0.00605810727295375,0.006194450518004491,0.011936698068084839,0.011947031570283873,0.00949610602942097,0.009495634661993657,0.007394213902393698,0.007393580100487185
2005-12,2005-12-30,0.003155569580309381,0.0031789250741831587,0.0013276657812328896,0.0013599692140966457,0.005590634617768098,0.005632692292596442,0.014806750892216058,0.014818497656567509,0.012227273752295487,0.01222796974414031,0.013438837018503902,0.0134394055412983,2005-12-20,2006-01-19,0.004758085967120129,0.004762556642779581,0.00430258733934008,0.004313880863624497,0.00714508445214368,0.007149033106254921,0.010172375241908727,0.010174191248810915,0.007570045453223928,0.0075705556834293475,0.009677018158161577,0.009675923491363925
2006-01,2006-01-25,0.0076620304928307625,0.007654990170093079,0.00890845732017942,0.00890571940788587,0.009676486952627128,0.009671468430908048,0.010311703621072699,0.010311442961870476,0.008084044618192232,0.008083465673543122,0.010311061834829882,0.010311494044264569,2006-01-20,2006-02-17,0.0017147315614440828,0.0018601047074882082,0.003998108132530875,0.004062298830695976,0.004034122165202714,0.0041023444180072755,0.005054808469220573,0.00555432426899638,0.0025061740742735594,0.003110290060219345,0.0050546625378082854,0.005553346587143793
2006-02,2006-02-28,-0.00044356149253999,-0.0003574284896177282,0.0006527791110684245,0.0009652250336773527,0.002385621280257766,0.0023992165823405465,0.001288719806742833,0.001624578015226863,-0.0018429017535430692,-0.0014142657707412187,0.0012894461247081601,0.0016243021315418549,2006-02-20,2006-03-17,-0.0017618970021084923,-0.0018081219416387073,0.00011415382755863845,7.379960627429405e-05,0.0002769976202217084,0.00023649352084853525,0.0015850100194974015,0.0018278032084910745,-0.0006247461066476445,-0.0003841687883989753,0.0015855891971925384,0.0018282485662184378
2006-03,2006-03-31,-0.001744395203852167,-0.0017393829487134527,0.00030219305819367825,0.00031056793673611693,0.0007761617984312075,0.0007841134333628208,0.0007407789510536222,0.0007405439371128697,-0.0020195758313182877,-0.002019263175380148,-0.0009051347025621492,-0.0009052268117043516,2006-03-20,2006-04-19,-0.00629271310157109,-0.0062938307995134,-0.005376607200604178,-0.005373065638842545,-0.0037873786058124637,-0.0037920685279730915,-0.008192660031619337,-0.008170567435595188,-0.010986398388327934,-0.010986426103971159,-0.010503961755725655,-0.0105044493037737
2006-04,2006-04-28,-0.0025790879038301018,-0.0025874002020447318,-0.005514556030286832,-0.005510869377734484,-0.0003059390744185597,-0.00030569308414352125,-0.0017339648390461981,-0.0017016535285079293,-0.0042431327611518466,-0.004242971195902112,-0.003987902951256284,-0.003987929451156447,2006-04-20,2006-05-19,0.003043571761388808,0.0030257953782244495,0.0025108453630575678,0.0025009901563963766,0.00524790771941408,0.005258366579586005,0.004335597092190557,0.0043402953971896086,0.001450682140609505,0.0014508776358819198,0.003163808088286313,0.0031636795910383597
2006-05,2006-05-31,-0.003703439006910614,-0.0037150861265092816,-0.003161209128738851,-0.0031662431840497884,-0.0010938311693877711,-0.0010963775855881153,0.0025250494555864034,0.0025243272541228823,-0.0007284457080308782,-0.0007285333869265775,-0.0020850126895239907,-0.0020858964374711464,2006-05-22,2006-06-19,-0.007849399509524124,-0.007847742682912218,-0.007765532028119804,-0.007758068477910052,-0.005517251999565431,-0.00551453302992444,-0.008781100257433838,-0.008777377760497918,-0.01134720332043393,-0.01134647691505597,-0.013834487943109264,-0.01383470993079805
2006-06,2006-06-30,-0.0014546019720815817,-0.0014577215930985377,-0.0011667200365300667,-0.0011647722604410937,0.0009723101849705706,0.000980962972935151,-0.008056767194721814,-0.00804403333490522,-0.010779549488504458,-0.010779325508943005,-0.009543925749380455,-0.009542557964457132,2006-06-20,2006-07-19,0.0032154662426051583,0.0032215535224684455,0.004257497489018602,0.004267481923618144,0.005500894454382843,0.0055179395338325055,0.0032574288539215512,0.0032870792305006447,0.0007963936006394334,0.0007963308202501018,0.00198149325639152,0.001980587555116209
2006-07,2006-07-31,-0.004091789382100863,-0.00409236540515312,-0.0029938176841546316,-0.0029874232095783437,-0.001548355236930088,-0.0015505270507004676,-0.0030396559766565634,-0.0030214481217613054,-0.005769929923965966,-0.005769978906294271,-0.0037089194662076608,-0.003709266448173376,2006-07-20,2006-08-18,-0.0006811955081049703,-0.0006857827356441248,0.0011749434582697393,0.0011739442492713081,0.0016588948812468196,0.001653264748388672,0.004121984170967874,0.0041195134355400675,0.0016837049756182054,0.0016833582556530224,0.004119415956223671,0.004119380392940242
2006-08,2006-08-31,0.0035195110955268394,0.0035164342235558532,0.00298629258672789,0.002990550791316604,0.0059651740994493,0.0059818023482778315,0.00784984712691661,0.00785198317711977,0.005318483108690986,0.005318777644617079,0.003585812178262815,0.003585327322467524,2006-08-21,2006-09-19,0.0036208423612535956,0.003577697651041989,0.002782001507928289,0.0027408443002654437,0.005943731080635617,0.005924384523700477,0.007786347122187509,0.007791932599316986,0.00533545349389164,0.005335667708378233,0.00019578430328159868,0.00019655897152670576
2006-09,2006-09-29,0.002898180326117439,0.002917432858635216,0.003003552735063586,0.003014537522524341,0.005261450740051465,0.005286109166086073,0.00938389243892268,0.009409635561443697,0.006978629784572199,0.0069775788437069775,0.0042685773906627755,0.0042684015426524,2006-09-20,2006-10-19,0.0026225781039659335,0.002612170862484886,0.0037880876978586553,0.0036892912906236752,0.005046730562979773,0.0050019221806032466,0.006798412047281266,0.006576145259891364,0.004433312338572248,0.0042409159755130155,0.004458671982824791,0.00416242954894086
2006-10,2006-10-31,0.0024717141531767073,0.0025527893152934578,-0.00028777117363332216,-0.0005161895370793257,0.005137963359214348,0.005186200109442041,0.004590836455437897,0.004392694132723252,0.001942382792533115,0.0017888774939400776,0.0015296970740596993,0.002049147032989973,2006-10-20,2006-11-17,-0.0003806869461154827,-0.0004231858143347589,-0.000918743328977567,-0.001212253305969968,0.0019254206303529475,0.0018875599482104377,-0.0004895658152732629,-0.0002916839246323022,-0.002797995772909956,-0.0026025397766290537,-0.004091390262796035,-0.0031212805058035142
2006-11,2006-11-30,-0.002708904929154321,-0.002470872972321403,-0.0035054436284287505,-0.003341036734993308,-0.0001757120350073249,5.232871208904477e-05,-0.003122039409377275,-0.0029267666645277357,-0.00562830633845246,-0.005427817491939213,-0.005760795641243099,-0.005569263844232286,2006-11-20,2006-12-19,-0.002047797199385859,-0.001972453292246379,-0.003950893548486989,-0.0038620046638083716,0.00045149627896057254,0.0005219669539173744,-9.796615562385202e-05,-0.00011440252654226768,-0.0024681674685772537,-0.0024870514720406467,-0.002910707320088579,-0.002934535086208445
2006-12,2006-12-29,-0.00305778730107209,-0.0030579427426583594,-0.0033917593527836853,-0.0033929168139708032,-0.0005415923490997843,-0.0005426709877793812,0.004988950225311539,0.0049981319690717285,0.002680564296408061,0.0026804712560881683,0.0032203736671043703,0.0032208127036987833,2006-12-20,2007-01-19,0.00024241408515623952,9.667671307145298e-05,0.0007005645325843801,0.0004815562032400855,0.002830955612306285,0.0026851155460678733,0.007118540188521649,0.0073407411551627,0.004551193099084694,0.004956917152572071,0.006425738320793073,0.006854572529513936
2007-01,2007-01-31,-0.0009448189762796266,-0.0012802129763503922,0.0003734976204117224,-3.20717785842195e-05,0.0019105491053388324,0.0015824535122614947,0.0011149192371517902,0.0010204361678505247,-0.0017611484988329096,-0.001672031099778426,0.0008944432473845243,0.001020123294376729,2007-01-22,2007-02-16,-0.0042506634804974075,-0.004226142478812034,-0.002105581976451165,-0.0020785138722849705,-0.0020513727769774226,-0.002024448264193457,-0.004432933496857361,-0.0047202132339965175,-0.006534001331324757,-0.0068253623244657335,-0.004440949120447679,-0.0047196094773186426
2007-02,2007-02-28,-0.0016524976407172876,-0.0015046548385743153,0.0006300419152884817,0.000726011726984499,0.0008336384945231146,0.0009299298295017966,-0.0007613323148917273,-0.0006987057742506853,-0.0030149537017147843,-0.003003011775428499,-0.003466458213534973,-0.003502324217612096,2007-02-26,2007-03-19,-0.001248290732617563,-0.0013704138649872633,-6.897931980553995e-05,-0.000194213788596298,0.0005622433763599055,0.00044299474554332363,-2.9187657456963834e-05,-3.576112566039402e-05,-0.001755320816224315,-0.0017651328147665346,-0.0016852536944655938,-0.0018141366719831575
2007-03,2007-03-30,-0.001919589526270915,-0.0020462523064115334,-0.00045474376452037113,-0.0005856324830817439,0.0006660180718525144,0.0005416041252883641,-0.0008994567414657428,-0.0008338785829551387,-0.0033795561823061204,-0.0033138487232452496,-0.001165586211134273,-0.0011194687890567767,2007-03-20,2007-04-19,-0.00743540628611572,-0.007432866291550599,-0.006644650614185621,-0.0066442052837020205,-0.004759830735364345,-0.004759539703517945,-0.009377263969814087,-0.009389936787949749,-0.01198790222502133,-0.011987254553796789,-0.011010806226522507,-0.011012221207010842
2007-04,2007-04-30,-0.005733726350259927,-0.0058816274842256044,-0.005612030139508506,-0.005756749166466624,-0.0029908740429203107,-0.0031350575027128125,-0.007166254774582881,-0.007293998219352393,-0.009861558884885269,-0.009973620567334085,-0.009227912127206861,-0.009344798999025183,2007-04-20,2007-05-18,-0.0026856704627780115,-0.0028233754483472095,-0.002918943778774885,-0.0031027649039335747,-0.0002337337010970275,-0.0003647167437141885,-0.002021082298842125,-0.0019693709444238428,-0.00444734834810645,-0.0043845468772624185,-0.0041228550503759065,-0.004130052980016674
2007-05,2007-05-31,-0.007418626686269469,-0.007404105188521748,-0.008240216636849818,-0.00827559379120324,-0.004618073101604336,-0.0046084350322135315,-0.009534054094937239,-0.009372663539651493,-0.01233758049646061,-0.012162555403567699,-0.014236622484045114,-0.014127629074672243,2007-05-21,2007-06-19,-0.008205383291797208,-0.008202493217013052,-0.009325214649021585,-0.009320607063138975,-0.0055406362822584265,-0.005552375743545945,-0.010603823918728605,-0.010603307670855489,-0.013262423934328527,-0.013263129898684278,-0.014163267626172815,-0.014163499493741516
2007-06,2007-06-29,-0.011156214450621982,-0.011151913963110771,-0.010536422071975693,-0.010530600337846474,-0.00843429442691368,-0.008446765693031821,-0.013117257763448187,-0.013121667335103337,-0.01582261628321746,-0.015822233088115922,-0.014115474859455523,-0.01411590406922758,2007-06-20,2007-07-19,-0.006375064594856039,-0.006373035849988606,-0.005257451445451866,-0.005256497228933399,-0.0036846643756924813,-0.0036857749034870935,-0.0053120099216902306,-0.005313587957347821,-0.007971358393045636,-0.007971244339007866,-0.0064874515628138285,-0.006487810299522945
2007-07,2007-07-31,0.0019893224275284727,0.0019883657483190653,0.003684030157642182,0.003681359234325221,0.00483050426628906,0.004836059963036599,0.004425090702752987,0.004424900158956913,0.0016069849735673714,0.0016075582727148596,0.0024478240122352,0.00244845245248837,2007-07-20,2007-08-17,0.004862468663289876,0.004863219381226358,0.006522918470001082,0.006522725346600922,0.007302563259631301,0.007309992804653609,0.009428600950609711,0.009430956860434936,0.007027918045870107,0.007028598632283778,0.008190652290500866,0.008190057270473616
2007-08,2007-08-31,0.0025260920063860937,0.0025300073018450497,0.0003335020694994473,0.00033244911791818765,0.005281024099465181,0.00528537805737872,0.010355332208609624,0.010357528499421731,0.007694832464874457,0.007694543887360794,0.008934848898281,0.008935849566776843,2007-08-20,2007-09-19,-0.009128003131474771,-0.009120545860316853,-0.011317814704238094,-0.011313791210207147,-0.006066680823954007,-0.006283574081997201,-0.006452729430379778,-0.006461288380903096,-0.009243552192661375,-0.009242920251670284,-0.009753968686923686,-0.009753446032780166
2007-09,2007-09-28,-0.003990420534444095,-0.00398951269636838,-0.0048103541682791295,-0.004808493583384199,-0.0011628754553607568,-0.001362890581655285,-0.004499379439758977,-0.004498799897604822,-0.0070999608536138625,-0.00710017510873695,-0.006398981374552193,-0.006399411983206926,2007-09-20,2007-10-19,0.0028978078352424053,0.0028943290982335057,0.0026217847571818886,0.0026202999121558435,0.0055628856294969165,0.005581074540380815,0.008550922233941272,0.008558191081626143,0.005957406645580976,0.005957027153936423,0.008558310119125778,0.008558067964948401
2007-10,2007-10-31,-0.0037330801456241236,-0.00373332456917852,-0.0046601221562188044,-0.0046592720410782995,-0.0005829632181605371,-0.0005835602262993511,-0.0021666720563982,-0.0021819126148665546,-0.005311854992675058,-0.005312161894457712,-0.004071933855661403,-0.004072618950817231,2007-10-22,2007-11-19,-0.014301510634417092,-0.014300767260265967,-0.015797680995531582,-0.015797789887496805,-0.011388442424813516,-0.011396262860896567,-0.011746728573144294,-0.011761068366412664,-0.014591117579246027,-0.014591874899998025,-0.01451850408301858,-0.014518472642385816
2007-11,2007-11-30,-0.012282916545477418,-0.012283150589467384,-0.01355098246626285,-0.013551503424681477,-0.009078983676848229,-0.009081866649919057,-0.007253558123985093,-0.007247270472624745,-0.010245154471078322,-0.01024495565387562,-0.010714698947082879,-0.010714552415279743,2007-11-20,2007-12-19,0.0014230432632336143,0.0014244448531870457,0.00048010215112137544,0.00048001445117495933,0.004385294405614859,0.0043971779766800445,0.00632381155955164,0.006333982862403387,0.003558818526186336,0.0035591568904491666,0.002422482575479279,0.002422200042501821
2007-12,2007-12-28,0.002292071520985317,0.002292005222765958,0.0034576390976222005,0.003458022490344881,0.005083618803134682,0.00509514971552294,0.004929455861267362,0.004933894889790569,0.002217597771433155,0.0022175557355650355,0.0035531142179014985,0.003552830488720682,2007-12-20,2008-01-18,0.0018072968435471903,0.0017500688756981742,0.003922694415308348,0.003875324295981031,0.004700764451345263,0.004705560612081827,0.0019295958725662476,0.0019319726961524175,-0.0008744538539537938,-0.0009946525827982944,0.00046196861028979797,0.00034560880900591506
2008-01,2008-01-31,0.00411316838986342,0.00405494481463764,0.007080686635343003,0.0070328482883801335,0.0075403980341257615,0.007543053863130922,0.010323476334054504,0.010339380268049814,0.007117162138721156,0.006995224631757058,0.008933720474616491,0.008816532678637357,2008-01-21,2008-02-19,0.006747954770465414,0.006774240593358183,0.008949720952549312,0.008966689526102689,0.009712429732267935,0.009731969071980817,0.014491056854986972,0.01455765836630718,0.011741361062630018,0.011801607527935687,0.011631286702920018,0.011687251558049283
2008-02,2008-02-29,0.002463187077709872,0.0024891023985613714,0.004746889501174634,0.004763325707591415,0.005473575550403398,0.005492302825990336,0.0060989798085522295,0.00615634379332386,0.0032120254624528055,0.003270867500725805,0.002160876778242171,0.002214942911536344,2008-02-20,2008-03-19,0.0010383742971822318,0.001038939536616379,0.0032227222441920667,0.003223232902601403,0.003950517847258528,0.003952915338221175,0.004049513898305657,0.004062449345363595,0.001130902472443296,0.0011318734545084919,0.0015755216616832879,0.0015757939004470423
2008-03,2008-03-31,0.002927033242734689,0.002927779036481226,0.005007490734091791,0.00500772958260276,0.006129615619916873,0.006133524438208804,0.008574948803451443,0.008593484650897487,0.005342707939460345,0.0053433099578386045,0.005557476609511891,0.0055578535555682596,2008-03-20,2008-04-18,0.003455624385416911,0.003456127132561715,0.00548807558200437,0.005488235505352712,0.006448998630835812,0.006451894227172961,0.008530173277264685,0.008538593338626832,0.005447191231420456,0.0054464656499115804,0.004455555511481357,0.0044558268276215784
