month,中债-新综合净价(3-5年)指数,中债-综合净价(3-5年)指数,中债-新综合净价(5-7年)指数,中债-综合净价(5-7年)指数
2011-02,-0.0003203820988789685,-0.00020763811642554586,0.0005331001358188647,7.020067777308014e-05
2011-03,-0.00022879542247178364,-0.00011702267811197764,-0.0003242369295638481,-0.0003866232194039698
2011-04,-0.0001578774789801063,-4.620150308876081e-05,-2.9087122476401106e-05,-6.967703263649483e-05
2011-05,-0.00015268426007286617,0.00018039243754008893,0.00023084309833421024,4.957475348477125e-05
2011-06,5.08984077960406e-05,0.00016118267051856705,0.00023604381844810618,0.00024303764393729388
2011-07,-0.0018327326668975408,-0.0016847794540667538,-0.0021678434369322153,-0.002521032754107533
2011-08,-0.0004174226255370117,-0.0002953174956197291,0.00012998112732121037,0.00015926118254805388
2011-09,-0.00023402470721023416,-0.00011206166930599615,-8.538805953806072e-05,-0.00016947914383824703
2011-10,-9.186288749574167e-06,0.00010575625501174635,-4.6427311258812054e-05,-6.884411684004998e-05
2011-11,-0.00040020738018797797,-0.00027873727725125086,6.277264664289461e-05,-0.0001361660923736574
2011-12,-0.00023724911659894765,-0.00011834470481864034,-0.00010022592594138846,-0.0002567872910909097
2012-01,0.00022813231674367884,0.0013608167712231278,0.0009024349184358904,-5.0259581430678324e-05
2012-02,-0.00018967467281116868,-7.165271194975453e-05,-2.9729619481666525e-05,-0.0003176581493795627
2012-03,-0.00018984290248702518,-7.428061675340825e-05,-0.00037729955788246006,-0.00030586634766494036
2012-04,0.00035811193756618565,0.0006938676742043182,0.0004472219523270482,4.4076122276637264e-05
2012-05,6.450626901699508e-05,0.0001801525520808145,-1.2210310386118195e-05,3.054220747955583e-05
2012-06,0.00015015341332302867,0.0002612700864168538,0.0005106341589937724,0.0002479420350234296
2012-07,-0.00019521852643533677,0.00014792528009088812,0.00021072306106351135,-6.512560527827116e-05
2012-08,-0.00035873688741927534,-0.0002384599722047298,-0.0005432510647921385,-0.0011056179442902048
2012-09,0.00026087779839301106,0.0003928226959331038,0.00010854978839591745,3.927197243469571e-05
2012-10,-0.0003501421637380764,-0.00021777241349185683,7.882615060927911e-05,-0.00021097302439165855
2012-11,-0.00028292516529049294,-9.053081689436304e-05,-6.512409833336896e-05,-0.00011571665470611059
2012-12,-0.0002285231065048965,-0.00013809420473742673,3.154813406203161e-05,-0.00031010279298626653
2013-01,0.00030287652466221004,0.00045565528968549707,0.00044346666897832066,0.00044300403366825947
2013-02,0.00024195015826733446,0.000431589973441282,0.0008492330095482004,0.0005384655307918429
2013-03,-0.0001141754877246326,4.8178324036696196e-05,9.23736938185371e-06,-3.807415359302624e-05
2013-04,0.00048769031664885887,0.0005028551664045811,0.0006982979478817875,-4.991071527604696e-05
2013-05,-0.00031172256094524897,-0.0001915967008369046,-0.00014419329696024885,-0.00014426421117352817
2013-06,-0.001009681419739339,-0.0011293755794556937,-0.00034848500728412724,-0.0003661730455746248
2013-07,-0.0022182893716058416,-0.001997501959280168,-0.0021857966282619046,-0.002376490298087397
2013-08,2.863691359533682e-05,6.635971388901929e-05,0.0005922720083644251,-0.0003284410094465118
2013-09,-0.0003064372316111674,-0.00018868707252672756,-0.0005916163473632663,-0.0007086648488970893
2013-10,-0.00046636520710108265,-0.0003115400171813665,-0.0006801358685413206,-0.0009298478301174029
2013-11,0.0002623861544410744,0.0002636804739144516,-7.746686083198728e-05,-9.417627640728732e-05
2013-12,-0.0003534213827321997,-5.385011264202877e-05,-0.0003876392633088699,-0.0007193961789448977
2014-01,0.0017171951425196674,0.0017121742169499132,0.0015699342022832408,0.001514557343342604
2014-02,0.0010339590939933974,0.0011338770505557871,0.0012876320639720884,0.0010681324949965987
2014-03,0.00047594849364385183,0.0005758413626784087,0.0004638669455154787,0.00036702989748271797
2014-04,0.00027514670180806,0.0004258764365925316,0.0004114023974017833,0.00038559509053803787
2014-05,-1.2325263709311862e-05,0.00011129095555983959,0.00023955010943965682,9.291891497253957e-05
2014-06,-8.456280520285908e-05,0.00032605109677286137,0.00016834770853346726,3.6563311248460906e-05
2014-07,0.00044089766765131877,0.0006459194586136974,0.0015452057386780016,0.001330345889931417
2014-08,0.0003441166769968529,0.0004506718846586377,0.0006722533895673344,0.000244962317099473
2014-09,0.00038963134178282566,0.0005078961083648803,0.0004650019141645423,0.00019789580089257797
2014-10,0.0011840446966837614,0.0013084607352689126,0.0021426937385387035,0.0020613380924285885
2014-11,-0.001178657643221781,-0.0010243460713804664,-0.0015445834703124994,-0.0015440255066870856
2014-12,0.0016579023659584191,0.0017480381094636677,0.002012740275800784,0.002003645152705902
2015-01,0.00035968006358988447,0.0004782812134922487,0.0010098985567934537,0.0009219383437946149
2015-02,-0.00046340942865286117,-0.00032547778508440484,-0.00038243077708755013,-0.0010641650455706086
2015-03,-0.00047231336895936504,5.581410021893163e-05,0.00013836435592273766,-0.00033585812200387366
2015-04,0.001679354793083787,0.0017642664838843913,0.00246452602956726,0.002175572587965968
2015-05,-0.00021122534388273717,-8.214735568856657e-05,5.126287251511208e-05,-0.00023107160801660864
2015-06,-0.00026724632958519123,-0.0001365081919818545,-0.00021998374337628412,-0.0003587130313774667
2015-07,0.00018204663955745382,0.00030046548491458047,6.721154369837556e-05,-0.00017041627313951757
2015-08,0.0002636893798362294,0.00037918380832224763,0.0007326956061286527,0.0005123834953497663
2015-09,9.873081536992956e-06,0.00012924165557981482,-9.690364357695103e-05,-0.0001707082436077645
2015-10,0.0003545883337492395,0.00046519657596788555,0.0009767767941242234,0.0008875601849289705
2015-11,-0.00012997716537521686,0.00029303478848907716,0.00015550213717197003,-0.0006319771643237271
2015-12,0.0015620267784366426,0.0016431740569671227,0.0016768643845550546,0.0017575178865503194
2016-01,-0.00027850936354290035,-8.92020873288768e-05,0.0003474796271658587,0.00011005053727020098
2016-02,0.0003418057666819685,0.0004911319944018722,0.00032314597042981674,-0.00020404930244399822
2016-03,-4.758727652176553e-05,0.00014612189141072207,-2.437029856328099e-05,-0.0001355348307358062
2016-04,-0.001552117945285869,-0.0014067078761017537,-0.0018419491269641153,-0.0021346212560878763
2016-05,-1.9656734446815705e-06,0.00043481143003520906,0.00028569224970143026,0.00016469780553185487
2016-06,-0.000273199072695518,-0.0001286607478993007,5.188078659923434e-05,-0.00022159283701150834
2016-07,0.0008394049312840934,0.0009312106902987782,0.0010873721696813554,0.0008898637058318837
2016-08,-0.00045930794359472227,-0.00032329825803834034,-0.0013502665389154567,-0.001594335639572786
2016-09,-0.00033180054493353595,-0.0001955055686138074,0.0002364356897561759,0.00020787682786771455
2016-10,0.00038634461550457466,0.0005640262528583406,0.0015730223012278,0.0013898523017576991
2016-11,7.07747475701126e-05,0.0002079087615165509,0.0002114696720321163,-0.00016080580816890677
2016-12,0.0017308467342831424,0.0018184669150700383,0.0014793824325918248,0.001337840613689023
2017-01,0.0004905922896585313,0.0008997944996236296,-0.00010931498277610974,-0.0005001643773965281
2017-02,-0.00014473142200144284,7.979647991485095e-05,-0.0004253782384482374,-0.0006183986386407714
2017-03,-0.0011401509400896792,-0.0008950379342904657,-0.0011960075998235231,-0.0012586426050966715
2017-04,-0.0014265817686539561,-0.0010388255450335393,-0.0020346395061984213,-0.002106950873123181
2017-05,-0.0002989287518422312,7.9173250298048e-06,0.00033420964390917796,9.500389150551847e-05
2017-06,-4.231681463784387e-05,9.262627863337869e-05,-0.0006953226514390121,-0.0010584283106563896
2017-07,-0.00013686830901782354,3.546700626322341e-05,-1.6204093801208685e-06,-2.1599107956959962e-05
2017-08,-0.0006619042603505099,-0.0004251540629891526,-0.00024866215982233264,-0.000706232501828663
2017-09,-0.00013868821646956242,-2.5414448887706165e-05,-6.506114403304064e-05,-0.00021356026589613997
2017-10,-0.00019386595672321594,0.0001400717012700614,-2.847152498330896e-05,-0.00023078719167146655
2017-11,-0.000648774693399079,-0.0005243905275246208,-0.0006403985953454816,-0.0006632477822652305
2017-12,-0.0002831432253787014,-0.00016562711188417012,0.00019606887325407385,0.00013533358815065455
2018-01,0.000319209368794926,0.0004243895807936049,0.00039748318413268535,0.0003979325843521675
2018-02,0.00010993336990816616,0.00021909762528915522,0.00025163468450761783,0.00024871021433714446
2018-03,0.00026714000536376403,0.00037166017489331793,0.00019690154869200782,-4.987228162056656e-05
2018-04,-0.0006332407248708094,-0.0002889695506362866,-0.0003322610914959778,-0.00042924073369898785
2018-05,0.00037917806181120284,0.00048096510802109194,0.0009775801301203924,0.0009018797828317382
2018-06,0.00035556327320795944,0.0004576291598088478,0.0009165725923405699,0.0006337431000884575
2018-07,0.0003551492548006241,0.0006752440626867084,0.00016202836885259586,-5.946358521047301e-05
2018-08,-0.0011532938523087788,-0.0010212480726444761,-0.0010967580305888402,-0.002320664776545911
2018-09,0.00017930364611395966,0.0002842195625014643,0.00045742037497187304,-0.000276513891255159
2018-10,6.830538419744236e-05,0.00017660996392798722,0.0004104787920138353,0.00037427335226825065
2018-11,0.00021956073687423583,0.0003232180350507541,0.0006427680342702136,0.0006167641025820458
2018-12,0.0001240523359660184,0.00022896153395013386,0.0007038784745629911,0.00031419438216961915
2019-01,-0.00037171823757586875,-0.0002574753855554279,-0.0002921501026189599,-0.0003129812622835182
2019-02,-0.00014891720203569214,-3.9842184602401076e-05,-0.00030065178578386753,-0.00032963683439046765
2019-03,-1.0051564525936918e-05,9.657741767155059e-05,0.000398102232457509,0.0002147923803050844
2019-04,-0.0004897486698871578,-0.0003712464549006089,-0.0006137411017392846,-0.0006945092759740312
2019-05,-0.00028507965609114727,-0.000172174748307663,-0.000279089193393256,-0.0005115395001973333
2019-06,0.00031183954145519444,0.00041139313449489734,0.0005019540353519147,0.00041076019112429307
2019-07,0.00021557774836566956,0.0003166115002655179,0.00043846926681023746,0.00036197418317795993
2019-08,-0.00012090521031515866,-1.3354562141021376e-05,-0.0004147411677035695,-0.0014488356474932074
2019-09,1.0995491848353467e-05,0.0003259958779522343,0.0001911416768736185,3.6809963001704915e-05
2019-10,-0.0004323649159890808,-0.000318446728095112,-0.00023608107318562332,-0.0002750152500667902
2019-11,0.0005132083625951633,0.000608126631581607,0.000510142684218895,0.0004662255455736286
2019-12,0.0006130693607104831,0.0009134764121065952,0.0014233370054019812,0.001292945789845179
2020-01,0.00037971261122993205,0.0004745827062062613,0.0009680668324656416,0.0009564748952826108
2020-02,0.00014600340345771734,0.00024485645709471093,0.0002764710718028418,0.0002314252032906694
2020-03,0.0007462480851549991,0.0010303895788086326,0.0015759701468049947,0.0014154858476365106
2020-04,0.0005606466705916358,0.0006482078642673361,0.0007507955759649132,0.0006836436819726011
2020-05,-0.0002932477283010826,-0.0001889028020271022,9.839799125055393e-06,-0.00023255718400372327
2020-06,-0.0010330599015963005,-0.0009107333712607968,-0.0008681057404686943,-0.0008990624063477393
2020-07,0.0019182428895132553,0.00197939082359766,0.0023875070264514076,0.0023743328530552166
2020-08,-8.803627094355893e-05,1.383338970040171e-05,0.0003270442317060418,0.00010901604986690572
2020-09,0.00016980248655151797,0.0002678754326712607,0.0004107313396244372,0.00038468052367601757
2020-10,0.0006263424320815947,0.0007161782324760502,0.0011254924029262536,0.001055263231918513
2020-11,0.0006086967932883436,0.0009025503125312806,0.001266508622930651,0.0011307407246454737
2020-12,0.0007186257942375374,0.0008061393602163403,0.0016322347810853177,0.0016122346742344362
2021-01,0.0007488083722189121,0.0008334827578255766,0.0008320121621130383,0.0007077899070340177
2021-02,0.00022350395813419688,0.0003189140528980783,0.00020043383791623626,0.00020009309415991439
2021-03,0.00024737416347808683,0.0003425202262885563,0.00025098113870014593,0.00018979592701318104
2021-04,0.0003389147308587859,0.0004315470705884561,0.0005522128626820333,0.0004975757938652237
2021-05,0.0005644645543283477,0.0006523293497135985,0.0007334391957178887,0.0006427984280046317
2021-06,0.0001553543633028287,0.00025074993233009657,-9.557154215744657e-05,-0.00019786407832389497
2021-07,0.00047721212675555513,0.0005653494437292128,0.00035659426259049276,0.0002600028166972468
2021-08,-0.00032952493818916295,-3.605582171450905e-05,-0.00022039217659841626,-0.0003615844697811843
2021-09,-5.666054666497722e-05,4.009643191871248e-05,0.0003446702120935008,0.0002642712719675977
2021-10,0.0005206823837458074,0.0006075814284742798,0.0004166822361280076,0.00039150868581638854
2021-11,1.7912140948705968e-05,0.00011201067321131575,1.336075592583974e-05,-6.636421177153018e-05
2021-12,-0.0004330371597529581,-0.00033180762019902055,-0.00020326005108095568,-0.00022744095839488665
2022-01,0.0007067660279158616,0.0007863848191986822,0.0013006534124293534,0.001164744660631989
2022-02,-0.0011352902351207117,-0.0010216716745546917,-0.000774150730406431,-0.0008595085913847278
2022-03,-0.0007107715643724921,-0.0006049273841051139,-0.0006889995108823044,-0.0007286701193321976
2022-04,-2.576211265181705e-05,6.680711005802031e-05,-7.205661374365402e-05,-0.00025466572248666886
2022-05,0.0004221399032933171,0.0006904513415717517,0.0008303202771759999,-0.0004020410557762366
2022-06,-0.0002543824050520449,-0.00015795006477292706,3.5592255125171945e-05,3.0398807709497433e-05
2022-07,0.00059322008761864,0.0006743290426025617,0.0007706079305136448,0.0006544411490316815
2022-08,-0.0006682994138620391,-0.0005674602810566975,-0.0006168511394268883,-0.0007387608604333407
2022-09,0.0003305466415084446,0.0004143253649115941,0.00031393897256482006,0.000292602044963175
2022-10,-0.00010234538220577072,-1.1747685814689213e-05,3.4062098077658476e-05,3.1719695490872724e-05
2022-11,-3.4732318024977005e-05,5.555533683376801e-05,-3.295210493936551e-05,-0.0003196180931633874
2022-12,6.18847705573522e-05,0.0001509530667607173,0.00014566648399894078,5.4133281059076666e-05
2023-01,3.3906891675483664e-05,0.0009264748833053282,0.0007300892239816559,-0.00047708633049292626
2023-02,-0.0005298324554247058,-0.0004310821555500999,-0.00015254779420814657,-0.0005734809309397848
2023-03,3.1823696720056915e-05,0.00012100950553528556,-2.7379257474535734e-05,-3.3549934986720764e-05
2023-04,7.154120624441873e-05,0.00015687230335204028,0.0001819220738628058,3.672896715700702e-05
2023-05,0.0006547933444509546,0.0007323219539567827,0.0008435964170159238,0.0004147993916274739
2023-06,0.0003949747364282441,0.00047717505532141047,0.0003933793453363421,0.00031071092769519026
2023-07,0.00027677012222193653,0.00036125432602052143,0.0005080040592400081,0.0004212948334669786
2023-08,-1.867646755249197e-05,6.97901052011396e-05,3.56806581098823e-05,-6.688618228167797e-05
2023-09,0.00026000397420533616,0.00034447868962339534,0.0002759591771557268,0.0002531563402681236
2023-10,0.0004127627021273117,0.0006692277935058666,0.0005433065589308672,0.00048514172080427187
2023-11,-0.0002553578127119094,-0.00016475605964350049,-1.1110604079656028e-05,-0.0005773601827442354
2023-12,0.00015433030047895535,0.00023753069157650408,0.00047214558362140835,0.0004095093576126363
2024-01,-0.000126089740432489,-3.76374079033015e-05,-2.9358527908529553e-05,-3.6169243122330386e-05
2024-02,0.00030047929393273165,0.0003805027876506717,0.000384950683540497,5.2759986825856586e-05
2024-03,0.00019595624688939495,0.00027816883772202594,0.00037223339651770715,0.00034865949181694944
2024-04,0.0007197236417042507,0.0007923933521027937,0.001139770625457448,0.0011128167285556767
2024-05,-7.99400254831717e-05,5.736973688996727e-06,2.8269490763399574e-05,-0.0011274759966294345
2024-06,-0.0004071297257169926,-0.0003177685154139853,-0.00047605727545152465,-0.000602535374339852
2024-07,0.0008653067236172873,0.0009348108233830921,0.001215220981610976,0.0012079247397742687
2024-08,-0.000500277232934665,-0.00041258405592736747,-0.00037552674934737684,-0.0003996899469765891
2024-09,-7.137903327703032e-05,0.00016860360089121507,0.00023560251254850506,0.00013222862796458124
2024-10,-0.00055210784119053,-0.0004652275573945319,-0.0009777917556952342,-0.0009820924511807494
2024-11,0.00028247385182122997,0.000357370935807122,0.0006181977363937108,8.903933586035251e-05
2024-12,0.00046338981593385675,0.0006874187367209572,0.0008638056695475793,0.0008445486378012568
2025-01,3.3529047171576565e-05,0.00011057971415140422,0.0001832701565418482,0.00017089589298091568
2025-02,-0.0013472860846519552,-0.0012518046883903677,-0.0016430690754825061,-0.001673301687220241
2025-03,-4.266050287038414e-05,3.4213985404152325e-05,-5.6507374579295444e-05,-7.152742143656798e-05
2025-04,6.364721697704745e-05,0.00013698814006413151,0.0004433080795254174,0.00042919182485889884
2025-05,-0.00010605752367243149,-3.072057471109613e-05,-5.896719145059848e-05,-0.0003486296852405202
2025-06,5.778342771378675e-06,0.00022255778161306417,0.00020289684803520558,0.00011767302741927388
2025-07,-0.0002554475392692046,-0.0001803225028763622,-0.00025895296564182324,-0.00028517080960765995
2025-08,-0.00014529407035523967,-7.271329462377185e-05,-0.00010316954956179902,-0.00012952383316078286
2025-09,-0.0005361613176576574,-0.0004596243012905399,-0.0006960127328750065,-0.0007216195348390686
2025-10,1.552689549422226e-05,8.508345824664865e-05,0.0001498679717339968,8.860287259837563e-05
2025-11,-6.67709196192634e-05,3.901549851637043e-06,0.0001478713877838267,0.00012470566365085922
2025-12,0.00018610385758410786,0.0002534512258460797,0.00029414796396798337,0.0002887723449245261
2026-01,0.0002208029285442059,0.00028693924858469444,0.0004654090121800625,0.00042643361165239924
2026-02,-0.00028805908111084744,-0.00021642767347218594,-0.00019598871675141627,-0.00022413587889857922
2026-03,-0.00025124802625342557,-4.559739739329327e-05,-4.7316412320252965e-05,-0.00021485647510188777
2026-04,0.00010606457982986761,0.00017122721042794886,0.0002694888729743994,0.00020403213698649836
2026-05,5.777408023543984e-06,7.209597969048964e-05,1.9022785421984878e-05,-6.148936464556165e-06
