month,中债-新综合净价(3-5年)指数,中债-综合净价(3-5年)指数,中债-新综合净价(5-7年)指数,中债-综合净价(5-7年)指数
2012-07,-0.0016968236565415573,-0.0008712663286098987,-0.00036123953325173375,-0.0011988614943483356
2012-08,-0.0018704142713504845,-0.0010378816555269843,-0.00041467491438917925,-0.0021169440572110787
2012-09,0.0031768670893088657,0.0035966323193323824,0.004150672533782762,0.0013810643639575737
2012-10,-0.0012400450268776897,-0.0004942546312479701,-0.0011291677642815134,-0.002208682193409972
2012-11,-0.001511944057066561,-0.00039343467793162556,-0.0002853375442442019,-0.001403531037726391
2012-12,0.0006543613181857477,0.0012999902721817502,0.0010927736649601894,7.401244908145088e-05
2013-01,0.0003720767902308797,0.0014607971064877212,0.0018552244708243126,0.0015854881204970805
2013-02,-0.0005368894007834468,0.000367923750650867,0.0013933246181596637,0.0004374453193352057
2013-03,-0.00016825861348901405,0.0006758348232926981,0.00047704414736760015,-0.0006017573543478649
2013-05,0.0005626940796614743,0.0013953525247158982,0.0020180566380878506,0.0015694475967145127
2013-06,0.0054375235617598605,0.0055207242421269065,0.007065992055589998,0.006914536698160001
2013-07,-0.0033021803077319944,-0.002397002351136268,-0.002561623153001902,-0.003212301657321115
2013-08,0.0018276487355268767,0.0024244756074427443,0.003495397484001961,0.0021178782333270973
2013-09,0.0006026257263793688,0.0011796287548393458,0.0007289558565726217,7.295079326885556e-05
2013-10,-0.006035012316561339,-0.005340972526315491,-0.00626399186216442,-0.007397899760882676
2013-11,0.0021359708235024755,0.002552099094674354,0.00218198324677199,0.0009339147410398763
2013-12,-0.00022998764607640165,0.0005057820706391158,0.00014392210826885687,-0.0007144822706187659
2014-01,0.006303761173890976,0.006899593842144558,0.007004426022438226,0.005630693718370772
2014-02,0.008976265844224507,0.009903373083657518,0.011485998084888926,0.009646177472979023
2014-03,-0.00020887695900084768,0.0005552518791225314,0.000547125115223368,-0.0008219537967311119
2014-04,0.0003641039061521578,0.00140137702241927,0.0018015232370294232,0.00017693141311458938
2014-05,0.0007220550323023822,0.0015645816208518237,0.0018912867511402531,0.001136834480123472
2014-06,0.00035964662935716873,0.001318995659726152,0.0014325437084650172,0.0011512755439260225
2014-07,0.0023316309214864717,0.003323713302008535,0.0038543836981754787,0.0030789086243505626
2014-08,0.0011957288687343137,0.002151718530157609,0.003415654334010698,0.0017081663491229637
2014-09,0.0005063178113271505,0.0014522160209280432,0.0015580987833383464,0.0005639565781307976
2014-10,0.0014710250214733378,0.0023563513955773274,0.0028754790935971997,0.0015684492507723746
2014-11,0.004026334295157641,0.004824399135461732,0.006294928898074925,0.005704492129445127
2014-12,0.0054417851793393535,0.006245297262626792,0.006107395500733803,0.005478702925541423
2015-01,0.0014874062298178004,0.002341991809434285,0.0035987702263053922,0.003045463648386093
2015-03,-0.00617694213961939,-0.004647737193242296,-0.006606602344980228,-0.008163243254924568
2015-04,-0.00015438908240095195,0.0012520016942751955,0.0008898695133061629,-0.0008599422133269696
2015-05,-0.0025297689550070057,-0.0015488943442141245,-0.0024635305439340005,-0.00367565069496123
2015-06,-0.00024240931010710565,0.0006735993752813307,-0.0005502511140687005,-0.0011320190135932773
2015-07,0.00169184648719245,0.002666335444872381,0.0035859676202594226,0.002619925967583203
2015-08,0.000680456864071477,0.0016190266792550645,0.003699163126935412,0.0019261327207384937
2015-09,0.00041861865716219526,0.001510548399830336,0.0016764330338820965,0.001177175596545288
2015-10,0.003586155142709435,0.004777099583350708,0.006728844286249647,0.005320967247271602
2015-11,0.0018600520105596097,0.0029534670003525942,0.004210908053887907,0.003019935446789468
2015-12,0.0028883861750892414,0.003958297061745331,0.005212024382158065,0.005039025200315628
2016-01,-0.003758420783979588,-0.0025778274097690845,-0.00267019273936675,-0.003433920670757984
2016-02,-0.00010614481073589754,0.0009946691597300106,0.00027137722305892176,-0.0010262732848664857
2016-03,0.00021559949771132736,0.0011661758613354944,0.001554825048334374,0.0008655357228639637
2016-04,-0.006250606296072436,-0.004803955205831545,-0.004625810237365191,-0.0061461177657053945
2016-05,-0.0001533225286817208,0.0007634479759921486,0.0006745813196376016,9.621819165284151e-05
2016-06,0.001952685458438852,0.0027348799846949046,0.0056620312624973135,0.004736546891121796
2016-07,0.0008081348989197323,0.0016395959654187386,0.0015226414812188338,0.0007920387661357609
2016-08,-0.001492750816682653,-0.0005679712594447439,-0.00127416541108627,-0.0018488505120940468
2016-09,0.0003181381695540608,0.001161500779825575,0.0014492241162291641,0.0011152080642578
2016-10,-0.0018577628992390016,-0.0007991281048718157,-0.00016222119540276747,-0.0015505777657468522
2016-11,-0.0010517913874995566,-0.00015414871236463235,0.0006101506497286913,-0.0009237780469278922
2016-12,0.008588248312043856,0.009387327812503843,0.009615170275776075,0.009000984565693093
2017-02,-0.0005779135801594615,0.0007711799667309283,0.0009036588466526663,-0.0015049758595166995
2017-03,-3.2604852621020974e-05,0.0010029344497919368,0.0022700842028369195,0.0011465655957381138
2017-04,-0.0037724479097809294,-0.0018235418242021906,-0.0017411766499392245,-0.002826025287001266
2017-05,0.0004197501288936145,0.0021388088045177778,0.0033078468557501406,0.0022691314086520364
2017-06,0.0016059747213799103,0.0025466646727836384,0.0028106245301140476,0.001953535628790304
2017-07,-0.000892216721190997,5.430885334067881e-05,0.0008328904214360833,0.00027178877512357147
2017-08,-0.0027384868930565576,-0.0015627733330970672,-0.0013932632512387855,-0.0025420766838780695
2017-09,8.383392189581507e-05,0.0010408874283560632,0.0015335072957201046,0.0011975594657207544
2017-10,-0.0028260887595066286,-0.0020012606453113646,-0.0032017035641515035,-0.0038783066350416284
2017-11,-0.0028343409713234013,-0.0019995503641938583,-0.002162630928491449,-0.0033444816053512794
2017-12,-0.0008798413558994689,-7.588934557900551e-05,8.720190219313473e-05,-6.126588112220777e-05
2018-01,0.0007770228056194206,0.0015422803645772643,0.001455633241074672,0.0012607311140186983
2018-03,0.0030345434984280217,0.003740615034827588,0.004281674869119234,0.003377713618850642
2018-04,-0.0017498791505747846,-0.000941826683555469,-0.00247344128080651,-0.00302962028224818
2018-05,0.0011798946773524666,0.0019260075977456381,0.0036990793449112047,0.002579232738773918
2018-06,0.0007348996722409407,0.0014884990566417233,0.0018122784210539145,0.0005548613563717275
2018-07,0.0014666538389893624,0.0022011477035626115,-0.0003646924238621674,-0.0012647105809682202
2018-08,0.0008286098814545007,0.0015771906508903477,0.001515501481292203,-0.0005670362342384827
2018-09,0.0017725446158700642,0.0026110373856425007,0.003201942624802223,0.0021220211203094586
2018-10,0.002296895979055691,0.003014872747050701,0.004370989512977985,0.003720613348197954
2018-11,-0.00011129806938314779,0.0006454050715847259,0.0007323053713399474,0.0004577682574404829
2018-12,0.00040846500866842383,0.001154539815488853,0.0021528066100091614,0.0015900665970578487
2019-01,-0.0018386063363969862,-0.0010536762831276913,-0.0012433478447578805,-0.001400269592627068
2019-02,-0.002897389051687238,-0.0020914625259036423,-0.0029436587324480623,-0.0035121306355054838
2019-03,0.0014212912239790487,0.002132793443657466,0.002714244372092889,0.0023057832632742414
2019-04,-0.0006678390953006597,9.53474501657059e-05,0.000309825965484567,-0.00018235230989771534
2019-05,-0.0013387663001596106,-0.0005653574337706191,-0.001352021249812263,-0.0022573519737981718
2019-06,0.000708177539304522,0.0014336123724605354,0.0011918985781520508,0.0008474086295884309
2019-07,0.00010929290498551403,0.0008457907845145218,0.0009638639852005415,0.0003868491862872858
2019-08,-0.0003087579337799351,0.00043278673605096074,0.00010570900026429797,-0.002162174139817674
2019-09,-0.00034385901780265016,0.00039701464712793566,-0.0003722983407762337,-0.0007944103643159339
2019-10,-0.0015473059262017808,-0.0007815972244438196,-0.0022762585567515092,-0.0030868534143014825
2019-11,0.00034514012689146334,0.0010715779758112554,0.00039877018331635483,9.47821164078988e-05
2019-12,0.001814245974610662,0.002506204515267063,0.003877010551452731,0.003519874788407762
2020-02,0.001417614126815847,0.0020973321187942595,0.0033185713701804342,0.0011621388367415442
2020-03,0.003523511737163254,0.0041411075853552415,0.004197421935243861,0.0037615995821740356
2020-04,0.0033406407833174168,0.003964544058725927,0.005766199138612427,0.00487943531195234
2020-05,-0.005588214160175409,-0.0047842907681704405,-0.0056198670911495885,-0.0061894724732005635
2020-07,0.0037805370280823425,0.004408947305290178,0.006274752662047467,0.00583943827749267
2020-08,-0.0035014425943488137,-0.002727562838172659,-0.002219978069335271,-0.003556120448368616
2020-09,-0.0009655632519286472,-0.00024065814272078434,1.8752767176666296e-05,-0.00046893577111861706
2020-10,0.002066325837027927,0.0027435208772395026,0.0031376532110847233,0.0024242072952955773
2020-11,0.0007732367224857484,0.001468968575229157,0.0026470349468814547,0.0023824800799614465
2020-12,0.0013627721644222657,0.002041177086685275,0.0028168045043523993,0.0026319603909032985
2021-01,-0.0008771182405508116,-0.00016048425771797437,-0.0008962550018440929,-0.0012561372724357867
2021-03,0.0008125135125622851,0.001494889645144326,0.0015373155973328334,0.000987955584363709
2021-04,-0.0007660676164968905,-5.645102220674936e-05,-1.4262156259770009e-05,-0.0009825013556832296
2021-05,0.0005444480807705876,0.0012308363744415463,0.0014154400923405142,0.0010407613291119056
2021-06,0.0012278006131987151,0.0018896626138804606,0.0013977338040527254,0.0012520165296492358
2021-07,0.001795510626917629,0.00244159431294233,0.00277016057666879,0.0025008604259879608
2021-08,-0.00044366761256198206,0.0002359602509667269,-0.00044642431047181574,-0.0025377258658952906
2021-09,-0.0009075627913172069,-0.0002241755057277306,-0.00020481031447261433,-0.0007163579762139438
2021-10,0.0012202556440570334,0.0018684270995934504,0.0014473081632351281,0.0010852053124974503
2021-11,0.001442922465307639,0.002077866010746776,0.002410969956400777,0.00220743959405012
2021-12,0.0005621537440829716,0.001206696284070663,0.0018983802661076687,0.0016557701771144906
2022-01,0.0007836527087770051,0.0014150458650008524,0.0015893587360202854,0.0011451003374731705
2022-02,-0.0005108312023998085,0.0001428911432943547,0.00033310914424800053,-0.0002566188330259678
2022-03,-0.00031468517584642974,0.0003355736228394246,0.0005543333495665603,-0.0002917977627190371
2022-04,-6.93595340625075e-05,0.0005776588116352954,-0.00013105033259819265,-0.0005988751990089192
2022-05,0.001660878308039404,0.0022747668397227194,0.003678570440095008,0.002120151200256659
2022-06,-0.0011818388779458733,-0.0005216334071909134,-0.0006662032694626507,-0.0010352026409169435
2022-07,0.0016491518435797214,0.0022570189720052536,0.0023788875087369377,0.0019493991673280586
2022-08,-0.0017061290918596317,-0.0010479886175942532,-0.0010169819118683865,-0.00240928486975589
2022-09,-0.0010860818220990165,-0.00044267394251074066,-0.0010671459577891174,-0.001568672074386046
2022-10,0.00017516805800621427,0.0007966671380243984,0.0017178788259328837,0.00123056151994283
2022-11,0.00042472663184844883,0.0010446153099135103,0.0006911704011012265,-0.0001250679494986251
2022-12,0.0008364425439830736,0.0014494127311359684,0.00078115199492923,0.0004954015418143776
2023-02,-0.0006971479676641801,-5.7042184219202596e-05,-2.4604482936618766e-06,-0.0009937605274714656
2023-03,-0.0003063030809316025,0.00032616182137101823,0.00017939543330336427,-0.000603898829761973
2023-04,0.0010870288837683262,0.0016897264631043907,0.0020788768530004553,0.001613625957095799
2023-05,0.00043422096406930955,0.0010489321484619119,0.0012476347009551247,0.0004050394059422757
2023-06,0.0006141857151462649,0.0014007672393907544,0.0011291592841138343,0.000241754194394872
2023-07,-0.00032601747493066213,0.0002970785575155954,0.00043571731810598813,5.023130706716117e-05
2023-08,-0.0011540091003544584,-0.000518561630161507,-0.0008789335447743074,-0.0017156708684081812
2023-09,-0.0008640436253056771,-0.0002324806920118716,-0.0006534617744772264,-0.001410210639057441
2023-10,0.0008344553665600163,0.0014365467166437274,0.0009063087385394741,0.000483513728452456
2023-11,-0.0017439552945670567,-0.0011055554053507333,-0.00112296462661432,-0.0024026941312796923
2023-12,0.002786849079805531,0.003347329674911359,0.003967208205139627,0.003448457258472537
2024-01,0.0011495838053490193,0.001735920891186904,0.0020108634382203228,0.0013037002743236936
2024-02,0.002080770012559352,0.002651044012320858,0.0032895785684345924,0.002534877548866943
2024-03,0.00042228571204638854,0.001012915395693037,0.0008216936387859253,-0.0004338342991784261
2024-04,-0.003960914818418204,-0.0033049901904904644,-0.0053418395477878855,-0.005595652911673188
2024-05,0.00030221229146132345,0.0008859526511169058,0.001098307918169894,-0.0006432547264980659
2024-06,0.0009386332101257722,0.0015077708660862221,0.002006945281461281,0.000930188597510373
2024-07,0.0019195662032316374,0.0024664904559745793,0.003024123341165197,0.002743927803931623
2024-08,-0.0007896058454055499,-0.0002131549721424708,5.5092247658761195e-05,-0.0005154514188994153
2024-09,-0.002468364137244494,-0.0018787258385017935,-0.004059869794308724,-0.004757897160351354
2024-10,-0.0021958394315421126,-0.0016112072795848587,-0.0028994655682408332,-0.003782150626083891
2024-11,0.0011956769892156327,0.0017303644302137933,0.0024943257616178993,0.001426972514182001
2024-12,-0.00016815795382341125,0.00037391472927894576,0.00030405959568069463,-0.000492014723655565
2025-01,0.00011687267871218765,0.0006543949512460845,0.0007091284868960823,0.00039237083948973073
2025-02,-0.003976418644129787,-0.0033857695571229973,-0.0047643909529327955,-0.005144479911536548
2025-03,0.0009656786558840391,0.0014835343206058837,0.0020533458970508622,0.0008202329306026268
2025-04,-0.000642258280406538,-0.00011014320195379401,0.0004563678920155301,0.00014871458204268606
2025-05,-4.0494690856762716e-05,0.0004730180798460104,0.00022646295612305245,-0.0010358842303173077
2025-06,-0.00033321776647787793,0.00017663316001037543,-0.00027353234042437613,-0.0015674354894159581
2025-07,-0.002011769865866042,-0.0014876606487298494,-0.001968618790261112,-0.0022682640342576166
2025-08,0.0003545175316668203,0.0008426881279628429,0.0009506078496459569,0.0006732136957106061
2025-09,-0.002078715850014512,-0.0015641356452972266,-0.0017409357448275875,-0.002051450152324774
2025-10,0.0002658980853396109,0.0007528121651310116,0.0007146716049668544,0.0001810918361002667
2025-11,-0.0013344506979011683,-0.0008318104283746575,-0.0011693324791248738,-0.0018086194076095685
2025-12,-2.326298219790246e-05,0.0004608913060770714,0.0003350916366082757,-0.0005364023933948081
2026-01,0.0005355439451091293,0.0010093418554550926,0.0010514663605947216,0.0007009017907886328
2026-03,0.00013142204450189432,0.0006016537944184552,0.0008915408216119136,-0.0004768577163229981
2026-04,-0.0001388481772320871,0.00033091101341109486,-0.0001096345808687671,-0.0008430761886796256
