n_obs,mean_error_raw,mae_raw,rmse_raw,corr_raw,months_before_quarter_end
44.0,0.020376286742547746,0.8033854187912152,1.6787410830342737,0.8704203876952181,0
44.0,0.18918453142923156,1.3240544602418647,2.828001931234851,0.4325453285058731,1
44.0,0.24472103264837874,1.4629482586060092,3.2326517329697535,0.162988926090726,2
