months_before_quarter_end,n_months,mean_error_raw,mae_raw,rmse_raw,corr_raw
0,1,-0.7454814351838248,0.7454814351838248,0.7454814351838248,
1,1,-1.2289634414973065,1.2289634414973065,1.2289634414973065,
2,1,-1.1775137425441429,1.1775137425441429,1.1775137425441429,
