month,sample,information_date,target_quarter_end,target_gdp_release_date,target_gdp_released_by_information_date,monthly_release_lag_days,gdp_release_lag_days,latest_released_monthly_period,latest_released_gdp_quarter_end,is_information_month_quarter_end,months_before_quarter_end,model_loading_gdp_raw,nowcast_gdp_raw,actual_gdp_raw,nowcast_error_raw,abs_error_raw,squared_error_raw,macro_S_target_nowcast,real_S_target_nowcast,nominal_S_target_nowcast
2018-01,post_train_1y,2018-01-19,2018-03,2018-04-19,False,19,19,2018-01,2018-01,False,2,6.967974346711351,6.967974346711351,6.9,0.06797434671135072,0.06797434671135072,0.0046205118108349165,78.75508536036799,134.63146993131272,37.274025098714176
2018-02,post_train_1y,2018-02-19,2018-03,2018-04-19,False,19,19,2018-02,2018-01,False,1,7.269744811457843,7.269744811457843,6.9,0.369744811457843,0.369744811457843,0.13671122559999585,67.21236540254986,293.7948591727286,35.06890900741706
2018-03,post_train_1y,2018-03-19,2018-03,2018-04-19,False,19,19,2018-03,2018-01,True,0,7.275191060130854,7.275191060130854,6.9,0.37519106013085324,0.37519106013085324,0.14076833160211352,66.7464617615835,288.7938854662522,42.84673564034127
2018-04,post_train_1y,2018-04-19,2018-06,2018-07-19,False,19,19,2018-04,2018-04,False,2,7.367642888438959,7.367642888438959,6.9,0.4676428884389585,0.4676428884389585,0.2186898711075322,54.81189144044197,80.84840665721003,46.53843428957489
2018-05,post_train_1y,2018-05-19,2018-06,2018-07-19,False,19,19,2018-05,2018-04,False,1,6.990149974318663,6.990149974318663,6.9,0.09014997431866245,0.09014997431866245,0.008127017869655499,79.3257953125126,189.69947049372058,46.2820343897549
2018-06,post_train_1y,2018-06-19,2018-06,2018-07-19,False,19,19,2018-06,2018-04,True,0,7.01881044096572,7.01881044096572,6.9,0.1188104409657198,0.1188104409657198,0.01411592088246879,81.5624933129995,306.69336310574045,46.63939102712359
2018-07,post_train_1y,2018-07-19,2018-09,2018-10-19,False,19,19,2018-07,2018-07,False,2,6.924196458261887,6.924196458261887,6.7,0.22419645826188717,0.22419645826188717,0.05026405189717412,83.48176794888715,204.83648070867048,44.04291505857725
2018-08,post_train_1y,2018-08-19,2018-09,2018-10-19,False,19,19,2018-08,2018-07,False,1,7.013489282223539,7.013489282223539,6.7,0.31348928222353845,0.31348928222353845,0.09827553006902934,77.57335707721543,175.73092114945075,46.55676831496935
2018-09,post_train_1y,2018-09-19,2018-09,2018-10-19,False,19,19,2018-09,2018-07,True,0,7.120681702816979,7.120681702816979,6.7,0.4206817028169789,0.4206817028169789,0.17697309508499298,72.75709680275118,210.37731472385806,48.46166464714903
2018-10,post_train_1y,2018-10-19,2018-12,2019-01-19,False,19,19,2018-10,2018-10,False,2,7.241820182582654,7.241820182582654,6.5,0.7418201825826536,0.7418201825826536,0.5502971832869615,58.11987971728931,-31.509068124029113,48.45283380935284
2018-11,post_train_1y,2018-11-19,2018-12,2019-01-19,False,19,19,2018-11,2018-10,False,1,7.043055099049143,7.043055099049143,6.5,0.543055099049143,0.543055099049143,0.29490884060327444,67.37752915417919,-85.7598302141646,50.185785551526166
2018-12,post_train_1y,2018-12-19,2018-12,2019-01-19,False,19,19,2018-12,2018-10,True,0,6.8500937804632525,6.8500937804632525,6.5,0.35009378046325246,0.35009378046325246,0.12256565511905201,78.82420508872552,-63.25268169969707,51.63672648376316
