month,sample,information_date,release_calendar_mode,target_quarter_end,target_gdp_release_date,target_gdp_released_by_information_date,monthly_release_lag_days,gdp_release_lag_days,latest_released_monthly_period,latest_released_gdp_quarter_end,is_information_month_quarter_end,months_before_quarter_end,model_loading_gdp_std,model_loading_gdp_raw,actual_gdp_raw,actual_gdp_std,macro_S_target_nowcast,real_S_target_nowcast,nominal_S_target_nowcast,nowcast_gdp_std,nowcast_gdp_raw,nowcast_error_raw,abs_error_raw,squared_error_raw
2008-01,train_diagnostics,2008-01-19,monthly_19th_information_set,2008-03,2008-04-19,False,19,19,2008-01,2008-01,False,2,1.9871165543985292,11.521284773221277,11.6,2.035786997895109,-163.2146665465516,463.6018965858274,-18.835968263707425,1.9871165543985292,11.521284773221277,-0.07871522677872278,0.07871522677872278,0.006196086926825756
2008-02,train_diagnostics,2008-02-19,monthly_19th_information_set,2008-03,2008-04-19,False,19,19,2008-02,2008-01,False,1,1.978045263700168,11.50661367813361,11.6,2.035786997895109,-162.4066906454047,463.40794084469985,-19.114518367539453,1.978045263700168,11.50661367813361,-0.09338632186639018,0.09338632186639018,0.008721005111733024
2008-03,train_diagnostics,2008-03-19,monthly_19th_information_set,2008-03,2008-04-19,False,19,19,2008-03,2008-01,True,0,1.883309711343933,11.353396860040455,11.6,2.035786997895109,-154.66338629449265,440.14619638887416,-14.72120090267067,1.883309711343933,11.353396860040455,-0.24660313995954475,0.24660313995954475,0.060813108637906815
2008-04,train_diagnostics,2008-04-19,monthly_19th_information_set,2008-06,2008-07-19,False,19,19,2008-04,2008-04,False,2,2.0345774254096556,11.598043745533067,11.0,1.6648007568208298,-191.74054251630173,-278.10881090069006,-44.44667189746271,2.0345774254096556,11.598043745533067,0.5980437455330669,0.5980437455330669,0.35765632157121974
2008-05,train_diagnostics,2008-05-19,monthly_19th_information_set,2008-06,2008-07-19,False,19,19,2008-05,2008-04,False,1,2.292298041474559,12.014858043527425,11.0,1.6648007568208298,-194.38682796463365,348.172868112013,-40.7838384615604,2.292298041474559,12.014858043527425,1.0148580435274255,1.0148580435274255,1.029936848512314
2008-06,train_diagnostics,2008-06-19,monthly_19th_information_set,2008-06,2008-07-19,False,19,19,2008-06,2008-04,True,0,2.13008860356206,11.752514991489512,11.0,1.6648007568208298,-188.76199233927923,75.01237696661798,-37.70603517893771,2.13008860356206,11.752514991489512,0.7525149914895124,0.7525149914895124,0.5662788124164609
2008-07,train_diagnostics,2008-07-19,monthly_19th_information_set,2008-09,2008-10-19,False,19,19,2008-07,2008-07,False,2,0.4481064404337747,9.032227320025953,9.5,0.7373351541351304,-150.29974345188512,-3364.582702487867,-54.24086552900146,0.4481064404337747,9.032227320025953,-0.4677726799740469,0.4677726799740469,0.21881128013010212
2008-08,train_diagnostics,2008-08-19,monthly_19th_information_set,2008-09,2008-10-19,False,19,19,2008-08,2008-07,False,1,0.3929756900204173,8.943063770045697,9.5,0.7373351541351304,-154.80417195567117,-3653.5434311196605,-59.48133974346018,0.3929756900204173,8.943063770045697,-0.556936229954303,0.556936229954303,0.3101779642357123
2008-09,train_diagnostics,2008-09-19,monthly_19th_information_set,2008-09,2008-10-19,False,19,19,2008-09,2008-07,True,0,0.3936800727746821,8.944202975778326,9.5,0.7373351541351304,-160.60964669271132,-3829.064561067889,-64.02102591374845,0.3936800727746821,8.944202975778326,-0.5557970242216737,0.5557970242216737,0.3089103321336677
2008-10,train_diagnostics,2008-10-19,monthly_19th_information_set,2008-12,2009-01-19,False,19,19,2008-10,2008-10,False,2,-0.38081204786874134,7.691608617991856,7.1,-0.7466098101619888,-149.13762849239538,-5603.562863796276,-83.16308454595844,-0.38081204786874134,7.691608617991856,0.5916086179918567,0.5916086179918567,0.35000075688223464
