month,sample,information_date,release_calendar_mode,target_quarter_end,target_gdp_release_date,target_gdp_released_by_information_date,monthly_release_lag_days,gdp_release_lag_days,latest_released_monthly_period,latest_released_gdp_quarter_end,is_information_month_quarter_end,months_before_quarter_end,model_loading_gdp_std,model_loading_gdp_raw,actual_gdp_raw,actual_gdp_std,macro_S_target_nowcast,real_S_target_nowcast,nominal_S_target_nowcast,nowcast_gdp_std,nowcast_gdp_raw,nowcast_error_raw,abs_error_raw,squared_error_raw
2014-11,train_diagnostics,2014-11-19,monthly_19th_information_set,2014-12,2015-01-19,False,19,19,2014-11,2014-10,False,1,1.273551123746334,7.566119061940792,7.4,1.1388233387603521,52.54559319884882,-57.23270372084323,-7.11089996780969,1.273551123746334,7.566119061940792,0.1661190619407913,0.1661190619407913,0.027595542740088453
2014-12,train_diagnostics,2014-12-19,monthly_19th_information_set,2014-12,2015-01-19,False,19,19,2014-12,2014-10,True,0,1.1783165235749955,7.448695009831457,7.4,1.1388233387603521,54.393714086700214,-68.14945043524925,-8.477474300662116,1.1783165235749955,7.448695009831457,0.048695009831456915,0.048695009831456915,0.0023712039824856854
2015-01,train_diagnostics,2015-01-19,monthly_19th_information_set,2015-03,2015-04-19,False,19,19,2015-01,2015-01,False,2,1.474247990422782,7.8135778562067,7.1,0.8955139013990896,50.58772937394073,-39.321391580698105,-6.871170193409451,1.474247990422782,7.8135778562067,0.7135778562067001,0.7135778562067001,0.5091933568685499
2015-02,train_diagnostics,2015-02-19,monthly_19th_information_set,2015-03,2015-04-19,False,19,19,2015-02,2015-01,False,1,1.2246618069517137,7.505838642087578,7.1,0.8955139013990896,45.349553341322256,-41.413377710246834,-11.260676859805912,1.2246618069517137,7.505838642087578,0.4058386420875779,0.4058386420875779,0.16470500341148916
2015-03,train_diagnostics,2015-03-19,monthly_19th_information_set,2015-03,2015-04-19,False,19,19,2015-03,2015-01,True,0,0.8269220136766013,7.0154263536181976,7.1,0.8955139013990896,41.89248043129003,-57.61073005963546,-8.560888830421323,0.8269220136766013,7.0154263536181976,-0.08457364638180209,0.08457364638180209,0.007152701662314106
2015-04,train_diagnostics,2015-04-19,monthly_19th_information_set,2015-06,2015-07-19,False,19,19,2015-04,2015-04,False,2,0.5517483755938454,6.676137864358923,7.1,0.8955139013990896,21.802712750175598,-22.265058620453658,-4.674943537043404,0.5517483755938454,6.676137864358923,-0.4238621356410768,0.4238621356410768,0.17965911003021456
2015-05,train_diagnostics,2015-05-19,monthly_19th_information_set,2015-06,2015-07-19,False,19,19,2015-05,2015-04,False,1,0.5610385020013081,6.687592569743411,7.1,0.8955139013990896,24.018934908330802,-27.503744354827234,-4.804136035710125,0.5610385020013081,6.687592569743411,-0.41240743025658855,0.41240743025658855,0.17007988853084294
2015-06,train_diagnostics,2015-06-19,monthly_19th_information_set,2015-06,2015-07-19,False,19,19,2015-06,2015-04,True,0,0.6065262752936325,6.74367889395547,7.1,0.8955139013990896,27.209054285144305,-33.00244865297661,-5.926515275404857,0.6065262752936325,6.74367889395547,-0.35632110604452993,0.35632110604452993,0.12696473061279714
2015-07,train_diagnostics,2015-07-19,monthly_19th_information_set,2015-09,2015-10-19,False,19,19,2015-07,2015-07,False,2,0.4455618030157201,6.545210054410728,7.0,0.8144107556120026,-5.832463850833378,43.672744980411565,-1.8410307621717252,0.4455618030157201,6.545210054410728,-0.45478994558927166,0.45478994558927166,0.20683389460909268
2015-08,train_diagnostics,2015-08-19,monthly_19th_information_set,2015-09,2015-10-19,False,19,19,2015-08,2015-07,False,1,0.45027455094241214,6.551020862217202,7.0,0.8144107556120026,-5.453790805053834,42.976372072710205,-0.24399839341917787,0.45027455094241214,6.551020862217202,-0.4489791377827981,0.4489791377827981,0.2015822661641848
2015-09,train_diagnostics,2015-09-19,monthly_19th_information_set,2015-09,2015-10-19,False,19,19,2015-09,2015-07,True,0,0.51866107115482,6.635341290911715,7.0,0.8144107556120026,-5.627298302302254,47.78116787711252,1.0796321731073821,0.51866107115482,6.635341290911715,-0.36465870908828535,0.36465870908828535,0.13297597411393472
2015-10,train_diagnostics,2015-10-19,monthly_19th_information_set,2015-12,2016-01-19,False,19,19,2015-10,2015-10,False,2,0.28204373356767365,6.3435926351834695,6.9,0.7333076098249155,-13.216433563048316,52.6976260939615,0.1452390210979135,0.28204373356767365,6.3435926351834695,-0.5564073648165309,0.5564073648165309,0.30958915562207606
2015-11,train_diagnostics,2015-11-19,monthly_19th_information_set,2015-12,2016-01-19,False,19,19,2015-11,2015-10,False,1,0.4551560122175699,6.5570396932104815,6.9,0.7333076098249155,-11.774982907697702,59.91361473010062,-1.5720659459530324,0.4551560122175699,6.5570396932104815,-0.34296030678951883,0.34296030678951883,0.11762177203316088
2015-12,train_diagnostics,2015-12-19,monthly_19th_information_set,2015-12,2016-01-19,False,19,19,2015-12,2015-10,True,0,0.6034016861267852,6.739826282399501,6.9,0.7333076098249155,-10.03302854105356,64.75801455595487,-0.6478030843741152,0.6034016861267852,6.739826282399501,-0.16017371760049937,0.16017371760049937,0.02565561980996452
2016-01,train_diagnostics,2016-01-19,monthly_19th_information_set,2016-03,2016-04-19,False,19,19,2016-01,2016-01,False,2,0.6644311555697513,6.815075483710609,6.8,0.6522044640378277,-10.213430682517581,69.1131414710627,0.07528322845671431,0.6644311555697513,6.815075483710609,0.01507548371060885,0.01507548371060885,0.00022727020910883277
2016-02,train_diagnostics,2016-02-19,monthly_19th_information_set,2016-03,2016-04-19,False,19,19,2016-02,2016-01,False,1,0.5136919754894393,6.629214406908441,6.8,0.6522044640378277,-9.814426723551156,58.478753032747136,1.3889729797996935,0.5136919754894393,6.629214406908441,-0.1707855930915585,0.1707855930915585,0.029167718807635395
2016-03,train_diagnostics,2016-03-19,monthly_19th_information_set,2016-03,2016-04-19,False,19,19,2016-03,2016-01,True,0,0.45000708808405226,6.550691081102346,6.8,0.6522044640378277,-9.751007100237382,54.2624823639944,3.642213866074967,0.45000708808405226,6.550691081102346,-0.24930891889765405,0.24930891889765405,0.06215493704191705
2016-04,train_diagnostics,2016-04-19,monthly_19th_information_set,2016-06,2016-07-19,False,19,19,2016-04,2016-04,False,2,0.4210973859183483,6.515045482050494,6.7,0.5711013182507407,-8.9425149870032,50.29763036464533,3.7103559025818145,0.4210973859183483,6.515045482050494,-0.1849545179495058,0.1849545179495058,0.03420817370993406
2016-05,train_diagnostics,2016-05-19,monthly_19th_information_set,2016-06,2016-07-19,False,19,19,2016-05,2016-04,False,1,0.3464204631914647,6.422969000920001,6.7,0.5711013182507407,-9.31476024711796,46.52836656929708,4.347210256445815,0.3464204631914647,6.422969000920001,-0.27703099907999906,0.27703099907999906,0.07674617445126244
2016-06,train_diagnostics,2016-06-19,monthly_19th_information_set,2016-06,2016-07-19,False,19,19,2016-06,2016-04,True,0,0.3771210713410914,6.460822783102781,6.7,0.5711013182507407,-9.536427975908152,49.063550253973936,3.5665875811380565,0.3771210713410914,6.460822783102781,-0.23917721689721905,0.23917721689721905,0.057205741082699366
2016-07,train_diagnostics,2016-07-19,monthly_19th_information_set,2016-09,2016-10-19,False,19,19,2016-07,2016-07,False,2,0.1592003852463102,6.192127057456247,6.7,0.5711013182507407,-8.559171447171767,32.636372818908654,1.353815149037611,0.1592003852463102,6.192127057456247,-0.5078729425437531,0.5078729425437531,0.2579349257680504
2016-08,train_diagnostics,2016-08-19,monthly_19th_information_set,2016-09,2016-10-19,False,19,19,2016-08,2016-07,False,1,0.2969218581368058,6.361937329985063,6.7,0.5711013182507407,-9.03142189837851,42.635682451950174,1.1305442211018242,0.2969218581368058,6.361937329985063,-0.3380626700149376,0.3380626700149376,0.1142863688576286
2016-09,train_diagnostics,2016-09-19,monthly_19th_information_set,2016-09,2016-10-19,False,19,19,2016-09,2016-07,True,0,0.48684793763728984,6.596115767402372,6.7,0.5711013182507407,-9.286172030208425,55.38236620400911,-0.5533659041946071,0.48684793763728984,6.596115767402372,-0.10388423259762813,0.10388423259762813,0.010791933782398105
2016-10,train_diagnostics,2016-10-19,monthly_19th_information_set,2016-12,2017-01-19,False,19,19,2016-10,2016-10,False,2,0.19139229419453108,6.231819610236791,6.8,0.6522044640378277,-8.505557365371262,34.54229878999337,2.02281015838345,0.19139229419453108,6.231819610236791,-0.5681803897632092,0.5681803897632092,0.32282895531147227
2016-11,train_diagnostics,2016-11-19,monthly_19th_information_set,2016-12,2017-01-19,False,19,19,2016-11,2016-10,False,1,0.28032419671545006,6.341472450034625,6.8,0.6522044640378277,-9.091893793369435,41.739367852309385,3.0270385408810787,0.28032419671545006,6.341472450034625,-0.4585275499653747,0.4585275499653747,0.2102475140772492
2016-12,train_diagnostics,2016-12-19,monthly_19th_information_set,2016-12,2017-01-19,False,19,19,2016-12,2016-10,True,0,0.5543313508647512,6.67932266717494,6.8,0.6522044640378277,-9.403260551638825,59.981336419720414,3.7165833441171907,0.5543313508647512,6.67932266717494,-0.12067733282505966,0.12067733282505966,0.01456301865777022
2017-01,train_diagnostics,2017-01-19,monthly_19th_information_set,2017-03,2017-04-19,False,19,19,2017-01,2017-01,False,2,0.3240005453833263,6.395325291677212,7.0,0.8144107556120026,-8.677121346208738,43.425573967656874,2.8288626288328764,0.3240005453833263,6.395325291677212,-0.6046747083227881,0.6046747083227881,0.3656315028852489
2017-02,train_diagnostics,2017-02-19,monthly_19th_information_set,2017-03,2017-04-19,False,19,19,2017-02,2017-01,False,1,0.39472881753894945,6.482533095356368,7.0,0.8144107556120026,-6.2115987626383395,41.437739594120785,5.408543256155158,0.39472881753894945,6.482533095356368,-0.5174669046436318,0.5174669046436318,0.2677719974014615
2017-03,train_diagnostics,2017-03-19,monthly_19th_information_set,2017-03,2017-04-19,False,19,19,2017-03,2017-01,True,0,0.5499849011784201,6.673963504291492,7.0,0.8144107556120026,-3.792977416017034,44.94804143813102,-1.9156237645520822,0.5499849011784201,6.673963504291492,-0.32603649570850823,0.32603649570850823,0.1062997965338841
2017-04,train_diagnostics,2017-04-19,monthly_19th_information_set,2017-06,2017-07-19,False,19,19,2017-04,2017-04,False,2,0.5598214054458202,6.686091892373037,7.0,0.8144107556120026,0.16759105615075848,35.1558829490192,-4.15839333688095,0.5598214054458202,6.686091892373037,-0.313908107626963,0.313908107626963,0.09853830003394097
2017-05,train_diagnostics,2017-05-19,monthly_19th_information_set,2017-06,2017-07-19,False,19,19,2017-05,2017-04,False,1,0.5752671098649108,6.705136411878654,7.0,0.8144107556120026,-0.860122847645204,38.84124228434894,-2.411274646819582,0.5752671098649108,6.705136411878654,-0.2948635881213457,0.2948635881213457,0.08694453559979462
2017-06,train_diagnostics,2017-06-19,monthly_19th_information_set,2017-06,2017-07-19,False,19,19,2017-06,2017-04,True,0,0.643782041800193,6.789615171944446,7.0,0.8144107556120026,-1.7690356317184825,45.58856529838385,-2.271593376527456,0.643782041800193,6.789615171944446,-0.21038482805555425,0.21038482805555425,0.04426177587596513
2017-07,train_diagnostics,2017-07-19,monthly_19th_information_set,2017-09,2017-10-19,False,19,19,2017-07,2017-07,False,2,0.4392234805030189,6.537394916722555,6.9,0.7333076098249155,-1.3685625758817372,31.52816311850549,-0.6771326351532249,0.4392234805030189,6.537394916722555,-0.3626050832774457,0.3626050832774457,0.13148244641864332
2017-08,train_diagnostics,2017-08-19,monthly_19th_information_set,2017-09,2017-10-19,False,19,19,2017-08,2017-07,False,1,0.4638846438197233,6.567802076737586,6.9,0.7333076098249155,-2.0031349216635603,34.76540108887079,-1.615288639701203,0.4638846438197233,6.567802076737586,-0.33219792326241393,0.33219792326241393,0.11035546021986066
2017-09,train_diagnostics,2017-09-19,monthly_19th_information_set,2017-09,2017-10-19,False,19,19,2017-09,2017-07,True,0,0.5275948874082258,6.6463566666615765,6.9,0.7333076098249155,-2.2235465407137163,39.39622554541849,-0.1020428911840725,0.5275948874082258,6.6463566666615765,-0.2536433333384238,0.2536433333384238,0.06433494054702678
2017-10,train_diagnostics,2017-10-19,monthly_19th_information_set,2017-12,2018-01-19,False,19,19,2017-10,2017-10,False,2,0.3227258438351276,6.39375358747779,6.8,0.6522044640378277,-2.084334946129346,26.003286182635293,-0.6540857153833162,0.3227258438351276,6.39375358747779,-0.4062464125222096,0.4062464125222096,0.16503614768716532
2017-11,train_diagnostics,2017-11-19,monthly_19th_information_set,2017-12,2018-01-19,False,19,19,2017-11,2017-10,False,1,0.3960035546101568,6.484104843355581,6.8,0.6522044640378277,-2.2666117155930747,31.142158474244667,1.1770742952932074,0.3960035546101568,6.484104843355581,-0.3158951566444186,0.3158951566444186,0.09978974999140175
2017-12,train_diagnostics,2017-12-19,monthly_19th_information_set,2017-12,2018-01-19,False,19,19,2017-12,2017-10,True,0,0.5403522026931176,6.662086408290073,6.8,0.6522044640378277,-1.2088681421823546,37.53846610646376,0.3405580597758191,0.5403522026931176,6.662086408290073,-0.13791359170992656,0.13791359170992656,0.019020158778332324
2018-01,train_diagnostics,2018-01-19,monthly_19th_information_set,2018-03,2018-04-19,False,19,19,2018-01,2018-01,False,2,0.21964725160256734,6.266657910445529,6.9,0.7333076098249155,-0.05287416031231245,14.105527499729362,0.15246914145278248,0.21964725160256734,6.266657910445529,-0.6333420895544712,0.6333420895544712,0.40112220240122387
2018-02,train_diagnostics,2018-02-19,monthly_19th_information_set,2018-03,2018-04-19,False,19,19,2018-02,2018-01,False,1,0.5891431512640248,6.722245540340257,6.9,0.7333076098249155,-0.18124395360639375,37.93788305259034,-1.33518276080258,0.5891431512640248,6.722245540340257,-0.17775445965974335,0.17775445965974335,0.03159664792892732
2018-03,train_diagnostics,2018-03-19,monthly_19th_information_set,2018-03,2018-04-19,False,19,19,2018-03,2018-01,True,0,0.4011610426009704,6.490464014680887,6.9,0.7333076098249155,-0.7715229717067239,27.5375177776465,4.311349065724296,0.4011610426009704,6.490464014680887,-0.4095359853191134,0.4095359853191134,0.16771972327129706
2018-04,train_diagnostics,2018-04-19,monthly_19th_information_set,2018-06,2018-07-19,False,19,19,2018-04,2018-04,False,2,0.2795724054419985,6.3405454930514455,6.9,0.7333076098249155,1.1196715612102297,14.831729888917721,1.2848085030545888,0.2795724054419985,6.3405454930514455,-0.5594545069485548,0.5594545069485548,0.3129893453450506
2018-05,train_diagnostics,2018-05-19,monthly_19th_information_set,2018-06,2018-07-19,False,19,19,2018-05,2018-04,False,1,0.3611956640996365,6.441186791074479,6.9,0.7333076098249155,1.2469201149010476,19.687105493797702,-0.17686723850534858,0.3611956640996365,6.441186791074479,-0.45881320892552147,0.45881320892552147,0.21050956068453422
2018-06,train_diagnostics,2018-06-19,monthly_19th_information_set,2018-06,2018-07-19,False,19,19,2018-06,2018-04,True,0,0.3666474874713631,6.4479088772757205,6.9,0.7333076098249155,1.0611576728395162,20.52238155468448,0.6264361299342674,0.3666474874713631,6.4479088772757205,-0.45209112272427987,0.45209112272427987,0.2043863832460999
2018-07,train_diagnostics,2018-07-19,monthly_19th_information_set,2018-09,2018-10-19,False,19,19,2018-07,2018-07,False,2,0.2458647028970689,6.298983970107047,6.7,0.5711013182507407,1.2886389553548947,12.243957158090367,-0.04111769896487104,0.2458647028970689,6.298983970107047,-0.40101602989295326,0.40101602989295326,0.16081385623110597
2018-08,train_diagnostics,2018-08-19,monthly_19th_information_set,2018-09,2018-10-19,False,19,19,2018-08,2018-07,False,1,0.18476545714687875,6.223648734762923,6.7,0.5711013182507407,0.9465148893654096,9.258812274590838,1.8375249952476345,0.18476545714687875,6.223648734762923,-0.47635126523707694,0.47635126523707694,0.22691052789296404
2018-09,train_diagnostics,2018-09-19,monthly_19th_information_set,2018-09,2018-10-19,False,19,19,2018-09,2018-07,True,0,0.3103664633913792,6.378514498631354,6.7,0.5711013182507407,0.7839860642408889,17.67276054791935,2.8068802015001015,0.3103664633913792,6.378514498631354,-0.3214855013686462,0.3214855013686462,0.1033529275902498
2018-10,train_diagnostics,2018-10-19,monthly_19th_information_set,2018-12,2019-01-19,False,19,19,2018-10,2018-10,False,2,0.24193107832577063,6.294133819680545,6.5,0.40889502667656585,0.6056291783891999,13.790378728449596,3.7469606011864145,0.24193107832577063,6.294133819680545,-0.2058661803194548,0.2058661803194548,0.04238088419932228
2018-11,train_diagnostics,2018-11-19,monthly_19th_information_set,2018-12,2019-01-19,False,19,19,2018-11,2018-10,False,1,0.11802108028222952,6.141353065196828,6.5,0.40889502667656585,0.5150602583847269,6.149686381039459,4.10326793433288,0.11802108028222952,6.141353065196828,-0.358646934803172,0.358646934803172,0.1286276238437107
2018-12,train_diagnostics,2018-12-19,monthly_19th_information_set,2018-12,2019-01-19,False,19,19,2018-12,2018-10,True,0,0.12366891287681181,6.148316830337837,6.5,0.40889502667656585,0.6231161700367747,6.224585237821734,3.159241167786865,0.12366891287681181,6.148316830337837,-0.35168316966216295,0.35168316966216295,0.1236810518236257
2019-01,train_diagnostics,2019-01-19,monthly_19th_information_set,2019-03,2019-04-19,False,19,19,2019-01,2019-01,False,2,0.011085178578679463,6.009501334088545,6.4,0.3277918808894788,0.7815385825080123,-1.350847875620854,0.4909842279102278,0.011085178578679463,6.009501334088545,-0.39049866591145577,0.39049866591145577,0.15248920807862676
2019-02,train_diagnostics,2019-02-19,monthly_19th_information_set,2019-03,2019-04-19,False,19,19,2019-02,2019-01,False,1,-0.011820207845979522,5.981259043111582,6.4,0.3277918808894788,0.8472102844832062,-2.9800442267877685,-0.4715132015966566,-0.011820207845979522,5.981259043111582,-0.41874095688841795,0.41874095688841795,0.1753439889758279
2019-03,train_diagnostics,2019-03-19,monthly_19th_information_set,2019-03,2019-04-19,False,19,19,2019-03,2019-01,True,0,0.05859678372232228,6.06808303851265,6.4,0.3277918808894788,0.9410793129269212,1.2505710115998498,-1.2851066239185724,0.05859678372232228,6.06808303851265,-0.3319169614873507,0.3319169614873507,0.11016886932299547
2019-04,train_diagnostics,2019-04-19,monthly_19th_information_set,2019-06,2019-07-19,False,19,19,2019-04,2019-04,False,2,0.21535594245556805,6.261366735725543,6.1,0.08448244352821623,0.9562645052675844,11.178288636012311,2.8816356802343432,0.21535594245556805,6.261366735725543,0.16136673572554372,0.16136673572554372,0.02603922339871747
2019-05,train_diagnostics,2019-05-19,monthly_19th_information_set,2019-06,2019-07-19,False,19,19,2019-05,2019-04,False,1,-0.053358024479127755,5.9300430067543815,6.1,0.08448244352821623,0.49794416093098415,-4.702573583667771,4.068831927425181,-0.053358024479127755,5.9300430067543815,-0.1699569932456182,0.1699569932456182,0.028885379553091107
2019-06,train_diagnostics,2019-06-19,monthly_19th_information_set,2019-06,2019-07-19,False,19,19,2019-06,2019-04,True,0,0.08830976338397734,6.1047190769465445,6.1,0.08448244352821623,0.5797620574740742,4.090280524191714,5.077424273062537,0.08830976338397734,6.1047190769465445,0.004719076946544831,0.004719076946544831,2.2269687227410886e-05
2019-07,train_diagnostics,2019-07-19,monthly_19th_information_set,2019-09,2019-10-19,False,19,19,2019-07,2019-07,False,2,0.2758931813907238,6.336009017905422,6.0,0.0033792977411291674,0.6212571164896818,15.90878021718406,5.019159728756855,0.2758931813907238,6.336009017905422,0.3360090179054218,0.3360090179054218,0.11290206011376608
2019-08,train_diagnostics,2019-08-19,monthly_19th_information_set,2019-09,2019-10-19,False,19,19,2019-08,2019-07,False,1,-0.030014438070505394,5.958825597345755,6.0,0.0033792977411291674,0.4543935991702238,-3.1036999296029038,5.761189983701171,-0.030014438070505394,5.958825597345755,-0.04117440265424488,0.04117440265424488,0.0016953314339338877
2019-09,train_diagnostics,2019-09-19,monthly_19th_information_set,2019-09,2019-10-19,False,19,19,2019-09,2019-07,True,0,-0.05669695249437035,5.925926115870755,6.0,0.0033792977411291674,0.5103694642272489,-4.947564768251707,6.235994858102114,-0.05669695249437035,5.925926115870755,-0.07407388412924476,0.07407388412924476,0.005486940309992779
2019-10,train_diagnostics,2019-10-19,monthly_19th_information_set,2019-12,2020-01-19,False,19,19,2019-10,2019-10,False,2,0.01937302167232159,6.019720226356175,5.9,-0.07772384804595789,0.5269557927977379,-0.15422062463125208,6.022738139819736,0.01937302167232159,6.019720226356175,0.11972022635617474,0.11972022635617474,0.014332932598773718
2019-11,train_diagnostics,2019-11-19,monthly_19th_information_set,2019-12,2020-01-19,False,19,19,2019-11,2019-10,False,1,-0.11108667178928106,5.858863711857851,5.9,-0.07772384804595789,-1.332428135228444,-3.5588052363262115,11.817459986785888,-0.11108667178928106,5.858863711857851,-0.04113628814214909,0.04113628814214909,0.0016921942021139158
2019-12,train_diagnostics,2019-12-19,monthly_19th_information_set,2019-12,2020-01-19,False,19,19,2019-12,2019-10,True,0,0.017739797133005705,6.017706464098909,5.9,-0.07772384804595789,-1.666919564625084,5.512555933757318,15.303767483611589,0.017739797133005705,6.017706464098909,0.11770646409890873,0.11770646409890873,0.013854811690667688
2020-01,train_diagnostics,2020-01-19,monthly_19th_information_set,2020-03,2020-04-19,False,19,19,2020-01,2020-01,False,2,-0.03199003120096397,5.956389695370208,4.550000000000001,-1.1726163161716368,-5.019264846727938,11.168234108560064,13.839879079135,-0.03199003120096397,5.956389695370208,1.4063896953702075,1.4063896953702075,1.9779319752435052
2020-02,train_diagnostics,2020-02-19,monthly_19th_information_set,2020-03,2020-04-19,False,19,19,2020-02,2020-01,False,1,-0.6696633459178212,5.170139903788901,4.550000000000001,-1.1726163161716368,-7.696014888857215,-22.33799843592988,14.439236577290593,-0.6696633459178212,5.170139903788901,0.6201399037889006,0.6201399037889006,0.3845735002713069
2020-03,train_diagnostics,2020-03-19,monthly_19th_information_set,2020-03,2020-04-19,False,19,19,2020-03,2020-01,True,0,-1.18787184027713,4.531189972401882,4.550000000000001,-1.1726163161716368,-9.139086743645674,-51.49294887670373,14.622499943111217,-1.18787184027713,4.531189972401882,-0.018810027598118673,0.018810027598118673,0.00035381713824198614
2020-04,train_diagnostics,2020-04-19,monthly_19th_information_set,2020-06,2020-07-19,False,19,19,2020-04,2020-04,False,2,-1.9533236483814136,3.58738958010421,3.2,-2.2675087842973163,-13.78824616225925,-87.93598496655358,9.818913576279378,-1.9533236483814136,3.58738958010421,0.38738958010420976,0.38738958010420976,0.15007068677331595
2020-05,train_diagnostics,2020-05-19,monthly_19th_information_set,2020-06,2020-07-19,False,19,19,2020-05,2020-04,False,1,-2.4950254240960055,2.919472484586519,3.2,-2.2675087842973163,-13.214201447124958,-123.89046669236814,9.717261872541737,-2.4950254240960055,2.919472484586519,-0.280527515413481,0.280527515413481,0.07869568690406081
2020-06,train_diagnostics,2020-06-19,monthly_19th_information_set,2020-06,2020-07-19,False,19,19,2020-06,2020-04,True,0,-2.2410996187454293,3.232562442918326,3.2,-2.2675087842973163,-12.315056673730023,-110.10943765645777,7.032762414017606,-2.2410996187454293,3.232562442918326,0.032562442918325996,0.032562442918325996,0.0010603126888092387
2020-07,train_diagnostics,2020-07-19,monthly_19th_information_set,2020-09,2020-10-19,False,19,19,2020-07,2020-07,False,2,-1.3012267133975852,4.391423663684296,4.9,-0.8887553059168313,-11.520423409742726,-52.436999049859025,4.630714027770172,-1.3012267133975852,4.391423663684296,-0.5085763363157048,0.5085763363157048,0.25864988986030485
2020-08,train_diagnostics,2020-08-19,monthly_19th_information_set,2020-09,2020-10-19,False,19,19,2020-08,2020-07,False,1,-1.6216877407354586,3.996295923289181,4.9,-0.8887553059168313,-11.568390727029003,-72.68760638139429,6.612536834064686,-1.6216877407354586,3.996295923289181,-0.9037040767108193,0.9037040767108193,0.8166810582637544
2020-09,train_diagnostics,2020-09-19,monthly_19th_information_set,2020-09,2020-10-19,False,19,19,2020-09,2020-07,True,0,-1.5388710646430908,4.098408702378884,4.9,-0.8887553059168313,-11.626361903626732,-67.26915646568101,5.677871481726872,-1.5388710646430908,4.098408702378884,-0.8015912976211164,0.8015912976211164,0.6425486084219052
