month,sample,information_date,release_calendar_mode,target_quarter_end,target_gdp_release_date,target_gdp_released_by_information_date,monthly_release_lag_days,gdp_release_lag_days,latest_released_monthly_period,latest_released_gdp_quarter_end,is_information_month_quarter_end,months_before_quarter_end,model_loading_gdp_std,model_loading_gdp_raw,actual_gdp_raw,actual_gdp_std,macro_S_target_nowcast,real_S_target_nowcast,nominal_S_target_nowcast,nowcast_gdp_std,nowcast_gdp_raw,nowcast_error_raw,abs_error_raw,squared_error_raw
2015-01,train_diagnostics,2015-01-19,monthly_19th_information_set,2015-03,2015-04-19,False,19,19,2015-01,2015-01,False,2,1.659219320168439,7.736154971632968,7.1,1.1175530760564287,24.257344781547626,-13.765305097453023,6.264831510169476,1.659219320168439,7.736154971632968,0.6361549716329682,0.6361549716329682,0.40469314793334255
2015-02,train_diagnostics,2015-02-19,monthly_19th_information_set,2015-03,2015-04-19,False,19,19,2015-02,2015-01,False,1,1.6620532407827695,7.739483243807238,7.1,1.1175530760564287,24.75559049233134,-15.515978667252824,8.534907768379814,1.6620532407827695,7.739483243807238,0.6394832438072386,0.6394832438072386,0.4089388191102282
2015-03,train_diagnostics,2015-03-19,monthly_19th_information_set,2015-03,2015-04-19,False,19,19,2015-03,2015-01,True,0,1.1974700249017267,7.193857730435129,7.1,1.1175530760564287,19.405378723300977,-17.113225402113063,-3.778929769108119,1.1974700249017267,7.193857730435129,0.09385773043512913,0.09385773043512913,0.008809273562433365
2015-04,train_diagnostics,2015-04-19,monthly_19th_information_set,2015-06,2015-07-19,False,19,19,2015-04,2015-04,False,2,0.5349428553571296,6.415758749135938,7.1,1.1175530760564287,6.018434398067473,2.3762184035002747,-47.44604097499581,0.5349428553571296,6.415758749135938,-0.6842412508640621,0.6842412508640621,0.46818608938401635
2015-05,train_diagnostics,2015-05-19,monthly_19th_information_set,2015-06,2015-07-19,False,19,19,2015-05,2015-04,False,1,0.39061800901356925,6.2462577519266045,7.1,1.1175530760564287,-5.595884830747359,39.50833377037807,-81.58139606921445,0.39061800901356925,6.2462577519266045,-0.8537422480733952,0.8537422480733952,0.7288758261454146
2015-06,train_diagnostics,2015-06-19,monthly_19th_information_set,2015-06,2015-07-19,False,19,19,2015-06,2015-04,True,0,0.5087352645007865,6.38497948349217,7.1,1.1175530760564287,-7.730343560182836,53.12753492369564,-95.54168646893774,0.5087352645007865,6.38497948349217,-0.7150205165078294,0.7150205165078294,0.5112543390271231
2015-07,train_diagnostics,2015-07-19,monthly_19th_information_set,2015-09,2015-10-19,False,19,19,2015-07,2015-07,False,2,0.139233590234085,5.95102161798623,7.0,1.0324061750235585,-6.877125669595707,32.54270275841942,-8.243247552477808,0.139233590234085,5.95102161798623,-1.04897838201377,1.04897838201377,1.1003556459322266
2015-08,train_diagnostics,2015-08-19,monthly_19th_information_set,2015-09,2015-10-19,False,19,19,2015-08,2015-07,False,1,0.8366990984938684,6.770153611986257,7.0,1.0324061750235585,2.0563610788724183,31.53264110097973,-14.52487274896975,0.8366990984938684,6.770153611986257,-0.22984638801374313,0.22984638801374313,0.05282936208296416
2015-09,train_diagnostics,2015-09-19,monthly_19th_information_set,2015-09,2015-10-19,False,19,19,2015-09,2015-07,True,0,0.8803581449448415,6.821428580213366,7.0,1.0324061750235585,-0.04079083692851482,41.51279809781438,-13.840924567960759,0.8803581449448415,6.821428580213366,-0.1785714197866337,0.1785714197866337,0.03188775196461416
2015-10,train_diagnostics,2015-10-19,monthly_19th_information_set,2015-12,2016-01-19,False,19,19,2015-10,2015-10,False,2,0.8174207222508971,6.74751229913856,6.9,0.947259273990688,-3.2526483420227823,50.699704166485816,1.7662622023186132,0.8174207222508971,6.74751229913856,-0.1524877008614407,0.1524877008614407,0.023252498914008223
2015-11,train_diagnostics,2015-11-19,monthly_19th_information_set,2015-12,2016-01-19,False,19,19,2015-11,2015-10,False,1,0.8835004176023156,6.8251189936275445,6.9,0.947259273990688,-2.8393208990390417,52.24133627433173,-0.19758630088365492,0.8835004176023156,6.8251189936275445,-0.07488100637245587,0.07488100637245587,0.005607165115351777
2015-12,train_diagnostics,2015-12-19,monthly_19th_information_set,2015-12,2016-01-19,False,19,19,2015-12,2015-10,True,0,0.9101459291075634,6.856412571176493,6.9,0.947259273990688,-1.9730212741026054,50.21774455963132,-4.405150035624201,0.9101459291075634,6.856412571176493,-0.04358742882350697,0.04358742882350697,0.001899863951444286
2016-01,train_diagnostics,2016-01-19,monthly_19th_information_set,2016-03,2016-04-19,False,19,19,2016-01,2016-01,False,2,0.4203299716755269,6.281152695020878,6.8,0.8621123729578168,0.8056014848722077,16.700904834097372,-9.034067775836533,0.4203299716755269,6.281152695020878,-0.518847304979122,0.518847304979122,0.26920252588409804
2016-02,train_diagnostics,2016-02-19,monthly_19th_information_set,2016-03,2016-04-19,False,19,19,2016-02,2016-01,False,1,0.17250799272586717,5.990100435991522,6.8,0.8621123729578168,-2.2309323036888262,16.53919300621517,-10.183472818235854,0.17250799272586717,5.990100435991522,-0.8098995640084778,0.8098995640084778,0.6559373037811225
2016-03,train_diagnostics,2016-03-19,monthly_19th_information_set,2016-03,2016-04-19,False,19,19,2016-03,2016-01,True,0,0.5602332962451287,6.445460876378638,6.8,0.8621123729578168,-2.6402110437449275,36.30167548439439,-8.573997124678321,0.5602332962451287,6.445460876378638,-0.354539123621362,0.354539123621362,0.12569799017820338
2016-04,train_diagnostics,2016-04-19,monthly_19th_information_set,2016-06,2016-07-19,False,19,19,2016-04,2016-04,False,2,0.18065944130702255,5.999673830304498,6.7,0.7769654719249465,-1.9568753951408253,15.885964731726787,-3.604597019666005,0.18065944130702255,5.999673830304498,-0.7003261696955025,0.7003261696955025,0.4904567439603738
2016-05,train_diagnostics,2016-05-19,monthly_19th_information_set,2016-06,2016-07-19,False,19,19,2016-05,2016-04,False,1,0.46873479713305494,6.338001300043909,6.7,0.7769654719249465,-0.46099012550712076,23.763763135013562,-0.18297999382049224,0.46873479713305494,6.338001300043909,-0.36199869995609113,0.36199869995609113,0.1310430587699001
