month,sample,information_date,release_calendar_mode,target_quarter_end,target_gdp_release_date,target_gdp_released_by_information_date,monthly_release_lag_days,gdp_release_lag_days,latest_released_monthly_period,latest_released_gdp_quarter_end,is_information_month_quarter_end,months_before_quarter_end,model_loading_gdp_std,model_loading_gdp_raw,actual_gdp_raw,actual_gdp_std,macro_S_target_nowcast,real_S_target_nowcast,nominal_S_target_nowcast,nowcast_gdp_std,nowcast_gdp_raw,nowcast_error_raw,abs_error_raw,squared_error_raw
2006-01,train_diagnostics,2006-01-19,monthly_19th_information_set,2006-03,2006-04-19,False,19,19,2006-01,2006-01,False,2,1.0688180482869727,12.202260969100388,12.4,1.1507430977809887,51.19209887972758,50.83834767154847,-17.541211773805642,1.0688180482869727,12.202260969100388,-0.1977390308996121,0.1977390308996121,0.03910072434111774
2006-02,train_diagnostics,2006-02-19,monthly_19th_information_set,2006-03,2006-04-19,False,19,19,2006-02,2006-01,False,1,0.9100365744597763,11.81901683371912,12.4,1.1507430977809887,40.99467387045755,47.89340470796026,-17.09717715556493,0.9100365744597763,11.81901683371912,-0.5809831662808804,0.5809831662808804,0.33754143950175713
2006-03,train_diagnostics,2006-03-19,monthly_19th_information_set,2006-03,2006-04-19,False,19,19,2006-03,2006-01,True,0,1.1688475362451214,12.443697918267851,12.4,1.1507430977809887,59.96487720977715,48.51949404942684,-17.516291786424308,1.1688475362451214,12.443697918267851,0.043697918267850966,0.043697918267850966,0.001909508060943783
2006-04,train_diagnostics,2006-04-19,monthly_19th_information_set,2006-06,2006-07-19,False,19,19,2006-04,2006-04,False,2,1.6416325084692949,13.584839032114068,13.6,1.647913833095907,89.9127944161383,58.02723043072541,-26.622939547822995,1.6416325084692949,13.584839032114068,-0.015160967885931242,0.015160967885931242,0.00022985494723823843
2006-05,train_diagnostics,2006-05-19,monthly_19th_information_set,2006-06,2006-07-19,False,19,19,2006-05,2006-04,False,1,1.5561554100310062,13.37852657074006,13.6,1.647913833095907,81.1510443511392,62.25744192818202,-26.637130430439125,1.5561554100310062,13.37852657074006,-0.22147342925993918,0.22147342925993918,0.04905047986815728
2006-06,train_diagnostics,2006-06-19,monthly_19th_information_set,2006-06,2006-07-19,False,19,19,2006-06,2006-04,True,0,1.6134096733305145,13.516718767261624,13.6,1.647913833095907,83.69242359310277,65.33774699749843,-25.68333277538934,1.6134096733305145,13.516718767261624,-0.08328123273837562,0.08328123273837562,0.0069357637264234875
2006-07,train_diagnostics,2006-07-19,monthly_19th_information_set,2006-09,2006-10-19,False,19,19,2006-07,2006-07,False,2,1.4067691308811714,13.01795921983544,12.2,1.0678813085618353,75.01267562616368,53.34502501142774,-21.219343997565538,1.4067691308811714,13.01795921983544,0.8179592198354406,0.8179592198354406,0.6690572853138027
2006-08,train_diagnostics,2006-08-19,monthly_19th_information_set,2006-09,2006-10-19,False,19,19,2006-08,2006-07,False,1,1.1958260814728812,12.508814893129225,12.2,1.0678813085618353,65.7999946213784,41.72857985570105,-24.555980852850723,1.1958260814728812,12.508814893129225,0.3088148931292256,0.3088148931292256,0.09536663821841504
2006-09,train_diagnostics,2006-09-19,monthly_19th_information_set,2006-09,2006-10-19,False,19,19,2006-09,2006-07,True,0,1.1463184955184669,12.389320524443855,12.2,1.0678813085618353,64.4950206648425,37.4787305715267,-23.045345852603596,1.1463184955184669,12.389320524443855,0.18932052444385583,0.18932052444385583,0.035842260975696615
2006-10,train_diagnostics,2006-10-19,monthly_19th_information_set,2006-12,2007-01-19,False,19,19,2006-10,2006-10,False,2,0.7555797711212404,11.446210972793216,12.5,1.1921739923905652,47.82090542593022,15.266314300584568,-12.953622780934603,0.7555797711212404,11.446210972793216,-1.0537890272067845,1.0537890272067845,1.110471313861421
2006-11,train_diagnostics,2006-11-19,monthly_19th_information_set,2006-12,2007-01-19,False,19,19,2006-11,2006-10,False,1,0.6038033243818521,11.079874575354417,12.5,1.1921739923905652,32.727924465954004,21.951695857582404,-13.560413922463157,0.6038033243818521,11.079874575354417,-1.4201254246455832,1.4201254246455832,2.016756221724798
2006-12,train_diagnostics,2006-12-19,monthly_19th_information_set,2006-12,2007-01-19,False,19,19,2006-12,2006-10,True,0,0.736906822768183,11.401140866224141,12.5,1.1921739923905652,38.957572504097776,28.541318758182218,-13.733446348258525,0.736906822768183,11.401140866224141,-1.0988591337758589,1.0988591337758589,1.207491395882631
2007-01,train_diagnostics,2007-01-19,monthly_19th_information_set,2007-03,2007-04-19,False,19,19,2007-01,2007-01,False,2,1.0491032868729104,12.154676282359144,13.6,1.647913833095907,36.45433901258292,74.41567889597404,-3.9318176434042003,1.0491032868729104,12.154676282359144,-1.4453237176408553,1.4453237176408553,2.088960648775183
